,회사명,거래소코드,회계년도,산업군,WW지수,총자본회전률,타인자본회전률,차입금의존도,총자본순이익률,대주주지분율,EBIT/총자산,총자본정상영업이익률,순운전자본비율,EBITDA마진율,현금흐름 대 자산,매출액총이익률,자본금회전률,현금흐름 대 매출액,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,당기전기영업손익,합계_기말인원(명),금융비용부담률,TMD,총자본증가율,FINDEP,자기자본증가율,매출액증가율,정상영업이익증가율,자기자본순이익률,target_1,target_2,target_3
1409,(주)에이치알에스,36640,2013,제조업,-55.464388674845786,0.73,4.18,9.83,3.04,45.04,0.0372338467202552,3.64,34.1,10.301308728992154,0.0845063508621218,18.65,6.91,0.1219473320700586,0.0802238475569801,0.577210529545315,3493.5,158.0,-0.18,0.3580079451940309,11.081574785975244,1168.9409999999998,2.4914075740057338,-7.634049792259627,-32.365642994241846,3.69,0,0,0
1410,(주)에이치알에스,36640,2014,제조업,-56.33445804036496,0.69,3.39,9.27,5.66,45.04,0.0659362549800796,6.12,34.17,12.560420406811568,0.0810991328802437,22.27,7.02,0.1206316560054381,0.0382758440381364,0.5927700960862433,3962.0,159.0,-0.15,0.3256880243109056,4.73093207338774,-3456.143,5.540101993509504,1.6044769511396038,81.09258602341257,7.1,0,0,0
1411,(주)에이치알에스,36640,2015,제조업,-56.88588516326719,0.69,3.57,8.82,4.8,45.04,0.0625578298842274,5.83,24.83,11.0189863880657,0.0718895985195549,22.07,7.3,0.1066686758082609,0.0368007768680831,0.6003475434993568,5087.0,165.0,-0.15,0.2647967744772193,3.84579329739864,-5837.442,5.700270883666447,4.102975267111708,-0.7051909892262488,5.94,0,0,0
1412,(주)에이치알에스,36640,2016,제조업,-55.42777833532146,0.61,2.9,14.1,4.27,45.04,0.0493191511227583,4.77,47.81,9.803667840895008,0.0277375263347207,20.84,6.91,0.0477775220831636,0.0224991591580959,0.5739890036483223,4750.5,151.0,-0.11,0.3468218050885144,9.797792873101487,-2249.02,3.558763229345597,-5.417985165837895,-12.566581179719863,5.4,0,0,0
1413,(주)에이치알에스,36640,2017,제조업,-56.925365785509726,0.68,3.0,13.22,6.28,45.04,0.0798618521896039,7.65,49.97,12.50561134081512,0.028764624847203,22.44,8.28,0.0437832250443,0.0490696987595983,0.5976348008304391,6050.0,147.0,0.37,0.3249824806282194,5.932891423873388,-2666.687,7.597950693580533,19.877502611035386,73.014440433213,8.1,0,0,0
1414,(주)에이치알에스,36640,2018,제조업,-54.61663306910592,0.72,2.72,24.67,-7.23,45.04,-0.0866288203714591,3.44,34.16,6.390991449784235,-0.1669734851040452,16.79,9.12,-0.2321691816987858,0.1318984695381811,0.5071467812978901,5614.0,147.0,0.64,0.6954442481782722,0.6548439046159219,17773.258,-11.030993199646929,10.18606024808033,-53.57329160146062,-9.84,0,0,0
1415,(주)에이치케이,44780,2012,제조업,-56.39024862352064,1.1,2.68,18.86,11.56,22.6,0.1462336792768664,13.87,34.96,13.634553975693068,0.0600267827251422,25.04,6.96,0.0569703709587735,0.0483755659702915,0.3216772681620355,6392.0,117.0,0.83,0.7851670645177644,8.635958611409139,-3218.258,20.93030836430015,3.313856153366379,64.7887323943662,19.18,0,0,0
1416,(주)에이치케이,44780,2013,제조업,-46.813265019712304,0.83,2.21,23.6,6.72,22.51,0.0920371811896149,7.54,36.24,8.789056197902662,0.0035105392493551,24.14,5.73,0.0044174701340606,0.0764222333192486,0.3520155074255536,6340.5,130.0,0.64,0.6220621184982693,9.670237696685636,2513.068,10.644491765276692,-17.283342600683135,-40.61085972850679,10.77,0,0,0
1417,(주)에이치케이,44780,2014,제조업,-48.56361479936135,0.76,1.86,36.16,3.98,22.27,0.0447475987395755,2.88,37.13,4.719752862075232,-0.0378633527796408,19.65,6.01,-0.0543703434490278,0.1066509176812647,0.3282671694865922,3405.0,140.0,0.75,1.229638674644422,20.61144435795289,12903.352,7.5959851880725,5.692774555372028,-55.87301587301587,6.75,0,0,0
1418,(주)에이치케이,44780,2015,제조업,-49.22249789760139,0.7,1.54,35.73,0.15,22.27,0.009009009009009,0.81,31.6,3.695974465413193,0.0185317943938633,20.48,6.23,0.0270520110231276,0.0249415704468552,0.3113843286257079,1374.0,147.0,1.22,1.2636370992513195,5.913617899039496,838.261,-0.0249060363175293,4.186807196074868,-68.20143884892086,0.27,0,0,0
1419,(주)에이치케이,44780,2016,제조업,-47.87579276236527,0.75,1.65,33.22,1.88,22.27,0.0333395233673785,2.56,29.74,4.376183463075952,0.0774868461776539,19.31,6.71,0.1012963472462736,0.0762109760637006,0.3418260600433302,1382.5,125.0,1.11,1.02766883934063,-3.487705211843143,-6060.091,3.256709319442872,7.770258485366449,217.04374057315232,3.45,0,0,0
1420,(주)에이치케이,44780,2017,제조업,-44.93278352291869,0.71,1.63,30.17,0.41,22.25,0.0173845547286974,3.45,35.42,7.80063650829734,0.0989354886402838,22.7,6.21,0.1404165282319408,0.1345935265007781,0.3442782514415258,2449.5,120.0,1.14,1.1827513799003535,0.4815846487155679,-7885.782,1.5397100432083872,-7.44792762465811,33.06374881065652,0.72,0,0,0
1421,(주)에이치케이,44780,2018,제조업,-49.86261827796422,0.67,1.55,33.55,1.72,22.21,0.0262539416342872,1.23,31.52,3.882893598615917,-0.0237620020549643,20.08,6.02,-0.036260092272203,0.0619593425605536,0.3468520071333246,1907.0,126.0,1.31,1.4943294597639465,4.323345325513774,4176.805,3.3696943514418405,-2.9709549373109274,-63.63961387200572,3.03,0,0,0
1422,(주)에이텍,45660,2012,제조업,-54.48794923230316,1.54,4.75,0.61,9.78,33.9,0.1180879871276637,8.14,17.12,5.972195159145014,0.0058474942113731,16.23,17.36,0.0037869481603226,0.0596846751442344,0.4791936475543869,7578.0,292.0,-0.06,0.424819125511167,-0.7272443930755944,11625.655,11.728030318466146,6.2324501403988775,-30.108732204909767,14.48,0,0,0
1423,(주)에이텍,45660,2013,제조업,-56.96412273656723,1.75,5.84,0.4,8.33,34.0,0.1018996501544106,7.06,18.84,4.922233307055302,0.1019794195070254,15.67,21.08,0.0624324154626445,0.0147133717969289,0.4782172689252789,6014.0,346.0,-0.07,0.5262372829495907,14.795337702601936,-7815.442,9.847724993161302,21.43565153299389,-7.089013632718524,11.89,0,0,0
1424,(주)에이텍,45660,2014,제조업,-59.056028012253904,1.9,5.79,1.07,7.44,34.38,0.0809443507588532,7.12,21.65,4.394116493430085,0.0512025214807676,15.86,26.24,0.0285826352506093,0.0104502283360883,0.4740122861960973,6234.0,368.0,-0.19,0.4832579185520362,13.52774264127722,-4213.864,8.654436789242135,24.505542804121696,15.225271879855,11.09,0,0,0
1425,(주)에이텍,45660,2016,제조업,-56.50341736523199,1.77,6.76,1.59,10.89,30.27,0.1327887277611776,8.49,28.67,5.722207413577676,0.0444365251240439,21.13,29.07,0.0270054144106622,0.0344439816743023,0.829792483346583,5066.0,159.0,-0.12,0.2055058427202863,16.67866110124902,-2637.668,14.866404419509468,21.276101385002374,31.27139922392148,14.76,0,0,0
1426,(주)에이텍,45660,2017,제조업,-56.13706966629013,1.33,5.26,2.04,16.16,29.06,0.1804007882091289,5.28,11.62,4.917998250679507,0.1651782113184065,21.41,25.74,0.1348105373047297,0.0133926472109624,0.8378985699305131,4982.0,149.0,-0.26,0.2313177883180205,18.94377587104909,-13906.819,23.24232273518349,-11.43107038733861,-26.74317509998261,21.64,0,0,0
1427,(주)에이텍티앤,224110,2018,제조업,-64.16529871643675,1.12,3.63,4.94,5.51,32.97,0.0692284057303068,7.38,30.58,1.2547433929806218,0.08335253677459,30.73,44.41,0.0732042568262695,0.0240247584031841,0.1694991742520259,5753.0,136.0,0.08,0.6284644194756555,-2.9954174583659325,-7101.043,17.469359828653023,189.6721872099272,110.4695089044792,7.21,0,0,0
1428,(주)에이티세미콘,89530,2013,제조업,-53.14582910006684,0.33,0.49,58.26,-5.58,30.6,-0.0254176531394844,-0.69,-27.14,35.20580963369638,0.0759861949381439,11.44,3.4,0.2311427810673395,0.4009560156715566,0.0233710693921104,2054.5,335.0,4.87,2.165384143958577,37.14194252788147,267.8040000000001,-8.486146586184384,-18.357607941782348,-128.6384161167072,-19.74,0,0,0
1429,(주)에이티세미콘,89530,2014,제조업,-59.06092958083556,0.82,1.24,59.33,-10.7,27.35,-0.0568530059027992,4.22,-33.3,25.268645807724766,0.1857633532835606,14.59,6.21,0.2400483711288147,0.3700723573616473,-0.073754139157977,3036.0,669.0,4.1,1.5893236232902823,-18.93527626796492,-18352.727,-31.512678665298253,90.8265604990554,568.2231655548818,-31.92,0,0,0
1430,(주)에이티세미콘,89530,2018,제조업,-52.467928328330856,1.19,1.88,44.02,3.7,18.55,0.0616042568004376,6.77,-33.25,18.09860191317145,0.1801979213287582,15.78,3.36,0.1514984279884942,0.120401030169242,-0.4405092247252474,6490.0,597.0,2.1,1.629377161057552,5.193500800368274,3212.098000000002,16.72972632109976,15.83882216195273,10.16839378238342,10.05,0,0,0
1431,(주)에이팩트,200470,2015,"전문, 과학 및 기술 서비스업",-47.32084645166393,0.36,1.4,20.69,-3.52,39.3,-0.0265087225070427,-6.88,20.07,29.17626680216176,0.0939616104705079,-6.9,2.47,0.2480484087024805,0.3463901334934639,0.2603803957935994,-924.5,128.0,0.84,0.4271964657266838,-10.50859666155147,-2355.203,-4.859168672347622,-31.314445255242862,-279.8704103671706,-4.73,0,0,0
1432,(주)에이팩트,200470,2016,"전문, 과학 및 기술 서비스업",-46.38948289855326,0.3,1.41,15.89,-6.91,35.84,-0.0621483790019022,-6.45,24.53,26.177856153167905,0.0961063666167482,-8.78,1.81,0.2990930847713818,0.5311122307595415,0.2262719067470757,-3801.5,88.0,0.33,0.1697282187387304,-13.537820860527376,-4546.971,-8.43247185377638,-26.657120421266573,17.411143131604227,-8.76,0,0,0
1433,(주)에이팩트,200470,2017,"전문, 과학 및 기술 서비스업",-47.85201174720049,0.38,1.21,34.66,1.46,25.5,0.017447852404523,3.29,18.37,38.50117033961931,0.1033081244284449,19.17,2.58,0.3143134743629378,0.2762001501567813,0.1715753872058759,-746.0,101.0,0.76,0.5923417641074565,39.41595499251224,15678.328,1.5904226193439197,42.606121677793176,156.6152951439372,2.13,0,0,0
1434,(주)에이프로젠헬스케어앤게임즈,109960,2012,도매 및 소매업,-41.58662622733543,1.25,2.42,30.21,-4.53,26.76,-0.0468513522405737,-3.73,26.92,-0.3004848764719464,0.0662630782391261,19.89,11.41,0.0465019625952435,0.0827522512121911,0.243798118049615,-2234.0,55.0,0.81,0.5374450488527114,-22.018678160919546,-775.8779999999999,-9.083665338645416,-16.335046169300313,83.06725987961266,-9.36,0,0,0
1435,(주)에이프로젠헬스케어앤게임즈,109960,2013,도매 및 소매업,-40.28811898161068,1.71,2.69,40.15,-30.29,25.97,-0.3123864574731627,-19.01,11.04,-9.230873261205565,0.1003303055326176,15.88,10.91,0.0586843122102009,0.2358481452859351,0.0030553261767134,-1475.0,44.0,0.91,0.7481007529049807,-20.31321971441732,-815.88,-44.88543883811193,-4.3915954744862615,-255.95054095826893,-83.33,0,0,0
1436,(주)에이프로젠헬스케어앤게임즈,109960,2018,도매 및 소매업,-56.36400171263448,0.1,0.81,5.09,4.53,59.7,0.0198041440759887,-0.11,20.99,9.940001030025234,0.0183373261043163,26.79,0.34,0.2247000051501261,0.2184168512128547,-0.0837515235573488,-1406.5,26.0,1.05,0.1578182170607156,67.85303600025398,-4320.874,89.38676571886963,72.71837751289806,92.05679201841905,5.26,0,0,0
1437,(주)에코프로,86520,2012,"전문, 과학 및 기술 서비스업",-51.8119188172325,0.47,0.82,50.43,0.37,19.91,0.0329121603490719,3.27,-17.82,19.34915122489405,0.0659468225356713,16.97,12.44,0.1417341591233921,0.1337102881071186,0.0743702822208999,4831.0,233.0,6.39,1.2973371865897638,0.5702418247738393,9158.57,2.785156898555537,-8.969311009917714,37.1624938635248,0.87,0,0,0
1438,(주)에코프로,86520,2013,"전문, 과학 및 기술 서비스업",-51.19669873996041,0.34,0.6,50.66,-4.61,19.44,-0.0015738602343683,0.75,-18.98,23.46885752169316,0.1030650357825107,17.74,8.83,0.3033517396485456,0.4376562998271261,0.0260542297493798,3446.5,242.0,7.83,1.0453663287730963,2.297784466767001,-227.42699999999968,0.4994009880332216,-25.301522028033403,-76.64638511095204,-10.74,0,0,0
1439,(주)에코프로,86520,2014,"전문, 과학 및 기술 서비스업",-55.23678249098981,0.46,0.79,52.1,0.83,19.12,0.0291012992614157,4.0,-21.71,25.71333990195136,0.0776969108846838,22.42,11.87,0.1731712006152071,0.1551956166490435,0.0314356569087282,4262.0,279.0,5.96,1.028422056695053,5.773672055427252,-4021.108,2.614519153495848,39.68211342542086,453.1800766283525,1.98,0,0,0
1440,(주)에코프로,86520,2015,"전문, 과학 및 기술 서비스업",-53.8202295829708,0.53,0.94,45.17,0.09,16.49,0.0229931442251886,2.86,-9.49,19.96006190218709,0.0998304193267556,16.88,13.85,0.205256092331214,0.203484794809166,0.0251423752176436,6515.5,390.0,4.48,0.5655925077267093,18.89805380343953,5204.639999999999,32.91912494126247,28.88830145150437,-19.4902341044466,0.21,0,0,0
1441,(주)에코프로,86520,2016,"전문, 과학 및 기술 서비스업",-55.82654444465174,0.49,0.99,39.43,-2.09,18.8,-0.0050208311077876,2.92,5.04,6.022629822328326,0.0107952199609073,16.89,15.96,0.0219318055172656,0.0643817858672125,-0.0108616254327182,7957.5,180.0,3.17,0.7483940324386528,57.0466664248404,57169.949,70.55738864011313,58.93479760595156,73.83000688231246,-6.1,0,0,0
1442,(주)에코프로,86520,2017,"전문, 과학 및 기술 서비스업",-59.96870524824647,0.83,1.51,46.05,-0.83,18.19,0.0122303892035184,5.48,-3.24,1.7992991137101382,0.0527796744810842,16.79,30.29,0.0718909948573304,0.0818815119205378,-0.02467499430989,15942.5,165.0,2.11,0.3030274391992484,29.38846334851036,60526.0,6.173927062102003,92.98815717696192,115.59932693259428,-4.71,0,0,0
1443,(주)에프알텍,73540,2013,제조업,-53.35366195471944,1.06,3.08,4.17,15.49,38.01,0.1579845119912666,17.67,39.69,17.361896195016644,0.1064885886807901,28.47,19.5,0.1123144733291355,0.034145902671584,0.5470098591068809,9810.0,64.0,-0.91,0.7357019382838648,26.031343379839623,1412.393,27.11713787315276,-29.83463771774804,-10.104529616724738,23.6,0,0,0
1444,(주)에프알텍,73540,2014,제조업,-47.91458207158941,0.62,3.01,4.71,5.06,37.03,0.0530381844102801,4.38,44.57,9.769676320272572,0.0895464878819404,28.93,5.66,0.1439677868979402,0.0625987300603995,0.6565522290293992,5781.5,76.0,-1.77,0.35202492211838,-11.462491044928871,-1463.531,6.597276163844441,-41.91778357470541,-75.50602928509905,6.44,0,0,0
1445,(주)에프알텍,73540,2015,제조업,-49.10176950305373,0.75,2.72,8.27,0.39,37.03,-0.0071550310319323,-0.8,24.7,1.9138732509519023,-0.053542142328842,16.78,7.51,-0.0777873811581676,0.0830199257165549,0.5514519085442325,908.0,85.0,-0.84,0.4613081376006387,19.82044464994413,11813.432,0.5465144522710711,32.59718135356977,-120.17582417582418,0.57,0,0,0
1446,(주)에프알텍,73540,2016,제조업,-45.07201859728025,0.38,1.21,13.75,-7.17,37.04,-0.105482198933071,-8.83,8.3,-16.42666301919482,-0.0882486474215882,16.46,3.85,-0.2126932020243468,0.0245292481648657,0.5709583443683554,-2770.5,91.0,-0.28,0.4618598862019915,-15.00466282921182,9718.954,-9.94806136006764,-48.76544651825551,-1007.18954248366,-10.49,0,0,0
1447,(주)에프알텍,73540,2017,제조업,-46.30834805579816,0.41,1.11,31.61,-4.8,37.01,-0.0531255650344362,-10.24,6.89,-14.998492354081414,-0.0787185429919292,17.46,4.07,-0.206289037260392,0.0888218824036183,0.4513864917730986,-5452.0,78.0,1.05,0.7456140350877193,15.086451515266164,14128.207,-7.484507873487674,5.8450736333378925,-14.561196379378195,-7.6,0,0,0
1448,(주)에프알텍,73540,2018,제조업,-47.06194259598879,0.42,0.99,33.63,-2.73,36.99,-0.0344361437210956,-5.0,5.97,-2.482423700573008,-0.0573461401636428,19.12,4.32,-0.1310196285609786,0.0660787580769699,0.4602988260405549,-4373.0,59.0,1.41,0.6601373985124623,-7.58913161398491,3236.118,-4.410357526024299,5.996123196209347,49.77670903469598,-4.74,0,0,0
1449,(주)에프앤리퍼블릭,64090,2012,도매 및 소매업,-42.487424343649074,1.21,2.03,36.12,-9.06,18.2,-0.0867382443582861,-4.06,13.31,-1.974364757179372,-0.0125260960334029,13.35,1.65,-0.0094722598105548,0.0652157570290181,-0.5670046724326474,-1232.0,110.0,1.82,0.9404438606985432,-15.24624004718372,854.493,0.4187415119963784,-7.189952904238618,43.4561626429479,-22.44,0,0,0
1450,(주)에프앤리퍼블릭,64090,2013,도매 및 소매업,-41.839443454945176,1.4,2.36,35.64,-13.69,18.18,-0.1108306814440908,-1.5,13.62,0.979904377708053,0.0449358059914408,15.89,3.05,0.0305916629314208,0.1286418646346929,0.0029079337210578,-588.5,99.0,1.45,0.9690352974479722,-9.404513371110449,-687.08,-23.08125774822495,0.6314839873703203,67.75280898876404,-33.44,0,0,0
1451,(주)에프앤리퍼블릭,64090,2014,도매 및 소매업,-42.63581129649072,1.26,2.84,6.58,21.85,35.54,0.11747615393049,2.76,42.45,4.609114277000828,-0.0595329459489091,17.75,2.31,-0.0473140765912952,0.220886158672069,0.0879289551584256,108.5,95.0,1.45,0.4263558542971773,0.0877866783715571,1255.29,97.75824175824177,-14.264903630658898,275.60975609756093,39.22,0,0,0
1452,(주)에프앤리퍼블릭,64090,2018,도매 및 소매업,-52.21952119129279,0.82,1.42,15.88,2.94,17.33,0.0524563797319833,7.85,-1.94,10.067405140164214,-0.0667800431094148,22.85,3.72,-0.0984404605742603,0.1344799106058397,-0.0526673126487241,8939.5,37.0,2.81,0.8941304618040881,50.57318392504442,10527.541,34.627423702286755,33.00979657249205,24.49773982923154,6.87,0,0,0
1453,(주)에프에스엔,214270,2017,정보통신업,-44.97934227347205,1.03,3.39,2.65,1.2,72.49,0.0056326165346247,0.62,33.47,-0.9111514052583862,-0.0373753059774168,43.94,6.89,-0.0415289679174099,0.0532272687392156,-0.1935356513041876,916.0,86.0,-0.13,0.1737700533014755,33.50551690210134,1501.997,6.0986467236467234,5.261051594631203,-87.46928746928747,1.59,0,0,0
1454,(주)에프에스티,36810,2012,제조업,-50.30140980274539,0.76,1.41,48.22,1.35,21.85,0.0215711870572877,3.01,6.0,8.402999048408386,0.038969376618374,27.65,9.34,0.0558983331798508,0.038217147066949,0.1772453936527638,4646.5,234.0,1.78,0.9263518007217144,21.128622530976205,14216.234,4.310008073126904,42.38510456959287,-61.83467142432352,2.94,0,0,0
1455,(주)에프에스티,36810,2013,제조업,-49.57145244112909,0.7,1.26,44.87,2.54,21.88,0.045579300230463,5.17,0.74,12.458289398367125,0.0493295621202597,31.53,9.51,0.0709336305847618,0.0344048443949025,0.2027760318457993,3752.5,271.0,2.15,1.3390498438437544,2.142138714716771,1615.8289999999995,6.266540170769461,1.8909046259631028,92.36462797039346,5.7,0,0,0
1456,(주)에프에스티,36810,2014,제조업,-58.30910323207807,0.71,1.34,40.34,2.93,23.02,0.0470932538619041,5.46,1.26,13.12278469644354,0.1183280983673338,36.61,9.42,0.1652197341635732,0.1238324751526763,0.2395077345282634,5047.5,305.0,1.68,1.2409644639960893,-2.2805363503037923,-3781.308,8.97941922751621,0.6356761967884794,4.434993924665856,6.22,0,0,0
1457,(주)에프에스티,36810,2015,제조업,-59.1942138707132,0.84,1.66,39.15,6.39,20.41,0.0755481192970907,8.62,-3.44,14.23220340985621,0.1389269844752866,37.59,11.0,0.1795314106123799,0.1030045960986329,0.2470148298498729,6945.5,374.0,0.64,0.77400119102275,17.249659637876142,1154.6849999999995,16.811106799465357,26.686923721709977,69.36203218925732,12.88,0,0,0
1458,(주)에프에스티,36810,2016,제조업,-59.8537060784755,0.95,1.81,36.0,4.22,20.41,0.0800377455606073,8.15,8.23,12.64504210957392,0.1149601877919627,31.73,13.71,0.1312340864982283,0.0865783522959955,0.2381479719559843,9206.0,432.0,1.17,0.993523076345714,17.237186168559255,-8940.423999999999,9.66521482356415,32.71500643926415,10.808335241584611,8.83,0,0,0
1459,(주)에프에스티,36810,2017,제조업,-59.09071300308448,1.46,3.11,24.36,7.43,27.06,0.1002123616854811,10.01,8.75,9.26504603667284,-0.021437353302783,22.08,21.38,-0.015008216176739,0.0658963457575836,0.295011363212995,11407.5,484.0,0.66,0.5158292534917985,4.662044655181826,7977.877,33.930765217683984,70.65950892936631,35.74085554866708,14.04,0,0,0
1460,(주)에프에스티,36810,2018,제조업,-59.48172353012989,1.2,3.27,18.76,12.28,26.3,0.1384174020920856,14.49,14.79,14.886764331673271,0.2113372994614712,29.72,16.63,0.1816496419353666,0.0789741539132647,0.379409028110638,16569.0,532.0,0.23,0.603367815260266,5.709921388919936,-21370.34,20.045738411469785,-13.897597746420097,52.24937200274034,19.36,0,0,0
1461,(주)에프엔씨엔터테인먼트,173940,2015,"예술, 스포츠 및 여가관련 서비스업",-52.313363747370445,0.78,3.3,0.0,2.41,34.15,0.0421661580935774,6.34,59.42,9.257158976758268,-0.0058395088637024,24.27,14.06,-0.0088480962144459,0.0397957919940554,0.118897122929381,8746.0,134.0,-0.87,0.0833639603655209,44.163393558523175,1729.724,55.04636425477069,20.973165534691702,-48.97254360214126,3.16,0,0,0
1462,(주)에프엔씨엔터테인먼트,173940,2016,"예술, 스포츠 및 여가관련 서비스업",-49.86455999688283,0.75,3.56,0.0,-5.19,34.15,-0.0354270794479671,-2.06,44.49,2.9956791406412373,-0.0018575158522939,16.49,12.73,-0.0027237822286883,0.0666287452005644,0.0496605744125326,1696.0,152.0,-0.69,0.2298999509289734,21.73968323161872,2271.87,22.551147646977324,25.79570943017159,-142.6057529610829,-4.78,0,0,0
1463,(주)에프엔씨엔터테인먼트,173940,2017,"예술, 스포츠 및 여가관련 서비스업",-49.46347568941236,0.9,4.27,0.05,-5.04,34.15,-0.034132007233273,2.38,43.03,4.180739928183945,0.0564615086540945,18.89,16.25,0.0599381250696307,0.1156255624019813,0.0002341126323947,276.0,167.0,-0.38,0.2512406532708678,-7.592689295039165,-4829.416,-8.493179077479649,27.64256101162804,221.92216044479744,-9.56,0,0,0
1464,(주)엑사이엔씨,54940,2012,건설업,-50.46980347217638,1.41,2.75,26.07,-2.63,12.54,0.0052405200969001,0.81,7.52,-2.777836929111796,-0.0472536708360112,12.7,11.16,-0.033475763519193,0.0148641075931633,0.1209274731794136,5036.5,226.0,1.17,2.4589913687318665,-12.67538747139835,7974.308,-5.179720306661016,-23.565378478803257,-91.13800929428294,-7.99,0,0,0
1465,(주)엑사이엔씨,54940,2013,건설업,-50.28340563652278,1.42,2.81,22.87,-1.75,15.15,-0.0072876026626565,3.27,7.08,-0.3198282166363154,0.0893651478026773,15.81,10.9,0.0609271713101707,0.0732230172500322,0.1027625587582682,2012.5,215.0,0.67,2.5953491155562314,-5.974192910466209,-4476.304,-3.1467750126968,-2.298963295040628,290.8536585365854,-5.82,0,0,0
1466,(주)엑사이엔씨,54940,2014,건설업,-50.810094668279774,1.62,3.55,11.8,9.36,18.25,0.1212729618256809,12.43,19.7,2.508628039627739,0.1101622544833475,19.6,11.34,0.0728069648754127,0.0151305914139897,0.1577211693951341,7978.0,192.0,0.52,0.8984799946864058,15.754051297151207,-7527.896,33.354308247336185,19.40951261130788,297.8471138845554,15.84,0,0,0
1467,(주)엑사이엔씨,54940,2015,건설업,-52.105811452772286,1.37,3.37,10.93,4.64,18.33,0.0683233109303148,7.06,24.37,2.106239295006733,0.1488503714184648,16.61,9.22,0.1100375246786867,0.0761868650549795,0.189830208701804,10312.5,209.0,0.34,0.7063701547029047,2.7308901284590363,-14056.753,8.202522885274782,-8.156109276493545,-38.24798055054506,7.22,0,0,0
1468,(주)엑사이엔씨,54940,2016,건설업,-51.449380725236935,1.36,3.24,15.2,2.76,18.33,0.0026886912717973,3.07,20.11,3.6657161232389672,0.0065981101899853,13.63,9.94,0.0051814728973777,0.0151561115897535,0.1861068832041782,5798.0,260.0,0.06,0.8812778935740245,14.459674566678457,1533.6509999999998,4.640006977454101,7.748127034765896,-52.73050546101092,4.36,0,0,0
1469,(주)엑사이엔씨,54940,2017,건설업,-51.85774199964829,1.88,3.83,16.01,-3.78,18.37,-0.004397839657712,4.01,19.2,3.666310992292418,-0.0297748474433611,10.41,15.43,-0.01659162328221,0.0035254756656191,0.1379532861050711,4586.0,294.0,0.16,1.7477620325871794,10.151354775903764,6660.453,-7.858581648954644,55.2330449344125,46.426652337452985,-7.49,0,0,0
1470,(주)엑사이엔씨,54940,2018,건설업,-52.23187404154268,1.67,3.18,14.68,-4.05,19.31,0.0003110444713839,3.42,19.9,3.580270827568354,0.0462180182479423,11.52,13.51,0.0258643005703982,0.050103992787453,0.1234766796401454,5013.5,284.0,0.63,1.6443888055164957,-12.054429403100231,-4240.287,-8.421782655891931,-12.428278848709413,-16.01834862385321,-7.75,0,0,0
1471,(주)엑서지21,43090,2012,도매 및 소매업,-43.337515188061154,0.74,1.23,38.37,-19.89,20.99,-0.0828235294117647,4.26,-0.1,8.29178495386799,-0.078331550802139,19.87,2.31,-0.0812189496096522,0.189318665720369,-1.046716577540107,465.0,21.0,3.4,0.7771107283964579,-38.425267372635794,1896.507,-39.76508972267537,15.344077769250449,446.6843501326259,-48.77,0,0,0
1472,(주)엑서지21,43090,2013,도매 및 소매업,-42.687003588630354,0.98,1.71,35.88,0.69,20.99,0.0235647168790278,2.66,8.0,3.694629776512854,0.1067053672455354,19.41,2.2,0.1011990855223253,0.094153874865861,-1.1955527131401584,944.0,26.0,1.58,0.5644305822101997,-13.039572192513369,-1980.034,1.6466255010291408,-4.9281405251951735,-55.54705432287682,1.74,0,0,0
1473,(주)엑서지21,43090,2015,도매 및 소매업,-41.24779895798363,0.83,1.38,46.26,-40.69,7.13,-0.1039096892298304,0.6,29.92,1.513404683691851,-0.1473652094320708,17.45,1.77,-0.1791353184274663,0.3082547419730846,-1.5358933007889115,-795.5,38.0,6.28,0.1428503830316608,3.137783771634075,3413.137,-7.192925698263776,-8.697755417956657,107.92824074074076,-102.71,0,0,0
1474,(주)엑서지21,43090,2017,도매 및 소매업,-44.230864657288826,0.8,1.81,27.19,1.42,7.38,0.0205613914241432,2.15,42.08,3.512274792017557,-0.1123471672119855,25.55,1.6,-0.1664880314397999,0.1841473995814831,-1.343929739969003,-968.5,26.0,1.28,0.0837539018437504,47.81347044748765,3282.449,75.88421159922535,24.645333672625487,121.26016260162602,2.56,0,0,0
1475,(주)엑셈,205100,2016,정보통신업,-48.61272376137895,0.6,1.84,19.82,5.56,50.85,0.0033938909962068,2.98,42.04,6.373225888417003,0.0506361276974173,50.73,9.42,0.1012740934335184,0.0080946676830374,0.1402384798272201,2999.5,181.0,1.91,0.2130520998382833,47.72245904715945,-85.7159999999999,10.187739721418478,33.363992835358474,-70.17961480199091,8.82,0,0,0
1476,(주)엑셈,205100,2017,정보통신업,-48.89996257264648,0.58,1.9,7.39,-0.05,38.96,0.0885936487362281,9.27,40.87,16.906486342201262,0.104196370706416,56.43,10.67,0.190734644244743,0.1916540617492659,0.1178386260531432,3395.5,190.0,1.02,0.0985243159482629,12.016552024537653,-39.71900000000005,48.24732824427481,22.38919743003376,292.81567489114656,-1.26,0,0,0
1477,(주)엑셈,205100,2018,정보통신업,-48.00916813756472,0.46,2.48,7.31,9.0,38.96,0.0808805565199501,6.44,52.78,13.965791100123608,0.0894443801514742,59.49,9.73,0.2149567367119901,0.021044499381953,0.1777829212153943,4953.5,192.0,-0.54,0.1395882013613624,26.002916396629946,-6519.209,33.50703384070359,-4.024675979476228,-16.97764640679845,11.6,0,0,0
