,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름/총부채비율,총자본정상영업이익률,EBIT/총자산,타인자본회전률,현금흐름 대 자산,총자본회전률,차입금의존도,누적수익성비율,EBITDA마진율,순운전자본비율,TMD,부채비율,금융비용부담률,자기자본순이익률,외국인지분율,당기전기영업손익,ROA변화율,총자본증가율,매출액총이익률,매출액증가율,자본금회전률,영업현금흐름-단기차입금,정상영업이익증가율,대주주지분율
671,(주)신흥,4080,2012,도매 및 소매업,0.0,0.0,0.0,-0.5149157904408217,-0.5836298932384342,-0.4060211506449825,0.2012987012987013,-0.6384446385487137,0.3529411764705884,0.0055515575203043,0.4737637825953928,-0.3674033216698582,-0.1031700288184438,-0.0651951894840768,-0.1012753012753012,0.6231884057971014,-0.4432809773123909,-0.3773103887826641,-0.2464920667882187,-0.5346573458690231,-0.3450693783986462,0.2602930914166085,-0.8672781821119464,0.0849415204678363,-0.1341247935697705,-1.0394151460278482,1.4817032601463735
672,(주)신흥,4080,2013,도매 및 소매업,0.0,0.0,0.0,-0.1186777970132452,-0.3721403152008134,-0.0422875816488855,0.0389610389610389,-0.2438110406453415,0.0,-0.0738151536958979,0.6209254042846767,-0.0466328533734081,0.031700288184438,-0.1603472524762975,-0.2555282555282555,0.5579710144927537,-0.3851076207097149,-0.3773103887826641,-0.2795895221817302,0.417480997509747,-1.0527576883237133,0.5882763433356594,-1.5406378061267425,-0.0431286549707601,-0.0412052060837731,1.3161108409582951,1.469727212242182
673,(주)신흥,4080,2014,도매 및 소매업,0.0,0.0,0.0,0.961147145857182,0.1992882562277579,0.6033975812903999,0.3961038961038963,0.5829857275504644,0.1372549019607842,-0.3982728487714608,0.8296643853781948,0.4021919149527505,0.2207492795389048,-0.3163051345276353,-0.4162396162396161,0.0942028985507246,0.3839441535776614,-0.3756107924367963,-0.2364788542767233,4.134688135400831,-0.6991933629230388,0.8206559665038379,-0.1603529372784415,-0.0404970760233917,0.1568292316753473,1.6521852182245156,1.4275892659126188
674,(주)신흥,4080,2015,도매 및 소매업,0.0,0.0,0.0,-0.2962972717944176,0.2379257752923233,0.0296344204869953,0.4025974025974027,-0.4381788601862789,0.0980392156862744,-0.0421507145060141,0.7014485212440894,0.3157459382415517,-0.2376560999039385,-0.2790207256726702,-0.2980226980226979,0.1014492753623187,-0.1849912739965096,-0.3773103887826641,-0.2017201366433831,-0.4837749496194912,0.7448196940567492,0.8729937194696439,-0.1266235092899423,-0.0352339181286549,-0.1009573743229665,0.0960020376992981,1.4346861831891773
675,(주)신흥,4080,2016,도매 및 소매업,0.0,0.0,0.0,0.4193203364439842,-0.1382816471784443,-0.200996299583428,0.2727272727272726,0.1988396098844075,0.0392156862745098,-0.2206230081217229,0.7660609055269214,0.080848536821515,-0.1381364073006724,-0.3281363928224147,-0.3553995553995553,0.1376811594202898,-0.4374636416521232,-0.3773103887826641,-0.2186431047348255,-0.5357858330050715,-0.649184276810391,0.6762037683182133,-0.2523735866415787,-0.0396198830409356,0.0417595362104606,-0.4638803173398875,1.4187181193169212
676,(주)신흥,4080,2017,도매 및 소매업,0.0,0.0,0.0,-0.2616606032508728,-0.1545500762582613,0.0716744267295586,0.3571428571428573,-0.4368577272500746,0.0196078431372549,-0.2975223604400123,0.8081616235506003,0.0210239757566037,-0.0989433237271853,-0.3580420944266653,-0.3866619866619866,0.0652173913043478,-0.1640488656195462,-0.367112810707457,-0.2413348515931459,1.9829447564351228,-0.2966828648374462,0.71039776692254,-0.3761008708223876,-0.0536549707602339,0.0040650875957085,-0.0606140187472675,1.431581281880683
677,(주)신흥,4080,2018,도매 및 소매업,0.0,0.0,0.0,-0.3376009071253736,-0.6080325368581596,0.0989738084635553,0.3896103896103897,-0.5036350207376602,0.0196078431372549,-0.4167780405058085,0.8110242595425431,-0.2822734968542564,0.0562920268972142,-0.3365517868711216,-0.3866619866619866,0.0652173913043478,-0.1861547411285631,-0.3739111960909284,-0.2698227606618578,0.0246648181356616,-0.1761011450854101,0.5945568736915561,-0.1720704534866799,-0.0519005847953216,0.0445658324768162,-0.959640659191714,1.4488800177422931
678,(주)쌍방울,102280,2012,제조업,0.0,0.0,0.0,-0.3340506442382231,0.0955770208439247,0.3517310782067243,0.7727272727272727,-0.4830477062432047,0.7450980392156864,0.0002056132414928,-0.6538084581873562,-0.0323002780985854,0.9296829971181556,-0.3111504004080411,-0.3268515268515268,0.2681159420289855,-0.06282722513089,-0.3339706819630338,-0.1952667717886637,-0.3349035968399905,-0.6360935949931247,1.0565247732030705,-0.198610799631019,-0.4679824561403509,-0.0219306856370754,-0.4455458507856822,-0.8957640275005544
679,(주)쌍방울,102280,2013,제조업,0.0,0.0,0.0,-0.7619614240762005,-0.8174885612608033,-0.8404111636165082,0.3506493506493506,-0.9208220452156828,0.3137254901960785,0.398272848771461,-0.7216723706277817,-0.5273956017214224,0.9773294908741594,-0.0282392186227863,-0.1342225342225341,0.3260869565217391,-0.8923792902850494,-0.3390694710006374,-0.270534730193213,-1.391902021594816,0.7105088602105336,1.069085833914864,-1.1892803198324289,-0.4837719298245614,-0.1430864639512189,-1.3846725662244517,-0.91173209137281
680,(주)쌍방울,102280,2014,제조업,0.0,0.0,0.0,-0.8476578090073459,-0.7381799694966954,-0.7842911027026671,0.1363636363636363,-1.0216697366483745,0.2156862745098039,0.4184229464377508,-0.7586080671593608,-0.5105700357446626,1.023823246878002,-0.1948644510105779,-0.1177489177489177,0.3260869565217391,-0.7876672484002326,-0.3263224984066284,-0.3164385093366132,0.437215996245143,0.0652937075511506,1.0418702023726447,-0.0523300208370928,-0.4843567251461988,-0.1815200194015544,2.826758656232951,-0.968507429585274
