,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름/총부채비율,총자본정상영업이익률,총자본순이익률,현금흐름 대 자산,타인자본회전률,총자본회전률,차입금의존도,EBITDA마진율,누적수익성비율,순운전자본비율,TMD,자기자본순이익률,부채비율,금융비용부담률,외국인지분율,당기전기영업손익,ROA변화율,총자본증가율,매출액총이익률,매출액증가율,영업현금흐름-단기차입금,자본금회전률,대주주지분율,정상영업이익증가율
552,(주)서원,21050,2016,제조업,0.0,0.0,0.0,-0.434924415210432,0.2872815166696285,0.0436626369538783,-0.2947889811255921,-0.5590016848193397,0.1712778276216042,1.8252503349664089,-0.0421001215320569,-0.7587315749387772,-0.7605822502616713,-0.1820366047114913,0.1534856537028481,0.0912158418954458,0.6973000404817568,-0.7404735886673275,-0.3271222768975774,0.2379023228813092,-0.8977888672678305,-0.625199668355804,-0.4050681430362276,-0.1521679957307908,-0.4542950728355839,-0.4508064364216302,0.7582758050008349
553,(주)서원,21050,2017,제조업,0.0,0.0,0.0,-0.4224164370483823,0.3816563343040421,-0.1834478449871273,-0.2929397708707965,-0.2223484169625244,0.4385506190386308,1.5397720079804824,-0.0376199782595492,-0.7241131084805787,-1.1470876715668203,0.0629119822019575,0.0074152085655077,-0.0023397833179616,0.5229956731795741,-0.599845718184776,-0.2897116915523989,-0.059297073013898,-0.6484394929395683,-0.5854942028419768,-0.023594701563517,-0.134622896322624,-0.5013445069085052,-0.3254314297903006,-0.0498749599937052
554,(주)서원,21050,2018,제조업,0.0,0.0,0.0,-0.549412266313147,0.0211445309405821,0.1836622491092927,-0.5373646997899278,-0.1125701774439977,0.4608233516567164,1.2847284706519038,-0.2120072754702219,-0.6214714607854358,-0.914146820337274,0.0774004464423254,0.169782769482634,-0.1301877977005019,0.3818921377444736,-0.6749047656202481,-0.2960482919148428,0.4976024390254179,-0.0577718644218322,-0.8107088105105695,-0.2094888760332629,-0.1296626076394896,-0.5005297980933897,-0.3254314297903006,-0.1814740860649252
555,(주)서흥,8490,2012,제조업,0.0,0.0,0.0,-0.5510194144515668,-0.1260801845691029,-0.4058916731896191,-0.5176615168728643,-1.1152114317132085,-1.1650861294635295,1.4983806940464888,0.1184542349503732,-0.0011929447244128,0.4591147235482689,-0.223782882829588,-0.1274886942782755,0.0347422644938979,1.4360185495243407,-0.1408639568552208,-0.2648094956767065,-0.142755824192446,0.1958312641457116,0.0152950540311763,0.3201090038092944,-0.0239449378630125,-0.0290170713452821,0.6133060570472949,-0.2319681030452145
556,(주)서흥,8490,2013,제조업,0.0,0.0,0.0,-0.8268919324539072,0.2872815166696285,0.1385512629703259,-1.0019185267445885,-0.9615218963872708,-0.8978133380465032,1.301163257066872,0.5852529906773895,0.0761607772460169,-0.0295941447328725,-0.4314952958399567,0.1432245067303903,-0.0979366221723889,0.8757545117673247,-0.268550612262691,-0.2675641980884203,1.181778771096494,-0.3055154021807472,-0.027664957836243,1.4058787745437211,-0.0145300995549751,0.1817888345658586,0.5887350758481904,0.2257225310129232
557,(주)서흥,8490,2014,제조업,0.0,0.0,0.0,-0.2184835215088587,0.4175187650051193,0.3967727698347569,0.004166000262009,-0.8810178540736848,-0.8309951401922465,1.2482067230630862,0.7704850003504647,0.1541651757961792,-0.0887372561809087,-0.4659326095713538,0.2609258984732885,-0.1440680504594365,0.6101478568306654,-0.3332566876380982,-0.2444874830701769,0.1430519969966014,0.0511246085648958,0.0016259593460883,0.1927203841031863,0.0031869511329902,0.252668501480909,0.5339228870194178,0.0037127064982169
558,(주)서흥,8490,2015,제조업,0.0,0.0,0.0,-0.2385245449335485,0.4892436264072736,0.4247726922658398,-0.0134392252323809,-0.9176106005798602,-0.8978133380465032,1.267076292650642,0.8021462792092238,0.1428442488369557,0.118263633887218,-0.4181627640765774,0.2509665499411971,-0.1124292390236296,0.3694418257943178,-0.3910607816401286,-0.2308646555879749,0.0536891065134997,0.5964636534770945,0.1005641684952966,0.0124320682806231,-0.0354555588283611,0.2960517458858104,0.5339228870194178,0.0050854222013789
559,(주)서흥,8490,2016,제조업,0.0,0.0,0.0,0.214322419925821,0.5949434221578168,0.511883562051431,0.6885916177588255,-0.8883364033749199,-0.8532678728103321,1.1149023443639008,0.6707690185167494,0.2255630138782614,-0.0897748546273655,-0.3897755313368079,0.276921215812708,-0.1705357873379932,0.2656892262096852,-0.2107465182606605,-0.2136206893799472,0.0670145598877388,0.0475291489669446,0.1337605413019389,0.4123907916973652,0.0412569644804236,0.4174433593380229,0.5339228870194178,0.0142000018627873
560,(주)서흥,8490,2017,제조업,0.0,0.0,0.0,0.0966971665772775,0.4609311811169495,0.3718839498960166,0.4660325825826957,-0.8663807554712145,-0.8755406054284177,1.0169023216672397,0.4379174134704599,0.3099142949760131,-0.613243270864809,-0.3637372175617051,0.2078093729688011,-0.2061889856011391,0.3611416178275472,-0.341021416683147,-0.2082007535237376,0.0182091994620589,-0.1980864916155846,0.0966587128709858,-0.0753259693952105,-0.0248107631307048,0.4496243575350861,0.5339228870194178,-0.0828553737687336
561,(주)서흥,8490,2018,제조업,0.0,0.0,0.0,0.0606876948271309,0.4722561592330792,0.4169949360349835,0.4649040031020849,-0.8078323610613336,-0.7641769423379897,1.1094240822255783,0.40805965717343,0.348698929292594,-0.4057235815734538,-0.2296576109092085,0.2301424575559151,-0.1415505536355121,0.4026426576614001,-0.2599231355459701,-0.2094674457438248,0.0581568702806796,0.1914555475010832,-0.0224576836704953,0.4394564519798111,-0.0673919688775631,0.5952535582369854,0.5339228870194178,-0.0356142225347388
562,(주)선앤엘,2820,2012,제조업,0.0,0.0,0.0,-0.2873465256198769,-0.9037286818766712,-0.4416693518515584,-0.2404030481560916,-0.5443645862168693,-0.6305405466294765,0.0302064409760093,-0.1666375402382096,0.1579373393407389,0.0165789861344539,0.2515407678428538,-0.0961016564801693,-0.3896940919288192,-0.0580188844943684,-0.8008659256843743,-0.3209112470154396,-0.2301472070171384,-0.8686611952292992,-0.8282833608199683,-0.2992296307459062,-0.0317070209287493,-0.0601796835234508,0.331054785837065,-0.6011034811325187
563,(주)선앤엘,2820,2013,제조업,0.0,0.0,0.0,-0.9271989236837432,-0.556429352982029,-0.2441143435878069,-1.1404582940213257,-0.3979936001921671,-0.340995022594364,0.3856847841738369,-0.2404823310576312,0.0127291920299011,0.0129473915718553,0.5019078595786851,-0.028197007397728,-0.217211539262646,-0.0289681566106712,-0.7965521873260137,-0.3294892804513463,0.3341566706741424,0.6642150813276426,-0.6662069524110679,0.8986475105202336,-0.1515550399922142,0.0661001828194547,0.3373550374265791,0.7130622233933452
564,(주)선앤엘,2820,2014,제조업,0.0,0.0,0.0,-0.4114893317952789,-0.6413666888530012,-0.3747806482661937,-0.3388042067816373,-0.3540823043847566,-0.1405404290315937,0.260902146578709,-0.2375064915931459,-0.0264622012328991,0.1416095989324954,0.3078889211152215,-0.0813135329022154,-0.2237434229139094,-0.1285706522119185,-0.636943868066676,-0.3187608525401986,-0.236016389514395,-0.2448098321577934,-0.6720651358475341,0.7962255021328309,-0.0642482948915961,0.1382019129571783,0.1086559047272184,-0.2259208670419862
565,(주)선앤엘,2820,2015,제조업,0.0,0.0,0.0,-0.2585595028804521,-0.3280422943067481,-0.1803367424947848,-0.0633679413188977,-0.2516226141674649,0.0599141645311763,0.4161195738311851,-0.2103073566204911,-0.1005817583329677,0.0108721946789417,-0.0127870479355319,-0.0079765118931788,-0.1476741945585715,-0.1327207561953038,-0.6835322423369692,-0.3076400168780945,0.6979049243883035,0.2051300925219784,-0.5711741988861705,0.5653123272835384,-0.0699186412124876,0.188102827883004,0.1244065337010035,1.335439876652369
566,(주)선앤엘,2820,2016,제조업,0.0,0.0,0.0,-0.1489384517826315,-0.2695299073734117,-0.1041147314323924,0.1083551546556915,-0.3540823043847566,-0.029176765941166,0.3978587000367761,-0.1719064379464151,-0.0779159659447395,-0.0456769206529525,0.0748719758350459,0.0397076416847132,-0.1608740427704995,-0.1410209641620744,-0.5929437368113991,-0.2896881470873416,0.1385303116496069,-0.1349822182239261,-0.4878578122342055,-0.2291704314420625,-0.0953593387977643,0.1748638096373768,0.0947953512302875,0.0205568680463309
567,(주)선앤엘,2820,2017,제조업,0.0,0.0,0.0,-0.6277339736284009,-0.6526916669691308,-0.4307804931283595,-0.658791873856286,-0.3101710085773458,0.1267323623854331,0.6188152729491244,-0.4312291902618479,-0.1771750994465889,-0.6013108887305562,0.4811921101020147,-0.0951962611590701,0.0025591294204858,-0.0704691964445242,-0.6110614379165131,-0.3039906247942001,-0.2089182490483376,0.1556009569861094,-0.6805269563668743,0.4606849224866596,-0.2490999665876705,0.2826090504364044,0.0960554015481905,-0.3681344755742828
568,(주)선앤엘,2820,2018,제조업,0.0,0.0,0.0,-0.364879795146063,-0.9471410979885012,-0.5536690415758899,-0.1580826331504509,-0.5736387834218099,-0.1628131616496793,0.953597959179955,-0.4609873096576003,-0.2577559535221778,-0.5058518316565328,1.0772555010289009,-0.1468037944617254,0.1153021628594794,0.0415836111068789,-0.5618848206312037,-0.3370407752107511,-0.1497318458610863,-0.2190863622906937,-0.7319487887536339,-0.7096768047423181,-0.2299729154053557,0.1923800491623605,0.0966854267071418,-1.5354585111712622
569,(주)선진,136490,2013,제조업,0.0,0.0,0.0,0.8592035395257362,1.1460923571427923,1.2834369801523815,1.627277580982923,1.0364420628499151,1.9085509718322788,0.2292499653350669,0.0326394863887401,-0.0955752365334802,0.5239646264518173,-0.3917738769223751,0.5536703856287021,-0.2261248388284325,-0.5269806346169076,0.1843919153651593,-0.2447182188277392,0.033660609901097,0.0413382168214891,-0.1760722715600556,0.8400743770578238,-0.0047046011316538,1.8906405742706636,0.2989235027305433,-0.0231238883560958
570,(주)선진,136490,2014,제조업,0.0,0.0,0.0,-0.3342306556934478,0.7799180647212677,0.7701050689158623,-0.1335910297575469,0.7363815414992756,1.7971873087418508,1.11307625698446,-0.0573647075763767,-0.1320913354820107,0.0907672750561135,-0.3364961171241508,0.3988477857207358,0.0041921003333017,-0.5726317784341459,0.2465097477255503,-0.2435629704089236,-0.0078859311422158,2.068631258811805,-0.297141395913692,0.5263710970674889,-0.2137973573668798,2.2574632182764263,0.2989235027305433,-0.076629336169587
571,(주)선진,136490,2015,제조업,0.0,0.0,0.0,-0.153392331207611,0.5534185023986748,0.3998838723270996,0.1954092124582846,0.1801717946054067,1.0844598649631123,1.251250202028821,-0.0245133676309938,-0.0935498122701267,-0.4244003536096758,-0.2696270737309307,0.2696780532439142,0.0156228967230124,-0.5933822983510725,0.3181178044743343,-0.2440762397471746,-0.0111664959902056,0.6513559429123226,-0.2789159363335748,-0.1548614374160388,-0.2703430299896259,2.2977913046246443,0.2989235027305433,-0.0391385783303316
572,(주)선진,136490,2016,제조업,0.0,0.0,0.0,0.0332596283365507,0.8969428385879403,0.7141052240536963,0.7054959857864498,-0.1491629239501732,0.7503688756918291,1.6438589886086137,0.0131021728745332,-0.0723143154670022,-1.5138787223892904,-0.1349783267976812,0.451058915904124,0.346163425658819,-0.4356783469824309,0.2723921778757132,-0.2195554642054117,0.1216559394110167,1.3397227462899552,-0.0244104114826506,0.1456322853737384,-0.3496469602327889,2.507578824516891,0.331054785837065,0.1400077082465968
573,(주)선진,136490,2017,제조업,0.0,0.0,0.0,0.240687698550287,0.947905240110524,1.0827708693962876,0.745462468291149,-0.0247475858291763,0.7726416083099147,0.8154240141355943,-0.1919120566314185,0.0086664589607545,-0.8933948514081385,-0.3085018372660957,0.5775124624176481,-0.1567916154884599,-0.2613739796802482,0.3129413184443017,-0.1774344162177528,0.1080660231631487,1.475958309875868,-0.0107413167975628,1.198558266061239,-0.2578108161266496,1.3627092620758057,0.3329448613139192,0.0550542286018985
574,(주)선진,136490,2018,제조업,0.0,0.0,0.0,-0.9195512155348964,0.0890943996373599,0.0358848807230219,-1.235621915752564,-0.3028524592761107,0.3494596885662885,1.7095981342684856,-0.2556740339159957,-0.1818692436355179,-0.8679736894699474,0.0568405523231535,0.1136482595744825,0.3320790515357824,-0.2779743956137894,0.3319217672210878,-0.1892239146874866,-0.0809184087497156,1.9628075524248836,-0.1461304451070056,0.4017878794753044,-0.7227347094026226,0.8410919431980936,0.3329448613139192,-0.1941556978532567
575,(주)성안,11300,2012,제조업,0.0,0.0,0.0,-0.3524062578706891,-0.2110175204400752,-0.0372260278470277,-0.0732899670820619,-0.7419654173502175,-0.1850858942677649,1.443598072663262,-0.4974861951408741,-0.4290022952142792,-0.6189500623203213,0.6142827933347742,0.0970493453543302,0.3846062825646919,0.8010526400663893,-0.7240813829055577,-0.286093692088581,0.0656415197338296,-0.5102034019785153,-0.5522978300353346,-0.474756344219446,-0.0893754342607693,-0.527211511788423,-0.4986883485019374,-0.2731541420320723
576,(주)성안,11300,2013,제조업,0.0,0.0,0.0,-0.2432353278344377,-0.5205669222809519,-0.0947814239553648,0.1169512398656542,-0.6980541215428069,-0.1850858942677649,1.318815435068134,-0.5395106894236276,-0.3591884583878693,-0.4788742720486565,0.8493860602037387,0.086486399941506,0.2587994818231715,0.5603466090300417,-0.7309833642789345,-0.3115421195536049,0.0124545300169603,-0.5326278712128815,-0.6922433232398069,-0.4035270553646068,-0.1030222970080878,-0.5335255051055683,-0.4155250275203517,-0.2872249032439771
577,(주)성안,11300,2014,제조업,0.0,0.0,0.0,-0.2015928130050202,-0.7319665137820383,-0.5381135291141772,0.1709393724359899,-0.7566025159526877,-0.3632677552124496,1.1355980013308975,-0.720469086108673,-0.3550235490051183,-0.6874315597864685,0.6772748701592688,-0.1966005371221824,0.1743612775396524,0.469044321395565,-0.7137284108454927,-0.3246281332324985,-0.2861439992103524,-0.9024774851183408,-0.703308780842021,-0.9728584014873686,-0.0966540307868369,-0.559596187189265,-0.4148950023614005,-0.437476048609079
578,(주)성안,11300,2015,제조업,0.0,0.0,0.0,-0.0105451711850004,-0.7489539809562328,-0.6485576675923376,0.5800927814136505,-0.837106558266274,-0.5191768835390485,1.040641457599971,-0.5850055965351211,-0.4046955425203533,-0.626732050668747,0.2554199191192745,-0.2044472965717089,0.2619293427394019,0.4026426576614001,-0.7068264294721157,-0.3301249810078956,-0.0414000631248862,-0.3828742452070135,-0.6701124080353787,-0.928279785367768,-0.0858635822404099,-0.5807786163822685,-0.4917580717534719,-4.528285442570019
579,(주)성안,11300,2017,제조업,0.0,0.0,0.0,-1.0457162081021634,-1.069828360913239,-0.8165572021788349,-1.4847595917795868,-0.8883364033749199,-0.541449616157134,1.0996849495352266,-0.818919655381515,-0.6031821912398669,-0.7408678797789925,0.9608468229498384,-0.4045396625346358,0.2996917950982681,0.3860422417278589,-0.7767089908775555,-0.3479905210934382,-0.1787621096465903,0.6615285326337912,-0.8094069919691326,-0.0247344792867722,-0.1735425512878863,-0.576501395102912,-0.4911280465945202,0.0431790968529494
580,(주)성안,11300,2018,제조업,0.0,0.0,0.0,-1.2021585068693552,-1.402027718986375,-0.9985566979808737,-1.893034671149493,-0.9176106005798602,-0.5637223487752197,1.5263807005312493,-0.8393171926882486,-0.7416393436619193,-0.4684982875840888,1.1739013444914823,-0.4371338940942077,0.6460857499793283,0.4399935935118679,-0.7568657944290974,-0.3542345132266563,-0.0164137159047198,-0.0044574248181318,-1.0014252268310828,0.2236397410927699,-0.2217981492681019,-0.5642807628761791,-0.4911280465945202,-0.4953206892001695
581,(주)세아베스틸지주,1430,2012,제조업,0.0,0.0,0.0,0.215152122102659,0.8289929698911627,0.567883406913597,0.3067090397194859,0.3850911750399901,0.1712778276216042,0.122728201534348,0.7608764660214022,0.3728415022309817,0.4720847041289785,-0.3608931226900402,0.2171651246201596,-0.4641303493713413,-0.01236774067713,-0.3185899772196726,0.4066519640328032,-0.0398733857150289,0.233876808922483,-0.5125923645215076,-0.8558078142196142,0.0551668115380225,-0.5182497148221522,1.5268425375268346,-0.2162003881740716
582,(주)세아베스틸지주,1430,2013,제조업,0.0,0.0,0.0,0.2276555930526551,0.5137810789922211,0.4169949360349835,0.2658236851460947,0.2094459918103472,-0.029176765941166,0.0149890461473352,0.6455415024577666,0.4614569971199677,0.4959494683974844,-0.34323930317142,0.1706881648037332,-0.4963815248994542,-0.0248180526272859,-0.1805503497521372,0.1657230227316027,0.0179193622296713,-0.1498350321600252,-0.5614105598253932,-0.4268857752909045,0.0088957336223073,-0.5257857713619708,1.526212512367883,-0.1177501016320925
583,(주)세아베스틸지주,1430,2014,제조업,0.0,0.0,0.0,0.6551477324047628,0.6968682252029835,0.505661357066746,0.8568716084700281,0.1508975974004662,-0.0737222311773372,0.2389890980254183,0.7737126800529818,0.4468476292448772,0.7527550838955365,-0.3194918651989875,0.1993590166385417,-0.4535160384380383,-0.1327207561953038,0.6787463312332704,0.1711900475179271,0.0675857074815941,0.3679237438995109,-0.4709341711955251,0.000526847361679,0.3297689594640894,-0.5174350060070367,1.3327947885698015,0.0265914659891036
584,(주)세아베스틸지주,1430,2015,제조업,0.0,0.0,0.0,0.3801040258580794,0.4382812248846904,0.3905505648500719,0.8163583733182167,-0.6248686285304557,-0.6305405466294765,0.156815165950578,0.58256089577613,0.0784090646224599,0.2661214125073086,-0.0870900436590009,0.2533809374641284,-0.2767469371257235,0.0457337150902642,0.3750591508046926,0.294311903458004,0.0231513912061383,2.9379516538609467,-0.3902214216264341,0.5634472295217435,0.5897896388632261,-0.4872907798477625,1.3327947885698015,0.0455703272280228
585,(주)세아베스틸지주,1430,2016,제조업,0.0,0.0,0.0,0.1488908066358545,0.0286945163513352,0.133884609231812,0.3917844879853914,-0.580957332723045,-0.6082678140113909,0.2249890947830381,0.1479694867452852,0.1571638424375306,-0.0840680631718533,-0.0903477683827245,0.1109320736111849,-0.3457399581921928,0.0332834031401082,0.0256463437774936,0.2444101945843818,-0.0147627011764539,-0.4136888804251666,-0.5841923843005399,-0.2182305586700136,0.3743812132688053,-0.4868834254402047,1.3321647634108498,-0.1905431651426543
586,(주)세아베스틸지주,1430,2017,제조업,0.0,0.0,0.0,0.0660769081152638,0.2684065531427458,0.2754397726333978,0.2242379409365312,-0.2516226141674649,-0.2741768247401072,0.0722064507031498,0.1816127748961924,0.2381897517780848,0.2863545822132157,-0.1675480449571563,0.1583144287487106,-0.3908507796587305,-0.0704691964445242,0.2163135792170269,0.1914068948472003,0.1001961586452537,-0.2035201001002968,-0.5724760174276073,0.884827619521406,0.3150580217382519,-0.4382045737370523,1.3327947885698015,0.0628908583718458
587,(주)세아베스틸지주,1430,2018,제조업,0.0,0.0,0.0,-0.432906829249396,-0.4412920754680445,-0.2176699724028952,-0.3921732452719522,-0.2369855155649946,-0.1850858942677649,0.3875108715532778,-0.2636520806825295,0.1878676941111979,-0.0119549711431073,0.2212358805019848,-0.0212556432693007,-0.2842313871427962,-0.1161203402617626,0.0420385495392636,0.0539040796500735,-0.0944776235513313,-0.0655782206883635,-0.8738470097702616,0.1639377467305114,-0.3350978590055855,-0.4174294989516066,1.3327947885698015,-0.3228400181754358
588,(주)세아제강지주,3030,2012,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,-0.0757186876992979,0.921480291172888,0.4589948196816079,0.216369896262133,0.0777121043881153,0.59445974736523,0.3534239071370477,0.0110376734042408,0.557506704199945,0.3133321418210919,-0.04156424949896,0.2476467670971666,-0.1765233473516514,-0.2323232517965511,-0.223687733335742,0.1658140613298245,0.0273442310924069,0.035599962775285,-0.3765523269413461,0.5803650495867366,-0.4044771659700137,0.9553548545180452,0.630316736338983,0.027034963430234
589,(주)세아제강지주,3030,2013,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,0.1124511999080263,0.7195181814352428,0.5772167143906245,0.3741818528972294,-0.0393846844316465,0.2603687580939466,0.2067282209886291,0.005933425211045,0.7703246300541239,0.352242083563221,-0.0880529368574303,0.2766194173723416,-0.3175712099461196,-0.2406234597633217,-0.071844143121453,0.185236675371162,0.0729720191903071,-0.4226114841194293,-0.3576759580905103,-0.7738047645162988,-0.2342150546258014,0.7846733577513438,0.6340968872926916,-0.0973187069429607
590,(주)세아제강지주,3030,2014,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,-0.6546615448012361,0.7176306850825546,0.2334398889867734,-0.716171916325716,0.0630750057856451,0.3717324211843741,0.417336965417479,-0.0169176471456535,0.639229253637388,0.1966023165947046,0.104954518645333,0.139301127005627,-0.2290505783805609,-0.2987249155307159,-0.0235302735078158,0.1706736389176684,-0.0185801289019132,0.6750797705995865,-0.3218759482009942,0.3387465228174958,-1.0218773393903142,0.9435415766988704,0.6038556796630239,-0.0326989326714714
591,(주)세아제강지주,3030,2015,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,1.067604972243062,-0.0562428195196369,0.0032183045534252,1.509257773747881,-0.0906145295402922,0.0599141645311763,-0.0434457499947734,-0.1927600973030792,0.8722980023657608,0.3755880486084984,0.194696903207247,0.0623425247121936,-0.4026898187766453,-0.3028750195141012,-0.035608740911225,0.0499658754614752,-0.024029969919191,-0.9321256755199648,-0.517148729416537,-0.8000389921755309,0.0054708687199636,0.7661387322074659,0.6070058054577812,-0.2557571058779497
592,(주)세아제강지주,3030,2016,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,0.0004182873332196,-0.043030345050819,0.1556623266782099,0.116138823759707,-0.2077113183600541,-0.2964495573581928,-0.1183153325518501,0.0138569702350194,0.8779468218420697,0.4331747623868494,-0.1218124800139714,0.1042925079231239,-0.4100381878843165,-0.3360758513811837,0.6019617884544538,-0.0864727299150577,0.1271990562139814,0.0061408944315861,-0.3973814236043374,-1.19349129809673,-0.3373655929426954,0.4985068864420173,0.4211483835671161,-0.0583749844966842
593,(주)세아제강지주,3030,2017,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,-1.322569090642158,0.2514190859685514,-0.1258924488787902,-1.723314210514466,-0.068658881636587,0.0376414319130907,0.2657717129238849,0.0731830236199097,0.7107024989420131,0.1846699344604516,-0.0010696944832416,0.0059062163636757,-0.2596007425411573,-0.3111752274808718,0.3422747392811529,-0.021431930009538,-0.0539732771982398,0.4482283255624999,-0.3687414156927244,1.2438293437124257,-1.1591895396126288,0.8327411778431596,0.2308807855637911,0.1493947041048558
594,(주)세아제강지주,3030,2018,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,-0.0990926488827081,-0.1034302283368437,1.743880149019078,0.0681617974225628,-0.5663202341205748,-0.5637223487752197,0.1909021303668081,-0.4899609000282875,1.1587175053487264,0.4409567507352754,1.5166364684788287,0.8210638037933374,-0.3224701226845671,-0.1285706522119185,0.0135678763740844,-0.0162725528999633,1.6733678324387151,-0.2121289193435948,-0.6590469504331646,-1.4195822933722198,-0.5513235589181084,0.7093127923531581,0.9856509259875764,-0.1789562493405688
595,(주)세아특수강,19440,2012,제조업,0.0,0.0,0.0,-0.3823424241829427,0.60249340756857,0.3687728474036741,-0.2286615671137296,0.2167645411115825,1.106732597581198,1.0339458038753544,0.0857465315881037,-0.0336137832445668,0.7849206357356966,-0.1122528448388419,0.2521737437026627,-0.0276508324666071,0.1536364186582821,-0.6619635505451668,-0.2027494250474514,-0.0151188108642579,-0.1590712993098143,-0.7631924337481207,-0.069229632233312,-0.0494240716167148,-0.3834154059205336,1.606855732713663,-0.1620875426122516
596,(주)세아특수강,19440,2013,제조업,0.0,0.0,0.0,0.4606995892921835,1.2517921528933356,0.7343273902539229,1.0507394079107284,0.4582766680523413,1.3071871911439683,0.5110761175621118,0.3045493457093803,0.1687414681124198,1.0842677875384763,-0.2940480894448707,0.3774200964547211,-0.1970715646712507,-0.0289681566106712,-0.6136496809315294,-0.1965148507002563,0.1377538149504129,-0.2890909434829198,-0.6173887571071822,0.1663913985372108,0.0545902690116386,-0.3585667870595102,1.612525959144226,0.1353489362417239
597,(주)세아특수강,19440,2015,제조업,0.0,0.0,0.0,0.9811568653729166,0.54775601334061,0.2567731576793425,1.4890839702542429,0.3997282736424604,0.7503688756918291,0.2231630074035971,0.1991192514548096,0.4024029987809699,0.8290185697101096,-0.2018421337239567,0.1580126303083442,-0.3680572273340093,-0.0995199243282214,-0.5774142787213014,-0.1995473777996473,-0.0235719694469399,-0.6871153778232961,-0.6720651358475341,-0.7231170318356186,0.1052895981212287,-0.398080164592613,1.6251264623232542,-0.1599737582939878
598,(주)세아특수강,19440,2016,제조업,0.0,0.0,0.0,0.8255808765790618,0.7685930866051379,0.3998838723270996,1.194828196196554,0.5826920061733383,0.7503688756918291,-0.0677935817206519,0.2615183547014195,0.4821143504799858,1.180245643835728,-0.2683990862845349,0.192115854069748,-0.4028258996860466,-0.1700716920457715,-0.5946692321547433,-0.2115503460859013,0.0893919283644848,-0.0832551071840886,-0.6024178438806572,-0.3259332653961535,0.0967163096060885,-0.4039868035022005,1.625756487482205,0.0037616047452286
599,(주)세아특수강,19440,2017,제조업,0.0,0.0,0.0,-0.6216408877565643,0.5364310352244804,0.3827728086192155,-0.6866614016401728,0.831522682415332,0.9285507366365132,-0.1597066464858437,0.1400506958768546,0.5747844695445177,1.0718166061809953,-0.237590545005172,0.1800439164550918,-0.4358255202158668,-0.1700716920457715,-0.6127869332598573,-0.2112662428742089,0.042943680808919,-0.168820221822156,-0.6837815027204667,0.2626673584062096,-0.0414536240589866,-0.3750646405655995,1.625756487482205,-0.1061782348565522
600,(주)세아특수강,19440,2018,제조업,0.0,0.0,0.0,0.3480308748408918,-0.0071679143497418,0.0109960607842816,0.3823158122826803,1.0510791614523851,0.9508234692545988,-0.3745762614667224,-0.0986567267284956,0.6913184061328138,1.0967189688959578,-0.1850890898495229,0.0517795792993694,-0.5060432694669479,-0.1576213800956156,-0.6352183727233318,-0.243757604653398,-0.0434516144309442,-0.6571646856728953,-0.8230760866542205,-0.2739705429906123,0.0050460479110492,-0.3779161214185038,1.628276588118011,-0.2222819534321216
601,(주)세아홀딩스,58650,2012,제조업,0.0,0.0,0.0,-0.1776180678965458,0.3004939911384464,0.1774400441246077,-0.0304239379740756,-0.127207276046468,-0.0069040333230804,0.5153369881141406,-0.5764923114486377,-0.0018526589381139,0.1670307608706864,1.065238970077046,0.1070086938864216,-0.3046435235529942,0.1245856907745849,-0.7059636818004438,0.553549020787826,-0.0365801537461486,-0.0185786023130961,-0.7052615086541764,-0.7529615206597481,-0.5635078243090214,3.193767324047938,2.4403790180063742,-0.2018327667632222
602,(주)세아홀딩스,58650,2013,제조업,0.0,0.0,0.0,0.0312355906690266,0.2080066698567211,-0.2332254848646079,0.2431401006571425,-0.2223484169625244,-0.1405404290315937,0.4063804411408337,-0.9677730613782776,0.018819547551551,0.2946553697848699,0.784809996559993,-0.0565660607921702,-0.3321999077067615,0.0125328832231817,-0.7137284108454927,0.3161344833041908,-0.0938760498361818,-0.4655007413816764,-0.646028765018795,-0.4830110029225218,-0.4883833216430833,3.007606359794042,2.4725103011128957,-0.0868477814075123
603,(주)세우글로벌,13000,2015,도매 및 소매업,0.0,0.0,0.0,0.4373744938544049,0.0872069032846717,-0.0574481940472543,-0.2606935284258337,3.4662004308599728,0.2158232928577754,-1.4945765208571378,-0.0094178548870065,-0.2909537561707188,2.379190648716533,-0.5687443955217749,0.0050008210425765,-0.7584733564063966,-0.7552363537030992,-0.7870619629376208,-0.3233049342962736,0.2722539334893991,-0.1652094244001637,-0.5425341909745575,-0.8190125107831753,0.0586887783395465,-0.6538987325388865,-1.1526544634934972,-0.1930604086754627
