회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
한솔아트원제지(주),007190,2014/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔아트원제지(주),007190,2015/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔인티큐브(주),070590,2011/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2012/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2013/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2014/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2015/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2016/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2017/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2018/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2019/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2020/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2021/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2022/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔제지(주),213500,2015/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2016/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2017/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2018/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2019/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2020/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2021/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2022/12,17,제조업,"펄프, 종이 및 종이제품 제조업"
한솔테크닉스(주),004710,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔피엔에스(주),010420,2011/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2012/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2013/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2014/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2015/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2016/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2017/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2018/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2019/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2020/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2021/12,46,도매 및 소매업,도매 및 상품 중개업
한솔피엔에스(주),010420,2022/12,46,도매 및 소매업,도매 및 상품 중개업
한솔홀딩스(주),004150,2011/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2012/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2013/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2014/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2015/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2016/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2017/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2018/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2019/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2020/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2021/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한솔홀딩스(주),004150,2022/12,71,"전문, 과학 및 기술 서비스업",전문 서비스업
한신공영(주),004960,2011/12,41,건설업,종합 건설업
한신공영(주),004960,2012/12,41,건설업,종합 건설업
한신공영(주),004960,2013/12,41,건설업,종합 건설업
한신공영(주),004960,2014/12,41,건설업,종합 건설업
한신공영(주),004960,2015/12,41,건설업,종합 건설업
한신공영(주),004960,2016/12,41,건설업,종합 건설업
한신공영(주),004960,2017/12,41,건설업,종합 건설업
한신공영(주),004960,2018/12,41,건설업,종합 건설업
한신공영(주),004960,2019/12,41,건설업,종합 건설업
한신공영(주),004960,2020/12,41,건설업,종합 건설업
한신공영(주),004960,2021/12,41,건설업,종합 건설업
한신공영(주),004960,2022/12,41,건설업,종합 건설업
한신기계공업(주),011700,2011/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2012/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2013/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2014/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2015/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2016/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2017/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2018/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2019/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2020/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2021/12,29,제조업,기타 기계 및 장비 제조업
한신기계공업(주),011700,2022/12,29,제조업,기타 기계 및 장비 제조업
한양디지텍(주),078350,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양이엔지(주),045100,2011/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2012/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2013/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2014/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2015/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2016/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2017/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2018/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2019/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2020/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2021/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2022/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한온시스템(주),018880,2011/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2012/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2013/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2014/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2015/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2016/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2017/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2018/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2019/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2020/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2021/12,29,제조업,기타 기계 및 장비 제조업
한온시스템(주),018880,2022/12,29,제조업,기타 기계 및 장비 제조업
한올바이오파마(주),009420,2011/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2012/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2013/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2014/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2015/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2016/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2017/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2018/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2019/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2020/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2021/12,21,제조업,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2022/12,21,제조업,의료용 물질 및 의약품 제조업
한일건설(주),006440,2011/12,41,건설업,종합 건설업
한일건설(주),006440,2012/12,41,건설업,종합 건설업
한일네트웍스(주),046110,2011/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2012/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2013/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2014/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2015/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2016/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2017/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2018/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2019/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2020/12,63,정보통신업,정보서비스업
한일네트웍스(주),046110,2021/12,63,정보통신업,정보서비스업
한일단조공업(주),024740,2011/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2012/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2013/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2014/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2015/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2016/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2017/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2018/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2019/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2020/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2021/12,30,제조업,자동차 및 트레일러 제조업
한일단조공업(주),024740,2022/12,30,제조업,자동차 및 트레일러 제조업
한일사료(주),005860,2011/12,10,제조업,식료품 제조업
한일사료(주),005860,2012/12,10,제조업,식료품 제조업
한일사료(주),005860,2013/12,10,제조업,식료품 제조업
한일사료(주),005860,2014/12,10,제조업,식료품 제조업
한일사료(주),005860,2015/12,10,제조업,식료품 제조업
한일사료(주),005860,2016/12,10,제조업,식료품 제조업
한일사료(주),005860,2017/12,10,제조업,식료품 제조업
한일사료(주),005860,2018/12,10,제조업,식료품 제조업
한일사료(주),005860,2019/12,10,제조업,식료품 제조업
한일사료(주),005860,2020/12,10,제조업,식료품 제조업
한일사료(주),005860,2021/12,10,제조업,식료품 제조업
한일사료(주),005860,2022/12,10,제조업,식료품 제조업
한일시멘트(주),300720,2018/12,23,제조업,비금속 광물제품 제조업
한일시멘트(주),300720,2019/12,23,제조업,비금속 광물제품 제조업
한일시멘트(주),300720,2020/12,23,제조업,비금속 광물제품 제조업
한일시멘트(주),300720,2021/12,23,제조업,비금속 광물제품 제조업
한일시멘트(주),300720,2022/12,23,제조업,비금속 광물제품 제조업
한일철강(주),002220,2011/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2012/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2013/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2014/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2015/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2016/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2017/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2018/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2019/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2020/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2021/12,24,제조업,1차 금속 제조업
한일철강(주),002220,2022/12,24,제조업,1차 금속 제조업
한일현대시멘트(주),006390,2011/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2012/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2013/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2014/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2015/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2016/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2017/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2018/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2019/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2020/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2021/12,23,제조업,비금속 광물제품 제조업
한일현대시멘트(주),006390,2022/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2011/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2012/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2013/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2014/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2015/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2016/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2017/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2018/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2019/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2020/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2021/12,23,제조업,비금속 광물제품 제조업
한일홀딩스(주),003300,2022/12,23,제조업,비금속 광물제품 제조업
한일화학공업(주),007770,2011/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2012/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2013/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2016/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한일화학공업(주),007770,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한전산업개발(주),130660,2011/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2012/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2013/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2014/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2015/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2016/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2017/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2018/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2019/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2020/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2021/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전산업개발(주),130660,2022/12,72,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한전케이피에스(주),051600,2011/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2012/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2013/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2014/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2015/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2016/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2017/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2018/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2019/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2020/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2021/12,42,건설업,전문직별 공사업
한전케이피에스(주),051600,2022/12,42,건설업,전문직별 공사업
한주라이트메탈(주),198940,2011/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2012/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2013/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2014/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2015/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2016/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2017/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2018/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2019/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2020/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2021/12,24,제조업,1차 금속 제조업
한주라이트메탈(주),198940,2022/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2011/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2012/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2013/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2014/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2015/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2016/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2017/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2018/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2019/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2020/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2021/12,24,제조업,1차 금속 제조업
한창산업(주),079170,2022/12,24,제조업,1차 금속 제조업
한화솔루션(주),009830,2011/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2012/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2013/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2016/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화솔루션(주),009830,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화시스템(주),272210,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화시스템(주),272210,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한화에어로스페이스(주),012450,2011/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2012/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2013/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2014/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2015/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2016/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2017/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2018/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2019/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2020/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2021/12,31,제조업,기타 운송장비 제조업
한화에어로스페이스(주),012450,2022/12,31,제조업,기타 운송장비 제조업
한화화인케미칼(주),025850,2011/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화화인케미칼(주),025850,2012/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화화인케미칼(주),025850,2013/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화화인케미칼(주),025850,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
한화화인케미칼(주),025850,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
해성디에스(주),195870,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성디에스(주),195870,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
해성산업(주),034810,2011/12,64,금융 및 보험업,금융업
해성산업(주),034810,2012/12,64,금융 및 보험업,금융업
해성산업(주),034810,2013/12,64,금융 및 보험업,금융업
해성산업(주),034810,2014/12,64,금융 및 보험업,금융업
해성산업(주),034810,2015/12,64,금융 및 보험업,금융업
해성산업(주),034810,2016/12,64,금융 및 보험업,금융업
해성산업(주),034810,2017/12,64,금융 및 보험업,금융업
