회사명,거래소코드,회계년도,부가가치(IFRS연결)(백만원),부가가치율(IFRS연결),부가가치(IFRS)(백만원),부가가치율(IFRS),통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
오토앤(주),353590,2017/12,,,,,45,도매 및 소매업,자동차 및 부품 판매업
오토앤(주),353590,2018/12,,,,,45,도매 및 소매업,자동차 및 부품 판매업
오토앤(주),353590,2019/12,,,,,45,도매 및 소매업,자동차 및 부품 판매업
오토앤(주),353590,2020/12,13709.18,27.73,13708.41,27.73,45,도매 및 소매업,자동차 및 부품 판매업
오토앤(주),353590,2021/12,13480.01,26.78,13478.31,26.89,45,도매 및 소매업,자동차 및 부품 판매업
오토앤(주),353590,2022/12,9575.92,20.02,9549.21,20.06,45,도매 및 소매업,자동차 및 부품 판매업
오픈엣지테크놀로지(주),394280,2021/12,,,,,58,정보통신업,출판업
오픈엣지테크놀로지(주),394280,2022/12,-19552.11,-195.29,-21234.86,-212.1,58,정보통신업,출판업
올리패스(주),244460,2015/12,,,,,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2016/12,-6600.78,-284516.29,-6788.35,-43739.38,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2017/12,-10067.9,-8994.82,-7893.66,-778.08,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2018/12,-15677.29,-3210.88,-12958.56,-34028.85,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2019/12,-37319.03,-2188.41,-34281.19,-10704.09,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2020/12,-15856.42,-554.28,-15816.99,-5862.13,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2021/12,-19436.62,-2281.89,-19184.83,-39968.39,21,제조업,의료용 물질 및 의약품 제조업
올리패스(주),244460,2022/12,-19913.99,-867.32,-18416.37,-4476.78,21,제조업,의료용 물질 및 의약품 제조업
올릭스(주),226950,2015/12,,,,,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2016/12,,,-1710.43,-436.44,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2017/12,,,-2643.62,-1083.6,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2018/12,-4283.55,-1418.39,-4277.9,-1416.52,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2019/12,-7698.64,-681.1,-7741.98,-684.93,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2020/12,-11668.4,-471.59,-12459.22,-503.55,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2021/12,-16167.69,-440.01,-19923.99,-532.88,70,"전문, 과학 및 기술 서비스업",연구개발업
올릭스(주),226950,2022/12,-14029.17,-150.52,-11421.3,-120.34,70,"전문, 과학 및 기술 서비스업",연구개발업
옴니시스템(주),057540,2011/12,711.82,1.13,116.65,0.42,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2012/12,-1381.31,-2.81,-4197.53,-17.8,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2013/12,-83.4,-0.17,-5642.43,-17.58,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2014/12,15461.81,20.99,10553.08,20.77,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2015/12,22565.48,29.02,15176.61,28.17,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2016/12,17123,24.57,12264.7,22.36,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2017/12,23214.97,19.24,14282.69,15.02,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2018/12,21812.86,19.13,17022.67,20.37,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2019/12,42852.53,45.57,46297.18,61.08,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2020/12,12941.3,13.16,9602.29,11.19,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2021/12,3509.58,3.85,1802.29,2.62,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옴니시스템(주),057540,2022/12,16298.19,16.62,14654.92,20.89,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
옵티시스(주),109080,2011/12,,,7294.94,40.03,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2012/12,,,7706.54,44.13,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2013/12,,,6594.61,42.68,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2014/12,,,9027.15,48.11,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2015/12,,,7978.12,50.28,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2016/12,,,8653.54,50.53,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2017/12,,,7807.24,43.54,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2018/12,,,9201.52,43.25,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2019/12,,,9522.95,48.36,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2020/12,,,7908.24,38.75,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2021/12,,,13503.13,55.88,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
옵티시스(주),109080,2022/12,,,15927.36,55.49,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이더블유(주),051390,2011/12,4847.67,11.1,3610.77,8.61,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2012/12,6263.69,10.03,6015.91,9.83,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2013/12,7452.24,28.99,7062.61,27.77,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2014/12,7785.75,46.77,7313.71,41.99,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2015/12,4982.97,44.3,5060.97,45.65,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2016/12,6987.59,23.67,6918.17,23.48,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2017/12,6462.18,24.44,6205.59,23.47,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2018/12,6561.34,22.34,6248.88,21.27,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2019/12,6526.65,33.96,6222.76,32.38,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2020/12,7239.1,43.47,7057.88,42.38,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2021/12,6652.23,44.21,6530.15,43.4,46,도매 및 소매업,도매 및 상품 중개업
와이더블유(주),051390,2022/12,6758.4,33.32,6634.45,32.71,46,도매 및 소매업,도매 및 상품 중개업
와이아이케이(주),232140,2015/12,,,,,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2016/12,,,,,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2017/12,27445,18.24,23782.91,15.8,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2018/12,56510.97,23.24,44530.72,20.42,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2019/12,21468.45,42.95,4341.63,14.97,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2020/12,52448.83,30.5,26841.39,19.74,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2021/12,87466.23,28.1,54046.57,20.5,29,제조업,기타 기계 및 장비 제조업
와이아이케이(주),232140,2022/12,72457.17,25.4,36959.72,15.72,29,제조업,기타 기계 및 장비 제조업
와이엠씨(주),155650,2011/12,,,,,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2012/12,,,15162.27,33.17,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2013/12,13834.19,29.43,13999.02,29.78,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2014/12,10546.78,22.34,11085.06,23.77,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2015/12,14089.52,26.52,13758.85,26.91,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2016/12,24365.2,19.84,21337.74,18.2,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2017/12,38459.84,24.97,33195.87,22.86,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2018/12,40498.43,16.81,34013.87,14.69,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2019/12,17894.63,10.71,12075.56,7.44,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2020/12,30197.05,20.71,26573.3,18.25,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2021/12,35829.89,20,28818.83,16.15,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠씨(주),155650,2022/12,61194.4,26,54356.35,23.37,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
와이엠티(주),251370,2012/12,,,,,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2013/12,12757.11,37.74,9150.65,39.69,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2014/12,14403.31,40.19,9469.74,42.44,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2015/12,18557.03,40.46,13344.56,41.91,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2016/12,23472.71,47,13462.7,44.15,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2017/12,26446.39,38.22,12259.38,26.05,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2018/12,31910.02,43.87,16092.93,32.99,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2019/12,44859.75,46.98,21672.01,32.83,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2020/12,45919.27,40.44,16816.48,23.95,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2021/12,43020.72,34.26,16487.95,20.73,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와이엠티(주),251370,2022/12,33778.65,25.87,11883.22,15.82,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
와토스코리아(주),079000,2011/12,,,13393.85,75.89,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2012/12,,,7236.96,39.97,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2013/12,,,7512.45,39.73,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2014/12,,,12188.87,62.3,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2015/12,,,9974.07,50.64,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2016/12,,,8144.25,45.99,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2017/12,,,9082.93,42.4,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2018/12,,,9318.97,43.75,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2019/12,,,7812.92,42.64,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2020/12,,,7102.03,38.79,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2021/12,,,7688.43,38.39,22,제조업,고무 및 플라스틱제품 제조업
와토스코리아(주),079000,2022/12,,,11477.17,58.82,22,제조업,고무 및 플라스틱제품 제조업
완리인터내셔널홀딩스,900180,2011/12,,,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2012/12,39330.44,18.5,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2013/12,41496.08,18.62,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2014/12,55298.25,23.25,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2015/12,56961.34,21.11,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2016/12,38521.13,17.57,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
완리인터내셔널홀딩스,900180,2017/12,25421.57,14.72,,,71,"전문, 과학 및 기술 서비스업",전문 서비스업
우경(주),025920,2011/12,1642.31,4.99,-186.6,-0.64,24,제조업,1차 금속 제조업
우경(주),025920,2012/12,2307.25,5.09,566.3,1.26,24,제조업,1차 금속 제조업
우리바이오(주),082850,2011/12,66453.07,19.6,-3683.05,-1.91,28,제조업,전기장비 제조업
우리바이오(주),082850,2012/12,91564.09,14.57,-27467.41,-69.3,28,제조업,전기장비 제조업
우리바이오(주),082850,2013/12,125559.66,12.08,-13218.72,-201.01,28,제조업,전기장비 제조업
우리바이오(주),082850,2014/12,132637.84,10.16,-10377.88,-38.63,28,제조업,전기장비 제조업
우리바이오(주),082850,2015/12,171885.9,9.19,-10156.32,-21.07,28,제조업,전기장비 제조업
우리바이오(주),082850,2016/12,111631.08,7.28,1754.87,4.04,28,제조업,전기장비 제조업
우리바이오(주),082850,2017/12,124438.63,8.44,16564.74,29.98,28,제조업,전기장비 제조업
우리바이오(주),082850,2018/12,131003.65,10.24,-5082.2,-18.18,28,제조업,전기장비 제조업
우리바이오(주),082850,2019/12,183418.96,10.97,8996.95,20.16,28,제조업,전기장비 제조업
우리바이오(주),082850,2020/12,186732.63,11.5,3679.74,11.85,28,제조업,전기장비 제조업
우리바이오(주),082850,2021/12,217001.18,14.06,12117.79,33.62,28,제조업,전기장비 제조업
우리바이오(주),082850,2022/12,202639.63,14.95,12364.19,40.01,28,제조업,전기장비 제조업
우리산업(주),215360,2015/12,,,,,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2016/12,53269.17,20.58,53370.38,20.62,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2017/12,55607.55,19.9,53714.28,19.71,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2018/12,64577.2,19.4,58386.36,18.8,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2019/12,56230.71,17.64,52793.01,17.48,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2020/12,57774.46,19.99,53514.44,19.51,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2021/12,47200.35,16.61,43809.22,16.25,30,제조업,자동차 및 트레일러 제조업
우리산업(주),215360,2022/12,37039.65,10.16,33929.58,9.65,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2011/12,45132.33,22.47,30844.82,18.26,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2012/12,50329.77,20.71,33545.27,17.22,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2013/12,69439.43,23.92,44370.51,19.25,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2014/12,70007.71,22.31,50468.31,19.55,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2015/12,52275.38,23.2,1312.6,66.16,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2016/12,77562.11,24.17,1582.18,102.52,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2017/12,77022.04,23.14,80.14,5.73,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2018/12,84807.46,21.91,1977.23,75.65,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2019/12,79473.82,21.01,2337.14,90.5,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2020/12,77129.53,21.75,2900.11,108.17,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2021/12,75140.95,19.55,3212.06,98.17,30,제조업,자동차 및 트레일러 제조업
우리산업홀딩스(주),072470,2022/12,68591.08,13.84,4046.97,91.86,30,제조업,자동차 및 트레일러 제조업
우리손에프앤지농업회사법인(주),073560,2011/12,,,-1086.08,0,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2012/12,,,1563.23,24.04,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2013/12,,,4383.5,19.78,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2014/12,,,17091.27,56.19,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2015/12,52230.8,33.69,13562.51,39.19,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2016/12,57300.84,30.69,15027.05,19.84,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2017/12,77812.69,37.1,21718.1,26.23,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2018/12,64257.65,27.14,15137.65,18.19,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2019/12,57823.61,25.67,14072.39,19.31,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2020/12,87504.6,36.91,20424.72,26.51,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2021/12,94152.04,37.09,22712.18,25.55,10,제조업,식료품 제조업
우리손에프앤지농업회사법인(주),073560,2022/12,91581.13,31.92,23560.26,23.94,10,제조업,식료품 제조업
우리엔터프라이즈(주),037400,2011/12,10420.27,30.76,9234.17,27.18,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2012/12,3186.31,10.93,4283.12,14.82,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2013/12,130233.17,12.28,5299.22,15.94,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2014/12,100874.61,7.6,4279.25,10.04,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2015/12,172270.39,9.1,1255.3,3.21,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2016/12,113673.4,7.27,1758.15,4.76,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2017/12,130414.3,8.72,1402.75,4.91,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2018/12,135248.83,10.39,-10719.25,-40.6,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2019/12,186191.57,10.97,2951.39,10.96,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2020/12,190220.32,11.55,28441.13,110,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2021/12,220401.28,14.06,4126.22,15.47,46,도매 및 소매업,도매 및 상품 중개업
우리엔터프라이즈(주),037400,2022/12,205381.69,14.89,3371.42,12.71,46,도매 및 소매업,도매 및 상품 중개업
우리이앤엘(주),153490,2011/12,49974.59,19.97,50600.89,19.75,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2012/12,56631.38,11.13,40712.96,8.03,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2013/12,27759.97,10.84,16575.66,7.65,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2014/12,27452.17,13.9,18035.14,9.82,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2015/12,18837.33,9.94,11929.62,6.67,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2016/12,7477.76,5.08,-3713.37,-2.76,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2017/12,-4634.59,-2.92,-22825.2,-16.47,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2018/12,18412.99,12.89,9609.77,7.21,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2019/12,19532.09,14.66,8721.56,6.76,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2020/12,11438.68,9.35,2619.41,2.29,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2021/12,44424.39,28.53,19357,12.51,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우리이앤엘(주),153490,2022/12,34894.36,25.63,13500.81,9.85,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
우림피티에스(주),101170,2011/12,20405.93,29.14,20203.45,28.85,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2012/12,15947.5,30.24,16066.65,30.47,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2013/12,15451.84,27.11,15803.14,27.72,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2014/12,,,18415.14,30.53,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2015/12,,,18269.94,37.3,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2016/12,,,14149.71,30.98,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2017/12,,,10928.89,20.18,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2018/12,,,20214.94,31.43,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2019/12,,,15720.04,28.32,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2020/12,8812.29,14.66,8835.24,14.7,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2021/12,16359.81,27.02,16401.2,27.09,29,제조업,기타 기계 및 장비 제조업
우림피티에스(주),101170,2022/12,17534.03,25.66,17541.67,25.62,29,제조업,기타 기계 및 장비 제조업
우수AMS(주),066590,2011/12,18167.29,9.01,14206.86,9.44,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2012/12,14134.95,7.49,13421.18,9.06,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2013/12,20201.21,9.67,18744.95,10.67,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2014/12,19549.86,8.93,13879.59,7.54,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2015/12,20181.86,8.76,14817.05,7.85,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2016/12,27661.36,11.44,21057.23,10.68,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2017/12,27411.63,12.02,20308.95,11.26,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2018/12,26655.44,10.92,22572.99,11.29,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2019/12,28975.86,11.46,23613.08,11.39,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2020/12,21448.66,9.38,22448,12.23,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2021/12,37500.51,12.08,25128.01,11.49,30,제조업,자동차 및 트레일러 제조업
우수AMS(주),066590,2022/12,29098.95,8.15,7047.36,2.83,30,제조업,자동차 및 트레일러 제조업
우양에이치씨(주),101970,2011/12,,,42088.61,25.08,25,제조업,금속가공제품 제조업; 기계 및 가구 제외
우양에이치씨(주),101970,2012/12,,,44189.46,21.83,25,제조업,금속가공제품 제조업; 기계 및 가구 제외
우양에이치씨(주),101970,2013/12,,,55243.66,24.44,25,제조업,금속가공제품 제조업; 기계 및 가구 제외
우원개발(주),046940,2011/12,46197.36,35.8,44102.68,34.2,42,건설업,전문직별 공사업
우원개발(주),046940,2012/12,52687.32,30.37,53911.9,31.08,42,건설업,전문직별 공사업
우원개발(주),046940,2013/12,60313.48,31.33,59610.46,30.96,42,건설업,전문직별 공사업
우원개발(주),046940,2014/12,70683.76,33.64,69143.61,33.33,42,건설업,전문직별 공사업
우원개발(주),046940,2015/12,90758.43,35.81,75381.94,32.23,42,건설업,전문직별 공사업
우원개발(주),046940,2016/12,76097.34,36.74,74278.92,36.62,42,건설업,전문직별 공사업
우원개발(주),046940,2017/12,56953.95,31.01,58374.96,32.97,42,건설업,전문직별 공사업
우원개발(주),046940,2018/12,51509.79,23.56,57021.54,36.52,42,건설업,전문직별 공사업
우원개발(주),046940,2019/12,73456.26,25.31,54925.75,37.41,42,건설업,전문직별 공사업
우원개발(주),046940,2020/12,86563.88,27.37,69819.72,41.81,42,건설업,전문직별 공사업
우원개발(주),046940,2021/12,67398.13,38.67,70255.84,41.06,42,건설업,전문직별 공사업
우원개발(주),046940,2022/12,41733.23,21.26,39005.43,20.48,42,건설업,전문직별 공사업
우진비앤지(주),018620,2011/12,,,1760.15,9.75,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2012/12,,,6888.23,32.39,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2013/12,,,6762.41,32.91,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2014/12,,,7476.73,33.85,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2015/12,,,5923.32,25.2,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2016/12,,,6318.92,26.07,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2017/12,,,4002.15,17.45,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2018/12,3306.03,11.75,3984.04,14.16,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2019/12,11435.36,38.56,-3996.22,-15.46,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2020/12,10395.25,26.3,2651.69,10.44,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2021/12,11132.07,28.29,5074.95,20.64,21,제조업,의료용 물질 및 의약품 제조업
우진비앤지(주),018620,2022/12,12467.32,28.53,7692.91,27.33,21,제조업,의료용 물질 및 의약품 제조업
울트라건설(주),004320,2011/12,-8958.35,-1.74,-8859.73,-1.79,41,건설업,종합 건설업
울트라건설(주),004320,2012/12,59302.1,13.23,51747.3,11.89,41,건설업,종합 건설업
울트라건설(주),004320,2013/12,64597.68,9.89,61424.67,9.61,41,건설업,종합 건설업
울트라건설(주),004320,2014/12,-86880.26,-35.48,-79167.09,-34.09,41,건설업,종합 건설업
웅진에너지(주),103130,2011/12,,,72412.91,23.11,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
웅진에너지(주),103130,2012/12,,,-133937.22,-93.68,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
웅진에너지(주),103130,2013/12,,,5939.87,4.95,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
