회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
오로라월드(주),039830,2020/12,150,6354000,1985/09/25,1.21,46.51
오로라월드(주),039830,2021/12,148,6844000,1985/09/25,1.94,46.5
오브젠(주),417860,2019/12,,,2000/04/28,,
오브젠(주),417860,2020/12,,,2000/04/28,,
오브젠(주),417860,2021/12,,,2000/04/28,,
오상자이엘(주),053980,2011/12,85,3323538,1993/03/12,0.26,42.48
오상자이엘(주),053980,2012/12,95,3845988,1993/03/12,0.03,42.48
오상자이엘(주),053980,2013/12,109,4112308,1993/03/12,1.23,39.97
오상자이엘(주),053980,2014/12,139,5095879,1993/03/12,0.59,38.13
오상자이엘(주),053980,2015/12,150,5837068,1993/03/12,0.64,36.06
오상자이엘(주),053980,2016/12,187,6706831,1993/03/12,0.3,36.01
오상자이엘(주),053980,2017/12,188,7398103,1993/03/12,0.5,36.08
오상자이엘(주),053980,2018/12,200,8236568,1993/03/12,1.25,36.14
오상자이엘(주),053980,2019/12,239,10074203,1993/03/12,1.11,36.14
오상자이엘(주),053980,2020/12,213,10221872,1993/03/12,0.9,36.14
오상자이엘(주),053980,2021/12,190,9806772,1993/03/12,2.15,36.14
오성첨단소재(주),052420,2011/12,304,9680953,1994/06/22,4.93,33.18
오성첨단소재(주),052420,2012/12,276,10086552,1994/06/22,0,37.06
오성첨단소재(주),052420,2013/12,254,9321279,1994/06/22,0,23.76
오성첨단소재(주),052420,2014/12,232,9206220,1994/06/22,31.26,23.69
오성첨단소재(주),052420,2015/12,153,5506382,1994/06/22,0.32,23.69
오성첨단소재(주),052420,2016/12,151,5426244,1994/06/22,0.27,27.79
오성첨단소재(주),052420,2017/12,135,5245355,1994/06/22,0.14,20.57
오성첨단소재(주),052420,2018/12,84,3224906,1994/06/22,0.84,19.06
오성첨단소재(주),052420,2019/12,98,3880136,1994/06/22,0.19,27.91
오성첨단소재(주),052420,2020/12,98,4433585,1994/06/22,0.6,18.38
오성첨단소재(주),052420,2021/12,112,4690961,1994/06/22,1.4,16.39
오션브릿지(주),241790,2015/12,,,2012/03/02,,
오션브릿지(주),241790,2016/12,53,1092845,2012/03/02,2.35,29.82
오션브릿지(주),241790,2017/12,94,2382571,2012/03/02,0.23,29.98
오션브릿지(주),241790,2018/12,115,3465045,2012/03/02,0.16,32.14
오션브릿지(주),241790,2019/12,115,4292569,2012/03/02,2.05,28.79
오션브릿지(주),241790,2020/12,131,5256445,2012/03/02,1.3,33.4
오션브릿지(주),241790,2021/12,147,7851767,2012/03/02,0.94,33.4
오스템임플란트(주),048260,2011/12,935,33589000,1997/01/08,8,25.2
오스템임플란트(주),048260,2012/12,895,31848000,1997/01/08,13.72,25.22
오스템임플란트(주),048260,2013/12,902,38052000,1997/01/08,16.3,25.19
오스템임플란트(주),048260,2014/12,910,37773000,1997/01/08,29.24,25.19
오스템임플란트(주),048260,2015/12,1031,41920000,1997/01/08,43.81,20.83
오스템임플란트(주),048260,2016/12,1350,56249000,1997/01/08,49,20.83
오스템임플란트(주),048260,2017/12,1557,68693869,1997/01/08,46.07,20.83
오스템임플란트(주),048260,2018/12,1667,76520431,1997/01/08,44.75,20.77
오스템임플란트(주),048260,2019/12,1879,89713394,1997/01/08,35.37,20.77
오스템임플란트(주),048260,2020/12,1925,95270941,1997/01/08,37.24,20.77
오스템임플란트(주),048260,2021/12,2233,114671000,1997/01/08,44.27,20.64
오토앤(주),353590,2014/12,,,2012/01/31,,
오토앤(주),353590,2015/12,,,2012/01/31,,
오토앤(주),353590,2016/12,,,2012/01/31,,
오토앤(주),353590,2017/12,,,2012/01/31,,
오토앤(주),353590,2018/12,,,2012/01/31,,
오토앤(주),353590,2019/12,,,2012/01/31,,
오토앤(주),353590,2020/12,,,2012/01/31,,
오토앤(주),353590,2021/12,173,6903265,2012/01/31,,35.03
오픈엣지테크놀로지(주),394280,2021/12,,,2017/12/06,,
올리패스(주),244460,2015/12,,,2006/11/16,,
올리패스(주),244460,2016/12,,,2006/11/16,,
올리패스(주),244460,2017/12,,,2006/11/16,,
올리패스(주),244460,2018/12,,,2006/11/16,,
올리패스(주),244460,2019/12,92,5429778,2006/11/16,3.39,37.42
올리패스(주),244460,2020/12,93,5481362,2006/11/16,1.3,31.41
올리패스(주),244460,2021/12,87,6439290,2006/11/16,3.63,26.65
올릭스(주),226950,2015/12,,,2010/02/26,,
올릭스(주),226950,2016/12,,,2010/02/26,,
올릭스(주),226950,2017/12,,,2010/02/26,,
올릭스(주),226950,2018/12,40,1846000,2010/02/26,0.08,30.46
올릭스(주),226950,2019/12,50,2082000,2010/02/26,2.57,30.53
올릭스(주),226950,2020/12,67,3051000,2010/02/26,4.14,29.56
올릭스(주),226950,2021/12,78,4112000,2010/02/26,6.19,29.73
옴니시스템(주),057540,2011/12,159,4255254,1997/02/17,0.36,16.28
옴니시스템(주),057540,2012/12,107,3888238,1997/02/17,0.09,12.78
옴니시스템(주),057540,2013/12,200,4594743,1997/02/17,0.53,21.35
옴니시스템(주),057540,2014/12,233,6771013,1997/02/17,0.7,21.35
옴니시스템(주),057540,2015/12,244,7539086,1997/02/17,0.82,21.35
옴니시스템(주),057540,2016/12,248,8488780,1997/02/17,0.91,21.35
옴니시스템(주),057540,2017/12,272,9410922,1997/02/17,1.57,21.35
옴니시스템(주),057540,2018/12,259,10192141,1997/02/17,3.53,21.35
옴니시스템(주),057540,2019/12,260,10672622,1997/02/17,2.47,21.35
옴니시스템(주),057540,2020/12,268,11021126,1997/02/17,1,24.91
옴니시스템(주),057540,2021/12,267,10970755,1997/02/17,1.62,24.91
옵티시스(주),109080,2011/12,80,2437000,1999/11/29,0.37,40.74
옵티시스(주),109080,2012/12,89,2867000,1999/11/29,0,25.27
옵티시스(주),109080,2013/12,95,3094000,1999/11/29,0,24.95
옵티시스(주),109080,2014/12,98,3191000,1999/11/29,0,24.64
옵티시스(주),109080,2015/12,94,3387000,1999/11/29,0,24.28
옵티시스(주),109080,2016/12,95,3444000,1999/11/29,0.01,24.28
옵티시스(주),109080,2017/12,96,3626000,1999/11/29,0.25,24.28
옵티시스(주),109080,2018/12,100,4022000,1999/11/29,0.64,32.93
옵티시스(주),109080,2019/12,99,4030000,1999/11/29,2.4,24.28
옵티시스(주),109080,2020/12,99,4089000,1999/11/29,0.88,24.3
옵티시스(주),109080,2021/12,104,4017000,1999/11/29,0.5,23.43
와이더블유(주),051390,2011/12,55,1845230,1995/07/26,0.13,23.3
와이더블유(주),051390,2012/12,68,2515325,1995/07/26,0.28,23.3
와이더블유(주),051390,2013/12,76,2940445,1995/07/26,0.67,23.3
와이더블유(주),051390,2014/12,67,2802493,1995/07/26,2.38,23.3
와이더블유(주),051390,2015/12,28,943641,1995/07/26,1.27,23.3
와이더블유(주),051390,2016/12,15,613286,1995/07/26,0.79,23.3
와이더블유(주),051390,2017/12,15,762485,1995/07/26,0.4,23.3
와이더블유(주),051390,2018/12,19,1120864,1995/07/26,1.9,23.3
와이더블유(주),051390,2019/12,20,1288852,1995/07/26,0.77,23.3
와이더블유(주),051390,2020/12,20,1286025,1995/07/26,0.18,23.3
와이더블유(주),051390,2021/12,19,1434589,1995/07/26,1.28,23.79
와이아이케이(주),232140,2015/12,1,0,2015/10/22,0,25.58
와이아이케이(주),232140,2016/12,1,0,2015/10/22,0,23.32
와이아이케이(주),232140,2017/12,119,5516000,2015/10/22,4.36,73.06
와이아이케이(주),232140,2018/12,132,7833000,2015/10/22,1.2,73.3
와이아이케이(주),232140,2019/12,116,5803000,2015/10/22,2.02,73.25
와이아이케이(주),232140,2020/12,118,6282000,2015/10/22,1.11,56.3
와이아이케이(주),232140,2021/12,153,8198000,2015/10/22,0.63,52.05
와이엠씨(주),155650,2011/12,,,2008/02/12,,
와이엠씨(주),155650,2012/12,141,3844000,2008/02/12,0.75,38.19
와이엠씨(주),155650,2013/12,150,4889000,2008/02/12,0.73,37.9
와이엠씨(주),155650,2014/12,138,4029817,2008/02/12,2.07,35.6
와이엠씨(주),155650,2015/12,152,5172621,2008/02/12,1.13,35.6
와이엠씨(주),155650,2016/12,191,7758000,2008/02/12,3.1,34.47
와이엠씨(주),155650,2017/12,241,8634000,2008/02/12,17.06,31.74
와이엠씨(주),155650,2018/12,231,10031000,2008/02/12,6.26,31.35
와이엠씨(주),155650,2019/12,226,10009000,2008/02/12,6.37,31.35
와이엠씨(주),155650,2020/12,206,9759000,2008/02/12,6.03,31.35
와이엠씨(주),155650,2021/12,263,9308000,2008/02/12,2.24,31.35
와이엠티(주),251370,2012/12,,,1999/02/11,,
와이엠티(주),251370,2013/12,,,1999/02/11,,
와이엠티(주),251370,2014/12,,,1999/02/11,,
와이엠티(주),251370,2015/12,,,1999/02/11,,
와이엠티(주),251370,2016/12,,,1999/02/11,,
와이엠티(주),251370,2017/12,133,5939937,1999/02/11,9.24,45.27
와이엠티(주),251370,2018/12,136,6880977,1999/02/11,3.31,46.88
와이엠티(주),251370,2019/12,148,7347382,1999/02/11,3.3,44.34
와이엠티(주),251370,2020/12,159,8140301,1999/02/11,1.64,42.88
와이엠티(주),251370,2021/12,173,9346579,1999/02/11,5.21,42.88
와토스코리아(주),079000,2011/12,79,1729260,1997/06/13,3.74,59.62
와토스코리아(주),079000,2012/12,78,1701874,1997/06/13,0.04,60.17
와토스코리아(주),079000,2013/12,92,1667880,1997/06/13,0.01,60.27
와토스코리아(주),079000,2014/12,90,2042504,1997/06/13,0.33,59.38
와토스코리아(주),079000,2015/12,96,2217584,1997/06/13,1.57,58.97
와토스코리아(주),079000,2016/12,97,2141022,1997/06/13,0.69,59.02
와토스코리아(주),079000,2017/12,111,3238508,1997/06/13,0.52,59.46
와토스코리아(주),079000,2018/12,111,3372641,1997/06/13,0.48,62.67
와토스코리아(주),079000,2019/12,111,3343637,1997/06/13,0.46,65.6
와토스코리아(주),079000,2020/12,105,3306382,1997/06/13,0.98,67.07
와토스코리아(주),079000,2021/12,106,3540457,1997/06/13,2.23,66.33
완리인터내셔널홀딩스,900180,2011/12,,,2008/07/04,63.65,
완리인터내셔널홀딩스,900180,2012/12,,,2008/07/04,62.11,
완리인터내셔널홀딩스,900180,2013/12,,,2008/07/04,,
완리인터내셔널홀딩스,900180,2014/12,,,2008/07/04,,
완리인터내셔널홀딩스,900180,2015/12,,,2008/07/04,61.77,
완리인터내셔널홀딩스,900180,2016/12,6,186951,2008/07/04,34.54,32.9
완리인터내셔널홀딩스,900180,2017/12,,,2008/07/04,,
우경(주),025920,2011/12,48,2169210,1984/12/13,1.63,13.12
우경(주),025920,2012/12,31,1526959,1984/12/13,,10.84
우리바이오(주),082850,2011/12,42,1512000,2000/05/25,0.56,37.19
우리바이오(주),082850,2012/12,35,2506000,2000/05/25,1.64,37.1
우리바이오(주),082850,2013/12,116,4632000,2000/05/25,4.8,37.1
우리바이오(주),082850,2014/12,175,4926000,2000/05/25,1.84,38.15
우리바이오(주),082850,2015/12,136,6525000,2000/05/25,1.66,38.15
우리바이오(주),082850,2016/12,158,6196000,2000/05/25,1.6,38.01
우리바이오(주),082850,2017/12,233,6499000,2000/05/25,0.71,37.56
우리바이오(주),082850,2018/12,29,845000,2000/05/25,0.62,37.46
우리바이오(주),082850,2019/12,55,2111000,2000/05/25,1.86,34.63
우리바이오(주),082850,2020/12,79,3508000,2000/05/25,1.23,33.39
우리바이오(주),082850,2021/12,124,4371000,2000/05/25,1.06,34.8
우리산업(주),215360,2015/12,357,11697727,2015/04/01,14.27,39.5
우리산업(주),215360,2016/12,333,15448525,2015/04/01,11.99,39.46
우리산업(주),215360,2017/12,352,16214961,2015/04/01,9.63,39.46
우리산업(주),215360,2018/12,348,16943693,2015/04/01,8.39,39.46
우리산업(주),215360,2019/12,361,18963777,2015/04/01,8.65,39.46
우리산업(주),215360,2020/12,321,16825775,2015/04/01,6.59,39.46
우리산업(주),215360,2021/12,299,14613524,2015/04/01,1.83,39.46
우리산업홀딩스(주),072470,2011/12,294,10536920,1989/02/27,0.18,43.5
우리산업홀딩스(주),072470,2012/12,298,10979868,1989/02/27,0.32,42.77
우리산업홀딩스(주),072470,2013/12,351,13138338,1989/02/27,5.38,39.22
우리산업홀딩스(주),072470,2014/12,354,14394155,1989/02/27,10.54,39.22
우리산업홀딩스(주),072470,2015/12,4,140387,1989/02/27,2.9,78.63
우리산업홀딩스(주),072470,2016/12,14,731323,1989/02/27,0.74,78.63
우리산업홀딩스(주),072470,2017/12,15,502171,1989/02/27,0.39,78.63
우리산업홀딩스(주),072470,2018/12,14,583385,1989/02/27,0.67,78.63
우리산업홀딩스(주),072470,2019/12,16,1272660,1989/02/27,0.89,78.63
우리산업홀딩스(주),072470,2020/12,11,544531,1989/02/27,0.55,78.63
우리산업홀딩스(주),072470,2021/12,13,584334,1989/02/27,3.12,78.63
우리손에프앤지농업회사법인(주),073560,2011/12,,,2001/02/22,,
우리손에프앤지농업회사법인(주),073560,2012/12,,,2001/02/22,,
우리손에프앤지농업회사법인(주),073560,2013/12,,,2001/02/22,,
우리손에프앤지농업회사법인(주),073560,2014/12,,,2001/02/22,,
우리손에프앤지농업회사법인(주),073560,2015/12,,,2001/02/22,,
우리손에프앤지농업회사법인(주),073560,2016/12,121,5257000,2001/02/22,0.59,61.06
우리손에프앤지농업회사법인(주),073560,2017/12,121,5265000,2001/02/22,1.2,61.13
우리손에프앤지농업회사법인(주),073560,2018/12,128,5695000,2001/02/22,1.98,61.13
우리손에프앤지농업회사법인(주),073560,2019/12,130,5736000,2001/02/22,4.58,39.43
우리손에프앤지농업회사법인(주),073560,2020/12,126,5567000,2001/02/22,1.17,49.6
우리손에프앤지농업회사법인(주),073560,2021/12,129,5757000,2001/02/22,2.15,49.5
우리엔터프라이즈(주),037400,2011/12,106,2281452,1966/01/18,0.16,32.71
우리엔터프라이즈(주),037400,2012/12,51,2057000,1966/01/18,0.29,32.44
우리엔터프라이즈(주),037400,2013/12,75,1998000,1966/01/18,0.06,32.31
우리엔터프라이즈(주),037400,2014/12,67,2735308,1966/01/18,0.66,32.21
우리엔터프라이즈(주),037400,2015/12,89,3594000,1966/01/18,1.97,31.31
우리엔터프라이즈(주),037400,2016/12,74,3362000,1966/01/18,0.62,30.88
우리엔터프라이즈(주),037400,2017/12,52,2866000,1966/01/18,0.46,30.38
우리엔터프라이즈(주),037400,2018/12,65,2654000,1966/01/18,0.69,30.38
우리엔터프라이즈(주),037400,2019/12,60,2593000,1966/01/18,0.94,29.95
우리엔터프라이즈(주),037400,2020/12,51,2416000,1966/01/18,2.01,29.95
우리엔터프라이즈(주),037400,2021/12,50,2500000,1966/01/18,3.25,28.63
우리이앤엘(주),153490,2011/12,,,2008/06/09,,
우리이앤엘(주),153490,2012/12,290,6694000,2008/06/09,,49.24
우리이앤엘(주),153490,2013/12,300,9800000,2008/06/09,0.02,37.68
우리이앤엘(주),153490,2014/12,152,6327000,2008/06/09,0.64,40.22
우리이앤엘(주),153490,2015/12,144,5093000,2008/06/09,0.37,39.99
우리이앤엘(주),153490,2016/12,151,7107000,2008/06/09,1.94,41.33
우리이앤엘(주),153490,2017/12,131,7107000,2008/06/09,0.71,41.92
우리이앤엘(주),153490,2018/12,86,4843000,2008/06/09,0.45,41.75
우리이앤엘(주),153490,2019/12,84,4520903,2008/06/09,0.38,41.75
우리이앤엘(주),153490,2020/12,70,3587256,2008/06/09,1.93,41.59
우리이앤엘(주),153490,2021/12,93,4378420,2008/06/09,1.88,40.29
우림피티에스(주),101170,2011/12,105,4085303,2000/03/01,0.36,60.6
우림피티에스(주),101170,2012/12,113,4510313,2000/03/01,0.27,60.58
우림피티에스(주),101170,2013/12,125,5436973,2000/03/01,4.4,60.57
우림피티에스(주),101170,2014/12,138,6193327,2000/03/01,3.04,60.56
우림피티에스(주),101170,2015/12,127,6065090,2000/03/01,2.99,60.56
우림피티에스(주),101170,2016/12,135,6415879,2000/03/01,0.78,60.44
우림피티에스(주),101170,2017/12,167,6748049,2000/03/01,1.34,53.62
우림피티에스(주),101170,2018/12,191,8485521,2000/03/01,2.24,53.25
우림피티에스(주),101170,2019/12,174,8580249,2000/03/01,1.16,53.25
우림피티에스(주),101170,2020/12,124,7509332,2000/03/01,2.33,55.62
우림피티에스(주),101170,2021/12,115,6184927,2000/03/01,1.68,54.95
우수AMS(주),066590,2011/12,240,7792853,1995/06/13,0,38.43
우수AMS(주),066590,2012/12,241,7878850,1995/06/13,0.85,38.56
우수AMS(주),066590,2013/12,235,8702800,1995/06/13,0.39,38.56
우수AMS(주),066590,2014/12,239,8829120,1995/06/13,0.74,36.29
우수AMS(주),066590,2015/12,237,9126438,1995/06/13,0.43,35.7
우수AMS(주),066590,2016/12,264,10717384,1995/06/13,0.81,27.87
우수AMS(주),066590,2017/12,272,11198629,1995/06/13,0.96,26.63
우수AMS(주),066590,2018/12,280,12137129,1995/06/13,3.36,26.63
우수AMS(주),066590,2019/12,278,13020944,1995/06/13,3.34,21.2
우수AMS(주),066590,2020/12,379,15352589,1995/06/13,1.19,12.72
우수AMS(주),066590,2021/12,372,16840541,1995/06/13,1.08,12.59
우양에이치씨(주),101970,2011/12,,,1996/10/01,0,
우양에이치씨(주),101970,2012/12,334,13793000,1996/10/01,0.2,40.43
우양에이치씨(주),101970,2013/12,345,16601656,1996/10/01,0.36,34.86
우원개발(주),046940,2011/12,242,7252580,1998/10/28,0,46.91
우원개발(주),046940,2012/12,275,10536721,1998/10/28,0,44.77
우원개발(주),046940,2013/12,239,9382949,1998/10/28,0,43.16
우원개발(주),046940,2014/12,242,9973233,1998/10/28,0.02,43.16
우원개발(주),046940,2015/12,237,11622888,1998/10/28,1.44,43.16
우원개발(주),046940,2016/12,204,11819651,1998/10/28,2.66,43.16
우원개발(주),046940,2017/12,178,9332905,1998/10/28,0.02,43.16
우원개발(주),046940,2018/12,172,8715067,1998/10/28,3.68,38.55
우원개발(주),046940,2019/12,175,8698497,1998/10/28,1.64,35.46
우원개발(주),046940,2020/12,181,9985260,1998/10/28,1.24,34.98
우원개발(주),046940,2021/12,211,12942320,1998/10/28,1.95,34.98
우진비앤지(주),018620,2011/12,71,2564594,1985/12/17,0.62,50.83
우진비앤지(주),018620,2012/12,80,2993703,1985/12/17,0.63,50.75
우진비앤지(주),018620,2013/12,86,3568144,1985/12/17,0.45,51.13
우진비앤지(주),018620,2014/12,96,3921767,1985/12/17,1.02,48.98
우진비앤지(주),018620,2015/12,105,4359513,1985/12/17,3.38,37.4
우진비앤지(주),018620,2016/12,106,4706383,1985/12/17,2.85,37.4
우진비앤지(주),018620,2017/12,123,5056145,1985/12/17,2.08,39.13
우진비앤지(주),018620,2018/12,96,4176910,1985/12/17,3.88,34.74
우진비앤지(주),018620,2019/12,95,4123733,1985/12/17,4.91,24.55
우진비앤지(주),018620,2020/12,98,4594390,1985/12/17,1.94,23.09
우진비앤지(주),018620,2021/12,94,4655799,1985/12/17,2.86,22.16
울트라건설(주),004320,2011/12,373,14504936,1965/07/20,45.98,54.54
울트라건설(주),004320,2012/12,359,17279377,1965/07/20,45.89,54.54
울트라건설(주),004320,2013/12,413,19330564,1965/07/20,46.63,54.54
울트라건설(주),004320,2014/12,235,13737213,1965/07/20,,20.56
원텍(주),336570,2019/12,1,0,2019/09/16,0,10.7
원텍(주),336570,2020/12,1,0,2019/09/16,0,10.7
원텍(주),336570,2021/12,1,0,2019/09/16,0.08,10.7
원풍물산(주),008290,2011/12,40,1130305,1972/12/20,0.04,35.19
원풍물산(주),008290,2012/12,39,1241864,1972/12/20,6.71,34.12
원풍물산(주),008290,2013/12,43,1385761,1972/12/20,3.59,35.94
원풍물산(주),008290,2014/12,44,1407258,1972/12/20,3.68,34.4
원풍물산(주),008290,2015/12,49,1686598,1972/12/20,2.62,33.36
원풍물산(주),008290,2016/12,42,1709413,1972/12/20,2.63,32.8
원풍물산(주),008290,2017/12,47,1771642,1972/12/20,2.57,35.5
원풍물산(주),008290,2018/12,50,1965333,1972/12/20,2.89,35.51
원풍물산(주),008290,2019/12,52,2246653,1972/12/20,2.75,33.5
원풍물산(주),008290,2020/12,44,1529654,1972/12/20,2.71,33.5
원풍물산(주),008290,2021/12,39,1273853,1972/12/20,3.03,33.5
웨이포트유한공사,900130,2011/12,,,2003/12/22,75.16,
웨이포트유한공사,900130,2012/12,,,2003/12/22,75.05,
웨이포트유한공사,900130,2013/12,,,2003/12/22,,
웨이포트유한공사,900130,2014/12,,,2003/12/22,,
웨이포트유한공사,900130,2015/12,,,2003/12/22,71.61,
웨이포트유한공사,900130,2016/12,,,2003/12/22,71.33,67.11
웹케시(주),053580,2011/12,,,1999/07/08,,
웹케시(주),053580,2012/12,,,1999/07/08,,
웹케시(주),053580,2013/12,,,1999/07/08,,
웹케시(주),053580,2014/12,,,1999/07/08,,
웹케시(주),053580,2015/12,,,1999/07/08,,
웹케시(주),053580,2016/12,,,1999/07/08,,
웹케시(주),053580,2017/12,,,1999/07/08,,
웹케시(주),053580,2018/12,232,10699000,1999/07/08,,40.39
웹케시(주),053580,2019/12,210,10785000,1999/07/08,2.98,37.09
웹케시(주),053580,2020/12,252,11588000,1999/07/08,22.23,38.38
웹케시(주),053580,2021/12,251,13152000,1999/07/08,22.83,31.08
위더스제약(주),330350,2011/06,,,2004/08/19,,
위더스제약(주),330350,2012/06,,,2004/08/19,,
위더스제약(주),330350,2013/06,,,2004/08/19,,
위더스제약(주),330350,2014/06,,,2004/08/19,,
위더스제약(주),330350,2015/06,,,2004/08/19,,
위더스제약(주),330350,2016/06,,,2004/08/19,,
위더스제약(주),330350,2017/06,,,2004/08/19,,
위더스제약(주),330350,2018/06,,,2004/08/19,,
위더스제약(주),330350,2019/06,,,2004/08/19,,
위더스제약(주),330350,2020/06,208,12048568,2004/08/19,,52.98
위더스제약(주),330350,2021/12,219,13580453,2004/08/19,0.97,52.98
위즈코프(주),038620,2011/12,39,665471,1995/03/06,0,30.74
위즈코프(주),038620,2012/12,25,693883,1995/03/06,0.32,30.75
위즈코프(주),038620,2013/12,27,703080,1995/03/06,0.02,30.75
위즈코프(주),038620,2014/12,24,601705,1995/03/06,0.02,30.74
위즈코프(주),038620,2015/12,54,774846,1995/03/06,0.53,22.24
위즈코프(주),038620,2016/12,55,1416220,1995/03/06,0.51,25.92
위즈코프(주),038620,2017/12,48,1460925,1995/03/06,1.16,28.67
위즈코프(주),038620,2018/12,85,2203625,1995/03/06,3.75,28.81
위즈코프(주),038620,2019/12,83,2238401,1995/03/06,4.69,28.95
위즈코프(주),038620,2020/12,73,2285396,1995/03/06,3.42,28.95
위즈코프(주),038620,2021/12,66,2283363,1995/03/06,2.38,24.72
윈텍(주),320000,2019/12,1,0,2019/03/05,0,11.76
윈텍(주),320000,2020/12,62,2806964,2019/03/05,0.18,70.54
윈텍(주),320000,2021/12,74,3015113,2019/03/05,0.09,70.54
윙입푸드홀딩스,900340,2018/12,344,0,2015/04/24,0.01,60.38
윙입푸드홀딩스,900340,2019/12,399,0,2015/04/24,0.28,56.35
윙입푸드홀딩스,900340,2020/12,417,4672997,2015/04/24,0,47.11
윙입푸드홀딩스,900340,2021/12,455,0,2015/04/24,0,47.42
유니셈(주),036200,2011/12,351,8045331,1988/11/15,0,40.69
유니셈(주),036200,2012/12,279,8922283,1988/11/15,0,40.69
유니셈(주),036200,2013/12,296,9711729,1988/11/15,0.68,38.8
유니셈(주),036200,2014/12,354,10035081,1988/11/15,0.58,31.22
유니셈(주),036200,2015/12,366,13226421,1988/11/15,1.9,28.22
유니셈(주),036200,2016/12,437,15581009,1988/11/15,0.79,29.03
유니셈(주),036200,2017/12,539,20938811,1988/11/15,5.05,29.03
유니셈(주),036200,2018/12,662,23974085,1988/11/15,9.41,29.03
유니셈(주),036200,2019/12,725,26948427,1988/11/15,8.83,29.03
유니셈(주),036200,2020/12,736,29813114,1988/11/15,7.17,29.03
유니셈(주),036200,2021/12,754,34500253,1988/11/15,4.73,29.03
유니슨(주),018000,2011/12,221,6236578,1984/09/24,1.35,13.7
유니슨(주),018000,2012/12,239,8604814,1984/09/24,39.3,34.02
유니슨(주),018000,2013/12,223,8696425,1984/09/24,38.09,34.02
유니슨(주),018000,2014/12,194,7352104,1984/09/24,37.75,34.02
유니슨(주),018000,2015/12,199,7774445,1984/09/24,27.15,25.17
유니슨(주),018000,2016/12,206,8694819,1984/09/24,24.09,22.5
유니슨(주),018000,2017/12,189,8716726,1984/09/24,22.61,19.42
유니슨(주),018000,2018/12,200,9298879,1984/09/24,19.09,15.9
유니슨(주),018000,2019/12,205,9480760,1984/09/24,17.17,15.9
유니슨(주),018000,2020/12,217,10782666,1984/09/24,3.37,12.8
유니슨(주),018000,2021/12,201,11302656,1984/09/24,4.7,12.79
유비벨록스(주),089850,2011/12,385,16351000,2000/09/01,1.79,34.73
유비벨록스(주),089850,2012/12,375,16589000,2000/09/01,0.43,30.94
유비벨록스(주),089850,2013/12,325,11894000,2000/09/01,0.71,28.83
유비벨록스(주),089850,2014/12,251,9805000,2000/09/01,0.51,23.63
유비벨록스(주),089850,2015/12,247,9467348,2000/09/01,1.58,30.48
유비벨록스(주),089850,2016/12,250,9812271,2000/09/01,1.83,26.47
유비벨록스(주),089850,2017/12,261,11282031,2000/09/01,1.21,26.42
유비벨록스(주),089850,2018/12,284,12356362,2000/09/01,2.3,25.23
유비벨록스(주),089850,2019/12,277,13045252,2000/09/01,3.09,24.65
유비벨록스(주),089850,2020/12,288,13610701,2000/09/01,3.07,24.42
유비벨록스(주),089850,2021/12,304,14726692,2000/09/01,3.92,25.06
유아이엘(주),049520,2011/12,342,12293325,1982/06/17,1.16,34.86
유아이엘(주),049520,2012/12,324,11999000,1982/06/17,0,35.08
유아이엘(주),049520,2013/12,428,16311000,1982/06/17,2.43,35.12
유아이엘(주),049520,2014/12,451,20443000,1982/06/17,6.51,35.11
유아이엘(주),049520,2015/12,483,21646000,1982/06/17,13.03,35.11
유아이엘(주),049520,2016/12,435,22343000,1982/06/17,11.34,46.35
유아이엘(주),049520,2017/12,412,19767042,1982/06/17,11.59,48.54
유아이엘(주),049520,2018/12,341,16329000,1982/06/17,8.74,48.62
유아이엘(주),049520,2019/12,323,14004000,1982/06/17,8.71,48.63
유아이엘(주),049520,2020/12,173,9290000,1982/06/17,8.06,48.63
유아이엘(주),049520,2021/12,203,7718000,1982/06/17,4.89,48.54
유일에너테크(주),340930,2019/12,,,2012/04/05,,
유일에너테크(주),340930,2020/12,75,2955000,2012/04/05,,71.37
유일에너테크(주),340930,2021/12,87,4146000,2012/04/05,0.62,50.88
유진기업(주),023410,2011/12,808,52161470,1984/06/13,3.06,40.75
유진기업(주),023410,2012/12,628,63686290,1984/06/13,2.74,43.5
유진기업(주),023410,2013/12,583,35142700,1984/06/13,3.21,38.95
유진기업(주),023410,2014/12,591,34684885,1984/06/13,5.17,39.96
유진기업(주),023410,2015/12,610,36734390,1984/06/13,4.58,40.5
유진기업(주),023410,2016/12,676,47119575,1984/06/13,5.68,40.5
유진기업(주),023410,2017/12,819,50872872,1984/06/13,6.62,39.68
유진기업(주),023410,2018/12,680,41491705,1984/06/13,7.89,38.85
유진기업(주),023410,2019/12,667,42803000,1984/06/13,10.44,38.75
유진기업(주),023410,2020/12,656,45088000,1984/06/13,8.68,38.74
유진기업(주),023410,2021/12,680,46973000,1984/06/13,3.85,38.81
이노뎁(주),303530,2016/12,,,2008/01/10,,
이노뎁(주),303530,2017/12,,,2008/01/10,,
이노뎁(주),303530,2018/12,,,2008/01/10,,
이노뎁(주),303530,2019/12,,,2008/01/10,,
이노뎁(주),303530,2020/12,,,2008/01/10,,
이노뎁(주),303530,2021/12,173,10391794,2008/01/10,0.87,37.29
이노시스(주),056090,2011/12,,,1997/08/21,,
