회사명,거래소코드,회계년도,[제조]      단기차입금(요약)(IFRS),[제조]      유동성장기부채(요약)(IFRS),[제조]      단기차입금(요약)(IFRS연결),[제조]      유동성장기부채(요약)(IFRS연결)
대우조선해양(주),042660,2015/12,3161635,3336407,3711527,3517036
대우조선해양(주),042660,2016/12,2501217,2615028,2860994,2838112
대우조선해양(주),042660,2017/12,1950686,435253,2046503,460882
대우조선해양(주),042660,2018/12,1414638,197061,1472600,197061
대우조선해양(주),042660,2019/12,1065022,320329,1124409,320329
대우조선해양(주),042660,2020/12,953531,1224021,1011891,1224021
대우조선해양(주),042660,2021/12,1073380,1346369,1137946,1346369
대원강업(주),000430,2011/12,120766,10000,203734,10000
대원강업(주),000430,2012/12,113345,0,224626,0
대원강업(주),000430,2013/12,160877,3241,301585,6997
대원강업(주),000430,2014/12,165084,8432,310194,13348
대원강업(주),000430,2015/12,117802,9727,266270,13305
대원강업(주),000430,2016/12,156984,21760,294495,23385
대원강업(주),000430,2017/12,102040,0,212572,12424
대원강업(주),000430,2018/12,38648,9708,143670,19422
대원강업(주),000430,2019/12,50914,20083,197341,28580
대원강업(주),000430,2020/12,72975,5021,195216,13976
대원강업(주),000430,2021/12,72526,1375,181137,9861
대원전선(주),006340,2011/12,21003,109,23303,109
대원전선(주),006340,2012/12,41418,13109,41418,13109
대원전선(주),006340,2013/12,50072,3000,53708,3676
대원전선(주),006340,2014/12,48238,0,51380,1346
대원전선(주),006340,2015/12,44754,3000,53331,5205
대원전선(주),006340,2016/12,34429,0,44185,2492
대원전선(주),006340,2017/12,34311,0,40011,0
대원전선(주),006340,2018/12,32549,1000,36110,1000
대원전선(주),006340,2019/12,28170,1000,31548,1000
대원전선(주),006340,2020/12,22902,3000,24902,3000
대원전선(주),006340,2021/12,33998,2000,34498,2000
대원제약(주),003220,2011/12,6000,0,6200,0
대원제약(주),003220,2012/12,3000,0,3000,0
대원제약(주),003220,2013/12,3000,0,3000,0
대원제약(주),003220,2014/12,3000,0,3000,0
대원제약(주),003220,2015/12,0,0,0,0
대원제약(주),003220,2016/12,0,0,0,0
대원제약(주),003220,2017/12,10000,0,10000,0
대원제약(주),003220,2018/12,19000,0,19000,0
대원제약(주),003220,2019/12,20000,0,20000,849
대원제약(주),003220,2020/12,20000,1500,20000,2448
대원제약(주),003220,2021/12,35000,6000,42543,9185
대원화성(주),024890,2011/12,34728,483,38572,0
대원화성(주),024890,2012/12,33655,1085,36492,1085
대원화성(주),024890,2013/12,33912,5732,36347,3720
대원화성(주),024890,2014/12,35143,4974,39386,4974
대원화성(주),024890,2015/12,27795,29,31604,43
대원화성(주),024890,2016/12,28460,146,35016,146
대원화성(주),024890,2017/12,21516,233,30594,233
대원화성(주),024890,2018/12,22252,233,30266,233
대원화성(주),024890,2019/12,17780,383,24857,383
대원화성(주),024890,2020/12,24780,2404,30373,2404
대원화성(주),024890,2021/12,29480,1738,38033,1738
대창단조(주),015230,2011/12,20458,4557,23044,4557
대창단조(주),015230,2012/12,2699,1057,4632,1057
대창단조(주),015230,2013/12,2892,57,4850,57
대창단조(주),015230,2014/12,6045,0,10029,0
대창단조(주),015230,2015/12,6580,0,11556,0
대창단조(주),015230,2016/12,1782,0,3414,0
대창단조(주),015230,2017/12,2474,0,5688,0
대창단조(주),015230,2018/12,810,0,5954,0
대창단조(주),015230,2019/12,0,0,2895,0
대창단조(주),015230,2020/12,0,0,1088,0
대창단조(주),015230,2021/12,0,0,593,0
대한방직(주),001070,2011/12,129916,20145,136309,20780
대한방직(주),001070,2012/12,118813,161,123723,161
대한방직(주),001070,2013/12,113554,19140,117111,19140
대한방직(주),001070,2014/12,107851,15030,111473,15030
대한방직(주),001070,2015/12,135310,11346,137679,11346
대한방직(주),001070,2016/12,126871,4586,127324,4586
대한방직(주),001070,2017/12,102161,14023,102161,14023
대한방직(주),001070,2018/12,48688,19,48688,19
대한방직(주),001070,2019/12,35767,19,35767,19
대한방직(주),001070,2020/12,33191,19,33191,19
대한방직(주),001070,2021/12,48207,571,48207,655
대한유화(주),006650,2011/12,176978,0,176978,3600
대한유화(주),006650,2012/12,132924,64967,132924,65967
대한유화(주),006650,2013/12,111927,29987,111927,36987
대한유화(주),006650,2014/12,90000,49941,90000,50941
대한유화(주),006650,2015/12,50000,84961,50000,90461
대한유화(주),006650,2016/12,43000,84961,43000,85461
대한유화(주),006650,2017/12,45000,35000,45000,35000
대한유화(주),006650,2018/12,5000,0,5000,0
대한유화(주),006650,2019/12,5000,0,6500,0
대한유화(주),006650,2020/12,0,1015,6998,0
대한유화(주),006650,2021/12,0,13208,6040,9600
대한전선(주),001440,2011/12,646469,762651,854278,1059762
대한전선(주),001440,2012/12,348109,687469,614474,858279
대한전선(주),001440,2013/12,66760,87069,324612,288286
대한전선(주),001440,2014/12,151124,361825,337477,548668
대한전선(주),001440,2015/12,118233,47687,285401,53721
대한전선(주),001440,2016/12,150164,45060,209168,45086
대한전선(주),001440,2017/12,128218,8500,138279,8857
대한전선(주),001440,2018/12,119894,9737,128571,9737
대한전선(주),001440,2019/12,148896,471428,162983,471428
대한전선(주),001440,2020/12,103625,467286,119016,467286
대한전선(주),001440,2021/12,326715,19237,350523,19237
대한제강(주),084010,2011/12,89976,9220,89976,9220
대한제강(주),084010,2012/12,33964,73395,33964,73395
대한제강(주),084010,2013/12,43291,60091,45506,62091
대한제강(주),084010,2014/12,36628,76505,37664,85817
대한제강(주),084010,2015/12,16643,6005,19343,6168
대한제강(주),084010,2016/12,7079,3600,13481,5068
대한제강(주),084010,2017/12,536,741,10963,34051
대한제강(주),084010,2018/12,0,191,16555,20899
대한제강(주),084010,2019/12,5969,800,8749,18214
대한제강(주),084010,2020/12,6326,1550,10726,21550
대한제강(주),084010,2021/12,9885,4200,24111,12452
대한제당(주),001790,2011/12,150762,50199,202578,50284
대한제당(주),001790,2012/12,139274,66479,187417,66603
대한제당(주),001790,2013/12,109278,43826,154003,64950
대한제당(주),001790,2014/12,134823,90029,198535,92126
대한제당(주),001790,2015/12,124550,80029,167886,82928
대한제당(주),001790,2016/12,111728,75000,148231,79057
대한제당(주),001790,2017/12,83680,111428,108663,134245
대한제당(주),001790,2018/12,97392,75031,137139,78048
대한제당(주),001790,2019/12,89200,110000,112460,111877
대한제당(주),001790,2020/12,84196,106680,103006,107040
대한제당(주),001790,2021/12,121841,96855,137375,109355
대한제분(주),001130,2011/12,58969,0,160793,8707
대한제분(주),001130,2012/12,68813,0,153195,7732
대한제분(주),001130,2013/12,85812,0,151165,318
대한제분(주),001130,2014/12,100907,0,155319,633
대한제분(주),001130,2015/12,85769,0,136469,351
대한제분(주),001130,2016/12,46760,0,97073,242
대한제분(주),001130,2017/12,28341,0,51052,253
대한제분(주),001130,2018/12,16870,0,51281,957
대한제분(주),001130,2019/12,5823,0,74540,1139
대한제분(주),001130,2020/12,25636,0,116352,1064
대한제분(주),001130,2021/12,73007,0,201890,7845
대한해운(주),005880,2011/12,0,144730,0,147825
대한해운(주),005880,2012/12,0,144230,,
대한해운(주),005880,2013/12,0,278913,,
대한해운(주),005880,2014/12,0,199217,0,199217
대한해운(주),005880,2015/12,51392,130041,51392,130041
대한해운(주),005880,2016/12,47191,112363,106657,150350
대한해운(주),005880,2017/12,107697,159657,159501,227721
대한해운(주),005880,2018/12,141244,93680,221569,277668
대한해운(주),005880,2019/12,192683,198746,317425,268078
대한해운(주),005880,2020/12,104538,44476,146293,308592
대한해운(주),005880,2021/12,53226,20266,61578,169515
대한화섬(주),003830,2011/12,14498,0,,
대한화섬(주),003830,2012/12,5633,0,,
대한화섬(주),003830,2013/12,53856,0,,
대한화섬(주),003830,2014/12,46126,0,,
대한화섬(주),003830,2015/12,52909,0,,
대한화섬(주),003830,2016/12,36543,0,,
대한화섬(주),003830,2017/12,28159,0,,
대한화섬(주),003830,2018/12,20786,0,,
대한화섬(주),003830,2019/12,7924,0,,
대한화섬(주),003830,2020/12,2708,0,,
대한화섬(주),003830,2021/12,6341,0,,
덕양산업(주),024900,2011/12,0,0,,
덕양산업(주),024900,2012/12,0,0,,
덕양산업(주),024900,2013/12,0,0,,
덕양산업(주),024900,2014/12,0,0,,
덕양산업(주),024900,2015/12,4400,0,4400,0
덕양산업(주),024900,2016/12,4300,6150,5166,6150
덕양산업(주),024900,2017/12,0,41150,13092,41150
덕양산업(주),024900,2018/12,0,8950,12207,8950
덕양산업(주),024900,2019/12,0,42413,19391,42413
덕양산업(주),024900,2020/12,38500,8321,57533,13489
덕양산업(주),024900,2021/12,21000,8441,41726,11894
동국제강(주),001230,2011/12,1049079,463485,2538147,627338
동국제강(주),001230,2012/12,246278,586138,1491798,817608
동국제강(주),001230,2013/12,789523,691951,2009368,994351
동국제강(주),001230,2014/12,1095359,726485,2677495,1041128
동국제강(주),001230,2015/12,1520206,229459,2261355,292244
동국제강(주),001230,2016/12,1293124,424149,1790473,450346
동국제강(주),001230,2017/12,1566302,352685,1888907,377169
동국제강(주),001230,2018/12,1161360,492552,1727364,579796
동국제강(주),001230,2019/12,1330614,208530,1842240,254760
동국제강(주),001230,2020/12,1220194,262615,1668651,275729
동국제강(주),001230,2021/12,1396671,176601,1734689,235591
동부건설(주),005960,2011/12,210060,367498,337100,481562
동부건설(주),005960,2012/12,147900,519819,314212,544672
동부건설(주),005960,2013/12,375800,265615,536000,446750
동부건설(주),005960,2014/12,134136,115940,144338,160398
동부건설(주),005960,2015/12,22500,0,25095,0
동부건설(주),005960,2016/12,0,0,2595,646
동부건설(주),005960,2017/12,0,0,2000,646
동부건설(주),005960,2018/12,0,0,2000,646
동부건설(주),005960,2019/12,0,0,64000,686
동부건설(주),005960,2020/12,0,0,6856,686
동부건설(주),005960,2021/12,34000,0,37199,8807
동성제약(주),002210,2011/12,32168,1127,32168,1127
동성제약(주),002210,2012/12,33811,976,,
동성제약(주),002210,2013/12,36128,976,,
동성제약(주),002210,2014/12,36319,1278,,
동성제약(주),002210,2015/12,36098,1366,,
동성제약(주),002210,2016/12,19003,1094,,
동성제약(주),002210,2017/12,18800,383,,
동성제약(주),002210,2018/12,9702,10607,,
동성제약(주),002210,2019/12,12062,658,,
동성제약(주),002210,2020/12,11414,926,,
동성제약(주),002210,2021/12,10030,9640,,
동아쏘시오홀딩스(주),000640,2011/12,77850,113954,104500,120939
동아쏘시오홀딩스(주),000640,2012/12,124425,32000,150325,63950
동아쏘시오홀딩스(주),000640,2013/12,150004,0,178704,53588
동아쏘시오홀딩스(주),000640,2014/12,170004,40000,241376,55966
동아쏘시오홀딩스(주),000640,2015/12,197020,0,315951,47510
동아쏘시오홀딩스(주),000640,2016/12,185004,0,326178,5842
동아쏘시오홀딩스(주),000640,2017/12,140004,0,221186,5852
동아쏘시오홀딩스(주),000640,2018/12,110004,0,177284,42916
동아쏘시오홀딩스(주),000640,2019/12,75000,0,162790,123188
동아쏘시오홀딩스(주),000640,2020/12,60000,60000,136400,77958
동아쏘시오홀딩스(주),000640,2021/12,40000,30000,198810,16188
동아에스티(주),170900,2013/12,56669,24100,56669,24100
동아에스티(주),170900,2014/12,58527,69179,58527,69179
동아에스티(주),170900,2015/12,49497,94960,49497,94960
동아에스티(주),170900,2016/12,90066,162697,90066,162697
동아에스티(주),170900,2017/12,120436,0,120450,0
동아에스티(주),170900,2018/12,100267,39964,100267,39964
동아에스티(주),170900,2019/12,90586,0,90586,0
동아에스티(주),170900,2020/12,50533,0,50533,0
동아에스티(주),170900,2021/12,51502,89987,51502,89987
동아타이어공업(주),282690,2017/12,6853,0,,
동아타이어공업(주),282690,2018/12,6444,0,,
동아타이어공업(주),282690,2019/12,4932,0,4932,0
동아타이어공업(주),282690,2020/12,6455,0,6455,0
동아타이어공업(주),282690,2021/12,15491,0,15491,0
동양철관(주),008970,2011/12,26340,2084,30400,2084
동양철관(주),008970,2012/12,28032,1976,31789,1976
동양철관(주),008970,2013/12,26411,9972,30920,9972
동양철관(주),008970,2014/12,34852,6037,43532,6037
동양철관(주),008970,2015/12,30281,6880,36081,6880
동양철관(주),008970,2016/12,30456,3890,34516,3890
동양철관(주),008970,2017/12,40995,2960,45105,2960
동양철관(주),008970,2018/12,33218,0,36638,0
동양철관(주),008970,2019/12,37613,0,43183,0
동양철관(주),008970,2020/12,24206,2000,30016,2000
동양철관(주),008970,2021/12,55983,0,63089,0
동양피스톤(주),092780,2011/12,,,,
동양피스톤(주),092780,2012/12,,,,
동양피스톤(주),092780,2013/12,,,,
동양피스톤(주),092780,2014/12,59517,6042,76237,6292
동양피스톤(주),092780,2015/12,67678,3221,93357,3908
동양피스톤(주),092780,2016/12,77550,9535,108630,10517
동양피스톤(주),092780,2017/12,75507,4454,103636,5320
동양피스톤(주),092780,2018/12,75060,15867,103676,18002
동양피스톤(주),092780,2019/12,68060,8262,97139,10617
동양피스톤(주),092780,2020/12,73410,24309,103730,26383
동양피스톤(주),092780,2021/12,68643,5473,95279,7727
동원산업(주),006040,2011/12,130099,42717,199297,54250
동원산업(주),006040,2012/12,129677,35748,201060,57170
동원산업(주),006040,2013/12,140771,17528,168618,28081
동원산업(주),006040,2014/12,174598,17315,197987,39299
동원산업(주),006040,2015/12,167722,10295,201113,244695
동원산업(주),006040,2016/12,97575,1045,124610,26740
동원산업(주),006040,2017/12,88404,131378,242892,208057
동원산업(주),006040,2018/12,132091,209828,229924,237428
동원산업(주),006040,2019/12,109038,75850,225799,154012
동원산업(주),006040,2020/12,158844,247888,248541,384537
동원산업(주),006040,2021/12,117381,103270,213872,142837
동원수산(주),030720,2011/12,7981,0,13021,0
동원수산(주),030720,2012/12,16113,0,23343,0
동원수산(주),030720,2013/12,20521,0,27751,0
동원수산(주),030720,2014/12,11140,80,11512,80
동원수산(주),030720,2015/12,12121,80,12749,80
동원수산(주),030720,2016/12,10433,2497,10633,2497
동원수산(주),030720,2017/12,15112,2223,15640,2223
동원수산(주),030720,2018/12,14764,80,14764,80
동원수산(주),030720,2019/12,11543,80,11899,80
동원수산(주),030720,2020/12,19852,0,23062,0
동원수산(주),030720,2021/12,15915,0,17955,0
동원시스템즈(주),014820,2011/12,41831,34537,66831,34537
동원시스템즈(주),014820,2012/12,36831,115925,61831,115925
동원시스템즈(주),014820,2013/12,40000,35584,70831,35708
동원시스템즈(주),014820,2014/12,52600,10724,80581,75134
동원시스템즈(주),014820,2015/12,37400,42565,103066,53025
동원시스템즈(주),014820,2016/12,16900,239262,69900,308287
동원시스템즈(주),014820,2017/12,59600,25000,79600,125060
동원시스템즈(주),014820,2018/12,60000,132572,80000,132572
동원시스템즈(주),014820,2019/12,59000,0,59000,0
동원시스템즈(주),014820,2020/12,99000,99895,99000,179895
동원시스템즈(주),014820,2021/12,133800,99935,185503,105863
동일고무벨트(주),163560,2012/12,34280,0,,
동일고무벨트(주),163560,2013/12,33995,0,,
동일고무벨트(주),163560,2014/12,34786,0,,
동일고무벨트(주),163560,2015/12,36096,0,36096,0
동일고무벨트(주),163560,2016/12,36753,0,36753,0
동일고무벨트(주),163560,2017/12,34285,0,34285,0
동일고무벨트(주),163560,2018/12,35126,0,35126,0
동일고무벨트(주),163560,2019/12,25420,0,25420,0
동일고무벨트(주),163560,2020/12,24792,0,24792,0
동일고무벨트(주),163560,2021/12,46339,0,46339,0
동일산업(주),004890,2011/12,12327,2934,,
동일산업(주),004890,2012/12,4616,926,,
동일산업(주),004890,2013/12,1507,123,,
동일산업(주),004890,2014/12,920,46,920,46
동일산업(주),004890,2015/12,0,0,0,0
동일산업(주),004890,2016/12,0,0,0,0
동일산업(주),004890,2017/12,0,0,0,0
동일산업(주),004890,2018/12,0,0,0,0
동일산업(주),004890,2019/12,0,0,1000,704
동일산업(주),004890,2020/12,0,0,3000,738
동일산업(주),004890,2021/12,0,0,3250,205
동일제강(주),002690,2011/12,37651,0,,
동일제강(주),002690,2012/12,21550,0,,
동일제강(주),002690,2013/12,5797,0,,
동일제강(주),002690,2014/12,6364,17,,
동일제강(주),002690,2015/12,149,27,,
동일제강(주),002690,2016/12,635,27,,
동일제강(주),002690,2017/12,1695,27,,
동일제강(주),002690,2018/12,1187,27,,
동일제강(주),002690,2019/12,489,7,,
동일제강(주),002690,2020/12,56,0,,
동일제강(주),002690,2021/12,69,0,,
동화약품(주),000020,2011/12,0,18500,,
동화약품(주),000020,2012/12,0,10000,,
동화약품(주),000020,2013/12,4000,0,,
동화약품(주),000020,2014/12,2000,2000,,
동화약품(주),000020,2015/12,2000,0,,
동화약품(주),000020,2016/12,0,0,,
동화약품(주),000020,2017/12,0,0,,
동화약품(주),000020,2018/12,0,0,0,0
동화약품(주),000020,2019/12,0,0,0,0
동화약품(주),000020,2020/12,0,0,9800,0
