회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
(주)엘엑스세미콘,108320,2011/12,33294,32877,268735,268393,47468,47542
(주)엘엑스세미콘,108320,2012/12,41865,41128,337342,336189,80414,80426
(주)엘엑스세미콘,108320,2013/12,32982,32035,346956,344921,70939,70989
(주)엘엑스세미콘,108320,2014/12,30171,32181,376450,376383,77587,77593
(주)엘엑스세미콘,108320,2015/12,48350,48451,463024,463008,115483,115430
(주)엘엑스세미콘,108320,2016/12,50564,50680,485936,485998,105420,105320
(주)엘엑스세미콘,108320,2017/12,46458,47064,543846,544294,132335,132069
(주)엘엑스세미콘,108320,2018/12,48931,48960,607249,607558,161332,160945
(주)엘엑스세미콘,108320,2019/12,38240,38539,629264,629733,158107,157526
(주)엘엑스세미콘,108320,2020/12,72291,72529,749888,750602,218870,218318
(주)엘엑스세미콘,108320,2021/12,294898,296424,1169534,1172531,372464,372198
(주)엘엑스인터내셔널,001120,2011/12,261577,261782,3466189,4941008,2214314,3586129
(주)엘엑스인터내셔널,001120,2012/12,337481,229272,3188100,4957522,1724884,3341909
(주)엘엑스인터내셔널,001120,2013/12,31700,44090,3093789,4877003,1621982,3263505
(주)엘엑스인터내셔널,001120,2014/12,-29785,-13775,2933572,4896828,1515950,3331597
(주)엘엑스인터내셔널,001120,2015/12,-145297,-217095,2925630,5383467,1651704,3840153
(주)엘엑스인터내셔널,001120,2016/12,58191,84751,2842436,5177267,1590188,3531908
(주)엘엑스인터내셔널,001120,2017/12,62784,88185,2728804,4967602,1529616,3382141
(주)엘엑스인터내셔널,001120,2018/12,-69929,-35991,2697223,5038072,1562571,3488535
(주)엘엑스인터내셔널,001120,2019/12,58886,-14861,2527926,4875982,1319972,3327366
(주)엘엑스인터내셔널,001120,2020/12,295263,361606,2610761,5395942,1241537,3637611
(주)엘엑스인터내셔널,001120,2021/12,348019,540332,3019044,6746889,1213673,4362645
(주)엘엑스하우시스,108670,2011/12,40534,46311,1641318,1942481,904859,1220207
(주)엘엑스하우시스,108670,2012/12,43109,28523,1535955,1778034,777946,1051514
(주)엘엑스하우시스,108670,2013/12,70826,72298,1713858,1952089,900953,1169149
(주)엘엑스하우시스,108670,2014/12,57844,63589,1781223,2057065,929334,1227004
(주)엘엑스하우시스,108670,2015/12,67671,71162,1890659,2251751,999436,1374163
(주)엘엑스하우시스,108670,2016/12,75708,74748,1918101,2285896,975572,1348533
(주)엘엑스하우시스,108670,2017/12,59701,67855,2223907,2582431,1232000,1596851
(주)엘엑스하우시스,108670,2018/12,-42683,-53127,2144283,2509714,1206970,1592967
(주)엘엑스하우시스,108670,2019/12,-15324,11565,2168161,2565579,1251642,1649601
(주)엘엑스하우시스,108670,2020/12,-105643,-79466,2023506,2385372,1212921,1548157
(주)엘엑스하우시스,108670,2021/12,-23435,12664,2079719,2547391,1293094,1683973
(주)엘엑스홀딩스,383800,2021/12,142866,,1442547,,27878,
(주)엘지,003550,2011/12,395495,1029832,7537759,15160651,361699,4200204
(주)엘지,003550,2012/12,408120,954278,7703591,16047732,294967,4312780
(주)엘지,003550,2013/12,355979,830863,7872017,16550177,282164,4444886
(주)엘지,003550,2014/12,360611,834264,8053802,17332707,284875,4746872
(주)엘지,003550,2015/12,345915,943775,8208765,18123400,278330,4815156
(주)엘지,003550,2016/12,340158,1091258,8360422,19489442,324809,5269358
(주)엘지,003550,2017/12,952754,2435559,9238893,21647697,457551,5468186
(주)엘지,003550,2018/12,552662,1882897,9327642,22835911,228901,4671433
(주)엘지,003550,2019/12,581161,1106755,9577961,22434630,251216,3413609
(주)엘지,003550,2020/12,1331351,1540658,10570840,24282268,301043,3420978
(주)엘지,003550,2021/12,1234012,2683974,9708699,25669796,298442,3729575
(주)엘지생명과학,068870,2011/12,5796,5694,497387,500229,250429,252533
(주)엘지생명과학,068870,2012/12,8124,8531,565723,568814,313821,316153
(주)엘지생명과학,068870,2013/12,4189,3288,609638,611986,355585,358318
(주)엘지생명과학,068870,2014/12,-2543,-1993,648656,653138,399519,403680
(주)엘지생명과학,068870,2015/12,12444,11372,703706,706980,445384,449358
(주)엘지생활건강,051900,2011/12,190246,271518,1664706,2368904,869934,1308326
(주)엘지생활건강,051900,2012/12,207796,311988,1976245,2764136,1037676,1492546
(주)엘지생활건강,051900,2013/12,176960,365653,2325814,3435104,1273938,1959727
(주)엘지생활건강,051900,2014/12,249319,354565,2691745,3828348,1462328,2119845
(주)엘지생활건강,051900,2015/12,305961,470362,2952553,4214637,1490841,2099294
(주)엘지생활건강,051900,2016/12,509160,579240,3089905,4502162,1214043,1881323
(주)엘지생활건강,051900,2017/12,595659,618550,3485164,4777970,1125420,1695353
(주)엘지생활건강,051900,2018/12,605849,692279,3687212,5275874,878728,1681854
(주)엘지생활건강,051900,2019/12,622868,788173,4093775,6493670,829408,2256582
(주)엘지생활건강,051900,2020/12,618439,813101,4560931,6801416,767457,1952220
(주)엘지생활건강,051900,2021/12,607236,861128,5112381,7555239,891067,2057407
(주)엘지에너지솔루션,373220,2020/12,-377980,-451771,12342717,19941795,5090619,12376390
(주)엘지에너지솔루션,373220,2021/12,-102962,929868,13709636,23764137,6575680,15021764
(주)엘지유플러스,032640,2011/12,80850,84663,11032980,11048543,7181437,7189151
(주)엘지유플러스,032640,2012/12,-62584,-59615,11070081,11088697,7329199,7340197
(주)엘지유플러스,032640,2013/12,277512,279461,11746124,11775047,7731175,7752431
(주)엘지유플러스,032640,2014/12,244034,227721,11986340,12012660,7796994,7834848
(주)엘지유플러스,032640,2015/12,367328,351232,11939224,11950998,7461667,7502595
(주)엘지유플러스,032640,2016/12,501042,492739,11989124,11989117,7130853,7162789
(주)엘지유플러스,032640,2017/12,570391,547118,11948222,11935453,6661133,6702467
(주)엘지유플러스,032640,2018/12,476752,481609,13955097,13939948,7059366,7086579
(주)엘지유플러스,032640,2019/12,445644,438831,16834279,17941050,9701597,10591434
(주)엘지유플러스,032640,2020/12,452541,478065,17253980,18350190,9835857,10698976
(주)엘지유플러스,032640,2021/12,679148,724218,18231505,19370515,10554819,11411957
(주)엘지헬로비전,037560,2011/12,76357,77023,1086640,1186083,557302,656816
(주)엘지헬로비전,037560,2012/12,76331,104361,1519010,1555958,734828,831197
(주)엘지헬로비전,037560,2013/12,58353,76955,1986834,2080518,1060250,1195974
(주)엘지헬로비전,037560,2014/12,28048,25655,2073913,2170450,1144248,1266873
(주)엘지헬로비전,037560,2015/12,59677,,2000273,,1049061,
(주)엘지헬로비전,037560,2016/12,21513,,1840192,,873537,
(주)엘지헬로비전,037560,2017/12,28883,,1868155,,881033,
(주)엘지헬로비전,037560,2018/12,39813,39691,1933605,1935139,874275,875879
(주)엘지헬로비전,037560,2019/12,-95166,-94231,1788648,1790671,838197,839364
(주)엘지헬로비전,037560,2020/12,-311858,-312794,1464369,1472721,833176,841616
(주)엘지헬로비전,037560,2021/12,27225,26922,1479167,1488116,826393,835733
(주)엘지화학,051910,2011/12,2028321,2169670,13419017,15285554,4317404,5577875
(주)엘지화학,051910,2012/12,1440317,1506345,14784787,16581153,4584153,5815798
(주)엘지화학,051910,2013/12,1174392,1270613,15387176,17446464,4309275,5720802
(주)엘지화학,051910,2014/12,823496,854025,15893446,18127646,4341869,5861794
(주)엘지화학,051910,2015/12,1203855,1148531,16231596,18578728,3787033,5475206
