회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
(주)현대리바트,079430,2013/12,4168595,4578315
(주)현대리바트,079430,2014/12,11493212,11673755
(주)현대리바트,079430,2015/12,10006202,10182011
(주)현대리바트,079430,2016/12,27069288,27456400
(주)현대리바트,079430,2017/12,15285519,16205476
(주)현대리바트,079430,2018/12,20271332,20624435
(주)현대리바트,079430,2019/12,73859095,73998488
(주)현대리바트,079430,2020/12,82243271,82233398
(주)현대리바트,079430,2021/12,26822955,26838211
(주)현대미포조선,010620,2011/12,65034292,100467989
(주)현대미포조선,010620,2012/12,40740440,115255040
(주)현대미포조선,010620,2013/12,38224448,62047577
(주)현대미포조선,010620,2014/12,51476060,62734994
(주)현대미포조선,010620,2015/12,23465655,36729312
(주)현대미포조선,010620,2016/12,21171186,30248679
(주)현대미포조선,010620,2017/12,54279804,65423456
(주)현대미포조선,010620,2018/12,461674463,477096508
(주)현대미포조선,010620,2019/12,65501152,82519017
(주)현대미포조선,010620,2020/12,74719499,82213960
(주)현대미포조선,010620,2021/12,40170269,62914171
(주)현대백화점,069960,2011/12,605605245,732612786
(주)현대백화점,069960,2012/12,70572036,312582445
(주)현대백화점,069960,2013/12,116515747,363422288
(주)현대백화점,069960,2014/12,281236295,371719934
(주)현대백화점,069960,2015/12,381228247,501230830
(주)현대백화점,069960,2016/12,279304711,333502957
(주)현대백화점,069960,2017/12,147857785,314397645
(주)현대백화점,069960,2018/12,128757800,221299631
(주)현대백화점,069960,2019/12,168671973,273467969
(주)현대백화점,069960,2020/12,316571842,514813958
(주)현대백화점,069960,2021/12,179532058,263249514
(주)현대퓨처넷,126560,2011/12,5256534,37171018
(주)현대퓨처넷,126560,2012/12,3041489,32456673
(주)현대퓨처넷,126560,2013/12,3300006,31229906
(주)현대퓨처넷,126560,2014/12,2117047,31478310
(주)현대퓨처넷,126560,2015/12,2903160,34506315
(주)현대퓨처넷,126560,2016/12,6431933,20342491
(주)현대퓨처넷,126560,2017/12,23786695,23998758
(주)현대퓨처넷,126560,2018/12,13810660,13995576
(주)현대퓨처넷,126560,2019/12,18178136,19325574
(주)현대퓨처넷,126560,2020/12,11597488,16452840
(주)현대퓨처넷,126560,2021/12,14815968,25783625
(주)현대홈쇼핑,057050,2011/12,17205256,17218172
(주)현대홈쇼핑,057050,2012/12,5531575,
(주)현대홈쇼핑,057050,2013/12,8489100,
(주)현대홈쇼핑,057050,2014/12,5980626,
(주)현대홈쇼핑,057050,2015/12,12382150,12654114
(주)현대홈쇼핑,057050,2016/12,6755397,14296503
(주)현대홈쇼핑,057050,2017/12,9478134,10052773
(주)현대홈쇼핑,057050,2018/12,11077691,13502997
(주)현대홈쇼핑,057050,2019/12,9635577,30133340
(주)현대홈쇼핑,057050,2020/12,8857836,24457177
(주)현대홈쇼핑,057050,2021/12,8594863,63965232
(주)혜인,003010,2011/12,3944121,4847431
(주)혜인,003010,2012/12,16176687,16179104
(주)혜인,003010,2013/12,2979666,4518125
(주)혜인,003010,2014/12,979921,2058083
(주)혜인,003010,2015/12,1892305,2945717
(주)혜인,003010,2016/12,4776660,4776660
(주)혜인,003010,2017/12,584681,688885
(주)혜인,003010,2018/12,785585,787985
(주)혜인,003010,2019/12,864344,875991
(주)혜인,003010,2020/12,570401,571966
(주)혜인,003010,2021/12,152350,152350
(주)호텔신라,008770,2011/12,66226741,72709442
(주)호텔신라,008770,2012/12,40843553,43890533
(주)호텔신라,008770,2013/12,215602519,218365165
(주)호텔신라,008770,2014/12,108133412,129986839
(주)호텔신라,008770,2015/12,101232470,110966658
(주)호텔신라,008770,2016/12,58456591,66825011
(주)호텔신라,008770,2017/12,51531156,64906608
(주)호텔신라,008770,2018/12,49866690,77815591
(주)호텔신라,008770,2019/12,56345455,65807515
(주)호텔신라,008770,2020/12,43398395,47761734
(주)호텔신라,008770,2021/12,15608566,22072212
(주)화승알앤에이,378850,2021/12,4137474,5076084
(주)화승엔터프라이즈,241590,2015/12,0,0
(주)화승엔터프라이즈,241590,2016/12,0,56098664
(주)화승엔터프라이즈,241590,2017/12,148733,111295707
(주)화승엔터프라이즈,241590,2018/12,0,109751426
(주)화승엔터프라이즈,241590,2019/12,169049,68133500
(주)화승엔터프라이즈,241590,2020/12,0,83335343
(주)화승엔터프라이즈,241590,2021/12,0,94679629
(주)화승인더스트리,006060,2011/12,13048207,23849248
(주)화승인더스트리,006060,2012/12,4043923,31508464
(주)화승인더스트리,006060,2013/12,7692642,23722429
(주)화승인더스트리,006060,2014/12,3277403,20560911
(주)화승인더스트리,006060,2015/12,3192920,54330491
(주)화승인더스트리,006060,2016/12,3854251,106255247
(주)화승인더스트리,006060,2017/12,3490302,164520123
(주)화승인더스트리,006060,2018/12,2221049,116032009
(주)화승인더스트리,006060,2019/12,80416,80622265
(주)화승인더스트리,006060,2020/12,319925,95101133
(주)화승인더스트리,006060,2021/12,0,104218733
(주)화승코퍼레이션,013520,2011/12,20403015,73866401
(주)화승코퍼레이션,013520,2012/12,28400670,81634687
(주)화승코퍼레이션,013520,2013/12,26252600,81272256
(주)화승코퍼레이션,013520,2014/12,17312689,76101837
(주)화승코퍼레이션,013520,2015/12,18749251,73157901
(주)화승코퍼레이션,013520,2016/12,29419981,53182956
(주)화승코퍼레이션,013520,2017/12,20093745,85591844
(주)화승코퍼레이션,013520,2018/12,11184014,52361971
(주)화승코퍼레이션,013520,2019/12,10618456,63140557
(주)화승코퍼레이션,013520,2020/12,16706480,37099485
(주)화승코퍼레이션,013520,2021/12,4086773,38404706
(주)화신,010690,2011/12,30503528,106386360
(주)화신,010690,2012/12,27309529,118062626
(주)화신,010690,2013/12,35650302,86856208
(주)화신,010690,2014/12,22178667,87374681
(주)화신,010690,2015/12,21472930,90239610
(주)화신,010690,2016/12,20231610,46915545
(주)화신,010690,2017/12,24059945,57579232
(주)화신,010690,2018/12,25333674,66106874
(주)화신,010690,2019/12,28227004,76098338
(주)화신,010690,2020/12,30567768,71018406
(주)화신,010690,2021/12,19347993,60131638
(주)화인베스틸,133820,2011/12,3110602,
(주)화인베스틸,133820,2012/12,4595524,
(주)화인베스틸,133820,2013/12,3405359,
(주)화인베스틸,133820,2014/12,14573313,
(주)화인베스틸,133820,2015/12,19357348,
(주)화인베스틸,133820,2016/12,4797637,
(주)화인베스틸,133820,2017/12,3376186,
(주)화인베스틸,133820,2018/12,3458075,
(주)화인베스틸,133820,2019/12,4596175,
(주)화인베스틸,133820,2020/12,3534170,
(주)화인베스틸,133820,2021/12,2352954,
(주)황금에스티,032560,2011/12,4783222,7792133
(주)황금에스티,032560,2012/12,11376667,14333965
(주)황금에스티,032560,2013/12,5641344,6378726
(주)황금에스티,032560,2014/12,8072363,11645774
(주)황금에스티,032560,2015/12,12719620,12985472
(주)황금에스티,032560,2016/12,4365484,17896161
(주)황금에스티,032560,2017/12,3603063,21822528
(주)황금에스티,032560,2018/12,1988777,9176590
(주)황금에스티,032560,2019/12,761149,10260842
(주)황금에스티,032560,2020/12,1565675,28025475
(주)황금에스티,032560,2021/12,1686694,25575665
(주)효성,004800,2011/12,532904467,1066526558
(주)효성,004800,2012/12,445622320,919808779
(주)효성,004800,2013/12,356466238,640031987
(주)효성,004800,2014/12,404085849,776790467
(주)효성,004800,2015/12,346720436,702244276
(주)효성,004800,2016/12,276182835,903271337
(주)효성,004800,2017/12,172974642,704261549
(주)효성,004800,2018/12,108391755,358104051
(주)효성,004800,2019/12,10457699,564511
(주)효성,004800,2020/12,5446053,60628083
(주)효성,004800,2021/12,11855456,99258100
(주)후성,093370,2011/12,51006715,51795831
(주)후성,093370,2012/12,22323196,46085206
(주)후성,093370,2013/12,15397318,26799229
(주)후성,093370,2014/12,19539869,19822444
(주)후성,093370,2015/12,36127134,36274650
(주)후성,093370,2016/12,9433354,9821547
(주)후성,093370,2017/12,15838938,29615247
(주)후성,093370,2018/12,55230640,122296878
(주)후성,093370,2019/12,25286078,111336654
(주)후성,093370,2020/12,20269435,40216017
(주)후성,093370,2021/12,49590016,58672662
(주)휠라홀딩스,081660,2011/12,7032372,11063381
(주)휠라홀딩스,081660,2012/12,29975011,10987141
(주)휠라홀딩스,081660,2013/12,5546208,8121998
(주)휠라홀딩스,081660,2014/12,3675211,6458429
(주)휠라홀딩스,081660,2015/12,4661910,13194762
(주)휠라홀딩스,081660,2016/12,18778731,23264688
(주)휠라홀딩스,081660,2017/12,16548377,39310943
(주)휠라홀딩스,081660,2018/12,44863243,84728171
(주)휠라홀딩스,081660,2019/12,8175209,46717336
(주)휠라홀딩스,081660,2020/12,160305,39291565
(주)휠라홀딩스,081660,2021/12,437915,50164963
(주)휴니드테크놀러지스,005870,2011/12,318848,
(주)휴니드테크놀러지스,005870,2012/12,436145,
(주)휴니드테크놀러지스,005870,2013/12,1414882,
(주)휴니드테크놀러지스,005870,2014/12,139965,
(주)휴니드테크놀러지스,005870,2015/12,623424,
(주)휴니드테크놀러지스,005870,2016/12,5998769,
(주)휴니드테크놀러지스,005870,2017/12,4953977,
(주)휴니드테크놀러지스,005870,2018/12,1822808,
(주)휴니드테크놀러지스,005870,2019/12,2213728,
(주)휴니드테크놀러지스,005870,2020/12,1913548,
(주)휴니드테크놀러지스,005870,2021/12,2728914,
(주)휴비스,079980,2011/12,39025141,41951132
(주)휴비스,079980,2012/12,27500908,28946730
(주)휴비스,079980,2013/12,20922539,23284019
(주)휴비스,079980,2014/12,21211439,27449852
(주)휴비스,079980,2015/12,22163964,24933537
(주)휴비스,079980,2016/12,23656560,26591048
(주)휴비스,079980,2017/12,37193828,43775238
(주)휴비스,079980,2018/12,37684078,46110727
(주)휴비스,079980,2019/12,66869392,68218770
(주)휴비스,079980,2020/12,44802017,50490149
(주)휴비스,079980,2021/12,52774508,56838607
(주)휴스틸,005010,2011/12,19169197,19337061
(주)휴스틸,005010,2012/12,47958219,47968678
(주)휴스틸,005010,2013/12,8450089,8451995
(주)휴스틸,005010,2014/12,16404333,17124536
(주)휴스틸,005010,2015/12,32569684,33248362
(주)휴스틸,005010,2016/12,4200368,4200368
(주)휴스틸,005010,2017/12,5889934,6337198
(주)휴스틸,005010,2018/12,8338911,8464822
(주)휴스틸,005010,2019/12,11853358,14276409
(주)휴스틸,005010,2020/12,31665322,31672006
(주)휴스틸,005010,2021/12,3469063,3521850
AJ네트웍스(주),095570,2011/12,,
AJ네트웍스(주),095570,2012/12,,
AJ네트웍스(주),095570,2013/12,0,54498758
AJ네트웍스(주),095570,2014/12,7364601,37112200
AJ네트웍스(주),095570,2015/12,11833573,66944465
AJ네트웍스(주),095570,2016/12,24424701,43071287
AJ네트웍스(주),095570,2017/12,16449425,52682386
AJ네트웍스(주),095570,2018/12,9563915,38575088
AJ네트웍스(주),095570,2019/12,10230367,65101852
AJ네트웍스(주),095570,2020/12,5617469,42755577
AJ네트웍스(주),095570,2021/12,3815957,45723755
CS홀딩스(주),000590,2011/12,208027,4466527
CS홀딩스(주),000590,2012/12,18800,905789
CS홀딩스(주),000590,2013/12,9801,2337031
CS홀딩스(주),000590,2014/12,105336,1896789
CS홀딩스(주),000590,2015/12,68740,2557603
CS홀딩스(주),000590,2016/12,62763,2326408
CS홀딩스(주),000590,2017/12,504655,2588029
CS홀딩스(주),000590,2018/12,55465,1097076
CS홀딩스(주),000590,2019/12,2982,5885790
CS홀딩스(주),000590,2020/12,6526,1965401
CS홀딩스(주),000590,2021/12,0,2948312
HD현대(주),267250,2017/12,28567793,720680053
HD현대(주),267250,2018/12,3857478,890129656
HD현대(주),267250,2019/12,13981551,1245496773
HD현대(주),267250,2020/12,20520114,2210805269
HD현대(주),267250,2021/12,72806722,2152956027
KG스틸(주),016380,2011/12,94330037,132652705
KG스틸(주),016380,2012/12,80212955,125091321
KG스틸(주),016380,2013/12,62150540,81366778
KG스틸(주),016380,2014/12,21013801,67254422
KG스틸(주),016380,2015/12,12745643,34147129
KG스틸(주),016380,2016/12,14274419,29026809
KG스틸(주),016380,2017/12,18923998,27976773
KG스틸(주),016380,2018/12,18813335,29940231
KG스틸(주),016380,2019/12,18938476,25330480
KG스틸(주),016380,2020/12,64548614,65077996
KG스틸(주),016380,2021/12,68828089,68933462
KISCO홀딩스(주),001940,2011/12,0,4181465
KISCO홀딩스(주),001940,2012/12,0,4047736
KISCO홀딩스(주),001940,2013/12,0,26317050
KISCO홀딩스(주),001940,2014/12,24760,19172640
KISCO홀딩스(주),001940,2015/12,0,38506620
KISCO홀딩스(주),001940,2016/12,18488,16966427
KISCO홀딩스(주),001940,2017/12,0,17945945
KISCO홀딩스(주),001940,2018/12,0,16477417
KISCO홀딩스(주),001940,2019/12,0,44544723
KISCO홀딩스(주),001940,2020/12,0,22251631
KISCO홀딩스(주),001940,2021/12,0,19208534
LG이노텍(주),011070,2011/12,647235490,691517697
LG이노텍(주),011070,2012/12,297852294,350077913
LG이노텍(주),011070,2013/12,332616051,383196504
LG이노텍(주),011070,2014/12,212427280,260901560
LG이노텍(주),011070,2015/12,237728678,261523254
LG이노텍(주),011070,2016/12,270686913,319040241
LG이노텍(주),011070,2017/12,615623064,775662959
LG이노텍(주),011070,2018/12,1131978612,1413529902
LG이노텍(주),011070,2019/12,360163658,469597534
LG이노텍(주),011070,2020/12,692403583,766661802
LG이노텍(주),011070,2021/12,726973895,1010404950
LS일렉트릭(주),010120,2011/12,91886705,107265179
LS일렉트릭(주),010120,2012/12,80701954,97112177
LS일렉트릭(주),010120,2013/12,54386227,64848543
LS일렉트릭(주),010120,2014/12,64984650,71449497
LS일렉트릭(주),010120,2015/12,68996820,69039956
LS일렉트릭(주),010120,2016/12,39990953,43099852
LS일렉트릭(주),010120,2017/12,39438333,45602284
LS일렉트릭(주),010120,2018/12,47485361,55208450
LS일렉트릭(주),010120,2019/12,51501566,77513517
LS일렉트릭(주),010120,2020/12,54069821,74193500
LS일렉트릭(주),010120,2021/12,45263865,55835900
OCI(주),010060,2011/12,1327977859,1622839605
OCI(주),010060,2012/12,448845883,744385464
OCI(주),010060,2013/12,111140302,418653254
OCI(주),010060,2014/12,87782444,697843100
OCI(주),010060,2015/12,128242585,876006585
OCI(주),010060,2016/12,69334664,441797208
OCI(주),010060,2017/12,79426338,112706302
OCI(주),010060,2018/12,130830428,276651656
OCI(주),010060,2019/12,65104936,230634889
OCI(주),010060,2020/12,39965042,73296198
OCI(주),010060,2021/12,37900676,94475544
SK이노베이션(주),096770,2011/12,588527301,1192157735
SK이노베이션(주),096770,2012/12,370628153,1457705453
SK이노베이션(주),096770,2013/12,271597932,2723371146
SK이노베이션(주),096770,2014/12,132366272,1635143947
SK이노베이션(주),096770,2015/12,62659424,448759912
SK이노베이션(주),096770,2016/12,112243941,606973956
SK이노베이션(주),096770,2017/12,465670558,938406756
SK이노베이션(주),096770,2018/12,352652411,1278933740
SK이노베이션(주),096770,2019/12,335111815,2576601285
SK이노베이션(주),096770,2020/12,77802428,3763137383
SK이노베이션(주),096770,2021/12,55675989,3187735577
SNT모티브(주),064960,2011/12,27238526,31325042
SNT모티브(주),064960,2012/12,24583110,27028712
SNT모티브(주),064960,2013/12,13544846,18512090
SNT모티브(주),064960,2014/12,23090228,33697524
SNT모티브(주),064960,2015/12,21577493,26396911
SNT모티브(주),064960,2016/12,20236303,39512122
SNT모티브(주),064960,2017/12,14455155,18689377
SNT모티브(주),064960,2018/12,23912940,27128672
SNT모티브(주),064960,2019/12,30582562,32548673
SNT모티브(주),064960,2020/12,23966637,24841650
SNT모티브(주),064960,2021/12,27857278,30563347
SNT중공업(주),003570,2011/12,26562463,30722807
SNT중공업(주),003570,2012/12,7865768,11700526
SNT중공업(주),003570,2013/12,18095694,22717566
SNT중공업(주),003570,2014/12,4944969,10415682
SNT중공업(주),003570,2015/12,10073354,12489293
SNT중공업(주),003570,2016/12,6444720,8682717
SNT중공업(주),003570,2017/12,2843203,3364816
SNT중공업(주),003570,2018/12,2537590,4374046
SNT중공업(주),003570,2019/12,1126568,2602548
SNT중공업(주),003570,2020/12,3320149,4175743
SNT중공업(주),003570,2021/12,4321437,5598689
STX엔진(주),077970,2011/12,11119678,38910293
STX엔진(주),077970,2012/12,6041203,32907413
STX엔진(주),077970,2013/12,4608856,5029629
STX엔진(주),077970,2014/12,4884867,4884867
STX엔진(주),077970,2015/12,7188154,
STX엔진(주),077970,2016/12,9080059,9080059
STX엔진(주),077970,2017/12,14080092,14131009
STX엔진(주),077970,2018/12,7492384,7850348
STX엔진(주),077970,2019/12,8676147,8777764
STX엔진(주),077970,2020/12,9092910,9144104
STX엔진(주),077970,2021/12,11882886,12005571
STX조선해양(주),067250,2011/12,135306000,515256000
STX조선해양(주),067250,2012/12,123117000,392300000
STX조선해양(주),067250,2013/12,50190000,108498000
STX중공업(주),071970,2011/12,8598347,12108265
STX중공업(주),071970,2012/12,19932265,20000457
STX중공업(주),071970,2013/12,8857154,9738293
STX중공업(주),071970,2014/12,7609211,7638255
STX중공업(주),071970,2015/12,9377069,9420923
STX중공업(주),071970,2016/12,3978693,3981651
STX중공업(주),071970,2017/12,1663969,1680898
STX중공업(주),071970,2018/12,1263465,1263465
STX중공업(주),071970,2019/12,2944028,2944028
STX중공업(주),071970,2020/12,1538500,1538500
STX중공업(주),071970,2021/12,2777321,2784136
가온전선(주),000500,2011/12,3633992,3865853
가온전선(주),000500,2012/12,3603809,3684584
가온전선(주),000500,2013/12,7237554,7248619
가온전선(주),000500,2014/12,3526935,3878500
가온전선(주),000500,2015/12,2641354,2931285
가온전선(주),000500,2016/12,4397788,4667579
가온전선(주),000500,2017/12,5856337,6008333
가온전선(주),000500,2018/12,2959440,3036281
가온전선(주),000500,2019/12,5481886,5575593
가온전선(주),000500,2020/12,1853247,7644497
가온전선(주),000500,2021/12,7729885,9376266
강남제비스코(주),000860,2011/12,2450995,2598160
강남제비스코(주),000860,2012/12,1345918,5478246
강남제비스코(주),000860,2013/12,1568526,2447769
강남제비스코(주),000860,2014/12,9545010,9839913
강남제비스코(주),000860,2015/12,5515434,5627515
강남제비스코(주),000860,2016/12,20080921,23969238
강남제비스코(주),000860,2017/12,46079474,46553137
강남제비스코(주),000860,2018/12,48645552,49378070
강남제비스코(주),000860,2019/12,23041518,23570513
강남제비스코(주),000860,2020/12,17931906,21925453
강남제비스코(주),000860,2021/12,41813888,72117668
경남기업(주),000800,2011/12,5734249,129768232
경남기업(주),000800,2012/12,8968033,35632335
경남기업(주),000800,2013/12,709489,51158511
경남기업(주),000800,2014/12,272208,2206935
경남에너지(주),008020,2011/12,42252992,42252992
경남에너지(주),008020,2012/12,42899473,42899473
경남에너지(주),008020,2013/12,43853286,43853286
경남에너지(주),008020,2014/12,42178283,
경남에너지(주),008020,2015/12,41957961,42956524
경인전자(주),009140,2011/12,2148,504344
경인전자(주),009140,2012/12,737546,1062651
경인전자(주),009140,2013/12,40090,883268
경인전자(주),009140,2014/12,291599,553497
경인전자(주),009140,2015/12,31556,109496
경인전자(주),009140,2016/12,12669,130452
경인전자(주),009140,2017/12,27385,201683
경인전자(주),009140,2018/12,18261,426657
경인전자(주),009140,2019/12,71991,155223
경인전자(주),009140,2020/12,39656,374281
경인전자(주),009140,2021/12,119564,574470
계룡건설산업(주),013580,2011/12,274328,3593773
계룡건설산업(주),013580,2012/12,13455595,16418092
계룡건설산업(주),013580,2013/12,24031308,28275011
계룡건설산업(주),013580,2014/12,4327853,7378600
계룡건설산업(주),013580,2015/12,130275,5332048
계룡건설산업(주),013580,2016/12,22620,7310535
계룡건설산업(주),013580,2017/12,100803,10385821
계룡건설산업(주),013580,2018/12,41823,8511978
계룡건설산업(주),013580,2019/12,103170,18096736
계룡건설산업(주),013580,2020/12,718827,20037247
계룡건설산업(주),013580,2021/12,155200,11262742
계양전기(주),012200,2011/12,6603867,7037783
계양전기(주),012200,2012/12,5291345,5369193
계양전기(주),012200,2013/12,7614072,7947928
계양전기(주),012200,2014/12,11682294,11745103
계양전기(주),012200,2015/12,24508833,25414093
계양전기(주),012200,2016/12,19538869,19881870
계양전기(주),012200,2017/12,14690575,16109721
계양전기(주),012200,2018/12,7537184,20170339
계양전기(주),012200,2019/12,2280677,12424546
계양전기(주),012200,2020/12,2221987,7298384
계양전기(주),012200,2021/12,3528288,6882921
고려개발(주),004200,2011/12,565827,
고려개발(주),004200,2012/12,202177,
고려개발(주),004200,2013/12,73377,
고려개발(주),004200,2014/12,106398,
고려개발(주),004200,2015/12,104860,
고려개발(주),004200,2016/12,88125,
고려개발(주),004200,2017/12,461216,
고려개발(주),004200,2018/12,270644,
고려개발(주),004200,2019/12,122552,
고려산업(주),002140,2011/12,847805,924432
고려산업(주),002140,2012/12,1008370,1008370
고려산업(주),002140,2013/12,1408784,1408784
고려산업(주),002140,2014/12,2699042,2699042
고려산업(주),002140,2015/12,2319626,3761586
고려산업(주),002140,2016/12,1780380,3671857
고려산업(주),002140,2017/12,3760904,4215026
고려산업(주),002140,2018/12,13482585,15143733
고려산업(주),002140,2019/12,931581,932281
고려산업(주),002140,2020/12,2905751,4042394
고려산업(주),002140,2021/12,3513540,4066024
고려아연(주),010130,2011/12,224366107,252042742
고려아연(주),010130,2012/12,258592260,303463340
고려아연(주),010130,2013/12,271353068,289883130
고려아연(주),010130,2014/12,375741993,391584263
고려아연(주),010130,2015/12,466380266,479884969
고려아연(주),010130,2016/12,143815961,184494474
고려아연(주),010130,2017/12,315723767,496986936
고려아연(주),010130,2018/12,188245990,316159836
고려아연(주),010130,2019/12,178520430,358140008
고려아연(주),010130,2020/12,333732641,662144568
고려아연(주),010130,2021/12,215233372,463828371
고려제강(주),002240,2011/12,78204698,128732726
고려제강(주),002240,2012/12,87122763,169468834
고려제강(주),002240,2013/12,25919592,98504149
고려제강(주),002240,2014/12,9420989,128613389
고려제강(주),002240,2015/12,16795367,177778754
고려제강(주),002240,2016/12,33003342,157587022
고려제강(주),002240,2017/12,8171655,97395797
고려제강(주),002240,2018/12,14169272,80519666
고려제강(주),002240,2019/12,7169718,48390771
고려제강(주),002240,2020/12,12452497,40099860
고려제강(주),002240,2021/12,7372715,40641866
광동제약(주),009290,2011/12,27392026,28188624
광동제약(주),009290,2012/12,31062583,31242353
광동제약(주),009290,2013/12,6647841,6890610
광동제약(주),009290,2014/12,18392754,18414850
광동제약(주),009290,2015/12,26451722,27028215
광동제약(주),009290,2016/12,17821204,18144016
광동제약(주),009290,2017/12,13873067,14073786
광동제약(주),009290,2018/12,16582175,18826937
광동제약(주),009290,2019/12,10041002,12637498
광동제약(주),009290,2020/12,4926909,5262398
광동제약(주),009290,2021/12,23935553,23795172
광전자(주),017900,2011/12,30545502,31108277
광전자(주),017900,2012/12,6052330,4932852
광전자(주),017900,2013/12,2524114,2611275
광전자(주),017900,2014/12,6106456,10870277
광전자(주),017900,2015/12,4080659,4227088
광전자(주),017900,2016/12,2733439,2758862
광전자(주),017900,2017/12,9594635,9895981
광전자(주),017900,2018/12,16465196,16867411
광전자(주),017900,2019/12,6222164,6588975
광전자(주),017900,2020/12,2668180,3251124
광전자(주),017900,2021/12,4860653,4879981
교촌에프앤비(주),339770,2011/12,,
교촌에프앤비(주),339770,2012/12,,
교촌에프앤비(주),339770,2013/12,,
교촌에프앤비(주),339770,2014/12,,
교촌에프앤비(주),339770,2015/12,,
교촌에프앤비(주),339770,2016/12,,
교촌에프앤비(주),339770,2017/12,,
교촌에프앤비(주),339770,2018/12,19076394,20636291
교촌에프앤비(주),339770,2019/12,26196029,28614238
교촌에프앤비(주),339770,2020/12,37454017,41278428
교촌에프앤비(주),339770,2021/12,24105806,26656417
국도화학(주),007690,2011/12,15331309,42019036
국도화학(주),007690,2012/12,1577560,21261471
국도화학(주),007690,2013/12,13109161,21520445
국도화학(주),007690,2014/12,17445031,20286248
국도화학(주),007690,2015/12,12599552,17887532
국도화학(주),007690,2016/12,36620565,47550264
국도화학(주),007690,2017/12,25483352,44089198
국도화학(주),007690,2018/12,16891169,41219245
국도화학(주),007690,2019/12,21521555,70507440
국도화학(주),007690,2020/12,12529513,35969516
국도화학(주),007690,2021/12,22412549,75392837
국제약품(주),002720,2011/03,2349494,2416289
국제약품(주),002720,2012/12,1458263,1586298
국제약품(주),002720,2013/12,1513124,1677042
국제약품(주),002720,2014/12,2157109,2379322
국제약품(주),002720,2015/12,679177,1181892
국제약품(주),002720,2016/12,1630417,1880002
국제약품(주),002720,2017/12,2554287,2610846
국제약품(주),002720,2018/12,3025029,3026453
국제약품(주),002720,2019/12,5886678,5886678
국제약품(주),002720,2020/12,11599539,11599539
국제약품(주),002720,2021/12,1831650,1892086
그랜드코리아레저(주),114090,2011/12,7641267,
그랜드코리아레저(주),114090,2012/12,14827586,
그랜드코리아레저(주),114090,2013/12,8952923,
그랜드코리아레저(주),114090,2014/12,13480825,
그랜드코리아레저(주),114090,2015/12,53096294,
그랜드코리아레저(주),114090,2016/12,33785833,
그랜드코리아레저(주),114090,2017/12,9455677,
그랜드코리아레저(주),114090,2018/12,7677809,7866383
그랜드코리아레저(주),114090,2019/12,5465045,5517506
그랜드코리아레저(주),114090,2020/12,6200332,6210844
그랜드코리아레저(주),114090,2021/12,1233753,1238867
그린케미칼(주),083420,2011/12,27731664,
그린케미칼(주),083420,2012/12,20757986,
그린케미칼(주),083420,2013/12,18966518,
그린케미칼(주),083420,2014/12,54131018,
그린케미칼(주),083420,2015/12,38056605,
그린케미칼(주),083420,2016/12,12912366,
그린케미칼(주),083420,2017/12,6825296,
그린케미칼(주),083420,2018/12,6321060,
그린케미칼(주),083420,2019/12,6047696,
그린케미칼(주),083420,2020/12,3384965,
그린케미칼(주),083420,2021/12,8920161,
극동유화(주),014530,2011/12,2071549,
극동유화(주),014530,2012/12,3966572,
극동유화(주),014530,2013/12,1848217,
극동유화(주),014530,2014/12,1361600,1362238
극동유화(주),014530,2015/12,1785889,1785889
극동유화(주),014530,2016/12,3292323,3292323
극동유화(주),014530,2017/12,3267878,4137670
극동유화(주),014530,2018/12,9450659,9450659
극동유화(주),014530,2019/12,1883579,7077362
극동유화(주),014530,2020/12,1729097,18554286
극동유화(주),014530,2021/12,861121,2196851
글로스텍(주),012410,2011/12,454983,454983
글로스텍(주),012410,2012/12,0,
금강공업(주),014280,2011/12,31494449,38077847
금강공업(주),014280,2012/12,84675692,87639041
금강공업(주),014280,2013/12,91382210,99404932
금강공업(주),014280,2014/12,122059288,138476675
금강공업(주),014280,2015/12,21930413,31471345
금강공업(주),014280,2016/12,9012530,19621539
금강공업(주),014280,2017/12,9936618,14162759
금강공업(주),014280,2018/12,6413473,37825279
금강공업(주),014280,2019/12,7174555,21047662
금강공업(주),014280,2020/12,29419095,43039046
금강공업(주),014280,2021/12,7493886,12590959
금호건설(주),002990,2011/12,24841581,38817300
금호건설(주),002990,2012/12,414481,15272743
금호건설(주),002990,2013/12,825464,825464
금호건설(주),002990,2014/12,574355,574355
금호건설(주),002990,2015/12,673512,673512
금호건설(주),002990,2016/12,470501,470501
금호건설(주),002990,2017/12,498779,498779
금호건설(주),002990,2018/12,365298,365298
금호건설(주),002990,2019/12,1791544,1791544
금호건설(주),002990,2020/12,33433,33433
금호건설(주),002990,2021/12,246222,252112
금호석유화학(주),011780,2011/12,174951101,291083469
금호석유화학(주),011780,2012/12,195712344,368760418
금호석유화학(주),011780,2013/12,161083751,350887155
금호석유화학(주),011780,2014/12,153136481,254253364
금호석유화학(주),011780,2015/12,227128957,389766987
금호석유화학(주),011780,2016/12,176592050,272707260
금호석유화학(주),011780,2017/12,49565121,105974019
금호석유화학(주),011780,2018/12,66502424,134108780
금호석유화학(주),011780,2019/12,73486048,172660607
금호석유화학(주),011780,2020/12,130510115,175439665
금호석유화학(주),011780,2021/12,137531544,353775840
금호전기(주),001210,2011/12,10466169,40387639
