회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
(주)경동나비엔,009450,2013/12,301476,161495,9.18,1172.78,4.69,86.68,50.87,-9.21,453,14799,1259428,354780,187281,13.66,1360.07,11.26,89.44,41.69,-4.35,1374,19784,2051029,21981.68
(주)경동나비엔,009450,2014/12,331089,167984,21.48,1223.72,3.33,97.1,59.47,-6.81,1735,16080,1913333,401659,190022,26.19,1380.39,10.51,111.38,41.02,-6.57,2733,13465,2772923,23355.9
(주)경동나비엔,009450,2015/12,324849,185208,10.08,1358.92,2.88,75.4,66.32,-2.08,2106,20801,2211757,402084,206077,17.16,1505.49,10.2,95.11,40.12,-4.69,3468,24223,3761952,28602.73
(주)경동나비엔,009450,2016/12,347644,210193,0,1555.04,8.67,65.39,77.56,3.11,674,36574,2376376,429755,238762,7.75,1758.06,12.57,79.99,48.13,-0.48,1829,45832,3528892,45002.56
(주)경동나비엔,009450,2017/12,391400,222028,3.9,1647.94,8.26,76.28,74.43,4.14,587,32020,2419569,503697,256506,11.97,1918.58,13.08,96.37,54.82,2.19,1575,47757,3560041,40830.48
(주)경동나비엔,009450,2018/12,440514,240356,12.01,1791.81,3.81,83.28,70.34,4.13,1622,29338,3200050,583596,280104,20.43,2101.97,9.54,108.35,49.78,2.04,3605,40802,4361575,40380.42
(주)경동나비엔,009450,2019/12,461607,254560,8.92,1903.3,2.19,81.34,80.43,6.57,1847,39203,5313004,609808,301043,16.01,2266.35,7.85,102.57,50.38,0.66,4055,44825,7820001,55719.92
(주)경동나비엔,009450,2020/12,535512,281451,10.23,1973.55,6.84,90.27,80.56,10.15,1617,45463,7649575,734689,348164,19.39,2463.92,11.02,111.02,53.98,3.05,3954,67099,10326315,67569.32
(주)경동나비엔,009450,2021/12,667507,360939,3.37,2381.98,7.64,84.94,82.61,12.47,1036,46250,9504686,933885,450415,12.89,2996.16,10.21,107.34,49.07,4.37,3334,64296,11918283,74619.97
(주)경동도시가스,267290,2017/12,707917,292629,,,,,,,324,21529,15653072,710280,294332,,,,,,,324,21665,15766019,
(주)경동도시가스,267290,2018/12,775881,318761,1.77,2604.31,30.93,143.41,117.31,8.54,432,43022,21301584,778270,320490,1.77,2615.41,31.25,142.84,117.83,8.78,432,42657,21469563,66544
(주)경동도시가스,267290,2019/12,747454,337702,3.52,2192.49,30.37,121.34,121.93,9.59,958,27681,23235034,749999,339612,3.51,2202.7,30.73,120.84,122.62,9.86,958,28055,23367014,53020.42
(주)경동도시가스,267290,2020/12,697182,354868,3.26,2308.97,24.21,96.46,124.79,9.43,988,17854,24127672,699658,356678,3.25,2319.58,24.61,96.16,125.6,9.71,988,18135,24253004,43167.32
(주)경동도시가스,267290,2021/12,901837,373661,2.42,2436.47,35.03,141.35,116.59,8.46,846,26831,24925816,904492,375416,2.42,2446.54,35.29,140.93,117.11,8.7,846,27132,25058728,52664.66
(주)경동인베스트,012320,2011/12,941176,412912,1.61,2270.01,24.82,127.94,124.89,12.01,860,55958,14040989,1001491,407863,5.24,2221.57,24.93,145.55,123.61,12.15,3250,35857,14597483,70902.64
(주)경동인베스트,012320,2012/12,1168400,468922,1.31,2591.47,31.94,149.17,122.69,11.99,981,51502,15405903,1209925,446509,3.93,2442.91,31.26,170.97,122.11,13.57,2818,49897,15987810,67366.61
(주)경동인베스트,012320,2013/12,1161427,516834,1.22,2866.44,40.6,124.72,130.17,14.5,704,46688,16483854,1205008,498741,3.95,2741.83,38.5,141.61,128.23,15.1,1811,50540,17331050,63669.01
(주)경동인베스트,012320,2014/12,1101071,560802,1.23,3118.79,45.93,96.34,140.25,16.52,700,37837,18053346,1320789,607451,6.53,3090.96,39.43,117.43,135.97,16.38,2367,47933,19135327,56631.45
(주)경동인베스트,012320,2015/12,926393,548528,1.61,3048.34,23.7,68.89,155.56,17.79,618,18398,19006213,1167820,576479,12.7,2967.93,21.85,102.58,143.4,15.32,3056,-13298,20027514,39142.88
(주)경동인베스트,012320,2016/12,903819,556248,1.68,3167.2,24.66,62.48,151.5,14.93,838,23543,21032331,1126123,587925,13.11,3094.92,24.15,91.54,147.5,15.22,3622,28668,21699068,46811.46
(주)경동인베스트,012320,2017/12,318031,309789,0,2580.97,490.09,2.66,18036.28,34.69,0,-2257,249295,599276,400403,21.84,2945.53,25.46,49.67,289.07,26.83,4022,36380,869706,3733.25
(주)경동인베스트,012320,2018/12,318777,310423,0,2586.33,1543.24,2.69,10508.04,13.9,0,-162,322512,592003,397867,19.56,3254.95,27.97,48.79,201.18,18.59,3675,39213,915933,187.54
(주)경동인베스트,012320,2019/12,316572,308309,0.09,2573.56,10.84,2.68,571.15,11.65,21,-96,454179,605467,414534,16.58,3405.56,28.5,46.06,242.92,25.07,4153,21960,919090,452.41
(주)경동인베스트,012320,2020/12,306973,305526,0.08,2570.3,45.25,0.47,3096.31,11.08,19,467,435349,589278,430745,13.44,3554.06,28.01,36.8,275.22,27.59,3004,19466,764747,940.86
(주)경동인베스트,012320,2021/12,306026,304828,0.06,2564.4,269.89,0.39,4984.21,11.79,18,618,439515,577693,439753,10.81,3637.01,28.9,31.37,325.12,29.63,2479,13892,1081548,1119.02
(주)경방,000050,2011/12,1331931,676624,29.53,6415.4,1.43,96.85,14.46,-17.89,18256,21405,157981,1352324,629704,30.33,5964.21,3.14,114.76,16.15,-19.82,19265,22188,295036,43297.21
(주)경방,000050,2012/12,1301720,669735,29.18,6349.93,2.47,94.36,42.37,-1.51,18973,8241,91583,1335040,620704,31.11,5878.49,6.86,115.08,42.91,-3.09,20033,7254,242763,31091.36
(주)경방,000050,2013/12,1261257,685569,25.94,5401.5,3.77,83.97,49.54,-0.72,12392,35902,82960,1296989,636439,28.17,5007.39,8.11,103.79,46.74,-2.45,13945,36032,356281,59032.65
(주)경방,000050,2014/12,1275008,651570,26.96,4653.34,1.19,95.68,12.62,-23.92,10956,32096,695298,1301841,647669,28.72,4625,2.01,101,15.5,-23.67,12415,30618,1019934,55463.73
(주)경방,000050,2015/12,1259512,671771,24.32,4800.71,2.78,87.49,32.08,-4.78,8816,38630,4050881,1318643,662953,28.32,4736.5,3.66,98.9,29.7,-5.9,9977,38962,4196597,62016.72
(주)경방,000050,2016/12,1237024,690246,20.32,4935.48,2.6,79.22,38.86,-3.24,6010,42577,4157531,1301911,679843,25.1,4859.75,4.84,91.5,38.72,-3.8,7844,43437,4310178,66165.53
(주)경방,000050,2017/12,1199064,710965,16.66,5086.63,1.88,68.65,19.65,-14.83,5050,39411,4237011,1274042,699134,22.44,5000.46,2.97,82.23,18.26,-17.99,6658,42309,4382250,62665.96
(주)경방,000050,2018/12,1226545,729186,17.26,5260.3,3.02,68.21,51.11,-1.2,4891,38972,4256923,1301793,708769,23.65,5111.54,3.81,83.67,37.34,-3.26,7987,40980,4380551,61523.83
(주)경방,000050,2019/12,1296265,740732,18.56,5385.78,2.62,75,139.4,5.65,5573,38966,4637964,1370742,741553,22.88,5391.92,6.76,84.85,121.4,5.29,8924,32021,4767459,62726.46
(주)경방,000050,2020/12,1212394,759470,12.14,5550.08,15.17,59.64,28.15,-12.81,5302,25369,9358091,1264902,741930,17.29,5422.29,13.84,70.49,31.77,-13.31,6744,21854,9501975,52139.63
(주)경방,000050,2021/12,1214190,766715,14.82,5700.04,5.85,58.36,34.51,-7.95,3164,28678,9510554,1270805,752146,19.59,5593.92,5.55,68.96,35.92,-8.28,4125,53797,9643077,55384.8
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2013/12,143383,66219,25.29,515.53,8.16,116.53,86.67,16.83,1517,26214,244417,,,,,,,,,,,,32042.18
(주)경보제약,214390,2014/12,168035,68330,28.14,535.15,8.12,145.92,63.5,7.06,1085,27669,285924,,,,,,,,,,,,34871.19
(주)경보제약,214390,2015/12,195488,122817,20,927.46,6.82,59.17,86.12,20.75,878,25632,294369,,,,,,,,,,,,33910.92
(주)경보제약,214390,2016/12,203736,129402,20.16,982.55,6.3,57.44,75.17,14.48,960,15594,341832,,,,,,,,,,,,26033.97
(주)경보제약,214390,2017/12,204869,141510,14.07,1083.84,10.61,44.77,103.8,24.53,1005,24587,289441,,,,,,,,,,,,36054.11
(주)경보제약,214390,2018/12,221623,149012,19.21,1146.61,7.19,48.73,108.83,26.9,889,17267,287709,,,,,,,,,,,,28824.44
(주)경보제약,214390,2019/12,237817,149164,23.73,1147.87,8.08,59.43,73.81,16.97,1298,6194,841321,,,,,,,,,,,,18783.23
(주)경보제약,214390,2020/12,253239,156057,24.98,1205.54,12.2,62.27,81.08,17.54,1307,8661,1572251,,,,,,,,,,,,21249.38
(주)경보제약,214390,2021/12,236979,145701,23.88,1118.9,4.83,62.65,60.23,9.43,1176,-6625,1673346,,,,,,,,,,,,6131.85
(주)경인양행,012610,2011/12,245826,158882,25.88,758.16,2.92,54.72,73.62,13.98,1889,1876,1021997,319597,176293,28.36,768.54,6.85,81.29,66.12,18.48,3594,6353,1295785,6070.95
(주)경인양행,012610,2012/12,241046,162113,23.3,775.39,7.61,48.69,79.37,10.03,1952,3007,858335,287453,174989,23.71,772.58,11.88,64.27,80.65,18.14,2895,3641,1069042,7081.47
(주)경인양행,012610,2013/12,274571,178075,22.13,804.42,5.45,54.19,70.55,12.61,1313,12078,936523,316945,189744,23.13,799.06,9.64,67.04,78.7,21.33,1945,11146,1159820,16433.07
(주)경인양행,012610,2014/12,267331,186434,21.87,843.5,9.7,43.39,77.81,16.17,1366,10971,1208394,313039,198239,23.13,839.04,16.49,57.91,86.73,25.01,1968,14093,1434946,15530.4
(주)경인양행,012610,2015/12,273778,185903,23.74,840.74,7.34,47.27,61.98,11.45,1043,75,1402265,326687,201125,24.49,844.47,14.2,62.43,74.26,20.62,1604,6718,1646622,5127.38
(주)경인양행,012610,2016/12,290035,191022,21.2,859.28,10.24,51.83,64.35,11.31,894,2198,1374665,344299,208293,21.11,866.28,16.78,65.3,76.98,20.88,1641,10577,1681222,7068.18
(주)경인양행,012610,2017/12,296909,190844,26.76,856.36,10.52,55.58,65.08,10.5,1492,159,1327250,357951,210935,26.73,873.84,16.65,69.7,77.25,19.23,2363,7365,1652030,5315.83
(주)경인양행,012610,2018/12,344908,198237,30.84,885.28,10.89,73.99,61.78,10.79,2526,11975,1276443,412997,223759,30.84,927.88,14.14,84.57,70.7,18.86,3469,19691,1723637,18338.58
(주)경인양행,012610,2019/12,381064,201086,37.57,887.62,9.41,89.5,46.39,4.79,3394,14176,1461422,472081,237433,36.82,972.94,13.08,98.83,57.44,12.56,5052,23555,2104636,22219.94
(주)경인양행,012610,2020/12,386098,191585,42.47,829.85,25.76,101.53,58.31,2.98,3476,-5437,3960033,505102,228382,43.8,913.38,36.2,121.17,71.09,9.29,4733,3370,4657224,6129.9
(주)경인양행,012610,2021/12,462114,208310,42.9,903.6,28.83,121.84,61.8,2.19,3060,16095,2827789,579492,251870,43.15,1009.51,30.81,130.08,70.22,9.73,4287,28355,3409501,28713.56
(주)광명전기,017040,2011/12,99993,56988,21.21,162.99,51.72,75.46,106.14,11.17,942,1484,121680,123887,62936,21.04,157.54,47.6,96.84,110.69,14.92,1301,496,673068,2900.31
(주)광명전기,017040,2012/12,104219,55137,22.99,154.45,52.12,89.02,104.39,14.46,844,3566,141881,131064,62992,21.36,162.87,51.35,108.06,108.82,16.41,1153,4188,174743,5005.8
(주)광명전기,017040,2013/12,105484,60793,18.12,180.56,49.68,73.51,128.4,22.36,756,8443,155529,120911,69848,17.26,190.16,51.98,73.11,140.2,27.05,910,10781,176189,9868.99
(주)광명전기,017040,2014/12,119792,67540,14.85,211.69,47.15,77.36,132.64,24.9,580,10270,160098,138580,78696,13.78,227.5,49.69,76.1,143.94,29.17,642,12462,172892,11631.04
(주)광명전기,017040,2015/12,107720,71276,14.39,228.93,117.58,51.13,164.78,29.02,412,3839,181477,131458,87829,12.7,258.36,121.72,49.67,185.96,34.52,446,9342,193030,5183.64
(주)광명전기,017040,2016/12,125405,86335,9.97,298.43,94.3,45.25,162.16,23.38,325,3819,147057,146859,98063,14.1,312.88,90.06,49.76,145.67,19.74,344,3617,147057,5144.22
(주)광명전기,017040,2017/12,128881,85431,11.25,294.26,85.34,50.86,148.75,21.24,255,3755,126177,152717,96648,17.12,306.45,96.97,58.01,152.9,20.78,380,2198,132030,5071.32
(주)광명전기,017040,2018/12,124159,87990,11.68,306.07,90.71,41.11,160.38,23.68,300,2971,238469,151823,98748,18.18,315.65,98.77,53.75,161.92,22.21,902,3258,247775,4372.32
(주)광명전기,017040,2019/12,140592,94186,10.38,334.66,70.84,49.27,169.46,25.74,321,7313,249065,156713,105399,10.34,350.94,75.96,48.69,175.5,26.8,369,7986,256039,8866.02
(주)광명전기,017040,2020/12,149582,98897,5.83,356.4,71.22,51.25,178.63,32.04,146,4730,238797,165885,109787,6.84,372.32,74.3,51.1,181.07,32.07,202,4237,247240,6280.11
(주)광명전기,017040,2021/12,150648,102992,5.74,375.3,72.32,46.27,190.5,37.02,170,2324,252085,169927,115135,6.24,397.2,76.12,47.59,193.46,37.35,218,2865,254359,3823.22
(주)광주신세계,037710,2011/12,380754,310215,0,3777.68,49.72,22.74,386.78,51.13,0,58897,7745300,,,,,,,,,,,,66788.16
(주)광주신세계,037710,2012/12,430663,361616,0,4420.2,66.05,19.09,429.24,51.5,0,58186,5990817,,,,,,,,,,,,64266.04
(주)광주신세계,037710,2013/12,656356,408691,27.43,5008.64,2.78,60.6,14.79,-18.15,4284,55982,5634387,,,,,,,,,,,,61717.62
(주)광주신세계,037710,2014/12,652759,448625,20.79,5507.81,2.37,45.5,19.73,-11.65,4955,51836,5910529,,,,,,,,,,,,57896.44
(주)광주신세계,037710,2015/12,659495,491381,15.16,6042.26,6.62,34.21,16.98,-20.27,3570,54772,5995638,,,,,,,,,,,,60939.24
(주)광주신세계,037710,2016/12,655503,534290,7.77,6578.63,0.77,22.69,22.37,-13.44,1827,56047,5416161,,,,,,,,,,,,61721.31
(주)광주신세계,037710,2017/12,655019,579364,0.85,7142.05,1.77,13.06,37.15,-6.37,648,56290,5274993,,,,,,,,,,,,61894.82
(주)광주신세계,037710,2018/12,696205,620657,0,7658.21,62.74,12.17,100.09,0.39,70,50069,5646046,,,,,,,,,,,,56058.41
(주)광주신세계,037710,2019/12,752423,661190,0.01,8184.16,78.56,13.8,132.65,3.65,285,55103,18217882,,,,,,,,,,,,73635.34
(주)광주신세계,037710,2020/12,784428,698268,0.02,8647.64,120.21,12.34,197.04,9.13,292,48310,21393982,,,,,,,,,,,,70070.46
(주)광주신세계,037710,2021/12,852280,745805,0.01,9241.86,185.67,14.28,231.59,14.35,298,60594,21261646,,,,,,,,,,,,82159.92
(주)국동,005320,2011/12,42292,2694,74.57,34.41,2.42,1469.67,37.18,-39.41,1482,-5805,63002,68162,5830,65.81,190.81,5.95,1069.25,38.5,-24.1,2294,1138,214365,-5742.37
(주)국동,005320,2012/12,35813,2775,77.86,38.44,0.04,1190.51,29.85,-41.31,1225,1814,44045,65808,9423,59.05,370.06,5.87,598.4,46.6,-15.44,1987,6793,251237,1858.32
(주)국동,005320,2013/12,40195,5948,70.38,166.69,0.78,575.8,42.25,-23.76,935,3421,0,73041,15412,51.9,581.23,3.84,373.91,50.19,-3.65,1518,5522,152903,3457.08
(주)국동,005320,2014/12,53393,14337,64.64,516.58,17.96,272.43,89.78,9.61,972,5708,35560,89271,28639,49.77,1125.71,17.59,211.71,86.14,18.61,1908,10149,195676,5743.64
(주)국동,005320,2015/12,66242,22395,56.71,859.79,2.26,195.78,57.41,-2.57,1626,6876,0,93759,31226,47.81,1235.87,23.38,200.26,80.07,20.24,2123,8656,276580,6916.7
(주)국동,005320,2016/12,86117,40070,45.61,1259.85,28.6,114.92,118.63,24.68,1637,7881,0,124127,51726,40.47,1654.02,25.72,139.97,107.03,28.48,2012,10564,305839,7953.05
(주)국동,005320,2017/12,75154,38639,41.72,495.11,8.02,94.5,81.3,9.32,1903,-2405,0,106307,42631,41.3,556.37,7.87,149.37,72.3,17.03,2572,-5856,337894,-2339.13
(주)국동,005320,2018/12,80728,41762,36.82,509.93,1.8,93.3,89.99,9.93,1669,1683,0,123135,48475,36.09,607.63,3.43,154.02,80.84,16.73,2276,5762,392218,1749.05
(주)국동,005320,2019/12,96856,54350,36.54,294.91,14.52,78.21,168.08,29.86,1430,-9537,0,133724,65481,37.23,375.59,14.66,104.22,133.41,34.91,2389,-4249,888079,-9213.2
(주)국동,005320,2020/12,131883,64852,39.09,234.62,93.67,103.36,123.91,19.85,3669,29930,0,180701,83835,35.41,332.17,81.43,115.54,122.2,26.97,4336,26589,1116432,30231.67
(주)국동,005320,2021/12,108311,79272,16.06,201.28,20.5,36.63,110.78,31.22,2908,-2404,0,168475,102365,19.17,285.32,21,64.58,82.63,29.98,3556,-3587,838083,-2031.51
(주)국보,001140,2011/12,97415,33874,28.12,565.72,0.88,187.58,73.39,-13.9,2304,1856,55427,98869,34467,27.71,575.75,1.25,186.86,75,-13.03,2307,1738,64554,4179.5
(주)국보,001140,2012/12,93953,31656,33.93,522.53,0.88,196.8,69.29,-16.08,2127,1079,48817,98495,33793,32.78,562.28,2.28,191.46,72.1,-14.33,2140,1366,67253,3239.17
(주)국보,001140,2013/12,94916,27679,34.41,445.1,0.55,242.92,64.18,-19.76,2018,653,56912,98315,29768,33.69,484.02,1.05,230.27,66,-18.45,2039,731,117528,2790.33
(주)국보,001140,2014/12,87598,20985,36.56,314.78,0.67,317.44,54.84,-27.1,1812,-1998,62299,91006,22620,35.98,345.91,1.15,302.32,56.06,-25.97,1833,-2409,118526,-528.17
(주)국보,001140,2015/12,80159,17113,36.93,239.41,0.4,368.4,49.38,-31.9,1556,-2191,77163,83085,18409,36.55,264.41,0.83,351.32,50.23,-30.92,1587,-2462,95848,-995.24
(주)국보,001140,2016/12,77488,13201,36.75,158.35,0.25,487,45.15,-37.5,1430,-507,76189,81309,15276,36.01,197.23,0.59,432.28,46.76,-35.48,1467,204,85719,605.04
(주)국보,001140,2017/12,69819,16039,38.93,90.68,2.05,335.3,38.91,-38.51,1445,-3409,58815,73270,17849,38.19,111.93,2.16,310.51,39.56,-37.24,1479,-3934,60671,-2398.53
(주)국보,001140,2018/12,45599,11578,26.27,37.65,0.93,293.84,40.3,-35.74,1263,-4639,113431,48188,13412,26.52,61.13,1.33,259.29,40.55,-33.97,1313,-5294,114902,-3656.75
(주)국보,001140,2019/12,57467,12279,44.21,2.47,6.81,368.02,46.21,-33.75,2067,-1522,368035,115356,28604,45.92,39.91,7.4,303.29,35.9,-4.18,2768,-968,952165,801.72
(주)국보,001140,2020/12,74173,31202,31.69,26.39,1.4,137.72,61.29,-13.7,2251,-7534,643239,90824,30827,40.09,21.74,1.52,194.62,46.6,-3.13,3667,-10803,1970738,-4511.96
(주)국보,001140,2021/12,80665,34241,33.53,4.7,15.29,135.58,62.45,-17.77,3406,-8723,683419,102315,31843,43.12,-4.5,10.49,221.31,51.97,-1.63,4154,-8009,1424338,-4700.2
(주)금양,001570,2011/12,124086,43024,51.31,136.52,14.26,188.41,61.14,-16.63,3370,6136,104837,130818,45176,50.06,147.46,17.32,189.58,80.03,-0.39,3474,6953,318768,6433.37
(주)금양,001570,2012/12,127197,45262,53.16,147.89,19.08,181.03,61.51,-13.94,3748,6410,80984,127557,45543,54.57,145.76,27.17,180.08,87.92,4.73,3946,6614,328899,6785.4
(주)금양,001570,2013/12,142485,45423,59.08,148.71,8.02,213.69,65.36,-13.69,3360,5188,77563,147115,45554,58.63,145.34,13.2,222.94,83.38,4.69,3499,5644,679458,5565.62
(주)금양,001570,2014/12,145136,46482,50.62,154.09,13.34,212.24,61.26,-12.79,2896,7002,93608,160245,44490,46.81,139.87,39.31,260.18,116.86,23.56,3403,5164,449352,7357.67
(주)금양,001570,2015/12,157468,46703,49.87,155.22,6.8,237.17,52.83,-24.89,2749,8206,92806,165406,57954,48.28,208.17,26.02,185.41,98.69,12.3,2724,6856,325689,8637.84
(주)금양,001570,2016/12,174954,22239,52.88,30.89,5.13,686.69,38.52,-46.02,3366,8874,87706,178902,34481,51.71,89.42,12.95,418.85,54.92,-23.05,3724,12127,377063,9557.17
(주)금양,001570,2017/12,167121,31252,41.37,62.81,5.46,434.75,38.54,-42.53,3398,5935,162572,196084,57595,36.02,183,11.42,240.45,83.84,0.92,3683,13141,554214,6739.26
(주)금양,001570,2018/12,155507,49188,46.32,141.78,9.23,216.15,37.88,-35.61,3512,6517,314529,204777,79456,35.28,278.68,19.65,157.72,91.66,7.25,3634,13526,708612,7501.6
(주)금양,001570,2019/12,171932,35005,51.72,72.42,15.2,391.17,40.92,-37.14,3544,5272,350292,224223,68287,39.8,220.56,20.92,228.35,73.66,-4.42,3646,9211,781888,6375.79
(주)금양,001570,2020/12,160124,46372,52.71,117.23,22.85,245.3,63.45,-8.21,5558,3964,406661,219852,79794,39.55,266.1,29.23,175.52,120.09,20.9,5711,6007,875541,5782.78
(주)금양,001570,2021/12,233731,59110,59.09,148.25,11.94,295.42,72.46,0.57,5572,7236,1002556,314832,117407,44.21,387.15,28.26,168.15,105.74,21.4,6143,12136,1513209,9751.2
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,87560,47598,17.61,1969.47,12.58,83.96,107.19,28.18,426,10458,177355,90564,47631,19.38,1970.9,15.22,90.14,107.26,27.35,426,10456,177355,14639.94
(주)금호에이치티,214330,2014/12,102363,62006,22.58,2595.91,0.95,65.09,167.66,39.37,732,16251,207569,110806,63009,23.95,2591.07,0.92,75.86,133.57,35.55,856,16325,266497,20789.52
(주)금호에이치티,214330,2015/12,109367,82117,13.93,1581.87,0.66,33.18,240.4,51.04,668,20514,234216,123876,81388,19.98,1551.46,1.9,52.2,148.32,38.37,991,20339,357771,26248.77
(주)금호에이치티,214330,2016/12,151787,92714,24.7,1798.91,7.89,63.71,187.27,35.85,883,16481,227611,156607,86282,28.03,1667.17,9.38,81.51,122.14,26.36,1235,14295,356351,22871.06
(주)금호에이치티,214330,2017/12,146407,97561,20.85,1898.17,0.87,50.07,188.16,36.56,918,11008,186228,150164,90754,23.43,1758.77,15.42,65.46,121.55,27.68,1147,8924,286591,16879.03
(주)금호에이치티,214330,2018/12,230269,131065,27.76,1555.8,54.67,75.69,147.63,28.86,2553,7514,140482,238380,124852,29.55,1477.31,50.23,90.93,122.32,28.86,2868,10493,229930,13217.49
(주)금호에이치티,214330,2019/12,314666,180770,31.51,1431.39,52.13,74.07,129.11,21.04,11305,4530,197211,322078,172631,33.05,1362.44,48.55,86.57,117.86,22.49,11721,4059,270228,10996.31
(주)금호에이치티,214330,2020/12,333353,226810,21.23,284.73,56.34,46.97,150.62,23.53,9310,-4472,199532,344299,223140,22.68,275.27,52.53,54.3,139.87,24.63,9731,-4711,270589,1453.52
(주)금호에이치티,214330,2021/12,419500,332537,12.48,264.7,88.28,26.15,149.52,17.4,2886,-5801,263458,458796,350810,13.23,275.56,78.41,30.78,132.74,18.97,3343,6526,497817,-1559.43
(주)까뮤이앤씨,013700,2011/12,248885,46083,50.66,104.12,8.73,440.08,39.47,-42.66,9297,-132766,361661,,,,,,,,,,,,-131180.42
(주)까뮤이앤씨,013700,2012/12,203481,40763,53.88,80.56,2.54,399.18,89.89,-3.71,8373,3874,212698,,,,,,,,,,,,5202.14
(주)까뮤이앤씨,013700,2013/12,167635,33716,40.11,49.34,2.42,397.2,92.36,-4.65,7902,-1085,30988,,,,,,,,,,,,-721.53
(주)까뮤이앤씨,013700,2014/12,129648,35697,17.81,58.12,5.3,263.19,40.08,-36.94,7115,2850,14813,,,,,,,,,,,,3223.57
(주)까뮤이앤씨,013700,2015/12,129465,45786,15.24,102.81,5.15,182.76,98.26,0.24,2447,4030,13597,,,,,,,,,,,,4561.38
(주)까뮤이앤씨,013700,2016/12,142978,51113,23.3,130.97,0.16,179.73,54.93,-24.46,2309,4443,37334,,,,,,,,,,,,5099.23
(주)까뮤이앤씨,013700,2017/12,139938,59106,17.72,166.38,7.87,136.76,57.01,-20.35,2083,10091,71240,,,,,,,,,,,,10974.21
