,거래소코드,시가총액,회계년도
16996,004987,3155909900,20181228
16997,224020,3145500000,20181228
16998,004989,3098498400,20181228
16999,163430,3074253750,20181228
17000,002787,3051262800,20181228
17001,208890,3006138200,20181228
17002,032685,2899997100,20181228
17003,000227,2830380000,20181228
17004,001529,2723062700,20181228
17005,101360,2670900000,20181228
17006,220110,2651277770,20181228
17007,900090,2538000000,20181228
17008,247300,2368894000,20181228
17009,276240,2340720000,20181228
17010,179720,2115000000,20181228
17011,200350,2079774550,20181228
17012,135270,1726282845,20181228
17013,189540,1570393500,20181228
17014,242850,448740000,20181228
17015,005930,333113866290000,20191230
17016,000660,68505022546500,20191230
17017,005935,37359056180000,20191230
17018,035420,30737698167500,20191230
17019,207940,28649445000000,20191230
17020,005380,25747016533500,20191230
17021,012330,24398513664000,20191230
17022,068270,23229151393000,20191230
17023,051910,22413068902500,20191230
17024,005490,20619686477500,20191230
17025,028260,20581369665500,20191230
17026,055550,20556552096450,20191230
17027,105560,19813247388000,20191230
17028,051900,19694546417000,20191230
17029,017670,19217479218000,20191230
17030,034730,18434397814000,20191230
17031,000270,17957596272100,20191230
17032,015760,17846601340600,20191230
17033,006400,16228429080000,20191230
17034,018260,15049982100000,20191230
17035,032830,14900000000000,20191230
17036,096770,13869834600000,20191230
17037,035720,13233806941000,20191230
17038,033780,12878036218600,20191230
17039,003550,12734716267800,20191230
17040,036570,11877125902000,20191230
17041,066570,11799007389400,20191230
17042,090430,11691698000000,20191230
17043,000810,11535772809500,20191230
17044,086790,11078932087800,20191230
17045,010950,10729140077600,20191230
17046,009150,9336712000000,20191230
17047,009540,8952799174000,20191230
17048,316140,8378305122800,20191230
17049,010130,8019750000000,20191230
17050,251270,7922797713600,20191230
17051,011170,7677693856000,20191230
17052,091990,7628186544000,20191230
17053,030200,7050018816000,20191230
17054,021240,6870744528900,20191230
17055,002790,6819291486000,20191230
17056,024110,6810452352200,20191230
17057,035250,6332638800000,20191230
17058,032640,6199881326200,20191230
17059,018880,5951870000000,20191230
17060,034220,5814505125000,20191230
17061,267250,5504876546000,20191230
17062,086280,5362500000000,20191230
17063,006800,4970288880400,20191230
17064,028300,4910701678200,20191230
17065,078930,4794433504800,20191230
17066,000720,4710348859500,20191230
17067,010140,4580100000000,20191230
17068,029780,4472153192600,20191230
17069,004020,4196869938250,20191230
17070,271560,4171061926000,20191230
17071,161390,4156008564950,20191230
17072,004990,4086214781150,20191230
17073,088980,4048914297600,20191230
17074,071050,4034561820800,20191230
17075,023530,3833126302500,20191230
17076,097950,3801181965000,20191230
17077,028050,3763200000000,20191230
17078,005830,3702840000000,20191230
17079,005940,3573892864900,20191230
17080,008770,3563729386800,20191230
17081,012750,3560522978600,20191230
17082,139480,3554166922500,20191230
17083,000120,3535913320000,20191230
17084,035760,3499892978400,20191230
17085,036460,3494047050000,20191230
17086,016360,3446980000000,20191230
17087,241560,3443558852100,20191230
17088,128940,3443012556000,20191230
17089,047810,3319027393350,20191230
17090,011070,3313394980000,20191230
17091,081660,3239098710000,20191230
17092,000210,3149400000000,20191230
17093,009830,3043884616500,20191230
17094,007070,3022250000000,20191230
17095,000100,3021787697500,20191230
17096,003670,3003669835000,20191230
17097,042660,2985680193200,20191230
17098,282330,2929622067000,20191230
17099,005387,2896944809400,20191230
17100,003410,2856883903650,20191230
17101,004170,2845257309000,20191230
17102,001040,2818498006800,20191230
17103,030000,2766741461250,20191230
17104,003490,2703072069000,20191230
17105,138930,2496663984360,20191230
17106,006360,2487036814200,20191230
17107,008930,2482888681000,20191230
17108,002380,2464945785500,20191230
17109,028670,2429617045815,20191230
17110,263750,2411859600000,20191230
17111,001450,2409330000000,20191230
17112,012510,2403488700000,20191230
17113,180640,2366818320000,20191230
17114,011780,2361246052500,20191230
17115,008560,2339607556790,20191230
17116,079440,2308300000000,20191230
17117,047050,2300946528850,20191230
17118,253450,2272996333000,20191230
17119,032500,2033947403600,20191230
17120,000080,2033874719000,20191230
17121,000060,2029188000000,20191230
17122,088350,2006304300000,20191230
17123,007310,1997301298000,20191230
17124,084990,1985178657600,20191230
17125,020150,1971238196250,20191230
17126,047040,1970051304120,20191230
17127,036490,1956593341500,20191230
17128,069960,1944742847100,20191230
17129,011790,1914262305000,20191230
17130,009420,1896335159400,20191230
17131,000880,1873968375000,20191230
17132,017800,1857714512200,20191230
17133,010620,1839335961450,20191230
17134,012450,1807178000000,20191230
17135,034230,1796117772000,20191230
17136,051600,1761750000000,20191230
17137,240810,1759657850850,20191230
17138,039490,1756929330000,20191230
17139,086900,1749760581000,20191230
17140,005385,1746374314500,20191230
17141,026960,1734780000000,20191230
17142,007700,1724800000000,20191230
17143,145020,1717970540500,20191230
17144,004800,1666718077500,20191230
17145,140410,1665448617600,20191230
17146,056190,1660780150000,20191230
17147,138040,1654646905200,20191230
17148,204320,1652890624000,20191230
17149,010120,1638000000000,20191230
17150,051905,1618866387000,20191230
17151,069620,1593154062500,20191230
17152,031430,1567230000000,20191230
17153,006280,1548466285000,20191230
17154,006260,1539160000000,20191230
17155,111770,1517667779000,20191230
17156,010060,1492970624600,20191230
17157,095700,1485081062500,20191230
17158,082270,1483520536650,20191230
17159,001740,1474234623180,20191230
17160,036830,1466674245300,20191230
17161,009240,1463810321600,20191230
17162,004370,1462875401000,20191230
17163,098460,1447243830500,20191230
17164,214320,1418000000000,20191230
17165,078340,1383140150000,20191230
17166,011210,1365193166600,20191230
17167,068760,1356746379000,20191230
17168,120110,1342197290000,20191230
17169,000240,1339490491200,20191230
17170,051915,1330162400000,20191230
17171,064350,1326000000000,20191230
17172,013890,1318386307200,20191230
17173,181710,1306943670000,20191230
17174,067630,1305844320750,20191230
17175,039030,1272609515000,20191230
17176,000990,1225401028800,20191230
17177,003520,1212578806530,20191230
17178,073240,1205056903965,20191230
17179,139130,1204318330960,20191230
17180,114090,1203092781500,20191230
17181,014680,1197290670000,20191230
17182,020560,1194670587600,20191230
17183,000670,1188115800000,20191230
17184,003240,1180204000000,20191230
17185,004000,1164870000000,20191230
17186,000150,1161625600500,20191230
17187,005440,1157798111700,20191230
17188,034020,1156280125000,20191230
17189,042670,1155295098450,20191230
17190,272210,1140884526150,20191230
17191,294870,1127015343000,20191230
17192,011200,1123760292250,20191230
17193,005300,1119084400000,20191230
17194,001800,1115088511600,20191230
17195,003690,1096562646760,20191230
17196,298380,1094075902500,20191230
17197,247540,1089466198000,20191230
17198,175330,1081436088060,20191230
17199,161890,1081135755000,20191230
17200,330590,1059328325440,20191230
17201,307950,1058400000000,20191230
17202,005250,1046377672500,20191230
17203,215600,1033808418750,20191230
17204,178920,1027821270000,20191230
17205,241590,1026096556500,20191230
17206,010780,1017911367700,20191230
17207,185750,1005918130000,20191230
17208,170900,1004820292000,20191230
17209,032350,990641966600,20191230
17210,058470,980084391000,20191230
17211,028150,975187500000,20191230
17212,041960,974846718750,20191230
17213,284740,969292656000,20191230
17214,084850,969051529050,20191230
17215,057050,966000000000,20191230
17216,280360,959299191500,20191230
17217,046890,947462750000,20191230
17218,090435,943870002000,20191230
17219,196170,929692575000,20191230
17220,009410,912980000000,20191230
17221,003000,911675116450,20191230
17222,214150,910755977000,20191230
17223,192080,910286024700,20191230
17224,041510,901537188450,20191230
17225,002350,891707717010,20191230
17226,025980,880308041600,20191230
17227,218410,874903828700,20191230
17228,005850,874889477550,20191230
17229,049770,872162024000,20191230
17230,069260,864582136200,20191230
17231,005290,861192774500,20191230
17232,035900,857204056800,20191230
17233,023590,852465723000,20191230
17234,030190,846971739000,20191230
17235,214370,821839500000,20191230
17236,200130,819833734500,20191230
17237,008060,815172857400,20191230
17238,022100,804263716410,20191230
17239,096530,804072713000,20191230
17240,001680,803834180000,20191230
17241,192820,802955769100,20191230
17242,003380,802016576860,20191230
17243,086450,792277200000,20191230
17244,067160,791989446300,20191230
17245,034310,791740070000,20191230
17246,000250,786966942800,20191230
17247,115450,782845677200,20191230
17248,016380,780069396600,20191230
17249,006040,777821071500,20191230
17250,020000,777076500000,20191230
17251,115390,774868380000,20191230
17252,018670,773394672600,20191230
17253,064760,769382500000,20191230
17254,052690,766311000000,20191230
17255,006650,763750000000,20191230
17256,085660,758344149800,20191230
17257,093370,756597711230,20191230
17258,014820,753184223400,20191230
17259,003090,752938641000,20191230
17260,005610,752449584800,20191230
17261,285130,751449344000,20191230
17262,018250,750042154000,20191230
17263,192400,746805885000,20191230
17264,003850,733720000000,20191230
17265,085620,731961941515,20191230
17266,078130,731553409080,20191230
17267,079160,731123364150,20191230
17268,071840,729478300800,20191230
17269,090460,717336272600,20191230
17270,033660,716446330500,20191230
17271,091700,714864612000,20191230
17272,089590,706361114400,20191230
17273,039200,703727495100,20191230
17274,079550,695200000000,20191230
17275,105630,692000000000,20191230
17276,003230,677218048500,20191230
17277,267980,675337231800,20191230
17278,097520,674346445500,20191230
17279,298020,668626869000,20191230
17280,103140,666977816400,20191230
17281,012630,660146017050,20191230
17282,000640,659866927500,20191230
17283,006060,658308000000,20191230
17284,009970,657235534400,20191230
17285,112610,656857170000,20191230
17286,053800,655907502500,20191230
17287,039840,651991284000,20191230
17288,108320,647319140000,20191230
17289,082640,645434340000,20191230
17290,000400,643947864000,20191230
17291,286940,635098653750,20191230
17292,213420,631463315600,20191230
17293,064960,625139064000,20191230
17294,336370,622501575300,20191230
17295,278280,616000000000,20191230
17296,083790,612694233200,20191230
17297,036540,612568239570,20191230
17298,003540,606742130000,20191230
17299,048260,604285829100,20191230
17300,033180,603729214440,20191230
17301,001060,601413451200,20191230
17302,145720,595503054000,20191230
17303,009450,593661166000,20191230
17304,039130,593587053500,20191230
17305,058820,590292037000,20191230
17306,267270,589053710700,20191230
17307,001120,583338000000,20191230
17308,069080,575567409200,20191230
17309,00680K,574000000000,20191230
17310,000070,573806157000,20191230
17311,003470,571844190240,20191230
17312,031390,568143687150,20191230
17313,001230,567824785150,20191230
17314,141080,566118379200,20191230
17315,005880,561809592000,20191230
17316,237690,555948800000,20191230
17317,036420,555385917900,20191230
17318,033640,554573808100,20191230
17319,183490,553292044800,20191230
17320,210980,552613772400,20191230
17321,005180,551669496000,20191230
17322,071320,547674591200,20191230
17323,001430,546897314750,20191230
17324,078160,546624470000,20191230
17325,001820,543658500000,20191230
17326,066970,543454101550,20191230
17327,093050,540940000000,20191230
17328,027410,536014029600,20191230
17329,271980,532316366400,20191230
17330,060720,530662063500,20191230
17331,034830,530227383000,20191230
17332,000815,529872000000,20191230
17333,001440,527587373544,20191230
17334,004490,522200000000,20191230
17335,230360,521605771400,20191230
17336,178320,521299180800,20191230
17337,145990,520664031800,20191230
17338,019680,516687385000,20191230
17339,006390,512208280500,20191230
17340,001720,510611292800,20191230
17341,033290,510421319760,20191230
17342,060250,509964924600,20191230
17343,005690,509051485500,20191230
17344,001630,505995961000,20191230
17345,112040,498120000000,20191230
17346,006120,497839908250,20191230
17347,122870,497704606150,20191230
17348,298050,497274228000,20191230
17349,029960,496500000000,20191230
17350,086520,495924787950,20191230
17351,095610,494205650000,20191230
17352,272290,493934470000,20191230
17353,263050,491643661500,20191230
17354,215200,490608020000,20191230
17355,108670,490531549000,20191230
17356,950160,489551575500,20191230
17357,092040,488818404500,20191230
17358,066575,488082172800,20191230
17359,048410,486771972600,20191230
17360,265520,486535627200,20191230
17361,336260,486125039760,20191230
17362,243070,485122878000,20191230
17363,084680,483322849980,20191230
17364,042000,482846566400,20191230
17365,006730,482318282100,20191230
17366,060980,480668013000,20191230
17367,038540,479696473710,20191230
17368,035600,474375378000,20191230
17369,228760,468676741750,20191230
17370,037560,468553533250,20191230
17371,023890,467565000000,20191230
17372,002270,467462310000,20191230
17373,044340,465602721250,20191230
17374,048530,465166547500,20191230
17375,042700,463513509000,20191230
17376,281820,463248589000,20191230
17377,151910,462080285050,20191230
17378,298000,460973207000,20191230
17379,094800,459065766795,20191230
17380,272450,459000000000,20191230
17381,006840,458365610600,20191230
17382,011160,456907497350,20191230
17383,268600,450438163200,20191230
17384,235980,446810879250,20191230
17385,025540,445241250000,20191230
17386,003530,443041155375,20191230
17387,043150,433744275200,20191230
17388,215000,432376093500,20191230
17389,010050,430815976434,20191230
17390,088260,430722812000,20191230
17391,007570,430381723200,20191230
17392,017810,428523187500,20191230
17393,068240,426875100550,20191230
17394,122990,425396309100,20191230
17395,226320,423235779500,20191230
17396,030530,421719376260,20191230
17397,002960,419900000000,20191230
17398,002210,418435505400,20191230
17399,007460,417459173575,20191230
17400,053210,417007543520,20191230
17401,267260,416344409250,20191230
17402,148150,415619400000,20191230
17403,014830,415600160250,20191230
17404,097230,415122290785,20191230
17405,002990,414406513500,20191230
17406,321550,414065928900,20191230
17407,192650,413410842090,20191230
17408,002240,411000000000,20191230
17409,008490,410703511500,20191230
17410,074600,410092800000,20191230
17411,096760,409707740400,20191230
17412,290510,407326263600,20191230
17413,095720,407215807680,20191230
17414,102710,406916109600,20191230
17415,038500,406883685670,20191230
17416,025860,405379358880,20191230
17417,024720,404523683300,20191230
17418,200230,404260777800,20191230
17419,007390,403244729410,20191230
17420,144510,399998646600,20191230
17421,051370,397733397600,20191230
17422,081000,396973151250,20191230
17423,092730,396825904350,20191230
17424,015350,392700000000,20191230
17425,036930,390818617200,20191230
17426,023410,388873640890,20191230
17427,003800,387595500000,20191230
17428,00279K,387234120000,20191230
17429,300720,387140198000,20191230
17430,126560,384909192360,20191230
17431,084110,383885874300,20191230
17432,019170,383611327600,20191230
17433,138080,382719857400,20191230
17434,104830,382652800000,20191230
17435,268280,380341730200,20191230
17436,123890,380315455870,20191230
17437,249420,379730071000,20191230
17438,034120,379653705600,20191230
17439,084370,378114693000,20191230
17440,078070,376737054200,20191230
17441,293780,376507961800,20191230
17442,229500,376440414000,20191230
17443,122900,373810736000,20191230
17444,244460,373324407500,20191230
17445,004430,373200000000,20191230
17446,045390,372833975280,20191230
17447,237880,372445295250,20191230
17448,001725,372438686400,20191230
17449,029530,371953070100,20191230
17450,166090,371944422300,20191230
17451,095660,371459385600,20191230
17452,065660,371096883300,20191230
17453,013120,370951088500,20191230
17454,108230,367594577460,20191230
17455,293480,365310000000,20191230
17456,072710,364066515000,20191230
17457,293940,362465236030,20191230
17458,143240,360662153000,20191230
17459,002320,359239680000,20191230
17460,008350,355878460700,20191230
17461,000480,355200000000,20191230
17462,099190,353047016600,20191230
17463,017390,353000000000,20191230
17464,230240,352271388000,20191230
17465,317330,351927746200,20191230
17466,047310,351094016400,20191230
17467,131970,349350000000,20191230
17468,199800,349270946400,20191230
17469,009290,348598659150,20191230
17470,319660,348454472000,20191230
17471,214450,347794283200,20191230
17472,008730,347200000000,20191230
17473,086820,347136883200,20191230
17474,005500,346805000000,20191230
17475,018290,345162339000,20191230
17476,040910,344267567700,20191230
17477,017960,344212727310,20191230
17478,080160,343980000000,20191230
17479,213500,343918323200,20191230
17480,004690,342649612500,20191230
17481,001520,342511630405,20191230
17482,025900,342362574900,20191230
17483,061970,341519817600,20191230
17484,003220,340164312100,20191230
17485,051500,340120938900,20191230
17486,060570,339453286590,20191230
17487,016800,339250000000,20191230
17488,182400,337295491200,20191230
17489,950180,336988800000,20191230
17490,002780,336039730950,20191230
17491,030610,331920000000,20191230
17492,017940,331338000000,20191230
17493,224760,330540830000,20191230
17494,000370,329787434875,20191230
17495,003060,327447034440,20191230
17496,039440,326098000000,20191230
17497,005720,323941060850,20191230
17498,041830,323621444300,20191230
17499,314130,323318506200,20191230
17500,152330,323000000000,20191230
17501,060150,319415466240,20191230
17502,138250,318427200000,20191230
17503,032190,317890000000,20191230
17504,288330,317282058800,20191230
17505,192440,317034513000,20191230
17506,003920,316440000000,20191230
17507,088800,315915718860,20191230
17508,052260,315750000000,20191230
17509,012610,315686465100,20191230
17510,100120,315058747500,20191230
17511,058650,314400000000,20191230
17512,234080,313524169200,20191230
17513,119860,311834504700,20191230
17514,002390,311744022450,20191230
17515,003620,310918004150,20191230
17516,052020,310874724950,20191230
17517,078020,310694664000,20191230
17518,00088K,308990000000,20191230
17519,298690,306692300000,20191230
17520,000140,306329298000,20191230
17521,00104K,305999468800,20191230
17522,086390,303274708100,20191230
17523,097780,301420975700,20191230
17524,001880,301318355100,20191230
17525,002150,301119600000,20191230
17526,011280,300925245000,20191230
17527,950170,300697391030,20191230
17528,119610,300629780000,20191230
17529,015750,300000000000,20191230
17530,087010,299633075000,20191230
17531,032620,299611577860,20191230
17532,033270,297853933700,20191230
17533,006490,297544947660,20191230
17534,123860,297247995000,20191230
17535,183190,296081484000,20191230
17536,014620,296010000000,20191230
17537,111710,295437800000,20191230
17538,016450,295200000000,20191230
17539,001500,294837965550,20191230
17540,179900,293500557500,20191230
17541,007340,293324046750,20191230
17542,009680,292050000000,20191230
17543,089600,291968944850,20191230
17544,002840,290016000000,20191230
17545,053580,289822616750,20191230
17546,115960,289493300000,20191230
17547,049950,289120236000,20191230
17548,052710,288891987900,20191230
17549,070960,288799998000,20191230
17550,035810,288767844735,20191230
17551,082920,288624636800,20191230
17552,174900,287757600000,20191230
17553,016580,287371081500,20191230
17554,004710,287062309320,20191230
17555,001510,286862233797,20191230
17556,036800,286500000000,20191230
17557,101060,286087708550,20191230
17558,228670,285425154300,20191230
17559,033500,284677074950,20191230
17560,011690,283987700880,20191230
17561,050890,282321796750,20191230
17562,007810,282267974450,20191230
17563,222800,282136691600,20191230
17564,239610,281275495600,20191230
17565,002810,279946307400,20191230
17566,214870,278782323750,20191230
17567,078520,277092954750,20191230
17568,226950,276877130400,20191230
17569,079430,274146014700,20191230
17570,143160,273803764500,20191230
17571,074610,273413342100,20191230
17572,007690,273389482800,20191230
17573,031440,272235344000,20191230
17574,002620,271547035000,20191230
17575,189300,270326996700,20191230
17576,023160,270300000000,20191230
17577,140860,270267980250,20191230
17578,025000,269104000000,20191230
17579,002310,268695060000,20191230
17580,195870,268600000000,20191230
17581,089030,268531125400,20191230
17582,102460,268320000000,20191230
17583,234340,267816300000,20191230
17584,208340,267102767850,20191230
17585,063570,266352278400,20191230
17586,005810,266003919650,20191230
17587,034950,265620069000,20191230
17588,091810,265407687800,20191230
17589,220630,263710981600,20191230
17590,009580,263506168900,20191230
17591,003300,263152228400,20191230
17592,115180,263079763000,20191230
17593,089010,263029924750,20191230
17594,038290,263015259200,20191230
17595,299660,262935095400,20191230
17596,121800,262754472790,20191230
17597,161000,262728000000,20191230
17598,037710,262400000000,20191230
17599,039560,261758830080,20191230
17600,013030,261374054400,20191230
17601,068400,261326340000,20191230
17602,025770,261158941740,20191230
17603,005070,260306888500,20191230
17604,066700,260031039660,20191230
17605,071055,259520519300,20191230
17606,004700,259316382000,20191230
17607,078600,259011805000,20191230
17608,255440,256589700000,20191230
17609,003560,255181380260,20191230
17610,000050,254413705600,20191230
17611,068290,253500000000,20191230
17612,029460,252782920600,20191230
17613,950110,252729535000,20191230
17614,243840,252046209350,20191230
17615,036530,251895038700,20191230
17616,053030,250754279200,20191230
17617,015860,250191738810,20191230
17618,082800,249937338040,20191230
17619,001130,249275000000,20191230
17620,298040,248499204200,20191230
17621,080420,247934244420,20191230
17622,001360,247480375350,20191230
17623,042520,247066227300,20191230
17624,000155,246581705400,20191230
17625,002100,246201362500,20191230
17626,041140,245844587900,20191230
17627,136480,245622274850,20191230
17628,229640,245611529580,20191230
17629,088290,245063295200,20191230
17630,183300,244822500000,20191230
17631,010170,244822195000,20191230
17632,030520,244403190000,20191230
17633,003070,244289144220,20191230
17634,084690,244072506120,20191230
17635,004380,243600000000,20191230
17636,086980,242888000000,20191230
17637,236200,242375241050,20191230
17638,033920,241965000000,20191230
17639,101490,240771038200,20191230
17640,016590,239772029000,20191230
17641,102260,237222743400,20191230
17642,011760,236798491400,20191230
17643,078150,236576325870,20191230
17644,001940,236497664000,20191230
17645,267850,236430000000,20191230
17646,263720,236314601950,20191230
17647,000970,235985175000,20191230
17648,089980,233507512000,20191230
17649,085370,233384355930,20191230
17650,067080,233279667200,20191230
17651,175250,233039890500,20191230
17652,003545,232960000000,20191230
17653,095270,232811036100,20191230
17654,095570,232706806150,20191230
17655,019210,232361024400,20191230
17656,000020,232110515700,20191230
17657,035890,231930930560,20191230
17658,200670,230833141100,20191230
17659,003580,230032168330,20191230
17660,092230,229820742400,20191230
17661,057500,229680239400,20191230
17662,282880,229308822050,20191230
17663,036630,228724254006,20191230
17664,251970,228160000000,20191230
17665,052400,227163122800,20191230
17666,002030,226770984000,20191230
17667,206640,226471430300,20191230
17668,015360,224400000000,20191230
17669,272550,223804413000,20191230
17670,220250,223653184200,20191230
17671,092130,223408780000,20191230
17672,238090,223298472870,20191230
17673,136490,223290481560,20191230
17674,004360,222049935000,20191230
17675,005390,222029462550,20191230
17676,110790,222008346000,20191230
17677,049070,221880000000,20191230
17678,001200,221824097220,20191230
17679,002020,221593776300,20191230
17680,045100,221400000000,20191230
17681,007820,220373406000,20191230
17682,028100,220225000000,20191230
17683,228850,219830935500,20191230
17684,003570,219800327170,20191230
17685,031330,219489172065,20191230
17686,010955,218792828800,20191230
17687,003120,218386000000,20191230
17688,104700,217816500000,20191230
17689,035150,217558000000,20191230
17690,225570,216868016640,20191230
17691,001270,216212123100,20191230
17692,026890,215476164750,20191230
17693,067990,215326809600,20191230
17694,251370,214380540000,20191230
17695,125210,212808591000,20191230
17696,900140,212661026240,20191230
17697,067390,212113925520,20191230
17698,041190,211680000000,20191230
17699,206650,211660694700,20191230
17700,023900,211050000000,20191230
17701,000430,210490000000,20191230
17702,011040,210276000000,20191230
17703,079980,210105000000,20191230
17704,159580,209341046200,20191230
17705,002795,209100336500,20191230
17706,101530,209058781960,20191230
17707,054620,208021054200,20191230
17708,232140,206991327600,20191230
17709,054780,206563531020,20191230
17710,102940,205993025800,20191230
17711,067280,205362892350,20191230
17712,043610,204856918950,20191230
17713,016250,204680000000,20191230
17714,001780,204568659990,20191230
17715,226330,203900578000,20191230
17716,123040,203352644180,20191230
17717,018120,203268384000,20191230
17718,216050,202627941550,20191230
17719,067290,202294090930,20191230
17720,090470,202179640800,20191230
17721,104480,201333386310,20191230
17722,040350,200677216230,20191230
17723,052330,200132993200,20191230
17724,063080,199504558000,20191230
17725,073490,199283000000,20191230
17726,025320,199180296360,20191230
17727,009520,199052120340,20191230
17728,050110,198809758000,20191230
17729,306040,198334920000,20191230
17730,214390,197470663600,20191230
17731,123420,197138745200,20191230
17732,138690,197131743300,20191230
17733,000540,196903706925,20191230
17734,003030,196314541800,20191230
17735,064260,195482157975,20191230
17736,245620,193525229000,20191230
17737,122640,193245926400,20191230
17738,322000,193200000000,20191230
17739,094280,193021940000,20191230
17740,036030,192861118800,20191230
17741,009160,192689924620,20191230
17742,161580,191790814600,20191230
17743,300120,191742861600,20191230
17744,004970,190400000000,20191230
17745,067900,190186436550,20191230
17746,054050,189962147850,20191230
17747,023910,189900000000,20191230
17748,206560,189862973300,20191230
17749,033240,189740000000,20191230
17750,191420,189608117300,20191230
17751,214180,189603016200,20191230
17752,091590,189014000000,20191230
17753,290650,188398899200,20191230
17754,012700,187767558500,20191230
17755,007110,187444996200,20191230
17756,054950,187394876800,20191230
17757,234690,187286511800,20191230
17758,126700,186776400000,20191230
17759,007160,186500000000,20191230
17760,005960,186380376000,20191230
17761,215360,186296125200,20191230
17762,176440,186054378650,20191230
17763,009190,185384891650,20191230
17764,109740,185228343300,20191230
17765,004150,185195940075,20191230
17766,035510,184900000000,20191230
17767,214420,184338000000,20191230
17768,046440,183329646410,20191230
17769,001250,183224956080,20191230
17770,004060,182992163840,20191230
17771,225530,182886765000,20191230
17772,009460,182582507160,20191230
17773,000680,182034966960,20191230
17774,077500,181672290750,20191230
17775,043370,181230000000,20191230
17776,121600,181167161100,20191230
17777,194700,180975174000,20191230
17778,013580,180850866750,20191230
17779,059090,180696799310,20191230
17780,005680,180400000000,20191230
17781,067170,180081778500,20191230
17782,016610,179760457415,20191230
17783,201490,179732177500,20191230
17784,002170,179700000000,20191230
17785,001530,179427222000,20191230
17786,039570,179414000000,20191230
17787,045520,179400000000,20191230
17788,072020,179280000000,20191230
17789,044450,179226852400,20191230
17790,207760,178886529200,20191230
17791,168490,178444600000,20191230
17792,049960,178130000000,20191230
17793,093320,177876000000,20191230
17794,044490,177865617090,20191230
17795,030960,177378000000,20191230
17796,106240,177371593200,20191230
17797,053610,177100000000,20191230
17798,086890,177058191800,20191230
17799,012030,177033061040,20191230
17800,036190,177000000000,20191230
17801,001790,176358039900,20191230
17802,068930,175946339400,20191230
17803,075580,175938921200,20191230
17804,091090,175653480960,20191230
17805,089970,175188846300,20191230
17806,144960,174700885975,20191230
17807,123690,174337800000,20191230
17808,077360,173796532650,20191230
17809,000700,173438467920,20191230
17810,065530,173380800000,20191230
17811,306200,172730670000,20191230
17812,200710,172727590450,20191230
17813,061040,172106487280,20191230
17814,023760,172007218920,20191230
17815,003200,171840000000,20191230
17816,074430,171701480020,20191230
17817,005389,171468691000,20191230
17818,180400,171289543680,20191230
17819,004960,171246389600,20191230
17820,004980,171122189540,20191230
17821,138490,170240000000,20191230
17822,217730,169714417180,20191230
17823,053950,169681946900,20191230
17824,090360,169650000000,20191230
17825,282690,169602735250,20191230
17826,111870,169164338070,20191230
17827,036580,168948537800,20191230
17828,007660,168581405830,20191230
17829,033160,168137282190,20191230
17830,002450,167934847325,20191230
17831,216080,167656007750,20191230
17832,194370,167361792550,20191230
17833,004310,167360000000,20191230
17834,082210,166948639800,20191230
17835,015890,166896162500,20191230
17836,005945,166630647440,20191230
17837,036200,166506730890,20191230
17838,108790,166440509600,20191230
17839,000320,166139387500,20191230
17840,011930,165043675750,20191230
17841,190510,164154043000,20191230
17842,052420,163900665125,20191230
17843,003555,163082108400,20191230
17844,090350,163000000000,20191230
17845,017890,162475315200,20191230
17846,005950,161946800000,20191230
17847,136540,161456187900,20191230
17848,006620,161347200000,20191230
17849,058400,160902109800,20191230
17850,037460,160574256480,20191230
17851,065130,160561382850,20191230
17852,110990,159894000000,20191230
17853,089470,159819000000,20191230
17854,005420,159798249000,20191230
17855,203690,159410985000,20191230
17856,045970,159375894300,20191230
17857,073070,159252529315,20191230
17858,128820,158550350390,20191230
17859,060280,158280165485,20191230
17860,008700,158105881000,20191230
17861,011810,158012485020,20191230
17862,051360,157474686360,20191230
17863,095190,157320608320,20191230
17864,024810,157310335008,20191230
17865,217270,157047381120,20191230
17866,000215,156940000000,20191230
17867,009270,156903410655,20191230
17868,036810,156812058500,20191230
17869,900290,156310000000,20191230
17870,001390,156158784000,20191230
17871,036890,156026939920,20191230
17872,077970,156000369120,20191230
17873,073110,155675712500,20191230
17874,214430,155638044000,20191230
17875,241770,155557556000,20191230
17876,248170,155321724000,20191230
17877,214260,155187537600,20191230
17878,131390,154938000000,20191230
17879,014470,154934830800,20191230
17880,067310,154662219400,20191230
17881,005740,154412408800,20191230
17882,064240,154387036740,20191230
17883,063160,154269925500,20191230
17884,238490,153846409600,20191230
17885,011390,153648000000,20191230
17886,027050,153600000000,20191230
17887,317400,152928189200,20191230
17888,072520,152704460260,20191230
17889,131290,152647720200,20191230
17890,121440,151856519810,20191230
17891,007720,151200675000,20191230
17892,064550,151152509130,20191230
17893,278650,150364761000,20191230
17894,143210,149544753120,20191230
17895,006405,149331800800,20191230
17896,054670,149291168000,20191230
17897,039860,149114375340,20191230
17898,002900,148851681000,20191230
17899,299900,148798138050,20191230
17900,100840,148632877800,20191230
17901,084010,148619806020,20191230
17902,109960,148317030110,20191230
17903,013570,148179533790,20191230
17904,005090,148059749000,20191230
17905,058610,147808983000,20191230
17906,027360,147798992250,20191230
17907,001460,147721447500,20191230
17908,082740,147273724740,20191230
17909,100130,147143225000,20191230
17910,089890,147117628260,20191230
17911,053590,147021497940,20191230
17912,039830,146913448500,20191230
17913,003960,146631472000,20191230
17914,290740,146438160600,20191230
