회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),[제조]총자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]매출액총이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]경영자본순이익률(IFRS),[제조]총자본정상영업이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]금융비용부담률(IFRS연결),[제조]경영자본순이익률(IFRS연결)
일성신약(주),003120,2012/12,제조업,0.33,11.22,9.15,27.56,-0.01,44.46,,,,,,
일성신약(주),003120,2013/12,제조업,0.36,2.48,2.1,33.57,-3.06,6.29,,,,,,
일성신약(주),003120,2014/12,제조업,0.65,1.24,1.07,33.93,-6.77,2.37,,,,,,
일성신약(주),003120,2015/12,제조업,0.69,30.56,26.52,35.89,-6.11,39.37,,,,,,
일성신약(주),003120,2016/12,제조업,0.7,0.95,0.86,37.04,-3.82,0.96,,,,,,
일성신약(주),003120,2017/12,제조업,0.76,0.82,0.77,39.15,-3.13,0.87,,,,,,
일성신약(주),003120,2018/12,제조업,0.65,0.91,0.85,36.65,-1.6,0.96,,,,,,
일성신약(주),003120,2019/12,제조업,-0.35,2.01,1.87,37.52,-2.24,2.23,,,,,,
일성신약(주),003120,2020/12,제조업,-0.53,0.93,0.87,32.47,-2.75,1.1,,,,,,
일성신약(주),003120,2021/12,제조업,-0.48,-0.39,-0.37,38.33,-4.71,-0.46,,,,,,
일신방직(주),003200,2011/12,제조업,-3.21,0.22,0.19,-1.9,-0.58,0.31,2.03,4.33,3.69,12.53,-0.65,5.87
일신방직(주),003200,2012/12,제조업,-3.53,-2.58,-2.21,-2.69,-0.78,-3.7,0.99,1.78,1.65,14.72,-1,2.62
일신방직(주),003200,2013/12,제조업,3.08,3.45,3,8.9,-1.2,5.1,5.37,5.15,4.33,24.17,-1.3,6.92
일신방직(주),003200,2014/12,제조업,0.61,1.23,1.07,4.56,-0.96,1.81,3.01,3.67,3.1,21.79,-0.92,4.86
일신방직(주),003200,2015/12,제조업,2.11,2.54,2.2,7.25,-0.95,3.77,2.99,2.93,2.37,22.62,-0.78,3.62
일신방직(주),003200,2016/12,제조업,2.25,2.51,2.2,7.41,-1.2,3.72,3.09,2.96,2.31,21.82,-0.18,3.41
일신방직(주),003200,2017/12,제조업,0.7,0.44,0.38,4.49,-0.95,0.65,2.66,2.34,1.89,19.54,-0.17,2.8
일신방직(주),003200,2018/12,제조업,1.53,2.32,2.04,5.81,-1.35,3.56,3.26,3.06,2.44,19.35,-0.16,3.75
일신방직(주),003200,2019/12,제조업,-0.17,-1.22,-1.06,3.1,-0.74,-1.92,1.44,1,0.84,18.69,0.12,1.3
일신방직(주),003200,2020/12,제조업,-0.06,-1.22,-1.04,3.94,-0.57,-2.29,1.41,1.42,1.09,19.33,0.02,1.82
일신방직(주),003200,2021/12,제조업,4.5,6.38,5.2,9.85,-0.49,13.63,6.07,8.48,6.39,22.77,-0.34,12.05
일양약품(주),007570,2011/03,제조업,2.54,1.7,0.7,42.24,4.13,0.8,,,,,,
일양약품(주),007570,2012/03,제조업,1.11,0.92,0.41,40.29,2.58,0.52,,,,,,
일양약품(주),007570,2013/03,제조업,0.87,1.15,0.56,38.8,3.66,0.74,,,,,,
일양약품(주),007570,2014/03,제조업,1.22,2.17,1.02,41.06,3.25,1.37,,,,,,
일양약품(주),007570,2015/03,제조업,-2.18,-7.31,-3.23,31.57,3.11,-4,1.45,-6.32,-1.31,44.03,4.23,-1.42
일양약품(주),007570,2016/12,제조업,1.53,1.44,0.71,34.4,1.21,0.84,5.37,2.99,2.77,47.18,2.04,3.04
일양약품(주),007570,2017/12,제조업,1.94,1.76,0.85,37.1,0.7,0.99,5.63,3.2,2.98,50.47,1.82,3.26
일양약품(주),007570,2018/12,제조업,-1.08,-5.22,-2.45,33.88,0.28,-2.85,3.85,-2.58,0.75,51.43,1.45,0.81
일양약품(주),007570,2019/12,제조업,1.71,2.29,1.11,36.97,-0.51,1.3,7.48,5.2,4.51,55.08,1.2,4.93
일양약품(주),007570,2020/12,제조업,1.87,0.34,0.17,37.61,0.92,0.2,7.78,5.38,4.92,52.93,0.73,5.41
일양약품(주),007570,2021/12,제조업,3.24,5.52,2.83,42,-1.57,3.27,8.3,6.42,5.25,55.04,0.3,5.69
일정실업(주),008500,2011/12,제조업,-0.47,-0.95,-0.73,7.09,0.27,-0.94,2.29,2.4,1.81,9.44,0.24,1.84
일정실업(주),008500,2012/12,제조업,2.83,9.29,6.46,13.31,0.56,8.23,5.71,9.51,6.61,14.65,0.34,6.78
일정실업(주),008500,2013/12,제조업,2.45,4.01,2.76,11.32,-2.24,3.49,6.9,3.69,2.54,13.71,0.3,2.6
일정실업(주),008500,2014/12,제조업,5.92,8.28,6.46,15.78,-3.07,8.72,7.66,5.87,4.5,16.05,-0.01,4.74
일정실업(주),008500,2015/12,제조업,3.48,15.56,13.16,19.02,-2.19,18.3,5.43,12.98,10.69,18.41,-0.36,11.5
일정실업(주),008500,2016/12,제조업,4.89,6.18,5.41,19.82,-2.16,7.15,6.48,5.44,4.62,18.77,-0.72,4.84
일정실업(주),008500,2017/12,제조업,-8.06,-7.26,-6.08,9.14,-0.97,-7.96,-9.43,-10.39,-8.42,7.07,-0.36,-8.82
일정실업(주),008500,2018/12,제조업,-10.66,-11.45,-8.13,2.55,0.24,-10.67,-12.34,-14.65,-10.14,1.92,0.03,-10.75
일정실업(주),008500,2019/12,제조업,-17.76,-23.72,-13.88,-11.17,0.83,-18.89,-25.36,-37.57,-21.12,-17.39,0.69,-23.13
일정실업(주),008500,2020/12,제조업,-9.42,-7.18,-4.02,-4.26,0.52,-5.5,-13.69,-15.33,-7.87,-6.8,0.45,-8.49
일정실업(주),008500,2021/12,제조업,-12.62,-18.85,-10.96,-4.84,0.32,-14.72,-18.39,-33.81,-16.92,-6.71,0.32,-17.25
일진다이아몬드(주),081000,2011/12,제조업,14.01,19.38,10.21,30.64,1.73,10.72,13.93,19.29,10.16,32.62,1.77,10.4
일진다이아몬드(주),081000,2012/12,제조업,7.73,10.6,5.92,22.88,1.34,6.43,7.25,11.48,5.83,26.89,1.53,5.99
일진다이아몬드(주),081000,2013/12,제조업,6.87,8.34,4.87,23.94,1.35,5.51,5.17,4.82,2.48,27.56,1.74,2.55
일진다이아몬드(주),081000,2014/12,제조업,6.94,7.94,4.77,25.39,0.98,5.5,5.62,5.47,2.8,28.94,1.38,2.89
일진다이아몬드(주),081000,2015/12,제조업,11.17,14.41,9.26,26.11,0.58,10.85,10.18,14.25,7.68,30.94,0.88,7.9
일진다이아몬드(주),081000,2016/12,제조업,3.68,4.7,3.22,19.11,0.22,3.75,4.45,5.63,3.24,26.34,0.56,3.32
일진다이아몬드(주),081000,2017/12,제조업,8.1,8.08,5.71,22.66,0.05,6.71,7.57,8.37,4.85,26.79,0.42,5.04
일진다이아몬드(주),081000,2018/12,제조업,9.54,6.31,4.65,24.93,-0.08,5.69,9.58,7.71,4.85,29.2,0.33,5.21
일진다이아몬드(주),081000,2019/12,제조업,0.37,1.14,0.94,16.43,-0.88,1.21,6.46,8.06,6.24,29.24,-0.13,6.71
일진다이아몬드(주),081000,2020/12,제조업,-2.72,-3.32,-2.92,8.13,-1.19,-4.04,3.66,2.88,2.92,28.52,-0.37,3.23
일진다이아몬드(주),081000,2021/12,제조업,-1.64,43.2,36.61,19.71,-1.8,48.37,2.05,2.86,2.43,25.76,-1.05,2.62
일진디스플레이(주),020760,2011/12,제조업,22.25,43.17,18.81,15.27,0.83,19.21,,,,,,
일진디스플레이(주),020760,2012/12,제조업,28.46,53.3,28.27,15.42,0.09,29.75,,,,,,
일진디스플레이(주),020760,2013/12,제조업,22.9,31.94,18.41,12.85,0.09,19.73,,,,,,
일진디스플레이(주),020760,2014/12,제조업,8.99,9.04,5.54,9.68,0.06,6.25,,,,,,
일진디스플레이(주),020760,2015/12,제조업,-5.52,-16.32,-9.92,2.92,0.14,-11.37,,,,,,
일진디스플레이(주),020760,2016/12,제조업,-15.9,-68.57,-35.54,-9.32,0.65,-38.22,,,,,,
일진디스플레이(주),020760,2017/12,제조업,12.27,23.98,10.93,14.5,0.63,11.72,,,,,,
일진디스플레이(주),020760,2018/12,제조업,0.12,2.03,1.02,7.1,0.52,1.12,,,,,,
일진디스플레이(주),020760,2019/12,제조업,-20.73,-44.18,-20.54,-14.95,0.94,-23.72,-24.39,-60.44,-24.09,-14.95,0.99,-28.29
일진디스플레이(주),020760,2020/12,제조업,-23.4,-84.13,-28.7,-23.39,1.69,-31.98,-25.39,-94.15,-30.85,-25.41,1.88,-33.65
일진디스플레이(주),020760,2021/12,제조업,-27.96,-176.49,-35.02,-24.65,2.57,-36.04,-30.65,-223.37,-37.75,-23.92,2.49,-37.97
일진머티리얼즈(주),020150,2011/12,제조업,3.47,5.78,3.51,9.27,0.06,5.32,3.46,5.82,3.51,9,0.05,5.23
일진머티리얼즈(주),020150,2012/12,제조업,-0.57,-17.35,-11.85,4.5,0.13,-17.28,-1.5,-19.13,-12.55,3.77,0.09,-15.65
일진머티리얼즈(주),020150,2013/12,제조업,0.1,2.19,1.36,6.24,0.08,2.38,-2.83,-2.72,-1.71,2.17,0.52,-2.18
일진머티리얼즈(주),020150,2014/12,제조업,-0.09,10.09,6.38,7.12,0.39,11.41,-4.85,1.25,-0.32,3.43,0.68,-0.4
일진머티리얼즈(주),020150,2015/12,제조업,1.57,-24.06,-16.75,8.5,0.23,-25.92,-5.97,-15.2,-12.25,4.19,0.54,-14.48
일진머티리얼즈(주),020150,2016/12,제조업,6.76,5.51,4.45,15.91,-0.4,5.82,7.01,15.14,9.82,14.08,-0.08,11.79
일진머티리얼즈(주),020150,2017/12,제조업,10.67,10.72,9.5,23.79,-0.63,12.22,9.51,10.33,8.11,17.83,-0.27,9.7
일진머티리얼즈(주),020150,2018/12,제조업,7.31,8.05,7.14,20.32,-0.79,8.92,7.26,7.8,6.15,15.84,-0.32,7.65
일진머티리얼즈(주),020150,2019/12,제조업,5.46,7.5,6.44,18.53,-1.66,9.48,5.42,8.52,5.42,14.07,-0.08,6.66
일진머티리얼즈(주),020150,2020/12,제조업,3.49,3.43,2.94,15.47,-1.01,4.94,4.8,7.23,4.04,16.09,0,5.04
일진머티리얼즈(주),020150,2021/12,제조업,4.27,5.5,4.28,15.42,0.05,6.39,4.93,7.85,4.46,16.35,0.4,5.64
일진전기(주),103590,2011/12,제조업,-0.22,-3.39,-1.54,8.61,0.82,-1.63,-0.46,-3.99,-1.81,8.53,0.83,-1.92
일진전기(주),103590,2012/12,제조업,-0.75,-3.66,-1.49,7.63,1.14,-1.61,-0.83,-3.86,-1.57,7.72,1.14,-1.69
일진전기(주),103590,2013/12,제조업,2.42,1.48,0.57,9.55,1.22,0.61,2.42,1.56,0.6,9.75,1.22,0.65
일진전기(주),103590,2014/12,제조업,4.34,5.49,2.17,12.4,1.19,2.41,3.75,4.06,1.58,11.58,1.22,1.75
일진전기(주),103590,2015/12,제조업,1.18,0.9,0.38,10.51,0.96,0.45,1.85,2.63,1.09,11.1,0.92,1.28
일진전기(주),103590,2016/12,제조업,0.31,0.05,0.02,10.56,0.89,0.03,0.61,0.44,0.19,10.9,0.87,0.23
일진전기(주),103590,2017/12,제조업,0.75,-0.73,-0.32,9.71,0.64,-0.36,0.8,-0.65,-0.28,9.79,0.63,-0.32
일진전기(주),103590,2018/12,제조업,0.69,-4.72,-1.9,8.84,0.95,-2.2,0.68,-4.67,-1.88,8.98,0.94,-2.17
일진전기(주),103590,2019/12,제조업,1.27,1.01,0.39,9.07,1.28,0.45,1.47,1.19,0.46,9.41,1.26,0.53
일진전기(주),103590,2020/12,제조업,1.73,1.56,0.61,10.27,1.03,0.7,1.75,1.57,0.61,10.36,1,0.71
일진전기(주),103590,2021/12,제조업,2.4,4.48,1.73,8.35,0.63,2.01,2.51,4.73,1.84,8.51,0.63,2.12
일진하이솔루스(주),271940,2012/12,제조업,,,,,,,,,,,,
일진하이솔루스(주),271940,2013/12,제조업,,,,,,,,,,,,
일진하이솔루스(주),271940,2014/12,제조업,,,,,,,,,,,,
일진하이솔루스(주),271940,2015/12,제조업,-4.31,-27.27,-6.06,36.52,2.11,-6.12,,,,,,
일진하이솔루스(주),271940,2016/12,제조업,1.68,2.17,0.47,38.81,2.14,0.48,,,,,,
일진하이솔루스(주),271940,2017/12,제조업,-3.56,-22.61,-5.78,29.46,2.2,-5.9,,,,,,
일진하이솔루스(주),271940,2018/12,제조업,2.08,2.47,0.73,32.41,1.71,0.75,,,,,,
일진하이솔루스(주),271940,2019/12,제조업,22.84,39.1,17.05,35.85,0.39,17.39,,,,,,
일진하이솔루스(주),271940,2020/12,제조업,19.05,34.42,19.69,36.4,-0.09,20.53,,,,,,
일진하이솔루스(주),271940,2021/12,제조업,4.61,4.97,4.22,26.2,-0.96,4.33,,,,,,
일진홀딩스(주),015860,2011/12,"전문, 과학 및 기술 서비스업",-0.95,1.95,1.74,0,12.12,37.64,-0.07,-3.49,-1.43,11.12,1.13,-1.62
일진홀딩스(주),015860,2012/12,"전문, 과학 및 기술 서비스업",0.69,-1.02,-0.9,0,0,-19.06,-0.78,-8.44,-2.29,10.24,1.55,-2.6
일진홀딩스(주),015860,2013/12,"전문, 과학 및 기술 서비스업",0.64,0.75,0.66,0,23.17,12.69,2.92,1.14,0.57,13.13,1.69,0.64
일진홀딩스(주),015860,2014/12,"전문, 과학 및 기술 서비스업",1.14,5.71,5.33,0,-23.47,83.04,3.73,5.33,1.84,16.64,1.35,2.15
일진홀딩스(주),015860,2015/12,"전문, 과학 및 기술 서비스업",0.72,1.02,1,0,-3.29,14.77,2.79,6.1,2.28,16.58,1.26,2.82
일진홀딩스(주),015860,2016/12,"전문, 과학 및 기술 서비스업",0.63,-0.74,-0.71,0,4.52,-12.96,0.15,-4.8,-1.07,15.65,1.19,-1.29
일진홀딩스(주),015860,2017/12,"전문, 과학 및 기술 서비스업",0.61,-27.26,-24.97,0,12.83,-490.2,0.61,-7.14,-1.85,14.1,0.97,-2.17
일진홀딩스(주),015860,2018/12,"전문, 과학 및 기술 서비스업",1.83,8.67,7.83,0,10.25,101.24,2.19,-0.53,0.08,14.87,1.16,0.1
일진홀딩스(주),015860,2019/12,"전문, 과학 및 기술 서비스업",1.25,2.49,2.29,0,6.99,30.56,2.75,4.52,1.94,16.37,1.26,2.3
일진홀딩스(주),015860,2020/12,"전문, 과학 및 기술 서비스업",1.5,2.25,2.06,0,6.26,49.93,2.35,3.51,1.43,16.3,0.96,1.69
일진홀딩스(주),015860,2021/12,"전문, 과학 및 기술 서비스업",2,1.84,1.69,0,3.98,55.15,2.8,5.68,2.4,13.93,0.49,2.78
자이에스앤디(주),317400,2011/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2012/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2013/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2014/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2015/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2016/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2017/12,부동산업,,,,,,,,,,,,
자이에스앤디(주),317400,2018/12,부동산업,10.53,28.04,7.78,11.34,0.1,8.06,,,,,,
자이에스앤디(주),317400,2019/12,부동산업,7.92,13.56,5.97,10.39,-0.03,7.44,,,,,,
자이에스앤디(주),317400,2020/12,부동산업,7.91,13.59,6.05,11.05,-0.07,8.77,,,,,,
자이에스앤디(주),317400,2021/12,부동산업,10.66,15.66,7.67,14.77,0.53,11.14,9.34,12.02,6.71,14.77,0.53,9.38
자화전자(주),033240,2011/12,제조업,5.61,7.83,5.71,15.63,-0.9,8.03,9.32,12.51,8.24,17.86,-0.46,9.19
자화전자(주),033240,2012/12,제조업,13.26,16.84,11.67,20.05,-0.93,16.33,18.92,25.64,16.4,26.98,-0.69,18.42
자화전자(주),033240,2013/12,제조업,16.87,19.86,14.18,19.67,-0.79,19.43,17.01,20.31,13.3,23.56,-0.7,15.23
자화전자(주),033240,2014/12,제조업,7.64,13.95,10.66,19.49,-4.33,14.48,7.19,9.15,6.28,22.8,-0.91,7.35
자화전자(주),033240,2015/12,제조업,5.29,7.7,6.18,20.44,-1.51,8.7,6.37,7.72,5.48,26.93,-1.14,6.74
자화전자(주),033240,2016/12,제조업,4.99,4.33,3.41,21.69,-2.43,4.81,4.68,5.36,3.61,25.77,-0.79,4.71
자화전자(주),033240,2017/12,제조업,3.38,6.83,4.98,14.49,-0.65,6.67,6.29,8.48,5.61,20.66,-0.44,6.81
자화전자(주),033240,2018/12,제조업,-2.23,0.35,0.26,12.04,-0.95,0.37,-1.9,-0.46,-0.32,13.8,-0.52,-0.36
자화전자(주),033240,2019/12,제조업,2.88,4.46,3.58,14.78,-1.01,5.78,-2.61,-0.1,-0.08,11.45,-0.63,-0.09
자화전자(주),033240,2020/12,제조업,-3.22,-1.63,-1.3,12.65,-2.57,-2.04,-5.48,-2.3,-1.8,9.12,-0.94,-2.12
자화전자(주),033240,2021/12,제조업,4.13,4.45,3.23,20.24,-1.01,4.58,4.11,7.54,5.42,18.81,-0.48,6.51
전방(주),000950,2011/12,제조업,-5.85,-15.66,-8.05,-5.98,2.56,-9.77,-5.53,-15.44,-7.63,-3.83,2.26,-9.16
전방(주),000950,2012/12,제조업,-7.44,-16.92,-6.9,-6.16,3.44,-8.12,-7.25,-16.75,-6.62,-4.37,3.05,-7.73
전방(주),000950,2013/12,제조업,1.7,0.63,0.23,6.05,3.59,0.27,1.37,0.25,0,6.87,3.31,0
전방(주),000950,2014/12,제조업,-1.86,-12.41,-4.47,-1.06,4.51,-5.22,-2.19,-12.87,-4.69,0.05,4.14,-5.38
전방(주),000950,2015/12,제조업,-1.97,-13.2,-4.61,-1.6,4.33,-5.4,-2.05,-13.33,-4.57,0.78,3.94,-5.26
전방(주),000950,2016/12,제조업,-2.15,-9.27,-3.22,-2.58,5.17,-3.74,-2.48,-9.87,-3.49,-1.06,4.78,-3.98
전방(주),000950,2017/12,제조업,-3.5,-8.17,-2.86,-5.44,5.99,-3.15,-4.04,-7.76,-2.91,-4.64,5.68,-3.17
전방(주),000950,2018/12,제조업,-2.15,-15.91,-5.63,-1.73,6.04,-5.94,-2.24,-16.98,-5.98,-1.64,6.02,-6.26
전방(주),000950,2019/12,제조업,-8.01,-31.82,-10.93,-15.92,6.98,-11.53,-8.12,-31.41,-10.73,-15.76,6.95,-11.24
전방(주),000950,2020/12,제조업,-4.64,5.65,2.02,-12.11,7.7,2.83,-4.72,4.35,1.55,-11.98,7.67,2.17
전방(주),000950,2021/12,제조업,2,0.2,0.07,9.74,4.72,0.18,1.95,0.11,0.04,9.74,4.72,0.1
제이더블유생명과학(주),234080,2011/12,제조업,5.62,4.25,1.57,19.73,7.19,1.59,,,,,,
제이더블유생명과학(주),234080,2012/12,제조업,5.1,4.79,1.97,17.21,5.95,2,5.61,5.07,2.22,18.39,6.22,2.24
제이더블유생명과학(주),234080,2013/12,제조업,4.78,1.85,0.83,17.66,5.57,0.85,5.11,2.37,1.05,18.88,5.79,1.06
제이더블유생명과학(주),234080,2014/12,제조업,8.17,10.93,5.05,20.31,3.61,5.27,9.19,12.78,5.88,22.19,3.7,6.08
제이더블유생명과학(주),234080,2015/12,제조업,9.89,14.66,6.73,22.15,1.99,7.66,10.86,16.1,7.49,23.98,2.05,8.44
제이더블유생명과학(주),234080,2016/12,제조업,10.98,16.85,7.62,24.37,1.8,8.6,11.63,17.51,8.15,25.91,1.82,9.12
제이더블유생명과학(주),234080,2017/12,제조업,11.73,17.16,8.18,24.93,1.68,8.69,12.17,17.45,8.59,25.89,1.63,9.05
제이더블유생명과학(주),234080,2018/12,제조업,11.81,15.21,7.87,25.01,1.5,8.34,11.79,14.97,7.92,25.46,1.45,8.35
제이더블유생명과학(주),234080,2019/12,제조업,15.41,20.03,11.37,28.45,0.98,12.05,14.79,18.92,10.91,28.55,0.99,11.52
제이더블유생명과학(주),234080,2020/12,제조업,19.11,13.55,8.17,31.79,0.64,9.11,18.98,13.56,8.32,32.42,0.64,9.19
제이더블유생명과학(주),234080,2021/12,제조업,12.87,13.31,7.98,28.18,0.69,9.44,13.1,9.78,5.95,28.95,0.68,6.86
제이더블유중외제약(주),001060,2011/12,제조업,2.57,-5.63,-1.52,34.34,5.71,-1.64,2.49,-5.76,-1.47,34.34,5.71,-1.49
제이더블유중외제약(주),001060,2012/12,제조업,1.49,-12.7,-3.32,32.48,6.1,-3.59,1.57,-12.46,-3.38,32.48,6.1,-3.99
제이더블유중외제약(주),001060,2013/12,제조업,4.4,1.13,0.34,36.65,4.84,0.4,4.34,1.25,0.38,36.65,4.84,0.45
제이더블유중외제약(주),001060,2014/12,제조업,3.08,0.79,0.28,36.65,3.76,0.33,3.06,0.68,0.24,36.65,4.05,0.29
제이더블유중외제약(주),001060,2015/12,제조업,3.64,0.69,0.26,36.98,3.04,0.29,3.56,0.87,0.32,36.98,3.04,0.37
제이더블유중외제약(주),001060,2016/12,제조업,3.85,-4.41,-1.74,37.08,2.47,-1.98,3.88,-4.36,-1.73,37.08,2.47,-1.97
제이더블유중외제약(주),001060,2017/12,제조업,3.37,-0.5,-0.21,37.51,1.74,-0.24,3.39,-0.27,-0.12,37.51,1.74,-0.13
제이더블유중외제약(주),001060,2018/12,제조업,3.53,3.17,1.37,36.68,1.62,1.57,3.52,3.04,1.32,36.68,1.62,1.52
제이더블유중외제약(주),001060,2019/12,제조업,-3.12,-10.06,-4.22,31.57,2.17,-4.92,-3.26,-10.31,-4.33,31.51,2.18,-4.97
제이더블유중외제약(주),001060,2020/12,제조업,0.38,-6.87,-2.7,33.63,1.3,-3.11,-0.24,-6.97,-2.72,32.43,1.27,-3.03
제이더블유중외제약(주),001060,2021/12,제조업,6.52,2.54,0.96,40.06,0.78,1.11,5.28,-0.47,-0.24,38.64,0.88,-0.29
제이더블유홀딩스(주),096760,2011/12,"전문, 과학 및 기술 서비스업",4.76,1.71,1.29,34.77,1.65,8.73,0.59,-29.71,-4.28,40.69,8.87,-4.67
제이더블유홀딩스(주),096760,2012/12,"전문, 과학 및 기술 서비스업",-1.11,-6.6,-4.41,34.22,1.65,-33.85,0.34,-24.86,-3.82,38.94,10.22,-4.15
제이더블유홀딩스(주),096760,2013/12,"전문, 과학 및 기술 서비스업",-4.16,16.83,10.29,29.33,3.93,59.41,1.95,19.5,1.55,41.73,8.2,1.78
제이더블유홀딩스(주),096760,2014/12,"전문, 과학 및 기술 서비스업",-1.46,-1.62,-0.96,36.11,4.45,-4.45,2.29,-8.93,-0.5,41.06,6.48,-0.59
제이더블유홀딩스(주),096760,2015/12,"전문, 과학 및 기술 서비스업",1.54,3.67,2.05,41.73,4.27,9.29,3.16,0.18,0.03,41.19,5.33,0.04
제이더블유홀딩스(주),096760,2016/12,"전문, 과학 및 기술 서비스업",2.83,-4.36,-2.24,46.38,7.83,-12.21,3.8,-7.87,-1.26,41.12,4.63,-1.51
제이더블유홀딩스(주),096760,2017/12,"전문, 과학 및 기술 서비스업",2.64,-5.99,-2.82,43.57,9.75,-17.5,3.25,38.03,4.46,43.5,4.98,5.12
제이더블유홀딩스(주),096760,2018/12,"전문, 과학 및 기술 서비스업",13.54,6.76,3.06,71.95,7.32,15.99,2.54,13.26,2.77,42.73,4.4,3.12
제이더블유홀딩스(주),096760,2019/12,"전문, 과학 및 기술 서비스업",3.21,-0.12,-0.05,50.02,6.81,-0.27,0.22,-20.18,-2.51,39.39,4.28,-2.82
제이더블유홀딩스(주),096760,2020/12,"전문, 과학 및 기술 서비스업",4.83,11.5,5.3,52.92,5.64,27.37,3.17,7.01,0.29,39.32,3.16,0.32
제이더블유홀딩스(주),096760,2021/12,"전문, 과학 및 기술 서비스업",3.62,4.36,2.12,0,5.9,10.44,6.31,-2.74,0.41,43.63,2.42,0.47
제이에스전선(주),005560,2011/12,제조업,-4.9,-9.53,-6.2,1.33,0.23,-6.72,-6.07,-10.01,-6.82,1.18,0.23,-6.98
제이에스전선(주),005560,2012/12,제조업,6.95,10.03,6.54,4.56,0.2,7.25,6.77,9.52,5.98,4.53,0.2,6.1
제이에스전선(주),005560,2013/12,제조업,-10.77,-18,-11.27,2.2,0.25,-12.67,-11.24,-18.43,-11.48,2.1,0.23,-11.79
제이준코스메틱(주),025620,2011/12,제조업,-13.75,-78.72,-16.57,-11.49,2.92,-16.6,,,,,,
제이준코스메틱(주),025620,2012/12,제조업,-8.96,-54.3,-10.22,-5.16,3.78,-10.25,,,,,,
제이준코스메틱(주),025620,2013/12,제조업,-22.16,-194.14,-28.53,-31.22,6.56,-31.34,-15.03,-444.37,-20.58,-31.22,7.22,-35.89
제이준코스메틱(주),025620,2014/12,제조업,-44.92,-66.92,-17.97,-205.56,47.28,-20.27,,,,,,
제이준코스메틱(주),025620,2015/12,제조업,-36.55,-91.08,-52.5,-62.52,6.47,-57.64,-32.8,-118.75,-47.32,-62.52,6.63,-51.02
제이준코스메틱(주),025620,2016/12,제조업,18.96,25.91,18.36,33.71,1.45,19.95,18.02,25.22,16.94,32.95,1.42,18.08
제이준코스메틱(주),025620,2017/12,제조업,16.69,25.59,20.5,51.87,-0.03,22.07,,,,,,
제이준코스메틱(주),025620,2018/12,제조업,4.42,-0.6,-0.42,48.31,0.76,-0.45,3.32,-0.98,-0.67,48.26,0.77,-0.72
제이준코스메틱(주),025620,2019/12,제조업,-26.54,-84.91,-46.86,-2.12,14.64,-58.09,-30.7,-93.55,-52.69,14.87,12.1,-64.16
제이준코스메틱(주),025620,2020/12,제조업,-10.25,-25.53,-15.4,9.43,11.05,-31.77,-11.58,-37.83,-20.83,19.45,9.54,-36.31
제이준코스메틱(주),025620,2021/12,제조업,-17.06,-67.64,-54.66,6.57,11.58,-165.32,-20.6,-63.88,-47.45,12.3,8.84,-102.14
제일모직(주),001300,2011/12,제조업,6.46,8.18,5.53,27.39,0.41,8.94,6.4,8.66,5.78,28.38,0.43,9.2
제일모직(주),001300,2012/12,제조업,6.56,7.53,4.8,29.7,0.5,7.14,6.22,6.45,4.03,30.87,0.55,5.86
제일모직(주),001300,2013/12,제조업,3.42,8.68,5.36,17.86,0.41,7.32,3.76,8.16,4.9,18.53,0.42,6.42
제일약품(주),271980,2017/12,제조업,,,,,,,,,,,,
제일약품(주),271980,2018/12,제조업,1.83,1.02,0.47,22.11,0.25,0.47,,,,,,
제일약품(주),271980,2019/12,제조업,0.09,-5.96,-2.63,22.63,0.16,-2.66,,,,,,
제일약품(주),271980,2020/12,제조업,3.72,5.32,2.26,22.77,0.14,2.31,3.19,4.05,1.72,22.67,0.14,1.75
제일약품(주),271980,2021/12,제조업,-0.31,0.61,0.26,22.36,0.18,0.27,-2.47,-7.42,-3.51,22.26,0.27,-3.61
제일연마공업(주),001560,2011/12,제조업,10.66,10.65,9.01,18.97,-0.22,12.63,10.12,11.13,8.17,21.3,0.18,9.33
제일연마공업(주),001560,2012/12,제조업,7.36,9.92,8.62,18.6,-0.42,11.85,7.05,9.95,7.61,20.83,-0.01,8.61
제일연마공업(주),001560,2013/12,제조업,4.01,8.25,6.94,15.2,-0.25,9.98,5.45,9.63,7.08,19.29,0.07,8.18
제일연마공업(주),001560,2014/12,제조업,7.18,9.57,7.62,18.56,-0.19,11.37,7.35,10.19,6.97,21.2,0.14,8.2
제일연마공업(주),001560,2015/12,제조업,2.25,3.52,2.78,13.67,-0.24,4.1,4.26,4,2.72,18.05,0.11,3.17
제일연마공업(주),001560,2016/12,제조업,3.09,4.72,3.8,14.31,-0.25,5.5,4.27,6.81,4.8,18.12,0.08,5.58
