회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류)
태광산업(주),003240,2014/12,20,제조업
태광산업(주),003240,2015/12,20,제조업
태광산업(주),003240,2016/12,20,제조업
태광산업(주),003240,2017/12,20,제조업
태광산업(주),003240,2018/12,20,제조업
태광산업(주),003240,2019/12,20,제조업
태광산업(주),003240,2020/12,20,제조업
태광산업(주),003240,2021/12,20,제조업
태림페이퍼(주),019300,2011/12,17,제조업
태림페이퍼(주),019300,2012/12,17,제조업
태림페이퍼(주),019300,2013/12,17,제조업
태림페이퍼(주),019300,2014/12,17,제조업
태림페이퍼(주),019300,2015/12,17,제조업
태림포장(주),011280,2011/12,17,제조업
태림포장(주),011280,2012/12,17,제조업
태림포장(주),011280,2013/12,17,제조업
태림포장(주),011280,2014/12,17,제조업
태림포장(주),011280,2015/12,17,제조업
태림포장(주),011280,2016/12,17,제조업
태림포장(주),011280,2017/12,17,제조업
태림포장(주),011280,2018/12,17,제조업
태림포장(주),011280,2019/12,17,제조업
태림포장(주),011280,2020/12,17,제조업
태림포장(주),011280,2021/12,17,제조업
태양금속공업(주),004100,2011/12,30,제조업
태양금속공업(주),004100,2012/12,30,제조업
태양금속공업(주),004100,2013/12,30,제조업
태양금속공업(주),004100,2014/12,30,제조업
태양금속공업(주),004100,2015/12,30,제조업
태양금속공업(주),004100,2016/12,30,제조업
태양금속공업(주),004100,2017/12,30,제조업
태양금속공업(주),004100,2018/12,30,제조업
태양금속공업(주),004100,2019/12,30,제조업
태양금속공업(주),004100,2020/12,30,제조업
태양금속공업(주),004100,2021/12,30,제조업
태원물산(주),001420,2011/12,30,제조업
태원물산(주),001420,2012/12,30,제조업
태원물산(주),001420,2013/12,30,제조업
태원물산(주),001420,2014/12,30,제조업
태원물산(주),001420,2015/12,30,제조업
태원물산(주),001420,2016/12,30,제조업
태원물산(주),001420,2017/12,30,제조업
태원물산(주),001420,2018/12,30,제조업
태원물산(주),001420,2019/12,30,제조업
태원물산(주),001420,2020/12,30,제조업
태원물산(주),001420,2021/12,30,제조업
태평양물산(주),007980,2011/12,14,제조업
태평양물산(주),007980,2012/12,14,제조업
태평양물산(주),007980,2013/12,14,제조업
태평양물산(주),007980,2014/12,14,제조업
태평양물산(주),007980,2015/12,14,제조업
태평양물산(주),007980,2016/12,14,제조업
태평양물산(주),007980,2017/12,14,제조업
태평양물산(주),007980,2018/12,14,제조업
태평양물산(주),007980,2019/12,14,제조업
태평양물산(주),007980,2020/12,14,제조업
태평양물산(주),007980,2021/12,14,제조업
텔코웨어(주),078000,2011/12,63,정보통신업
텔코웨어(주),078000,2012/12,63,정보통신업
텔코웨어(주),078000,2013/12,63,정보통신업
텔코웨어(주),078000,2014/12,63,정보통신업
텔코웨어(주),078000,2015/12,63,정보통신업
텔코웨어(주),078000,2016/12,63,정보통신업
텔코웨어(주),078000,2017/12,63,정보통신업
텔코웨어(주),078000,2018/12,63,정보통신업
텔코웨어(주),078000,2019/12,63,정보통신업
텔코웨어(주),078000,2020/12,63,정보통신업
텔코웨어(주),078000,2021/12,63,정보통신업
티와이엠(주),002900,2011/12,29,제조업
티와이엠(주),002900,2012/12,29,제조업
티와이엠(주),002900,2013/12,29,제조업
티와이엠(주),002900,2014/12,29,제조업
티와이엠(주),002900,2015/12,29,제조업
티와이엠(주),002900,2016/12,29,제조업
티와이엠(주),002900,2017/12,29,제조업
티와이엠(주),002900,2018/12,29,제조업
티와이엠(주),002900,2019/12,29,제조업
티와이엠(주),002900,2020/12,29,제조업
티와이엠(주),002900,2021/12,29,제조업
티케이지휴켐스(주),069260,2011/12,20,제조업
티케이지휴켐스(주),069260,2012/12,20,제조업
티케이지휴켐스(주),069260,2013/12,20,제조업
티케이지휴켐스(주),069260,2014/12,20,제조업
티케이지휴켐스(주),069260,2015/12,20,제조업
티케이지휴켐스(주),069260,2016/12,20,제조업
티케이지휴켐스(주),069260,2017/12,20,제조업
티케이지휴켐스(주),069260,2018/12,20,제조업
티케이지휴켐스(주),069260,2019/12,20,제조업
티케이지휴켐스(주),069260,2020/12,20,제조업
티케이지휴켐스(주),069260,2021/12,20,제조업
파미셀(주),005690,2011/12,21,제조업
파미셀(주),005690,2012/12,21,제조업
파미셀(주),005690,2013/12,21,제조업
파미셀(주),005690,2014/12,21,제조업
파미셀(주),005690,2015/12,21,제조업
파미셀(주),005690,2016/12,21,제조업
파미셀(주),005690,2017/12,21,제조업
파미셀(주),005690,2018/12,21,제조업
파미셀(주),005690,2019/12,21,제조업
파미셀(주),005690,2020/12,21,제조업
파미셀(주),005690,2021/12,21,제조업
팜젠사이언스(주),004720,2011/12,21,제조업
팜젠사이언스(주),004720,2012/12,21,제조업
팜젠사이언스(주),004720,2013/12,21,제조업
팜젠사이언스(주),004720,2014/12,21,제조업
팜젠사이언스(주),004720,2015/12,21,제조업
팜젠사이언스(주),004720,2016/12,21,제조업
팜젠사이언스(주),004720,2017/12,21,제조업
팜젠사이언스(주),004720,2018/12,21,제조업
팜젠사이언스(주),004720,2019/12,21,제조업
팜젠사이언스(주),004720,2020/12,21,제조업
팜젠사이언스(주),004720,2021/12,21,제조업
팬오션(주),028670,2011/12,50,운수 및 창고업
팬오션(주),028670,2012/12,50,운수 및 창고업
팬오션(주),028670,2013/12,50,운수 및 창고업
팬오션(주),028670,2014/12,50,운수 및 창고업
팬오션(주),028670,2015/12,50,운수 및 창고업
팬오션(주),028670,2016/12,50,운수 및 창고업
팬오션(주),028670,2017/12,50,운수 및 창고업
팬오션(주),028670,2018/12,50,운수 및 창고업
팬오션(주),028670,2019/12,50,운수 및 창고업
팬오션(주),028670,2020/12,50,운수 및 창고업
팬오션(주),028670,2021/12,50,운수 및 창고업
퍼스텍(주),010820,2011/12,25,제조업
퍼스텍(주),010820,2012/12,25,제조업
퍼스텍(주),010820,2013/12,25,제조업
퍼스텍(주),010820,2014/12,25,제조업
퍼스텍(주),010820,2015/12,25,제조업
퍼스텍(주),010820,2016/12,25,제조업
퍼스텍(주),010820,2017/12,25,제조업
퍼스텍(주),010820,2018/12,25,제조업
퍼스텍(주),010820,2019/12,25,제조업
퍼스텍(주),010820,2020/12,25,제조업
퍼스텍(주),010820,2021/12,25,제조업
페이퍼코리아(주),001020,2011/12,17,제조업
페이퍼코리아(주),001020,2012/12,17,제조업
페이퍼코리아(주),001020,2013/12,17,제조업
페이퍼코리아(주),001020,2014/12,17,제조업
페이퍼코리아(주),001020,2015/12,17,제조업
페이퍼코리아(주),001020,2016/12,17,제조업
페이퍼코리아(주),001020,2017/12,17,제조업
페이퍼코리아(주),001020,2018/12,17,제조업
페이퍼코리아(주),001020,2019/12,17,제조업
페이퍼코리아(주),001020,2020/12,17,제조업
페이퍼코리아(주),001020,2021/12,17,제조업
평산차업집단유한공사,950010,2011/09,71,"전문, 과학 및 기술 서비스업"
평산차업집단유한공사,950010,2012/09,71,"전문, 과학 및 기술 서비스업"
평산차업집단유한공사,950010,2013/09,71,"전문, 과학 및 기술 서비스업"
평산차업집단유한공사,950010,2013/12,71,"전문, 과학 및 기술 서비스업"
평산차업집단유한공사,950010,2014/12,71,"전문, 과학 및 기술 서비스업"
평화산업(주),090080,2011/12,30,제조업
평화산업(주),090080,2012/12,30,제조업
평화산업(주),090080,2013/12,30,제조업
평화산업(주),090080,2014/12,30,제조업
평화산업(주),090080,2015/12,30,제조업
평화산업(주),090080,2016/12,30,제조업
평화산업(주),090080,2017/12,30,제조업
평화산업(주),090080,2018/12,30,제조업
평화산업(주),090080,2019/12,30,제조업
평화산업(주),090080,2020/12,30,제조업
평화산업(주),090080,2021/12,30,제조업
평화홀딩스(주),010770,2011/12,30,제조업
평화홀딩스(주),010770,2012/12,30,제조업
평화홀딩스(주),010770,2013/12,30,제조업
평화홀딩스(주),010770,2014/12,30,제조업
평화홀딩스(주),010770,2015/12,30,제조업
평화홀딩스(주),010770,2016/12,30,제조업
평화홀딩스(주),010770,2017/12,30,제조업
평화홀딩스(주),010770,2018/12,30,제조업
평화홀딩스(주),010770,2019/12,30,제조업
평화홀딩스(주),010770,2020/12,30,제조업
평화홀딩스(주),010770,2021/12,30,제조업
포스코스틸리온(주),058430,2011/12,24,제조업
포스코스틸리온(주),058430,2012/12,24,제조업
포스코스틸리온(주),058430,2013/12,24,제조업
포스코스틸리온(주),058430,2014/12,24,제조업
포스코스틸리온(주),058430,2015/12,24,제조업
포스코스틸리온(주),058430,2016/12,24,제조업
포스코스틸리온(주),058430,2017/12,24,제조업
포스코스틸리온(주),058430,2018/12,24,제조업
포스코스틸리온(주),058430,2019/12,24,제조업
포스코스틸리온(주),058430,2020/12,24,제조업
포스코스틸리온(주),058430,2021/12,24,제조업
포스코홀딩스(주),005490,2011/12,24,제조업
포스코홀딩스(주),005490,2012/12,24,제조업
포스코홀딩스(주),005490,2013/12,24,제조업
포스코홀딩스(주),005490,2014/12,24,제조업
포스코홀딩스(주),005490,2015/12,24,제조업
포스코홀딩스(주),005490,2016/12,24,제조업
포스코홀딩스(주),005490,2017/12,24,제조업
포스코홀딩스(주),005490,2018/12,24,제조업
포스코홀딩스(주),005490,2019/12,24,제조업
포스코홀딩스(주),005490,2020/12,24,제조업
포스코홀딩스(주),005490,2021/12,24,제조업
풍림산업(주),001310,2011/12,41,건설업
피아이첨단소재(주),178920,2011/12,22,제조업
피아이첨단소재(주),178920,2012/12,22,제조업
피아이첨단소재(주),178920,2013/12,22,제조업
피아이첨단소재(주),178920,2014/12,22,제조업
피아이첨단소재(주),178920,2015/12,22,제조업
피아이첨단소재(주),178920,2016/12,22,제조업
피아이첨단소재(주),178920,2017/12,22,제조업
피아이첨단소재(주),178920,2018/12,22,제조업
피아이첨단소재(주),178920,2019/12,22,제조업
피아이첨단소재(주),178920,2020/12,22,제조업
피아이첨단소재(주),178920,2021/12,22,제조업
하나제약(주),293480,2011/12,21,제조업
하나제약(주),293480,2012/12,21,제조업
하나제약(주),293480,2013/12,21,제조업
하나제약(주),293480,2014/12,21,제조업
하나제약(주),293480,2015/12,21,제조업
하나제약(주),293480,2016/12,21,제조업
하나제약(주),293480,2017/12,21,제조업
하나제약(주),293480,2018/12,21,제조업
하나제약(주),293480,2019/12,21,제조업
하나제약(주),293480,2020/12,21,제조업
하나제약(주),293480,2021/12,21,제조업
하이트진로(주),000080,2011/12,11,제조업
하이트진로(주),000080,2012/12,11,제조업
하이트진로(주),000080,2013/12,11,제조업
하이트진로(주),000080,2014/12,11,제조업
하이트진로(주),000080,2015/12,11,제조업
하이트진로(주),000080,2016/12,11,제조업
하이트진로(주),000080,2017/12,11,제조업
하이트진로(주),000080,2018/12,11,제조업
하이트진로(주),000080,2019/12,11,제조업
하이트진로(주),000080,2020/12,11,제조업
하이트진로(주),000080,2021/12,11,제조업
하이트진로홀딩스(주),000140,2011/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2012/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2013/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2014/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2015/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2016/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2017/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2018/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2019/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2020/12,71,"전문, 과학 및 기술 서비스업"
하이트진로홀딩스(주),000140,2021/12,71,"전문, 과학 및 기술 서비스업"
한국가스공사(주),036460,2011/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2012/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2013/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2014/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2015/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2016/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국가스공사(주),036460,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국공항(주),005430,2011/12,52,운수 및 창고업
한국공항(주),005430,2012/12,52,운수 및 창고업
한국공항(주),005430,2013/12,52,운수 및 창고업
한국공항(주),005430,2014/12,52,운수 및 창고업
한국공항(주),005430,2015/12,52,운수 및 창고업
한국공항(주),005430,2016/12,52,운수 및 창고업
한국공항(주),005430,2017/12,52,운수 및 창고업
한국공항(주),005430,2018/12,52,운수 및 창고업
한국공항(주),005430,2019/12,52,운수 및 창고업
한국공항(주),005430,2020/12,52,운수 및 창고업
한국공항(주),005430,2021/12,52,운수 및 창고업
한국내화(주),010040,2011/12,23,제조업
한국내화(주),010040,2012/12,23,제조업
한국내화(주),010040,2013/12,23,제조업
한국내화(주),010040,2014/12,23,제조업
한국내화(주),010040,2015/12,23,제조업
한국내화(주),010040,2016/12,23,제조업
한국내화(주),010040,2017/12,23,제조업
한국내화(주),010040,2018/12,23,제조업
한국내화(주),010040,2019/12,23,제조업
한국내화(주),010040,2020/12,23,제조업
한국내화(주),010040,2021/12,23,제조업
한국단자공업(주),025540,2011/12,28,제조업
한국단자공업(주),025540,2012/12,28,제조업
한국단자공업(주),025540,2013/12,28,제조업
한국단자공업(주),025540,2014/12,28,제조업
한국단자공업(주),025540,2015/12,28,제조업
한국단자공업(주),025540,2016/12,28,제조업
한국단자공업(주),025540,2017/12,28,제조업
한국단자공업(주),025540,2018/12,28,제조업
한국단자공업(주),025540,2019/12,28,제조업
한국단자공업(주),025540,2020/12,28,제조업
한국단자공업(주),025540,2021/12,28,제조업
한국석유공업(주),004090,2011/12,23,제조업
한국석유공업(주),004090,2012/12,23,제조업
한국석유공업(주),004090,2013/12,23,제조업
한국석유공업(주),004090,2014/12,23,제조업
한국석유공업(주),004090,2015/12,23,제조업
한국석유공업(주),004090,2016/12,23,제조업
한국석유공업(주),004090,2017/12,23,제조업
한국석유공업(주),004090,2018/12,23,제조업
한국석유공업(주),004090,2019/12,23,제조업
한국석유공업(주),004090,2020/12,23,제조업
한국석유공업(주),004090,2021/12,23,제조업
한국수출포장공업(주),002200,2011/12,17,제조업
한국수출포장공업(주),002200,2012/12,17,제조업
한국수출포장공업(주),002200,2013/12,17,제조업
한국수출포장공업(주),002200,2014/12,17,제조업
한국수출포장공업(주),002200,2015/12,17,제조업
한국수출포장공업(주),002200,2016/12,17,제조업
한국수출포장공업(주),002200,2017/12,17,제조업
한국수출포장공업(주),002200,2018/12,17,제조업
한국수출포장공업(주),002200,2019/12,17,제조업
한국수출포장공업(주),002200,2020/12,17,제조업
한국수출포장공업(주),002200,2021/12,17,제조업
한국쉘석유(주),002960,2011/12,19,제조업
한국쉘석유(주),002960,2012/12,19,제조업
한국쉘석유(주),002960,2013/12,19,제조업
한국쉘석유(주),002960,2014/12,19,제조업
한국쉘석유(주),002960,2015/12,19,제조업
한국쉘석유(주),002960,2016/12,19,제조업
한국쉘석유(주),002960,2017/12,19,제조업
한국쉘석유(주),002960,2018/12,19,제조업
한국쉘석유(주),002960,2019/12,19,제조업
한국쉘석유(주),002960,2020/12,19,제조업
한국쉘석유(주),002960,2021/12,19,제조업
한국앤컴퍼니(주),000240,2011/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2012/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2013/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2014/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2015/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2016/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2017/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2018/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2019/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2020/12,71,"전문, 과학 및 기술 서비스업"
한국앤컴퍼니(주),000240,2021/12,71,"전문, 과학 및 기술 서비스업"
한국유나이티드제약(주),033270,2011/12,21,제조업
한국유나이티드제약(주),033270,2012/12,21,제조업
한국유나이티드제약(주),033270,2013/12,21,제조업
한국유나이티드제약(주),033270,2014/12,21,제조업
한국유나이티드제약(주),033270,2015/12,21,제조업
한국유나이티드제약(주),033270,2016/12,21,제조업
한국유나이티드제약(주),033270,2017/12,21,제조업
한국유나이티드제약(주),033270,2018/12,21,제조업
한국유나이티드제약(주),033270,2019/12,21,제조업
한국유나이티드제약(주),033270,2020/12,21,제조업
한국유나이티드제약(주),033270,2021/12,21,제조업
한국유리공업(주),002000,2011/12,23,제조업
한국유리공업(주),002000,2012/12,23,제조업
한국유리공업(주),002000,2013/12,23,제조업
한국유리공업(주),002000,2014/12,23,제조업
한국유리공업(주),002000,2015/12,23,제조업
한국유리공업(주),002000,2016/12,23,제조업
한국유리공업(주),002000,2017/12,23,제조업
한국전력공사(주),015760,2011/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2012/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2013/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2014/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2015/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2016/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력공사(주),015760,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국전력기술(주),052690,2011/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2012/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2013/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2014/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2015/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2016/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2017/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2018/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2019/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2020/12,72,"전문, 과학 및 기술 서비스업"
한국전력기술(주),052690,2021/12,72,"전문, 과학 및 기술 서비스업"
한국제지(주),002300,2011/12,17,제조업
한국제지(주),002300,2012/12,17,제조업
한국제지(주),002300,2013/12,17,제조업
한국제지(주),002300,2014/12,17,제조업
한국제지(주),002300,2015/12,17,제조업
한국제지(주),002300,2016/12,17,제조업
한국제지(주),002300,2017/12,17,제조업
한국제지(주),002300,2018/12,17,제조업
한국제지(주),002300,2019/12,17,제조업
한국조선해양(주),009540,2011/12,31,제조업
한국조선해양(주),009540,2012/12,31,제조업
한국조선해양(주),009540,2013/12,31,제조업
한국조선해양(주),009540,2014/12,31,제조업
한국조선해양(주),009540,2015/12,31,제조업
한국조선해양(주),009540,2016/12,31,제조업
한국조선해양(주),009540,2017/12,31,제조업
한국조선해양(주),009540,2018/12,31,제조업
한국조선해양(주),009540,2019/12,31,제조업
한국조선해양(주),009540,2020/12,31,제조업
한국조선해양(주),009540,2021/12,31,제조업
한국주강(주),025890,2011/12,29,제조업
한국주강(주),025890,2012/12,29,제조업
한국주강(주),025890,2013/12,29,제조업
한국주강(주),025890,2014/12,29,제조업
한국주강(주),025890,2015/12,29,제조업
한국주강(주),025890,2016/12,29,제조업
한국주강(주),025890,2017/12,29,제조업
한국주강(주),025890,2018/12,29,제조업
한국주강(주),025890,2019/12,29,제조업
한국주강(주),025890,2020/12,29,제조업
한국주강(주),025890,2021/12,29,제조업
한국주철관공업(주),000970,2011/03,24,제조업
한국주철관공업(주),000970,2012/03,24,제조업
한국주철관공업(주),000970,2013/03,24,제조업
한국주철관공업(주),000970,2014/03,24,제조업
한국주철관공업(주),000970,2015/03,24,제조업
한국주철관공업(주),000970,2016/03,24,제조업
한국주철관공업(주),000970,2017/03,24,제조업
한국주철관공업(주),000970,2018/03,24,제조업
한국주철관공업(주),000970,2019/03,24,제조업
한국주철관공업(주),000970,2020/03,24,제조업
한국주철관공업(주),000970,2021/12,24,제조업
한국지역난방공사,071320,2011/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2012/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2013/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2014/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2015/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2016/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국지역난방공사,071320,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업"
한국철강(주),104700,2011/12,24,제조업
한국철강(주),104700,2012/12,24,제조업
한국철강(주),104700,2013/12,24,제조업
한국철강(주),104700,2014/12,24,제조업
한국철강(주),104700,2015/12,24,제조업
한국철강(주),104700,2016/12,24,제조업
한국철강(주),104700,2017/12,24,제조업
한국철강(주),104700,2018/12,24,제조업
한국철강(주),104700,2019/12,24,제조업
한국철강(주),104700,2020/12,24,제조업
한국철강(주),104700,2021/12,24,제조업
한국콜마(주),161890,2013/03,20,제조업
한국콜마(주),161890,2014/12,20,제조업
한국콜마(주),161890,2015/12,20,제조업
한국콜마(주),161890,2016/12,20,제조업
한국콜마(주),161890,2017/12,20,제조업
한국콜마(주),161890,2018/12,20,제조업
한국콜마(주),161890,2019/12,20,제조업
한국콜마(주),161890,2020/12,20,제조업
한국콜마(주),161890,2021/12,20,제조업
한국콜마홀딩스(주),024720,2011/03,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2012/03,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2013/03,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2014/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2015/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2016/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2017/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2018/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2019/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2020/12,71,"전문, 과학 및 기술 서비스업"
한국콜마홀딩스(주),024720,2021/12,71,"전문, 과학 및 기술 서비스업"
한국타이어앤테크놀로지(주),161390,2012/12,22,제조업
한국타이어앤테크놀로지(주),161390,2013/12,22,제조업
한국타이어앤테크놀로지(주),161390,2014/12,22,제조업
한국타이어앤테크놀로지(주),161390,2015/12,22,제조업
한국타이어앤테크놀로지(주),161390,2016/12,22,제조업
한국타이어앤테크놀로지(주),161390,2017/12,22,제조업
한국타이어앤테크놀로지(주),161390,2018/12,22,제조업
한국타이어앤테크놀로지(주),161390,2019/12,22,제조업
한국타이어앤테크놀로지(주),161390,2020/12,22,제조업
한국타이어앤테크놀로지(주),161390,2021/12,22,제조업
한국프랜지공업(주),010100,2011/12,30,제조업
한국프랜지공업(주),010100,2012/12,30,제조업
한국프랜지공업(주),010100,2013/12,30,제조업
한국프랜지공업(주),010100,2014/12,30,제조업
한국프랜지공업(주),010100,2015/12,30,제조업
한국프랜지공업(주),010100,2016/12,30,제조업
한국프랜지공업(주),010100,2017/12,30,제조업
한국프랜지공업(주),010100,2018/12,30,제조업
한국프랜지공업(주),010100,2019/12,30,제조업
한국프랜지공업(주),010100,2020/12,30,제조업
한국프랜지공업(주),010100,2021/12,30,제조업
한국항공우주산업(주),047810,2011/12,31,제조업
한국항공우주산업(주),047810,2012/12,31,제조업
한국항공우주산업(주),047810,2013/12,31,제조업
한국항공우주산업(주),047810,2014/12,31,제조업
한국항공우주산업(주),047810,2015/12,31,제조업
한국항공우주산업(주),047810,2016/12,31,제조업
한국항공우주산업(주),047810,2017/12,31,제조업
한국항공우주산업(주),047810,2018/12,31,제조업
한국항공우주산업(주),047810,2019/12,31,제조업
한국항공우주산업(주),047810,2020/12,31,제조업
한국항공우주산업(주),047810,2021/12,31,제조업
한국화장품(주),123690,2011/12,46,도매 및 소매업
한국화장품(주),123690,2012/12,46,도매 및 소매업
한국화장품(주),123690,2013/12,46,도매 및 소매업
한국화장품(주),123690,2014/12,46,도매 및 소매업
한국화장품(주),123690,2015/12,46,도매 및 소매업
한국화장품(주),123690,2016/12,46,도매 및 소매업
한국화장품(주),123690,2017/12,46,도매 및 소매업
한국화장품(주),123690,2018/12,46,도매 및 소매업
한국화장품(주),123690,2019/12,46,도매 및 소매업
한국화장품(주),123690,2020/12,46,도매 및 소매업
한국화장품(주),123690,2021/12,46,도매 및 소매업
한미반도체(주),042700,2011/12,29,제조업
한미반도체(주),042700,2012/12,29,제조업
한미반도체(주),042700,2013/12,29,제조업
한미반도체(주),042700,2014/12,29,제조업
한미반도체(주),042700,2015/12,29,제조업
한미반도체(주),042700,2016/12,29,제조업
한미반도체(주),042700,2017/12,29,제조업
한미반도체(주),042700,2018/12,29,제조업
한미반도체(주),042700,2019/12,29,제조업
한미반도체(주),042700,2020/12,29,제조업
한미반도체(주),042700,2021/12,29,제조업
한미사이언스(주),008930,2011/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2012/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2013/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2014/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2015/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2016/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2017/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2018/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2019/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2020/12,71,"전문, 과학 및 기술 서비스업"
한미사이언스(주),008930,2021/12,71,"전문, 과학 및 기술 서비스업"
한미약품(주),128940,2011/12,21,제조업
한미약품(주),128940,2012/12,21,제조업
한미약품(주),128940,2013/12,21,제조업
한미약품(주),128940,2014/12,21,제조업
한미약품(주),128940,2015/12,21,제조업
한미약품(주),128940,2016/12,21,제조업
한미약품(주),128940,2017/12,21,제조업
