회사명,거래소코드,회계년도,상장일
(주)DB하이텍,000990,2011/12,1975/12/12
(주)DB하이텍,000990,2012/12,1975/12/12
(주)DB하이텍,000990,2013/12,1975/12/12
(주)DB하이텍,000990,2014/12,1975/12/12
(주)DB하이텍,000990,2015/12,1975/12/12
(주)DB하이텍,000990,2016/12,1975/12/12
(주)DB하이텍,000990,2017/12,1975/12/12
(주)DB하이텍,000990,2018/12,1975/12/12
(주)DB하이텍,000990,2019/12,1975/12/12
(주)DB하이텍,000990,2020/12,1975/12/12
(주)DB하이텍,000990,2021/12,1975/12/12
(주)HJ중공업,097230,2011/12,2007/08/31
(주)HJ중공업,097230,2012/12,2007/08/31
(주)HJ중공업,097230,2013/12,2007/08/31
(주)HJ중공업,097230,2014/12,2007/08/31
(주)HJ중공업,097230,2015/12,2007/08/31
(주)HJ중공업,097230,2016/12,2007/08/31
(주)HJ중공업,097230,2017/12,2007/08/31
(주)HJ중공업,097230,2018/12,2007/08/31
(주)HJ중공업,097230,2019/12,2007/08/31
(주)HJ중공업,097230,2020/12,2007/08/31
(주)HJ중공업,097230,2021/12,2007/08/31
(주)MH에탄올,023150,2011/12,1996/12/24
(주)MH에탄올,023150,2012/12,1996/12/24
(주)MH에탄올,023150,2013/12,1996/12/24
(주)MH에탄올,023150,2014/12,1996/12/24
(주)MH에탄올,023150,2015/12,1996/12/24
(주)MH에탄올,023150,2016/12,1996/12/24
(주)MH에탄올,023150,2017/12,1996/12/24
(주)MH에탄올,023150,2018/12,1996/12/24
(주)MH에탄올,023150,2019/12,1996/12/24
(주)MH에탄올,023150,2020/12,1996/12/24
(주)MH에탄올,023150,2021/12,1996/12/24
(주)SH에너지화학,002360,2011/12,1985/12/23
(주)SH에너지화학,002360,2012/12,1985/12/23
(주)SH에너지화학,002360,2013/12,1985/12/23
(주)SH에너지화학,002360,2014/12,1985/12/23
(주)SH에너지화학,002360,2015/12,1985/12/23
(주)SH에너지화학,002360,2016/12,1985/12/23
(주)SH에너지화학,002360,2017/12,1985/12/23
(주)SH에너지화학,002360,2018/12,1985/12/23
(주)SH에너지화학,002360,2019/12,1985/12/23
(주)SH에너지화학,002360,2020/12,1985/12/23
(주)SH에너지화학,002360,2021/12,1985/12/23
(주)SIMPAC,009160,2011/12,1989/07/29
(주)SIMPAC,009160,2012/12,1989/07/29
(주)SIMPAC,009160,2013/12,1989/07/29
(주)SIMPAC,009160,2014/12,1989/07/29
(주)SIMPAC,009160,2015/12,1989/07/29
(주)SIMPAC,009160,2016/12,1989/07/29
(주)SIMPAC,009160,2017/12,1989/07/29
(주)SIMPAC,009160,2018/12,1989/07/29
(주)SIMPAC,009160,2019/12,1989/07/29
(주)SIMPAC,009160,2020/12,1989/07/29
(주)SIMPAC,009160,2021/12,1989/07/29
(주)SNT에너지,100840,2011/12,2008/02/22
(주)SNT에너지,100840,2012/12,2008/02/22
(주)SNT에너지,100840,2013/12,2008/02/22
(주)SNT에너지,100840,2014/12,2008/02/22
(주)SNT에너지,100840,2015/12,2008/02/22
(주)SNT에너지,100840,2016/12,2008/02/22
(주)SNT에너지,100840,2017/12,2008/02/22
(주)SNT에너지,100840,2018/12,2008/02/22
(주)SNT에너지,100840,2019/12,2008/02/22
(주)SNT에너지,100840,2020/12,2008/02/22
(주)SNT에너지,100840,2021/12,2008/02/22
(주)SNT홀딩스,036530,2011/12,2002/10/22
(주)SNT홀딩스,036530,2012/12,2002/10/22
(주)SNT홀딩스,036530,2013/12,2002/10/22
(주)SNT홀딩스,036530,2014/12,2002/10/22
(주)SNT홀딩스,036530,2015/12,2002/10/22
(주)SNT홀딩스,036530,2016/12,2002/10/22
(주)SNT홀딩스,036530,2017/12,2002/10/22
(주)SNT홀딩스,036530,2018/12,2002/10/22
(주)SNT홀딩스,036530,2019/12,2002/10/22
(주)SNT홀딩스,036530,2020/12,2002/10/22
(주)SNT홀딩스,036530,2021/12,2002/10/22
(주)STX,011810,2011/12,1990/09/12
(주)STX,011810,2012/12,1990/09/12
(주)STX,011810,2013/12,1990/09/12
(주)STX,011810,2014/12,1990/09/12
(주)STX,011810,2015/12,1990/09/12
(주)STX,011810,2016/12,1990/09/12
(주)STX,011810,2017/12,1990/09/12
(주)STX,011810,2018/12,1990/09/12
(주)STX,011810,2019/12,1990/09/12
(주)STX,011810,2020/12,1990/09/12
(주)STX,011810,2021/12,1990/09/12
(주)TCC스틸,002710,2011/12,1984/12/21
(주)TCC스틸,002710,2012/12,1984/12/21
(주)TCC스틸,002710,2013/12,1984/12/21
(주)TCC스틸,002710,2014/12,1984/12/21
(주)TCC스틸,002710,2015/12,1984/12/21
(주)TCC스틸,002710,2016/12,1984/12/21
(주)TCC스틸,002710,2017/12,1984/12/21
(주)TCC스틸,002710,2018/12,1984/12/21
(주)TCC스틸,002710,2019/12,1984/12/21
(주)TCC스틸,002710,2020/12,1984/12/21
(주)TCC스틸,002710,2021/12,1984/12/21
(주)강원랜드,035250,2011/12,2003/09/04
(주)강원랜드,035250,2012/12,2003/09/04
(주)강원랜드,035250,2013/12,2003/09/04
(주)강원랜드,035250,2014/12,2003/09/04
(주)강원랜드,035250,2015/12,2003/09/04
(주)강원랜드,035250,2016/12,2003/09/04
(주)강원랜드,035250,2017/12,2003/09/04
(주)강원랜드,035250,2018/12,2003/09/04
(주)강원랜드,035250,2019/12,2003/09/04
(주)강원랜드,035250,2020/12,2003/09/04
(주)강원랜드,035250,2021/12,2003/09/04
(주)갤럭시아에스엠,011420,2011/12,1989/11/14
(주)갤럭시아에스엠,011420,2012/12,1989/11/14
(주)갤럭시아에스엠,011420,2013/12,1989/11/14
(주)갤럭시아에스엠,011420,2014/12,1989/11/14
(주)갤럭시아에스엠,011420,2015/12,1989/11/14
(주)갤럭시아에스엠,011420,2016/12,1989/11/14
(주)갤럭시아에스엠,011420,2017/12,1989/11/14
(주)갤럭시아에스엠,011420,2018/12,1989/11/14
(주)갤럭시아에스엠,011420,2019/12,1989/11/14
(주)갤럭시아에스엠,011420,2020/12,1989/11/14
(주)갤럭시아에스엠,011420,2021/12,1989/11/14
(주)경농,002100,2011/12,1977/06/30
(주)경농,002100,2012/12,1977/06/30
(주)경농,002100,2013/12,1977/06/30
(주)경농,002100,2014/12,1977/06/30
(주)경농,002100,2015/12,1977/06/30
(주)경농,002100,2016/12,1977/06/30
(주)경농,002100,2017/12,1977/06/30
(주)경농,002100,2018/12,1977/06/30
(주)경농,002100,2019/12,1977/06/30
(주)경농,002100,2020/12,1977/06/30
(주)경농,002100,2021/12,1977/06/30
(주)경동나비엔,009450,2011/12,1993/08/31
(주)경동나비엔,009450,2012/12,1993/08/31
(주)경동나비엔,009450,2013/12,1993/08/31
(주)경동나비엔,009450,2014/12,1993/08/31
(주)경동나비엔,009450,2015/12,1993/08/31
(주)경동나비엔,009450,2016/12,1993/08/31
(주)경동나비엔,009450,2017/12,1993/08/31
(주)경동나비엔,009450,2018/12,1993/08/31
(주)경동나비엔,009450,2019/12,1993/08/31
(주)경동나비엔,009450,2020/12,1993/08/31
(주)경동나비엔,009450,2021/12,1993/08/31
(주)경동도시가스,267290,2017/12,2017/05/12
(주)경동도시가스,267290,2018/12,2017/05/12
(주)경동도시가스,267290,2019/12,2017/05/12
(주)경동도시가스,267290,2020/12,2017/05/12
(주)경동도시가스,267290,2021/12,2017/05/12
(주)경동인베스트,012320,2011/12,1997/03/07
(주)경동인베스트,012320,2012/12,1997/03/07
(주)경동인베스트,012320,2013/12,1997/03/07
(주)경동인베스트,012320,2014/12,1997/03/07
(주)경동인베스트,012320,2015/12,1997/03/07
(주)경동인베스트,012320,2016/12,1997/03/07
(주)경동인베스트,012320,2017/12,1997/03/07
(주)경동인베스트,012320,2018/12,1997/03/07
(주)경동인베스트,012320,2019/12,1997/03/07
(주)경동인베스트,012320,2020/12,1997/03/07
(주)경동인베스트,012320,2021/12,1997/03/07
(주)경방,000050,2011/12,1956/03/03
(주)경방,000050,2012/12,1956/03/03
(주)경방,000050,2013/12,1956/03/03
(주)경방,000050,2014/12,1956/03/03
(주)경방,000050,2015/12,1956/03/03
(주)경방,000050,2016/12,1956/03/03
(주)경방,000050,2017/12,1956/03/03
(주)경방,000050,2018/12,1956/03/03
(주)경방,000050,2019/12,1956/03/03
(주)경방,000050,2020/12,1956/03/03
(주)경방,000050,2021/12,1956/03/03
(주)경보제약,214390,2011/12,2015/06/29
(주)경보제약,214390,2012/12,2015/06/29
(주)경보제약,214390,2013/12,2015/06/29
(주)경보제약,214390,2014/12,2015/06/29
(주)경보제약,214390,2015/12,2015/06/29
(주)경보제약,214390,2016/12,2015/06/29
(주)경보제약,214390,2017/12,2015/06/29
(주)경보제약,214390,2018/12,2015/06/29
(주)경보제약,214390,2019/12,2015/06/29
(주)경보제약,214390,2020/12,2015/06/29
(주)경보제약,214390,2021/12,2015/06/29
(주)경인양행,012610,2011/12,1995/10/05
(주)경인양행,012610,2012/12,1995/10/05
(주)경인양행,012610,2013/12,1995/10/05
(주)경인양행,012610,2014/12,1995/10/05
(주)경인양행,012610,2015/12,1995/10/05
(주)경인양행,012610,2016/12,1995/10/05
(주)경인양행,012610,2017/12,1995/10/05
(주)경인양행,012610,2018/12,1995/10/05
(주)경인양행,012610,2019/12,1995/10/05
(주)경인양행,012610,2020/12,1995/10/05
(주)경인양행,012610,2021/12,1995/10/05
(주)광명전기,017040,2011/12,1990/09/14
(주)광명전기,017040,2012/12,1990/09/14
(주)광명전기,017040,2013/12,1990/09/14
(주)광명전기,017040,2014/12,1990/09/14
(주)광명전기,017040,2015/12,1990/09/14
(주)광명전기,017040,2016/12,1990/09/14
(주)광명전기,017040,2017/12,1990/09/14
(주)광명전기,017040,2018/12,1990/09/14
(주)광명전기,017040,2019/12,1990/09/14
(주)광명전기,017040,2020/12,1990/09/14
(주)광명전기,017040,2021/12,1990/09/14
(주)광주신세계,037710,2011/12,2002/02/07
(주)광주신세계,037710,2012/12,2002/02/07
(주)광주신세계,037710,2013/12,2002/02/07
(주)광주신세계,037710,2014/12,2002/02/07
(주)광주신세계,037710,2015/12,2002/02/07
(주)광주신세계,037710,2016/12,2002/02/07
(주)광주신세계,037710,2017/12,2002/02/07
(주)광주신세계,037710,2018/12,2002/02/07
(주)광주신세계,037710,2019/12,2002/02/07
(주)광주신세계,037710,2020/12,2002/02/07
(주)광주신세계,037710,2021/12,2002/02/07
(주)국동,005320,2011/12,1996/12/24
(주)국동,005320,2012/12,1996/12/24
(주)국동,005320,2013/12,1996/12/24
(주)국동,005320,2014/12,1996/12/24
(주)국동,005320,2015/12,1996/12/24
(주)국동,005320,2016/12,1996/12/24
(주)국동,005320,2017/12,1996/12/24
(주)국동,005320,2018/12,1996/12/24
(주)국동,005320,2019/12,1996/12/24
(주)국동,005320,2020/12,1996/12/24
(주)국동,005320,2021/12,1996/12/24
(주)국보,001140,2011/12,1989/12/02
(주)국보,001140,2012/12,1989/12/02
(주)국보,001140,2013/12,1989/12/02
(주)국보,001140,2014/12,1989/12/02
(주)국보,001140,2015/12,1989/12/02
(주)국보,001140,2016/12,1989/12/02
(주)국보,001140,2017/12,1989/12/02
(주)국보,001140,2018/12,1989/12/02
(주)국보,001140,2019/12,1989/12/02
(주)국보,001140,2020/12,1989/12/02
(주)국보,001140,2021/12,1989/12/02
(주)금양,001570,2011/12,1976/12/27
(주)금양,001570,2012/12,1976/12/27
(주)금양,001570,2013/12,1976/12/27
(주)금양,001570,2014/12,1976/12/27
(주)금양,001570,2015/12,1976/12/27
(주)금양,001570,2016/12,1976/12/27
(주)금양,001570,2017/12,1976/12/27
(주)금양,001570,2018/12,1976/12/27
(주)금양,001570,2019/12,1976/12/27
(주)금양,001570,2020/12,1976/12/27
(주)금양,001570,2021/12,1976/12/27
(주)금호에이치티,214330,2011/12,2015/11/11
(주)금호에이치티,214330,2012/12,2015/11/11
(주)금호에이치티,214330,2013/12,2015/11/11
(주)금호에이치티,214330,2014/12,2015/11/11
(주)금호에이치티,214330,2015/12,2015/11/11
(주)금호에이치티,214330,2016/12,2015/11/11
(주)금호에이치티,214330,2017/12,2015/11/11
(주)금호에이치티,214330,2018/12,2015/11/11
(주)금호에이치티,214330,2019/12,2015/11/11
(주)금호에이치티,214330,2020/12,2015/11/11
(주)금호에이치티,214330,2021/12,2015/11/11
(주)까뮤이앤씨,013700,2011/12,1989/11/30
(주)까뮤이앤씨,013700,2012/12,1989/11/30
(주)까뮤이앤씨,013700,2013/12,1989/11/30
(주)까뮤이앤씨,013700,2014/12,1989/11/30
(주)까뮤이앤씨,013700,2015/12,1989/11/30
(주)까뮤이앤씨,013700,2016/12,1989/11/30
(주)까뮤이앤씨,013700,2017/12,1989/11/30
(주)까뮤이앤씨,013700,2018/12,1989/11/30
(주)까뮤이앤씨,013700,2019/12,1989/11/30
(주)까뮤이앤씨,013700,2020/12,1989/11/30
(주)까뮤이앤씨,013700,2021/12,1989/11/30
(주)나이스홀딩스,034310,2011/12,2004/02/04
(주)나이스홀딩스,034310,2012/12,2004/02/04
(주)나이스홀딩스,034310,2013/12,2004/02/04
(주)나이스홀딩스,034310,2014/12,2004/02/04
(주)나이스홀딩스,034310,2015/12,2004/02/04
(주)나이스홀딩스,034310,2016/12,2004/02/04
(주)나이스홀딩스,034310,2017/12,2004/02/04
(주)나이스홀딩스,034310,2018/12,2004/02/04
(주)나이스홀딩스,034310,2019/12,2004/02/04
(주)나이스홀딩스,034310,2020/12,2004/02/04
(주)나이스홀딩스,034310,2021/12,2004/02/04
(주)남선알미늄,008350,2011/12,1978/05/22
(주)남선알미늄,008350,2012/12,1978/05/22
(주)남선알미늄,008350,2013/12,1978/05/22
(주)남선알미늄,008350,2014/12,1978/05/22
(주)남선알미늄,008350,2015/12,1978/05/22
(주)남선알미늄,008350,2016/12,1978/05/22
(주)남선알미늄,008350,2017/12,1978/05/22
(주)남선알미늄,008350,2018/12,1978/05/22
(주)남선알미늄,008350,2019/12,1978/05/22
(주)남선알미늄,008350,2020/12,1978/05/22
(주)남선알미늄,008350,2021/12,1978/05/22
(주)남성,004270,2011/12,1989/11/14
(주)남성,004270,2012/12,1989/11/14
(주)남성,004270,2013/12,1989/11/14
(주)남성,004270,2014/12,1989/11/14
(주)남성,004270,2015/12,1989/11/14
(주)남성,004270,2016/12,1989/11/14
(주)남성,004270,2017/12,1989/11/14
(주)남성,004270,2018/12,1989/11/14
(주)남성,004270,2019/12,1989/11/14
(주)남성,004270,2020/12,1989/11/14
(주)남성,004270,2021/12,1989/11/14
(주)넥센,005720,2011/12,1987/12/19
(주)넥센,005720,2012/12,1987/12/19
(주)넥센,005720,2013/12,1987/12/19
(주)넥센,005720,2014/12,1987/12/19
(주)넥센,005720,2015/12,1987/12/19
(주)넥센,005720,2016/12,1987/12/19
(주)넥센,005720,2017/12,1987/12/19
(주)넥센,005720,2018/12,1987/12/19
(주)넥센,005720,2019/12,1987/12/19
(주)넥센,005720,2020/12,1987/12/19
(주)넥센,005720,2021/12,1987/12/19
(주)넥솔론,110570,2011/12,2011/10/14
(주)넥솔론,110570,2012/12,2011/10/14
(주)넥솔론,110570,2013/12,2011/10/14
(주)넥솔론,110570,2014/12,2011/10/14
(주)넥솔론,110570,2015/12,2011/10/14
(주)넥솔론,110570,2016/12,2011/10/14
(주)노루페인트,090350,2011/12,2006/07/03
(주)노루페인트,090350,2012/12,2006/07/03
(주)노루페인트,090350,2013/12,2006/07/03
(주)노루페인트,090350,2014/12,2006/07/03
(주)노루페인트,090350,2015/12,2006/07/03
(주)노루페인트,090350,2016/12,2006/07/03
(주)노루페인트,090350,2017/12,2006/07/03
(주)노루페인트,090350,2018/12,2006/07/03
(주)노루페인트,090350,2019/12,2006/07/03
(주)노루페인트,090350,2020/12,2006/07/03
(주)노루페인트,090350,2021/12,2006/07/03
(주)노루홀딩스,000320,2011/12,1973/08/10
(주)노루홀딩스,000320,2012/12,1973/08/10
(주)노루홀딩스,000320,2013/12,1973/08/10
(주)노루홀딩스,000320,2014/12,1973/08/10
(주)노루홀딩스,000320,2015/12,1973/08/10
(주)노루홀딩스,000320,2016/12,1973/08/10
(주)노루홀딩스,000320,2017/12,1973/08/10
(주)노루홀딩스,000320,2018/12,1973/08/10
(주)노루홀딩스,000320,2019/12,1973/08/10
(주)노루홀딩스,000320,2020/12,1973/08/10
(주)노루홀딩스,000320,2021/12,1973/08/10
(주)녹십자,006280,2011/12,1989/08/01
(주)녹십자,006280,2012/12,1989/08/01
(주)녹십자,006280,2013/12,1989/08/01
(주)녹십자,006280,2014/12,1989/08/01
(주)녹십자,006280,2015/12,1989/08/01
(주)녹십자,006280,2016/12,1989/08/01
(주)녹십자,006280,2017/12,1989/08/01
(주)녹십자,006280,2018/12,1989/08/01
(주)녹십자,006280,2019/12,1989/08/01
(주)녹십자,006280,2020/12,1989/08/01
(주)녹십자,006280,2021/12,1989/08/01
(주)녹십자홀딩스,005250,2011/12,1976/08/28
(주)녹십자홀딩스,005250,2012/12,1976/08/28
(주)녹십자홀딩스,005250,2013/12,1976/08/28
(주)녹십자홀딩스,005250,2014/12,1976/08/28
(주)녹십자홀딩스,005250,2015/12,1976/08/28
(주)녹십자홀딩스,005250,2016/12,1976/08/28
(주)녹십자홀딩스,005250,2017/12,1976/08/28
(주)녹십자홀딩스,005250,2018/12,1976/08/28
(주)녹십자홀딩스,005250,2019/12,1976/08/28
(주)녹십자홀딩스,005250,2020/12,1976/08/28
(주)녹십자홀딩스,005250,2021/12,1976/08/28
(주)농심,004370,2011/12,1976/06/30
(주)농심,004370,2012/12,1976/06/30
(주)농심,004370,2013/12,1976/06/30
(주)농심,004370,2014/12,1976/06/30
(주)농심,004370,2015/12,1976/06/30
(주)농심,004370,2016/12,1976/06/30
(주)농심,004370,2017/12,1976/06/30
(주)농심,004370,2018/12,1976/06/30
(주)농심,004370,2019/12,1976/06/30
(주)농심,004370,2020/12,1976/06/30
(주)농심,004370,2021/12,1976/06/30
(주)농심홀딩스,072710,2011/12,2003/07/30
(주)농심홀딩스,072710,2012/12,2003/07/30
(주)농심홀딩스,072710,2013/12,2003/07/30
(주)농심홀딩스,072710,2014/12,2003/07/30
(주)농심홀딩스,072710,2015/12,2003/07/30
(주)농심홀딩스,072710,2016/12,2003/07/30
(주)농심홀딩스,072710,2017/12,2003/07/30
(주)농심홀딩스,072710,2018/12,2003/07/30
(주)농심홀딩스,072710,2019/12,2003/07/30
(주)농심홀딩스,072710,2020/12,2003/07/30
(주)농심홀딩스,072710,2021/12,2003/07/30
(주)다우기술,023590,2011/12,1997/08/27
(주)다우기술,023590,2012/12,1997/08/27
(주)다우기술,023590,2013/12,1997/08/27
(주)다우기술,023590,2014/12,1997/08/27
(주)다우기술,023590,2015/12,1997/08/27
(주)다우기술,023590,2016/12,1997/08/27
(주)다우기술,023590,2017/12,1997/08/27
(주)다우기술,023590,2018/12,1997/08/27
(주)다우기술,023590,2019/12,1997/08/27
(주)다우기술,023590,2020/12,1997/08/27
(주)다우기술,023590,2021/12,1997/08/27
(주)다이나믹디자인,145210,2011/12,2015/03/19
(주)다이나믹디자인,145210,2012/12,2015/03/19
(주)다이나믹디자인,145210,2013/12,2015/03/19
(주)다이나믹디자인,145210,2014/12,2015/03/19
(주)다이나믹디자인,145210,2015/12,2015/03/19
(주)다이나믹디자인,145210,2016/12,2015/03/19
(주)다이나믹디자인,145210,2017/12,2015/03/19
(주)다이나믹디자인,145210,2018/12,2015/03/19
(주)다이나믹디자인,145210,2019/12,2015/03/19
(주)다이나믹디자인,145210,2020/12,2015/03/19
(주)다이나믹디자인,145210,2021/12,2015/03/19
(주)다함이텍,009280,2011/12,1988/09/27
(주)다함이텍,009280,2012/12,1988/09/27
(주)대교,019680,2011/12,2004/02/03
(주)대교,019680,2012/12,2004/02/03
(주)대교,019680,2013/12,2004/02/03
(주)대교,019680,2014/12,2004/02/03
(주)대교,019680,2015/12,2004/02/03
(주)대교,019680,2016/12,2004/02/03
(주)대교,019680,2017/12,2004/02/03
(주)대교,019680,2018/12,2004/02/03
(주)대교,019680,2019/12,2004/02/03
(주)대교,019680,2020/12,2004/02/03
(주)대교,019680,2021/12,2004/02/03
(주)대구백화점,006370,2011/03,1988/10/10
(주)대구백화점,006370,2012/03,1988/10/10
(주)대구백화점,006370,2013/03,1988/10/10
(주)대구백화점,006370,2014/03,1988/10/10
(주)대구백화점,006370,2015/03,1988/10/10
(주)대구백화점,006370,2016/03,1988/10/10
(주)대구백화점,006370,2017/03,1988/10/10
(주)대구백화점,006370,2018/12,1988/10/10
(주)대구백화점,006370,2019/12,1988/10/10
(주)대구백화점,006370,2020/12,1988/10/10
(주)대구백화점,006370,2021/12,1988/10/10
(주)대덕,008060,2011/12,1989/01/26
