회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
(주)에넥스,011090,2017/12,828,160,2759,846,218,3493
(주)에넥스,011090,2018/12,648,166,1371,718,201,1727
(주)에넥스,011090,2019/12,773,187,-3627,791,208,-3380
(주)에넥스,011090,2020/12,703,126,-8401,704,126,-8408
(주)에넥스,011090,2021/12,1526,152,10817,1526,153,10688
(주)에스비에스,034120,2011/12,4375,6327,76985,4375,6998,79523
(주)에스비에스,034120,2012/12,5560,10559,40934,5568,11501,38807
(주)에스비에스,034120,2013/12,3300,5084,34993,3301,5771,28422
(주)에스비에스,034120,2014/12,4660,3632,-4786,4661,4192,-10077
(주)에스비에스,034120,2015/12,5439,4120,41879,5439,4445,42812
(주)에스비에스,034120,2016/12,4494,4071,-1777,4494,4308,-65
(주)에스비에스,034120,2017/12,3970,4136,17234,4007,4439,20273
(주)에스비에스,034120,2018/12,5174,5617,2719,5202,5990,7947
(주)에스비에스,034120,2019/12,6473,3976,4708,6618,5962,27362
(주)에스비에스,034120,2020/12,6591,4306,-101995,6659,5341,-71114
(주)에스비에스,034120,2021/12,5366,4740,137579,5520,5826,192189
(주)에스엠벡셀,010580,2011/12,1193,204,-1154,,,
(주)에스엠벡셀,010580,2012/12,1381,92,-2459,,,
(주)에스엠벡셀,010580,2013/12,1250,221,-2199,,,
(주)에스엠벡셀,010580,2014/12,1492,111,-1548,,,
(주)에스엠벡셀,010580,2015/12,1455,56,-3016,,,
(주)에스엠벡셀,010580,2016/12,1446,63,-5491,,,
(주)에스엠벡셀,010580,2017/12,1873,45,-5429,,,
(주)에스엠벡셀,010580,2018/12,771,7,2835,,,
(주)에스엠벡셀,010580,2019/12,810,109,-11196,,,
(주)에스엠벡셀,010580,2020/12,3411,5,-11054,,,
(주)에스엠벡셀,010580,2021/12,350,15,-16606,350,15,-16606
(주)에스와이코퍼레이션,008080,2011/12,14376,4889,-19527,13784,5081,-23624
(주)에스와이코퍼레이션,008080,2012/12,11231,3966,-16240,6345,4540,-739
(주)에스원,012750,2011/12,0,15001,154442,0,15925,176188
(주)에스원,012750,2012/12,0,0,120472,0,0,142618
(주)에스원,012750,2013/12,0,0,103197,0,0,124084
(주)에스원,012750,2014/12,10042,2112,129903,10042,3970,148926
(주)에스원,012750,2015/12,2543,469,246791,2543,667,156198
(주)에스원,012750,2016/12,134,1737,183084,134,1900,186166
(주)에스원,012750,2017/12,58,3270,188785,64,3490,191406
(주)에스원,012750,2018/12,162,6011,194948,197,6274,198562
(주)에스원,012750,2019/12,719,5852,185860,859,6283,192454
(주)에스원,012750,2020/12,1079,3652,175734,1357,4165,187377
(주)에스원,012750,2021/12,960,4335,156237,1157,4968,170743
(주)에스제이엠,123700,2011/12,1044,250,15889,1065,376,28326
(주)에스제이엠,123700,2012/12,472,60,12128,478,227,24883
(주)에스제이엠,123700,2013/12,181,128,11292,191,195,22264
(주)에스제이엠,123700,2014/12,82,572,7733,81,623,23369
(주)에스제이엠,123700,2015/12,41,346,7748,67,644,32459
(주)에스제이엠,123700,2016/12,0,438,15822,0,760,20227
(주)에스제이엠,123700,2017/12,12,357,7624,12,670,10011
(주)에스제이엠,123700,2018/12,16,532,2901,16,996,7739
(주)에스제이엠,123700,2019/12,3,562,2183,451,999,11448
(주)에스제이엠,123700,2020/12,683,463,-419,1244,859,7878
(주)에스제이엠,123700,2021/12,2,636,7384,532,898,10312
(주)에스제이엠홀딩스,025530,2011/12,0,1482,8166,1081,2676,30673
(주)에스제이엠홀딩스,025530,2012/12,0,1180,2417,525,2202,26296
(주)에스제이엠홀딩스,025530,2013/12,0,772,41,237,1636,22311
(주)에스제이엠홀딩스,025530,2014/12,0,795,8246,127,2079,24903
(주)에스제이엠홀딩스,025530,2015/12,99,513,11042,191,1808,33310
(주)에스제이엠홀딩스,025530,2016/12,237,261,5624,248,1467,20451
(주)에스제이엠홀딩스,025530,2017/12,321,852,19355,334,2163,28151
(주)에스제이엠홀딩스,025530,2018/12,308,1035,3865,311,2695,10712
(주)에스제이엠홀딩스,025530,2019/12,300,808,4614,751,2398,13159
(주)에스제이엠홀딩스,025530,2020/12,255,1029,2513,1499,3591,9269
(주)에스제이엠홀딩스,025530,2021/12,306,519,3298,1729,3091,12219
(주)에스지글로벌,001380,2011/12,1667,90,1190,1806,143,302
(주)에스지글로벌,001380,2012/12,2075,848,-9575,2537,835,-10627
(주)에스지글로벌,001380,2013/12,1779,739,2949,2069,486,2468
(주)에스지글로벌,001380,2014/12,1733,1403,-1575,2080,92,-1549
(주)에스지글로벌,001380,2015/12,1744,1658,-2723,2144,1735,-6765
(주)에스지글로벌,001380,2016/12,2295,931,4347,2870,1006,748
(주)에스지글로벌,001380,2017/12,2359,4105,5210,2982,4059,1769
(주)에스지글로벌,001380,2018/12,1089,820,2876,2080,606,3725
(주)에스지글로벌,001380,2019/12,1142,636,3080,2236,395,-2004
(주)에스지글로벌,001380,2020/12,1097,435,1328,1184,281,370
(주)에스지글로벌,001380,2021/12,1129,1082,-3284,1895,840,-5295
(주)에스지세계물산,004060,2011/12,692,1556,5814,777,983,3622
(주)에스지세계물산,004060,2012/12,681,1515,5624,784,1035,2403
(주)에스지세계물산,004060,2013/12,510,1307,-5046,552,798,-4388
(주)에스지세계물산,004060,2014/12,223,907,-12983,265,443,-8289
(주)에스지세계물산,004060,2015/12,384,845,3348,440,434,2175
(주)에스지세계물산,004060,2016/12,647,134,-4436,719,137,-4268
(주)에스지세계물산,004060,2017/12,1071,146,-8088,1469,128,-7491
(주)에스지세계물산,004060,2018/12,3088,102,-607,3127,113,708
(주)에스지세계물산,004060,2019/12,2323,219,15888,2822,221,10745
(주)에스지세계물산,004060,2020/12,815,464,-21222,917,464,-20817
(주)에스지세계물산,004060,2021/12,593,1878,66654,621,1269,63391
(주)에스피씨삼립,005610,2011/12,1376,485,8120,1376,486,7984
(주)에스피씨삼립,005610,2012/12,2710,530,13790,2710,530,13735
(주)에스피씨삼립,005610,2013/12,3191,266,17858,9491,283,26699
(주)에스피씨삼립,005610,2014/12,2976,276,20626,7625,299,41315
(주)에스피씨삼립,005610,2015/12,1882,227,22662,5438,326,51607
(주)에스피씨삼립,005610,2016/12,1485,156,28190,4338,254,61760
(주)에스피씨삼립,005610,2017/12,2518,10286,36871,4857,366,50527
(주)에스피씨삼립,005610,2018/12,3653,307,35708,5026,820,53078
(주)에스피씨삼립,005610,2019/12,6409,1009,38099,8804,1251,22044
(주)에스피씨삼립,005610,2020/12,12127,700,2098,14922,974,4041
(주)에스피씨삼립,005610,2021/12,7574,1245,53257,9614,1603,52710
(주)에이블씨엔씨,078520,2011/12,807,3296,36087,807,3305,36339
(주)에이블씨엔씨,078520,2012/12,1762,4145,53555,1762,4151,57168
(주)에이블씨엔씨,078520,2013/12,1267,4207,9001,1267,4225,17145
(주)에이블씨엔씨,078520,2014/12,1045,4034,2342,1045,4080,4954
(주)에이블씨엔씨,078520,2015/12,368,4114,16777,368,4180,20426
(주)에이블씨엔씨,078520,2016/12,1673,4208,24553,1673,4260,26934
(주)에이블씨엔씨,078520,2017/12,2055,2788,4447,2055,2884,9448
(주)에이블씨엔씨,078520,2018/12,491,5756,-13305,491,5848,-14286
(주)에이블씨엔씨,078520,2019/12,18854,5899,-31765,17133,24522,-11389
(주)에이블씨엔씨,078520,2020/12,11915,6825,-104552,11793,46271,-106437
(주)에이블씨엔씨,078520,2021/12,3437,2271,-47123,2794,3679,-45536
(주)에이엔피,015260,2011/12,2978,213,-6961,8412,630,-949
(주)에이엔피,015260,2012/12,3479,284,1290,9851,808,5613
(주)에이엔피,015260,2013/12,1335,201,504,7242,1171,2747
(주)에이엔피,015260,2014/12,1377,321,943,7288,1125,7788
(주)에이엔피,015260,2015/12,2110,148,-788,7954,886,1994
(주)에이엔피,015260,2016/12,1152,140,5036,1549,144,5381
(주)에이엔피,015260,2017/12,1181,237,-10857,1558,240,-12540
(주)에이엔피,015260,2018/12,2116,275,-9079,2539,275,-7776
(주)에이엔피,015260,2019/12,2104,197,-6715,2499,218,-7997
(주)에이엔피,015260,2020/12,1624,129,-24233,,,
(주)에이엔피,015260,2021/12,1853,803,-11948,,,
(주)에이프로젠,007460,2011/12,18223,6285,-89790,33117,5052,-83841
(주)에이프로젠,007460,2012/12,18273,6053,-27348,18068,5075,12070
(주)에이프로젠,007460,2013/12,10092,1629,-2265,,,
(주)에이프로젠,007460,2014/12,6760,4562,12445,,,
(주)에이프로젠,007460,2015/12,6444,691,3391,,,
(주)에이프로젠,007460,2016/12,2662,503,3322,,,
(주)에이프로젠,007460,2017/12,1997,258,1163,1997,258,1163
(주)에이프로젠,007460,2018/12,20835,7323,-16238,20837,7323,-22005
(주)에이프로젠,007460,2019/12,41048,31823,-9008,41245,32013,16923
(주)에이프로젠,007460,2020/12,48174,3934,-51043,46619,13118,-39117
(주)에이프로젠,007460,2021/12,19167,24512,-9137,13713,36425,-9182
(주)에이프로젠바이오로직스,003060,2011/12,4081,411,-4667,4418,316,-4560
(주)에이프로젠바이오로직스,003060,2012/12,2845,970,-25265,3069,1031,-24871
(주)에이프로젠바이오로직스,003060,2013/12,294,822,-14898,577,754,-20852
(주)에이프로젠바이오로직스,003060,2014/12,1324,2170,-3853,1557,2299,-4377
(주)에이프로젠바이오로직스,003060,2015/12,278,1356,895,323,1172,1215
(주)에이프로젠바이오로직스,003060,2016/12,4964,1933,-5232,5457,2125,-4051
(주)에이프로젠바이오로직스,003060,2017/12,9838,3128,-7562,9877,3024,-16524
(주)에이프로젠바이오로직스,003060,2018/12,9217,2667,-10301,9217,2714,-952
(주)에이프로젠바이오로직스,003060,2019/12,4239,7079,-5833,4236,8639,-3057
(주)에이프로젠바이오로직스,003060,2020/12,6912,8240,-925,2832,14432,16644
(주)에이프로젠바이오로직스,003060,2021/12,40,10321,5401,92,15286,9831
(주)에이플러스에셋어드바이저,244920,2011/03,,,,,,
(주)에이플러스에셋어드바이저,244920,2012/03,,,,,,
(주)에이플러스에셋어드바이저,244920,2013/03,,,,,,
(주)에이플러스에셋어드바이저,244920,2014/12,,,,,,
(주)에이플러스에셋어드바이저,244920,2015/12,,,,,,
(주)에이플러스에셋어드바이저,244920,2016/12,,,,,,
(주)에이플러스에셋어드바이저,244920,2017/12,,,,,,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,,,
(주)에이플러스에셋어드바이저,244920,2019/12,3806,1566,20681,4205,4098,23066
(주)에이플러스에셋어드바이저,244920,2020/12,2255,4876,28646,4172,8014,28770
(주)에이플러스에셋어드바이저,244920,2021/12,685,1174,11457,3217,4979,21474
(주)에프앤에프,383220,2021/12,6965,7522,369916,7935,8185,322533
(주)에프앤에프홀딩스,007700,2011/12,364,2623,24699,375,526,26172
(주)에프앤에프홀딩스,007700,2012/12,70,1955,8308,96,209,9948
(주)에프앤에프홀딩스,007700,2013/12,49,1821,10146,65,73,10249
(주)에프앤에프홀딩스,007700,2014/12,2634,139,16835,2638,144,17436
(주)에프앤에프홀딩스,007700,2015/12,2609,220,15833,2615,254,16753
(주)에프앤에프홀딩스,007700,2016/12,1173,209,46624,1180,242,41052
(주)에프앤에프홀딩스,007700,2017/12,931,718,99206,935,728,99479
(주)에프앤에프홀딩스,007700,2018/12,884,2622,138349,934,2400,140956
(주)에프앤에프홀딩스,007700,2019/12,2442,3751,160665,3184,3494,150974
(주)에프앤에프홀딩스,007700,2020/12,5881,4834,165155,6617,4766,120362
(주)에프앤에프홀딩스,007700,2021/12,3315,18277,14932,7815,24215,237795
(주)엔씨소프트,036570,2011/12,500,23524,219902,758,22913,157211
(주)엔씨소프트,036570,2012/12,0,18401,91021,866,18291,182907
(주)엔씨소프트,036570,2013/12,0,19507,189478,323,16766,216222
(주)엔씨소프트,036570,2014/12,0,19323,262040,29,17744,289009
(주)엔씨소프트,036570,2015/12,1256,22018,253202,831,20761,239510
(주)엔씨소프트,036570,2016/12,16226,24981,341660,14089,24741,346073
(주)엔씨소프트,036570,2017/12,13024,26114,623768,15481,26908,610243
(주)엔씨소프트,036570,2018/12,24923,48941,652209,24671,50250,637350
(주)엔씨소프트,036570,2019/12,24934,63896,437843,31480,69663,496154
(주)엔씨소프트,036570,2020/12,31591,48839,841248,36064,53398,803257
(주)엔씨소프트,036570,2021/12,17350,122569,446547,19197,123464,491328
(주)엔아이스틸,008260,2011/12,4986,1314,9895,,,
(주)엔아이스틸,008260,2012/12,3861,1116,8997,,,
(주)엔아이스틸,008260,2013/12,2980,609,9588,,,
(주)엔아이스틸,008260,2014/12,3002,252,7467,,,
(주)엔아이스틸,008260,2015/12,2888,597,9433,,,
(주)엔아이스틸,008260,2016/12,2454,481,12597,,,
(주)엔아이스틸,008260,2017/12,4171,1169,12929,,,
(주)엔아이스틸,008260,2018/12,3931,287,13191,,,
(주)엔아이스틸,008260,2019/12,3585,207,8428,,,
(주)엔아이스틸,008260,2020/12,3380,402,15574,,,
(주)엔아이스틸,008260,2021/12,3677,550,28373,,,
(주)엔케이,085310,2011/12,6543,1512,2051,19611,2323,406
(주)엔케이,085310,2012/12,7228,570,-9450,16340,644,-14016
(주)엔케이,085310,2013/12,7701,993,-20962,14882,1054,-43053
(주)엔케이,085310,2014/12,6633,1757,7632,8266,1470,9994
(주)엔케이,085310,2015/12,4831,2065,3110,5980,1965,-4184
(주)엔케이,085310,2016/12,5849,2036,-31239,6646,1912,-33348
(주)엔케이,085310,2017/12,4550,1511,720,5526,1476,-3708
(주)엔케이,085310,2018/12,2522,554,-26957,3431,577,-29585
(주)엔케이,085310,2019/12,2959,1370,-31576,3654,1372,-26508
(주)엔케이,085310,2020/12,4723,2240,-5101,4723,2189,-5335
(주)엔케이,085310,2021/12,3754,4101,7117,3754,4101,11163
(주)엘에스,006260,2011/12,4038,1017,60653,236620,17945,107447
(주)엘에스,006260,2012/12,3066,1147,73605,248286,27032,277558
(주)엘에스,006260,2013/12,615,561,70245,215349,21927,211010
(주)엘에스,006260,2014/12,3943,931,56110,183379,22666,147276
(주)엘에스,006260,2015/12,11440,703,97029,153730,16848,17029
(주)엘에스,006260,2016/12,9095,859,43559,142387,15802,272520
(주)엘에스,006260,2017/12,8187,703,74883,125900,17192,377766
(주)엘에스,006260,2018/12,6543,3111,187118,249424,32250,275082
(주)엘에스,006260,2019/12,5953,17989,57818,148844,54885,160438
(주)엘에스,006260,2020/12,4352,8960,128124,130009,33856,303071
(주)엘에스,006260,2021/12,28601,2456,271449,177781,26614,400262
(주)엘에스네트웍스,000680,2011/12,15818,16582,12418,16322,18545,21532
(주)엘에스네트웍스,000680,2012/12,21667,26124,23312,21936,26142,29096
(주)엘에스네트웍스,000680,2013/12,23539,8840,-15326,24167,8959,-22767
(주)엘에스네트웍스,000680,2014/12,20928,932,-21006,21662,1109,1215
(주)엘에스네트웍스,000680,2015/12,18252,13997,-124943,18584,14124,-92638
(주)엘에스네트웍스,000680,2016/12,17633,17072,-80664,17731,662,-101586
(주)엘에스네트웍스,000680,2017/12,18365,17218,10279,18126,1146,33063
(주)엘에스네트웍스,000680,2018/12,18125,16853,-13594,18626,771,19117
(주)엘에스네트웍스,000680,2019/12,21860,17384,-42129,22030,1082,-79496
(주)엘에스네트웍스,000680,2020/12,22604,951,-35477,22676,924,-12925
(주)엘에스네트웍스,000680,2021/12,20318,709,79913,20410,632,80781
(주)엘에프,093050,2011/12,4743,8930,147032,4921,7529,132792
(주)엘에프,093050,2012/12,4934,6438,103155,5662,5971,80044
(주)엘에프,093050,2013/12,5470,12672,114169,6347,11781,89879
(주)엘에프,093050,2014/12,6355,14598,119102,7676,14149,103583
(주)엘에프,093050,2015/12,5928,11359,79172,8499,11086,73354
(주)엘에프,093050,2016/12,5454,10473,78034,7908,9837,74239
(주)엘에프,093050,2017/12,5862,10751,105145,8205,10214,101879
(주)엘에프,093050,2018/12,4692,11423,116781,7056,10891,120246
(주)엘에프,093050,2019/12,4250,7881,95371,8313,7621,100465
(주)엘에프,093050,2020/12,7052,6381,54131,10731,6233,54480
(주)엘에프,093050,2021/12,7063,6905,179248,12661,6334,199358
(주)엘엑스세미콘,108320,2011/12,336,6590,33263,336,6590,32846
(주)엘엑스세미콘,108320,2012/12,344,5785,50334,344,5785,49604
(주)엘엑스세미콘,108320,2013/12,63,4880,39324,63,4880,38368
(주)엘엑스세미콘,108320,2014/12,82,5040,38168,82,5041,40406
(주)엘엑스세미콘,108320,2015/12,242,4189,60100,242,4189,60202
(주)엘엑스세미콘,108320,2016/12,24,7480,57911,24,7480,58028
(주)엘엑스세미콘,108320,2017/12,70,3744,47553,70,3745,48350
(주)엘엑스세미콘,108320,2018/12,645,4091,59081,664,4136,59241
(주)엘엑스세미콘,108320,2019/12,447,3890,46553,457,3910,46888
(주)엘엑스세미콘,108320,2020/12,1213,2795,90626,1252,2806,90915
(주)엘엑스세미콘,108320,2021/12,2981,4098,378880,2999,4111,380676
(주)엘엑스인터내셔널,001120,2011/12,154723,210278,375367,209354,180119,372427
(주)엘엑스인터내셔널,001120,2012/12,322680,366738,394666,464545,427712,299936
(주)엘엑스인터내셔널,001120,2013/12,225100,245115,44091,385851,345157,74463
(주)엘엑스인터내셔널,001120,2014/12,198336,240276,-17412,316567,271462,12633
(주)엘엑스인터내셔널,001120,2015/12,229956,261478,-173771,374220,327189,-215240
(주)엘엑스인터내셔널,001120,2016/12,181904,168653,60567,322668,292044,133180
(주)엘엑스인터내셔널,001120,2017/12,163701,145140,104665,268868,230304,177891
(주)엘엑스인터내셔널,001120,2018/12,116606,98660,78349,247321,198621,156595
(주)엘엑스인터내셔널,001120,2019/12,144653,128134,-14222,271967,222796,-75284
(주)엘엑스인터내셔널,001120,2020/12,212033,179261,350946,358176,292143,455863
(주)엘엑스인터내셔널,001120,2021/12,147426,150786,386261,289033,272414,734697
(주)엘엑스하우시스,108670,2011/12,14896,6775,52884,23227,12115,59970
(주)엘엑스하우시스,108670,2012/12,14809,7238,68314,24929,12262,52397
(주)엘엑스하우시스,108670,2013/12,15276,5447,88440,27561,11046,92217
(주)엘엑스하우시스,108670,2014/12,16527,4453,99777,28853,7080,109672
(주)엘엑스하우시스,108670,2015/12,19709,3692,88060,36043,7325,106061
(주)엘엑스하우시스,108670,2016/12,19520,3105,104373,32856,5903,115183
(주)엘엑스하우시스,108670,2017/12,18903,3426,77741,28975,8693,91605
(주)엘엑스하우시스,108670,2018/12,31045,8013,-38223,47753,11564,-17611
(주)엘엑스하우시스,108670,2019/12,18144,2970,-20448,33919,6880,13781
(주)엘엑스하우시스,108670,2020/12,21448,3252,-117113,34152,9540,-92184
(주)엘엑스하우시스,108670,2021/12,17313,3775,-15452,26156,6797,18581
(주)엘엑스홀딩스,383800,2021/12,4,910,148085,,,
(주)엘지,003550,2011/12,8681,9399,469028,105579,34157,1233527
(주)엘지,003550,2012/12,583,3888,471370,123441,51242,1105830
(주)엘지,003550,2013/12,416,7176,415737,100175,50483,1079029
(주)엘지,003550,2014/12,2549,6831,420319,101945,38936,955730
(주)엘지,003550,2015/12,793,7816,400562,100622,34666,1075356
(주)엘지,003550,2016/12,440,7333,430974,99046,44109,1274630
(주)엘지,003550,2017/12,3620,9373,1119059,50850,25200,2741306
(주)엘지,003550,2018/12,1249,11667,553960,48936,35619,1930147
(주)엘지,003550,2019/12,904,9390,657320,43115,35168,1011088
(주)엘지,003550,2020/12,520,15703,1591459,41665,38919,1754223
(주)엘지,003550,2021/12,434,16726,552316,27157,43819,2390985
(주)엘지생명과학,068870,2011/12,8362,2166,4342,8424,2334,4286
(주)엘지생명과학,068870,2012/12,10149,2799,7552,10262,3035,8037
