회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
(주)에이프로젠바이오로직스,003060,2011/12,-7704,-4182,109013,116334,-4092,-3895,43352,50123
(주)에이프로젠바이오로직스,003060,2012/12,-32932,-29029,81313,93083,-2301,-1649,26219,33770
(주)에이프로젠바이오로직스,003060,2013/12,-42986,-45067,77349,78259,-3196,-1702,23418,29543
(주)에이프로젠바이오로직스,003060,2014/12,-47449,-49836,83249,84828,-8145,-6917,23798,33092
(주)에이프로젠바이오로직스,003060,2015/12,-6101,-6352,81445,85221,2930,1847,29825,40324
(주)에이프로젠바이오로직스,003060,2016/12,-11837,-10859,123304,128691,-1347,450,29444,44122
(주)에이프로젠바이오로직스,003060,2017/12,-19814,-27441,161424,158272,-7984,-8928,30860,46101
(주)에이프로젠바이오로직스,003060,2018/12,-34661,-33284,211237,217062,4738,1331,30961,45395
(주)에이프로젠바이오로직스,003060,2019/12,-40836,-41771,284428,365283,1304,714,33609,50904
(주)에이프로젠바이오로직스,003060,2020/12,-41659,-30114,488131,615309,3245,8088,31831,53320
(주)에이프로젠바이오로직스,003060,2021/12,-35844,-21115,495499,614621,5685,-6227,34050,56482
(주)에이플러스에셋어드바이저,244920,2011/03,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2012/03,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2013/03,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2014/12,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2015/12,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2016/12,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2017/12,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2019/12,38362,35982,156260,246435,31296,35879,231617,269373
(주)에이플러스에셋어드바이저,244920,2020/12,60084,57499,160970,251588,32829,34330,244048,285144
(주)에이플러스에셋어드바이저,244920,2021/12,60836,60960,163626,285589,11351,12202,218382,258020
(주)에프앤에프,383220,2021/12,267848,232178,1073134,1146495,297333,291504,1081846,1089172
(주)에프앤에프홀딩스,007700,2011/12,151673,154586,196838,199711,5775,5758,217856,218168
(주)에프앤에프홀딩스,007700,2012/12,156050,160344,208044,212315,8230,8228,200336,200763
(주)에프앤에프홀딩스,007700,2013/12,162789,167172,273483,277793,-8123,-8110,222043,222378
(주)에프앤에프홀딩스,007700,2014/12,174284,179180,317829,322662,-18593,-18593,301122,301413
(주)에프앤에프홀딩스,007700,2015/12,183630,189291,327918,333444,15667,15663,369784,370012
(주)에프앤에프홀딩스,007700,2016/12,215431,216373,304435,305575,54675,55810,438730,438980
(주)에프앤에프홀딩스,007700,2017/12,284763,285789,399369,400095,67075,66642,560952,560518
(주)에프앤에프홀딩스,007700,2018/12,380481,383914,487249,495833,27520,27309,646028,668727
(주)에프앤에프홀딩스,007700,2019/12,486337,479624,657338,684437,149153,161620,885118,910337
(주)에프앤에프홀딩스,007700,2020/12,592903,550092,840751,817829,146326,154603,803491,837616
(주)에프앤에프홀딩스,007700,2021/12,2442711,2462509,1923685,2912305,81957,279948,2923,727126
(주)엔씨소프트,036570,2011/12,839474,725418,1144558,1113432,140598,138555,500177,608878
(주)엔씨소프트,036570,2012/12,897406,870734,1200514,1316826,122234,210642,475302,753520
(주)엔씨소프트,036570,2013/12,1027269,1016785,1390188,1479522,214619,236188,530440,756656
(주)엔씨소프트,036570,2014/12,1221245,1234257,1592382,1698826,247672,263581,612652,838718
(주)엔씨소프트,036570,2015/12,1338997,1330351,2101636,2219197,232076,241337,616604,838298
(주)엔씨소프트,036570,2016/12,1552919,1543827,2277263,2360803,99759,112023,744136,983557
(주)엔씨소프트,036570,2017/12,1924094,1905908,3461508,3526567,591924,595173,1546636,1758722
(주)엔씨소프트,036570,2018/12,2202121,2163816,2882012,2941279,416803,352800,1529913,1715116
(주)엔씨소프트,036570,2019/12,2369748,2382086,3185182,3346377,474319,392249,1525868,1701185
(주)엔씨소프트,036570,2020/12,2885136,2856767,3972965,4081209,745657,707646,2242431,2416184
(주)엔씨소프트,036570,2021/12,3054555,3071454,4489053,4581889,374750,391087,2129327,2308817
(주)엔아이스틸,008260,2011/12,28576,,143559,,2681,,107269,
(주)엔아이스틸,008260,2012/12,33937,,142242,,22687,,105332,
(주)엔아이스틸,008260,2013/12,40420,,153992,,25758,,121322,
(주)엔아이스틸,008260,2014/12,44299,,169174,,20432,,126581,
(주)엔아이스틸,008260,2015/12,49978,,176628,,30479,,118556,
(주)엔아이스틸,008260,2016/12,58780,,207263,,25385,,114326,
(주)엔아이스틸,008260,2017/12,68335,,251330,,24348,,150604,
(주)엔아이스틸,008260,2018/12,76772,,243909,,31427,,150733,
(주)엔아이스틸,008260,2019/12,81759,,258675,,14348,,148224,
(주)엔아이스틸,008260,2020/12,92463,,287376,,34156,,192572,
(주)엔아이스틸,008260,2021/12,120510,,341057,,28001,,248213,
(주)엔케이,085310,2011/12,91350,76847,270264,440135,-4007,-7693,190411,264972
(주)엔케이,085310,2012/12,82449,67714,273959,414667,-9540,13053,189960,245915
(주)엔케이,085310,2013/12,64280,39789,248826,287997,5110,25066,170569,223599
(주)엔케이,085310,2014/12,70319,45813,282524,324614,-4564,-8950,207894,241944
(주)엔케이,085310,2015/12,69799,39281,282384,310948,16875,23963,235846,250255
(주)엔케이,085310,2016/12,38564,6884,231412,252420,12812,12628,157652,164591
(주)엔케이,085310,2017/12,36268,255,212586,241294,4876,5885,83358,121800
(주)엔케이,085310,2018/12,2602,-24945,191390,205486,-7266,-7145,75576,108433
(주)엔케이,085310,2019/12,-29082,-51561,130998,145822,-6255,-5386,88260,108452
(주)엔케이,085310,2020/12,-27200,-48255,141397,140197,-7468,-5702,69335,69364
(주)엔케이,085310,2021/12,-20082,-37093,127003,130727,13952,13951,68964,69092
(주)엘에스,006260,2011/12,1418703,1939825,1830285,9957828,63183,-134090,92198,12351573
(주)엘에스,006260,2012/12,1453230,2049393,1828317,10088230,78412,363721,104376,11881204
(주)엘에스,006260,2013/12,1480826,2157193,1814856,10006806,67270,498326,103661,11445455
(주)엘에스,006260,2014/12,1498865,2135024,2150823,10335736,54311,409172,97844,10886348
(주)엘에스,006260,2015/12,1573276,1992459,2211482,9881465,95328,464096,136138,9999749
(주)엘에스,006260,2016/12,1577998,2123585,2205888,9713037,32622,807927,83058,9621313
(주)엘에스,006260,2017/12,1613936,2391787,2208999,9978904,69534,237436,115262,9515114
(주)엘에스,006260,2018/12,1815734,2831779,2315648,10490289,188825,49863,242003,10110159
(주)엘에스,006260,2019/12,2974174,2808558,3502957,10763512,78337,303727,87110,10176243
(주)엘에스,006260,2020/12,3060871,2900254,3619489,11660540,78829,701304,165747,10444316
(주)엘에스,006260,2021/12,3291983,3157548,4028895,12625931,86667,-133177,349037,13089102
(주)엘에스네트웍스,000680,2011/12,292271,399769,1195738,1342186,-28860,-38860,423314,454029
(주)엘에스네트웍스,000680,2012/12,305152,416589,1257203,1403959,-17185,-19884,639562,654844
(주)엘에스네트웍스,000680,2013/12,290538,395372,1295192,1432244,-4639,-6017,695547,771012
(주)엘에스네트웍스,000680,2014/12,271371,395802,1412632,1590408,-54210,-47903,845739,951011
(주)엘에스네트웍스,000680,2015/12,173868,319882,1314805,1521083,5108,10876,691164,810130
(주)엘에스네트웍스,000680,2016/12,102600,233214,1073363,1261323,-34814,-24157,335727,487043
(주)엘에스네트웍스,000680,2017/12,110944,252861,1047717,1273489,-2736,18745,235484,443353
(주)엘에스네트웍스,000680,2018/12,96487,268161,1028330,1273640,-8500,8954,205400,445888
(주)엘에스네트웍스,000680,2019/12,54881,198818,1036063,1168087,-20251,-22446,217536,402813
(주)엘에스네트웍스,000680,2020/12,142725,174030,1178428,1228402,21749,29303,179430,334865
(주)엘에스네트웍스,000680,2021/12,202624,234450,1257845,1309373,16719,24413,224010,390471
(주)엘에프,093050,2011/12,476756,462920,1152311,1172742,-37926,-61072,1410925,1439320
(주)엘에프,093050,2012/12,545490,511702,1202450,1208060,200162,179479,1389653,1466497
(주)엘에프,093050,2013/12,621661,569022,1305044,1291580,195781,172142,1416402,1486052
(주)엘에프,093050,2014/12,706633,637922,1418950,1402967,122614,102548,1385279,1460156
(주)엘에프,093050,2015/12,685836,673755,1374420,1474853,62569,51652,1429859,1571048
(주)엘에프,093050,2016/12,727228,710566,1466741,1581138,150786,141300,1379859,1529297
(주)엘에프,093050,2017/12,767501,769767,1460552,1594829,107091,119459,1389250,1602060
(주)엘에프,093050,2018/12,836705,836153,1506189,1651841,128297,124688,1414779,1706682
(주)엘에프,093050,2019/12,893042,886056,1661806,2417125,124181,153092,1405259,1851717
(주)엘에프,093050,2020/12,915458,889327,1709663,2479440,163942,305615,1115870,1610460
(주)엘에프,093050,2021/12,1045199,994756,1838418,2541138,100203,310841,1145492,1793104
(주)엘엑스세미콘,108320,2011/12,145954,145537,268735,268393,36314,35911,301277,301487
(주)엘엑스세미콘,108320,2012/12,181102,179957,337342,336189,6924,6259,472259,472637
(주)엘엑스세미콘,108320,2013/12,203881,201821,346956,344921,30077,29309,409645,410237
(주)엘엑스세미콘,108320,2014/12,225356,225305,376450,376383,47994,47503,390691,390705
(주)엘엑스세미콘,108320,2015/12,261089,261139,463024,463008,44788,44844,535837,535837
(주)엘엑스세미콘,108320,2016/12,294565,294733,485936,485998,48955,49039,610043,610043
(주)엘엑스세미콘,108320,2017/12,325330,326104,543846,544294,32305,32505,692757,692761
(주)엘엑스세미콘,108320,2018/12,361823,362626,607249,607558,27514,27373,791818,791818
(주)엘엑스세미콘,108320,2019/12,387063,388164,629264,629733,20167,20695,867122,867122
(주)엘엑스세미콘,108320,2020/12,446924,448264,749888,750602,81980,82956,1161896,1161896
(주)엘엑스세미콘,108320,2021/12,712976,715842,1169534,1172531,419949,421503,1898846,1898846
(주)엘엑스인터내셔널,001120,2011/12,799799,897659,3466189,4941008,272364,216226,7378210,13986834
(주)엘엑스인터내셔널,001120,2012/12,1116401,1096948,3188100,4957522,477739,456438,5945490,12793756
(주)엘엑스인터내셔널,001120,2013/12,1127950,1124951,3093789,4877003,-3231,-173502,5555793,12072686
(주)엘엑스인터내셔널,001120,2014/12,1087583,1101155,2933572,4896828,269243,348366,3776502,11372193
(주)엘엑스인터내셔널,001120,2015/12,935133,857593,2925630,5383467,83175,297707,3675879,13224459
(주)엘엑스인터내셔널,001120,2016/12,910721,910440,2842436,5177267,31549,230322,2828841,11966717
(주)엘엑스인터내셔널,001120,2017/12,963850,960988,2728804,4967602,79777,180614,2808960,12827237
(주)엘엑스인터내셔널,001120,2018/12,883263,880144,2697223,5038072,34793,30789,2904287,9988225
(주)엘엑스인터내셔널,001120,2019/12,930735,897241,2527926,4875982,15508,224958,3080464,10530857
(주)엘엑스인터내셔널,001120,2020/12,1219299,1186951,2610761,5395942,20381,254786,3258240,11282632
(주)엘엑스인터내셔널,001120,2021/12,1551314,1522220,3019044,6746889,-5635,175590,4155724,16686533
(주)엘엑스하우시스,108670,2011/12,67482,72375,1641318,1942481,46456,6118,2067165,2450105
(주)엘엑스하우시스,108670,2012/12,89093,79788,1535955,1778034,79989,94559,2073996,2451083
(주)엘엑스하우시스,108670,2013/12,143945,137052,1713858,1952089,112950,145560,2285965,2676952
(주)엘엑스하우시스,108670,2014/12,183217,182964,1781223,2057065,153035,161756,2440439,2825120
(주)엘엑스하우시스,108670,2015/12,222704,226559,1890659,2251751,48027,92644,2370082,2768561
(주)엘엑스하우시스,108670,2016/12,289252,292535,1918101,2285896,144378,152222,2490561,2928337
(주)엘엑스하우시스,108670,2017/12,338768,349881,2223907,2582431,25965,27431,2812681,3256451
(주)엘엑스하우시스,108670,2018/12,276738,277396,2144283,2509714,103415,140663,2817733,3266496
(주)엘엑스하우시스,108670,2019/12,256035,283582,2168161,2565579,311322,344803,2710501,3186807
(주)엘엑스하우시스,108670,2020/12,150203,206143,2023506,2385372,397575,463875,2596510,3038037
(주)엘엑스하우시스,108670,2021/12,125451,217984,2079719,2547391,96569,130732,2956861,3472000
(주)엘엑스홀딩스,383800,2021/12,140508,,1442547,,-22742,,185812,
(주)엘지,003550,2011/12,3858425,7370448,7537759,15160651,434378,710814,589468,10059024
(주)엘지,003550,2012/12,4089274,8059169,7703591,16047732,411590,596599,616563,9827154
(주)엘지,003550,2013/12,4268943,8574840,7872017,16550177,365907,735995,568046,9799213
(주)엘지,003550,2014/12,4452224,9153234,8053802,17332707,378906,600272,575744,9865402
(주)엘지,003550,2015/12,4620921,9871746,8208765,18123400,358921,886292,574117,9968190
(주)엘지,003550,2016/12,4729281,10792060,8360422,19489442,402573,878198,614003,10725374
(주)엘지,003550,2017/12,5454267,13010406,9238893,21647697,460353,1058441,714845,11841058
(주)엘지,003550,2018/12,5776908,15048624,9327642,22835911,372387,494943,757196,11944790
(주)엘지,003550,2019/12,6003695,15699266,9577961,22434630,591807,818667,874672,6575339
(주)엘지,003550,2020/12,6947881,16782359,10570840,24282268,597343,739096,1016202,6632137
(주)엘지,003550,2021/12,7740618,18891414,9708699,25669796,690665,1019525,989760,6859010
(주)엘지생명과학,068870,2011/12,15847,17117,497387,500229,19562,19775,372487,381499
(주)엘지생명과학,068870,2012/12,20791,22468,565723,568814,12846,13255,397623,406007
(주)엘지생명과학,068870,2013/12,22942,23692,609638,611986,14940,15067,407955,417345
(주)엘지생명과학,068870,2014/12,18026,19218,648656,653138,18676,18488,411780,425598
(주)엘지생명과학,068870,2015/12,28701,28976,703706,706980,53013,53630,435447,450526
(주)엘지생활건강,051900,2011/12,680436,883845,1664706,2368904,200507,288870,1995557,3452434
(주)엘지생활건강,051900,2012/12,824029,1120462,1976245,2764136,156132,238033,2144640,3896218
(주)엘지생활건강,051900,2013/12,937328,1414672,2325814,3435104,148908,389518,2238175,4326255
(주)엘지생활건강,051900,2014/12,1114975,1689040,2691745,3828348,331091,465791,2513352,4677010
(주)엘지생활건강,051900,2015/12,1345541,2066245,2952553,4214637,389788,637805,3031336,5328492
(주)엘지생활건강,051900,2016/12,1759570,2539476,3089905,4502162,528760,713436,3660953,6094059
(주)엘지생활건강,051900,2017/12,2243400,3044977,3485164,4777970,668287,735477,3784444,6270464
(주)엘지생활건강,051900,2018/12,2693294,3563365,3687212,5275874,651994,817117,4060158,6747537
(주)엘지생활건강,051900,2019/12,3151084,4174882,4093775,6493670,784443,1139641,4536976,7685424
(주)엘지생활건강,051900,2020/12,3585019,4805404,4560931,6801416,728596,1004842,4418257,7844506
(주)엘지생활건강,051900,2021/12,4013008,5484022,5112381,7555239,682857,984482,4956148,8091511
(주)엘지에너지솔루션,373220,2020/12,-375523,-453058,12342717,19941795,-61803,395360,632954,1461068
(주)엘지에너지솔루션,373220,2021/12,-480338,337587,13709636,23764137,335873,978585,8387463,17851906
(주)엘지유플러스,032640,2011/12,1155275,1161348,11032980,11048543,298938,297635,9180949,9185166
(주)엘지유플러스,032640,2012/12,341389,347353,11070081,11088697,1836369,1874728,10904831,10904634
(주)엘지유플러스,032640,2013/12,611094,617509,11746124,11775047,1768450,1777718,11452151,11450300
(주)엘지유플러스,032640,2014/12,777059,764381,11986340,12012660,2053105,2015383,10984928,10999828
(주)엘지유플러스,032640,2015/12,1065701,1035839,11939224,11950998,1801324,1792908,10780359,10795218
(주)엘지유플러스,032640,2016/12,1453108,1414078,11989124,11989117,2231060,2224768,11434770,11451046
(주)엘지유플러스,032640,2017/12,1882573,1820562,11948222,11935453,2280305,2279431,12261930,12279382
(주)엘지유플러스,032640,2018/12,3497657,3447171,13955097,13939948,2069906,2069439,12096778,12125051
(주)엘지유플러스,032640,2019/12,3733573,3673570,16834279,17941050,2253049,2252600,12337746,12381969
(주)엘지유플러스,032640,2020/12,4018265,3968550,17253980,18350190,2350492,2548551,12352879,13417627
(주)엘지유플러스,032640,2021/12,4376022,4364076,18231505,19370515,3345665,3404503,12804202,13851135
(주)엘지헬로비전,037560,2011/12,311189,312956,1086640,1186083,177338,240974,581944,606002
(주)엘지헬로비전,037560,2012/12,384936,453196,1519010,1555958,169679,217355,774101,890993
(주)엘지헬로비전,037560,2013/12,413468,498224,1986834,2080518,111008,169660,1010491,1160227
(주)엘지헬로비전,037560,2014/12,435579,517728,2073913,2170450,305546,368723,1084790,1270376
(주)엘지헬로비전,037560,2015/12,568065,,2000273,,368235,,1182613,
(주)엘지헬로비전,037560,2016/12,582958,,1840192,,275776,,1100635,
(주)엘지헬로비전,037560,2017/12,603399,,1868155,,281258,,1119895,
(주)엘지헬로비전,037560,2018/12,675605,675535,1933605,1935139,260632,262557,1171387,1178041
(주)엘지헬로비전,037560,2019/12,566746,567602,1788648,1790671,250224,250434,1108351,1112180
(주)엘지헬로비전,037560,2020/12,247480,247401,1464369,1472721,218489,218615,1056007,1057935
(주)엘지헬로비전,037560,2021/12,269018,268634,1479167,1488116,67382,69815,1080234,1080132
(주)엘지화학,051910,2011/12,7581349,8053307,13419017,15285554,2203202,2240339,19809874,22675593
(주)엘지화학,051910,2012/12,8679971,9204703,14784787,16581153,1572768,1765709,20442790,23263019
(주)엘지화학,051910,2013/12,9557121,10172632,15387176,17446464,2068129,2182884,20255935,23143612
(주)엘지화학,051910,2014/12,10030797,10690605,15893446,18127646,1901958,1994425,19675975,22577830
(주)엘지화학,051910,2015/12,10924374,11532500,16231596,18578728,2752528,3172130,17334109,20206583
