회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
율촌화학(주),008730,2016/12,854,46491761,1973/05/01,5.71,64.92
율촌화학(주),008730,2017/12,854,51086322,1973/05/01,6.81,64.92
율촌화학(주),008730,2018/12,858,53187372,1973/05/01,6.93,64.97
율촌화학(주),008730,2019/12,848,54761962,1973/05/01,4.61,65.01
율촌화학(주),008730,2020/12,824,55537906,1973/05/01,7.74,65.12
율촌화학(주),008730,2021/12,820,55127964,1973/05/01,5.71,65.13
이건산업(주),008250,2011/12,286,11668943,1972/12/07,0.51,48.49
이건산업(주),008250,2012/12,273,12481581,1972/12/07,0.22,46.14
이건산업(주),008250,2013/12,269,13655170,1972/12/07,2.31,40.66
이건산업(주),008250,2014/12,283,14568125,1972/12/07,1.2,39.64
이건산업(주),008250,2015/12,281,15537855,1972/12/07,2.81,39.56
이건산업(주),008250,2016/12,286,16276924,1972/12/07,3.23,39.6
이건산업(주),008250,2017/12,273,15873304,1972/12/07,3.51,39.56
이건산업(주),008250,2018/12,258,15710643,1972/12/07,8.98,42.02
이건산업(주),008250,2019/12,207,13836670,1972/12/07,7.78,40.19
이건산업(주),008250,2020/12,194,11377721,1972/12/07,4.44,35.67
이건산업(주),008250,2021/12,207,11981572,1972/12/07,5.54,35.67
이구산업(주),025820,2011/12,154,5821404,1971/01/16,0.3,51.2
이구산업(주),025820,2012/12,148,5224746,1971/01/16,0.05,51.2
이구산업(주),025820,2013/12,162,6605394,1971/01/16,0.08,51.59
이구산업(주),025820,2014/12,175,7717545,1971/01/16,0.1,51.59
이구산업(주),025820,2015/12,177,8313308,1971/01/16,0.37,51.59
이구산업(주),025820,2016/12,156,7457891,1971/01/16,0.63,50.6
이구산업(주),025820,2017/12,156,8617337,1971/01/16,2.47,51
이구산업(주),025820,2018/12,176,8200974,1971/01/16,3.06,51
이구산업(주),025820,2019/12,157,9501698,1971/01/16,2.14,50.91
이구산업(주),025820,2020/12,163,8470124,1971/01/16,3.09,51.4
이구산업(주),025820,2021/12,191,11542592,1971/01/16,0.83,51.01
이연제약(주),102460,2011/12,318,16970825,1964/11/25,4.37,73.72
이연제약(주),102460,2012/12,312,12591656,1964/11/25,5.07,73.73
이연제약(주),102460,2013/12,306,13265857,1964/11/25,3.49,73.73
이연제약(주),102460,2014/12,314,14101156,1964/11/25,3.98,71.21
이연제약(주),102460,2015/12,350,16302340,1964/11/25,1.91,69.66
이연제약(주),102460,2016/12,340,18384604,1964/11/25,4.77,66.77
이연제약(주),102460,2017/12,373,21989029,1964/11/25,6.18,64.6
이연제약(주),102460,2018/12,417,28122446,1964/11/25,6.38,64.6
이연제약(주),102460,2019/12,476,31822652,1964/11/25,2.16,64.6
이연제약(주),102460,2020/12,506,35183264,1964/11/25,0.92,61.69
이연제약(주),102460,2021/12,501,36131356,1964/11/25,1.33,57.57
이화산업(주),000760,2011/03,72,2768203,1950/03/29,0.03,70.04
이화산업(주),000760,2012/03,72,3153152,1950/03/29,0.01,70.04
이화산업(주),000760,2013/03,72,3416979,1950/03/29,0.01,70.3
이화산업(주),000760,2014/03,71,3476338,1950/03/29,0.01,72.53
이화산업(주),000760,2015/03,66,3638472,1950/03/29,0.04,72.53
이화산업(주),000760,2016/03,53,2467856,1950/03/29,0.14,72.79
이화산업(주),000760,2017/12,54,2515733,1950/03/29,0.01,72.8
이화산업(주),000760,2018/12,54,2615157,1950/03/29,0.02,72.8
이화산업(주),000760,2019/12,44,2013114,1950/03/29,0.02,72.8
이화산업(주),000760,2020/12,37,1760323,1950/03/29,0.21,72.8
이화산업(주),000760,2021/12,41,2286324,1950/03/29,0.25,72.8
인지컨트롤스(주),023800,2011/12,428,16717282,1978/01/31,13.21,41.21
인지컨트롤스(주),023800,2012/12,443,14646446,1978/01/31,15.13,41.21
인지컨트롤스(주),023800,2013/12,590,23149822,1978/01/31,15.12,41.21
인지컨트롤스(주),023800,2014/12,640,25766887,1978/01/31,14.98,41.61
인지컨트롤스(주),023800,2015/12,591,25902348,1978/01/31,14.5,41.89
인지컨트롤스(주),023800,2016/12,569,26166041,1978/01/31,14.27,40.82
인지컨트롤스(주),023800,2017/12,566,26392069,1978/01/31,14.53,40.82
인지컨트롤스(주),023800,2018/12,579,26616022,1978/01/31,15.17,40.82
인지컨트롤스(주),023800,2019/12,571,28206033,1978/01/31,8.26,40.82
인지컨트롤스(주),023800,2020/12,530,26849401,1978/01/31,4.11,42.47
인지컨트롤스(주),023800,2021/12,520,27271921,1978/01/31,2.12,41.99
인천도시가스(주),034590,2011/12,186,11728088,1983/03/07,0.01,68.82
인천도시가스(주),034590,2012/12,190,11898152,1983/03/07,0,68.8
인천도시가스(주),034590,2013/12,189,12637304,1983/03/07,0.03,68.8
인천도시가스(주),034590,2014/12,195,13200906,1983/03/07,0.24,69.19
인천도시가스(주),034590,2015/12,199,13335979,1983/03/07,0.23,68.48
인천도시가스(주),034590,2016/12,194,13415424,1983/03/07,0.17,68.49
인천도시가스(주),034590,2017/12,195,13812243,1983/03/07,0.77,68.48
인천도시가스(주),034590,2018/12,195,15214314,1983/03/07,1.2,68.46
인천도시가스(주),034590,2019/12,198,16735165,1983/03/07,1.33,68.46
인천도시가스(주),034590,2020/12,195,16203476,1983/03/07,1.3,68.46
인천도시가스(주),034590,2021/12,196,16111010,1983/03/07,2.08,68.46
인터지스(주),129260,2011/12,561,23569075,1956/02/23,2.74,54.07
인터지스(주),129260,2012/12,592,25717477,1956/02/23,0.9,58.8
인터지스(주),129260,2013/12,554,23684922,1956/02/23,0.61,58.87
인터지스(주),129260,2014/12,572,26265056,1956/02/23,2.21,58.9
인터지스(주),129260,2015/12,577,27690733,1956/02/23,0.85,58.94
인터지스(주),129260,2016/12,551,27290119,1956/02/23,0.88,58.8
인터지스(주),129260,2017/12,546,28468856,1956/02/23,1.47,58.84
인터지스(주),129260,2018/12,441,21703152,1956/02/23,1.28,58.88
인터지스(주),129260,2019/12,495,24673000,1956/02/23,1.94,58.88
인터지스(주),129260,2020/12,441,22832000,1956/02/23,1.87,58.92
인터지스(주),129260,2021/12,441,24838000,1956/02/23,1.4,57.18
일동제약(주),249420,2016/12,1408,95466609,2016/08/03,3.08,55.11
일동제약(주),249420,2017/12,1394,98391560,2016/08/03,6.19,59.88
일동제약(주),249420,2018/12,1401,98647608,2016/08/03,8.67,59.32
일동제약(주),249420,2019/12,1414,105523622,2016/08/03,7.4,56.12
일동제약(주),249420,2020/12,1403,102763216,2016/08/03,5.98,47.05
일동제약(주),249420,2021/12,1394,103888078,2016/08/03,3.52,46.01
일동홀딩스(주),000230,2011/12,1342,64386779,1941/03/14,13.42,27.89
일동홀딩스(주),000230,2012/12,1341,72532655,1941/03/14,13.32,27.18
일동홀딩스(주),000230,2013/12,1409,79993255,1941/03/14,12.32,34.16
일동홀딩스(주),000230,2014/12,1441,89384719,1941/03/14,12.96,32.52
일동홀딩스(주),000230,2015/12,1449,94802949,1941/03/14,11.58,31.67
일동홀딩스(주),000230,2016/12,72,6651295,1941/03/14,12.66,31.72
일동홀딩스(주),000230,2017/12,73,5236559,1941/03/14,2.76,52.62
일동홀딩스(주),000230,2018/12,75,5626600,1941/03/14,1.91,52.36
일동홀딩스(주),000230,2019/12,82,6450276,1941/03/14,1.27,47.37
일동홀딩스(주),000230,2020/12,94,7035437,1941/03/14,2.03,47.37
일동홀딩스(주),000230,2021/12,105,7597479,1941/03/14,1.38,46.68
일성건설(주),013360,2011/12,226,8594000,1978/06/23,66.99,71.46
일성건설(주),013360,2012/12,256,11791000,1978/06/23,66.62,71.47
일성건설(주),013360,2013/12,252,13999000,1978/06/23,62.3,64.64
일성건설(주),013360,2014/12,258,13845000,1978/06/23,64.56,64.64
일성건설(주),013360,2015/12,274,15277000,1978/06/23,63.75,64.64
일성건설(주),013360,2016/12,340,18328000,1978/06/23,62.27,64.63
일성건설(주),013360,2017/12,386,22560000,1978/06/23,65.48,64.63
일성건설(주),013360,2018/12,409,23757000,1978/06/23,64.14,63.89
일성건설(주),013360,2019/12,399,24635000,1978/06/23,65.13,63.88
일성건설(주),013360,2020/12,395,25418000,1978/06/23,63.32,63.88
일성건설(주),013360,2021/12,399,26570000,1978/06/23,65.09,63.89
일성신약(주),003120,2011/12,264,10301144,1961/02/15,7.35,31.81
일성신약(주),003120,2012/12,247,10052918,1961/02/15,9.63,31.73
일성신약(주),003120,2013/12,253,9761707,1961/02/15,11.3,32.42
일성신약(주),003120,2014/12,243,9813893,1961/02/15,12.56,32.4
일성신약(주),003120,2015/12,247,10019278,1961/02/15,11.1,32.3
일성신약(주),003120,2016/12,261,10686975,1961/02/15,11.28,32.27
일성신약(주),003120,2017/12,256,11045942,1961/02/15,11.67,32.09
일성신약(주),003120,2018/12,248,10853645,1961/02/15,11.26,32.08
일성신약(주),003120,2019/12,239,10782382,1961/02/15,10.61,32.02
일성신약(주),003120,2020/12,228,10346648,1961/02/15,2.6,31.89
일성신약(주),003120,2021/12,228,9904855,1961/02/15,2.29,31.81
일신방직(주),003200,2011/12,1096,24663528,1951/11/03,8.11,55.32
일신방직(주),003200,2012/12,1106,25417442,1951/11/03,6.02,55.27
일신방직(주),003200,2013/12,1119,30791665,1951/11/03,6.96,51.16
일신방직(주),003200,2014/12,1097,30110810,1951/11/03,6.93,50.97
일신방직(주),003200,2015/12,1113,31444857,1951/11/03,6.35,51.26
일신방직(주),003200,2016/12,1110,32661267,1951/11/03,6.59,51.09
일신방직(주),003200,2017/12,1020,30453789,1951/11/03,6.88,50.64
일신방직(주),003200,2018/12,859,31743663,1951/11/03,6.93,50.7
일신방직(주),003200,2019/12,716,28831927,1951/11/03,6.83,50.69
일신방직(주),003200,2020/12,496,23138460,1951/11/03,7.4,50.73
일신방직(주),003200,2021/12,570,24793599,1951/11/03,8.67,50.29
일양약품(주),007570,2011/03,653,25103000,1946/07/01,2.65,30.5
일양약품(주),007570,2012/03,607,25621000,1946/07/01,3.17,27.83
일양약품(주),007570,2013/03,574,21823000,1946/07/01,3.98,27.68
일양약품(주),007570,2014/03,591,22152000,1946/07/01,3.59,27.68
일양약품(주),007570,2015/03,632,24378000,1946/07/01,4.32,27.68
일양약품(주),007570,2016/12,615,25205000,1946/07/01,4.46,26.05
일양약품(주),007570,2017/12,622,27126000,1946/07/01,6.34,26.05
일양약품(주),007570,2018/12,624,40600000,1946/07/01,8.96,26
일양약품(주),007570,2019/12,631,41743000,1946/07/01,8.92,26
일양약품(주),007570,2020/12,651,43925000,1946/07/01,8.09,26.34
일양약품(주),007570,2021/12,636,45824000,1946/07/01,11.05,26.58
일정실업(주),008500,2011/12,154,6015575,1973/02/26,4.25,62.99
일정실업(주),008500,2012/12,148,6078654,1973/02/26,3.96,62.99
일정실업(주),008500,2013/12,142,6424161,1973/02/26,4,62.99
일정실업(주),008500,2014/12,147,6647959,1973/02/26,6.24,62.99
일정실업(주),008500,2015/12,153,6787353,1973/02/26,3.13,62.99
일정실업(주),008500,2016/12,144,6657358,1973/02/26,3.13,63.49
일정실업(주),008500,2017/12,138,6548029,1973/02/26,4.04,63.79
일정실업(주),008500,2018/12,143,6127176,1973/02/26,3.86,64.25
일정실업(주),008500,2019/12,124,5884912,1973/02/26,3.29,66.61
일정실업(주),008500,2020/12,95,3997715,1973/02/26,1.09,66.61
일정실업(주),008500,2021/12,95,3810139,1973/02/26,0.65,66.61
일진다이아몬드(주),081000,2011/12,391,11668581,2004/12/02,0.51,67.38
일진다이아몬드(주),081000,2012/12,395,13781275,2004/12/02,0.55,67.44
일진다이아몬드(주),081000,2013/12,402,14061916,2004/12/02,3.24,67.44
일진다이아몬드(주),081000,2014/12,432,16294175,2004/12/02,3.47,67.52
일진다이아몬드(주),081000,2015/12,420,16791638,2004/12/02,2.26,67.62
일진다이아몬드(주),081000,2016/12,434,18970800,2004/12/02,3.95,67.62
일진다이아몬드(주),081000,2017/12,434,20874041,2004/12/02,1.26,61.41
일진다이아몬드(주),081000,2018/12,400,17368227,2004/12/02,1.56,61.17
일진다이아몬드(주),081000,2019/12,388,14460643,2004/12/02,2.1,55.22
일진다이아몬드(주),081000,2020/12,317,10950528,2004/12/02,1.78,55.22
일진다이아몬드(주),081000,2021/12,267,11969545,2004/12/02,2.49,55.22
일진디스플레이(주),020760,2011/12,589,13127000,1994/04/01,7.26,45.19
일진디스플레이(주),020760,2012/12,1634,34154000,1994/04/01,11.28,44.51
일진디스플레이(주),020760,2013/12,1688,50308000,1994/04/01,12.53,46.31
일진디스플레이(주),020760,2014/12,1080,40073000,1994/04/01,5.9,46.3
일진디스플레이(주),020760,2015/12,786,28965000,1994/04/01,4.96,46.3
일진디스플레이(주),020760,2016/12,450,15778000,1994/04/01,3.48,45.99
일진디스플레이(주),020760,2017/12,488,18231316,1994/04/01,4.66,45.97
일진디스플레이(주),020760,2018/12,494,20233294,1994/04/01,3.32,45.97
일진디스플레이(주),020760,2019/12,399,15020000,1994/04/01,3.69,45.97
일진디스플레이(주),020760,2020/12,339,12602000,1994/04/01,8.49,45.97
일진디스플레이(주),020760,2021/12,209,9074000,1994/04/01,4.8,44.96
일진머티리얼즈(주),020150,2011/12,692,21202000,1987/08/11,3.36,63.36
일진머티리얼즈(주),020150,2012/12,604,22214000,1987/08/11,2.06,63.36
일진머티리얼즈(주),020150,2013/12,510,21411000,1987/08/11,1.43,63.36
일진머티리얼즈(주),020150,2014/12,453,19180000,1987/08/11,0.85,63.36
일진머티리얼즈(주),020150,2015/12,437,18656000,1987/08/11,1.17,63.36
일진머티리얼즈(주),020150,2016/12,452,21331000,1987/08/11,1.6,63.36
일진머티리얼즈(주),020150,2017/12,481,24801000,1987/08/11,3.65,56.43
일진머티리얼즈(주),020150,2018/12,538,25347000,1987/08/11,4.35,53.37
일진머티리얼즈(주),020150,2019/12,513,30666000,1987/08/11,5.76,53.37
일진머티리얼즈(주),020150,2020/12,526,30105000,1987/08/11,7.83,53.37
일진머티리얼즈(주),020150,2021/12,544,32976000,1987/08/11,11.79,53.35
일진전기(주),103590,2011/12,1015,37616134,2008/07/02,3.09,59.75
일진전기(주),103590,2012/12,1114,49976000,2008/07/02,3.12,59.8
일진전기(주),103590,2013/12,1065,47204000,2008/07/02,2.16,59.75
일진전기(주),103590,2014/12,1000,49979000,2008/07/02,1.57,59.73
일진전기(주),103590,2015/12,958,46849000,2008/07/02,2.03,59.73
일진전기(주),103590,2016/12,908,48615000,2008/07/02,2.14,59.8
일진전기(주),103590,2017/12,833,44655000,2008/07/02,2.32,59.73
일진전기(주),103590,2018/12,844,43061000,2008/07/02,2.6,59.8
일진전기(주),103590,2019/12,823,43200000,2008/07/02,2.03,59.8
일진전기(주),103590,2020/12,806,43469000,2008/07/02,1.75,59.73
일진전기(주),103590,2021/12,790,43665000,2008/07/02,2.94,59.73
일진하이솔루스(주),271940,2012/12,,,2012/11/02,,
일진하이솔루스(주),271940,2013/12,,,2012/11/02,,
일진하이솔루스(주),271940,2014/12,,,2012/11/02,,
일진하이솔루스(주),271940,2015/12,,,2012/11/02,,
일진하이솔루스(주),271940,2016/12,,,2012/11/02,,
일진하이솔루스(주),271940,2017/12,,,2012/11/02,,
일진하이솔루스(주),271940,2018/12,,,2012/11/02,,
일진하이솔루스(주),271940,2019/12,,,2012/11/02,,
일진하이솔루스(주),271940,2020/12,,,2012/11/02,,
일진하이솔루스(주),271940,2021/12,208,10836875,2012/11/02,2.87,70
일진홀딩스(주),015860,2011/12,18,935000,1982/01/27,0.55,56.1
일진홀딩스(주),015860,2012/12,14,904000,1982/01/27,0.15,55.97
일진홀딩스(주),015860,2013/12,10,498000,1982/01/27,0.22,55.97
일진홀딩스(주),015860,2014/12,11,469000,1982/01/27,1.96,55.97
일진홀딩스(주),015860,2015/12,12,588000,1982/01/27,0.97,55.97
일진홀딩스(주),015860,2016/12,14,715000,1982/01/27,0.9,56
일진홀딩스(주),015860,2017/12,8,433000,1982/01/27,0.35,55.97
일진홀딩스(주),015860,2018/12,9,377000,1982/01/27,1.67,55.97
일진홀딩스(주),015860,2019/12,18,1674000,1982/01/27,2.24,55.8
일진홀딩스(주),015860,2020/12,14,860000,1982/01/27,1.99,55.97
일진홀딩스(주),015860,2021/12,15,894000,1982/01/27,4.16,55.8
자이에스앤디(주),317400,2011/12,,,2000/04/08,,
자이에스앤디(주),317400,2012/12,,,2000/04/08,,
자이에스앤디(주),317400,2013/12,,,2000/04/08,,
자이에스앤디(주),317400,2014/12,,,2000/04/08,,
자이에스앤디(주),317400,2015/12,,,2000/04/08,,
자이에스앤디(주),317400,2016/12,,,2000/04/08,,
자이에스앤디(주),317400,2017/12,,,2000/04/08,,
자이에스앤디(주),317400,2018/12,,,2000/04/08,,
자이에스앤디(주),317400,2019/12,2704,68110000,2000/04/08,0.06,66.77
자이에스앤디(주),317400,2020/12,2697,74175000,2000/04/08,2.62,61.17
자이에스앤디(주),317400,2021/12,2557,75434000,2000/04/08,0.54,49.81
자화전자(주),033240,2011/12,283,10386864,1981/04/25,1.37,37.47
자화전자(주),033240,2012/12,276,12956913,1981/04/25,5.54,35.97
자화전자(주),033240,2013/12,382,15157695,1981/04/25,19.2,32.7
자화전자(주),033240,2014/12,372,19550631,1981/04/25,23.09,32.43
자화전자(주),033240,2015/12,420,17302362,1981/04/25,21.96,32.43
자화전자(주),033240,2016/12,598,19039264,1981/04/25,25.79,34.08
자화전자(주),033240,2017/12,576,23984575,1981/04/25,16.87,32.9
자화전자(주),033240,2018/12,544,21273403,1981/04/25,11.93,32.65
자화전자(주),033240,2019/12,545,24023872,1981/04/25,12.27,32.63
자화전자(주),033240,2020/12,501,24360424,1981/04/25,12.05,32.57
자화전자(주),033240,2021/12,546,26553633,1981/04/25,7.71,32.46
전방(주),000950,2011/12,872,20982841,1953/02/23,0,19.12
전방(주),000950,2012/12,856,19020989,1953/02/23,0,16.65
전방(주),000950,2013/12,875,22636529,1953/02/23,0,16.14
전방(주),000950,2014/12,815,20173767,1953/02/23,0.28,16.39
전방(주),000950,2015/12,699,17391001,1953/02/23,0.39,15.97
전방(주),000950,2016/12,586,16102713,1953/02/23,0.31,16.49
전방(주),000950,2017/12,426,12987295,1953/02/23,0.01,18.72
전방(주),000950,2018/12,382,11991855,1953/02/23,0.14,18.72
전방(주),000950,2019/12,302,11917120,1953/02/23,0.14,18.72
전방(주),000950,2020/12,289,10411399,1953/02/23,0.52,20.45
전방(주),000950,2021/12,262,10389935,1953/02/23,0.49,20.45
제이더블유생명과학(주),234080,2011/12,,,1994/05/21,,
제이더블유생명과학(주),234080,2012/12,,,1994/05/21,,
제이더블유생명과학(주),234080,2013/12,,,1994/05/21,,
제이더블유생명과학(주),234080,2014/12,,,1994/05/21,,
제이더블유생명과학(주),234080,2015/12,,,1994/05/21,,
제이더블유생명과학(주),234080,2016/12,278,12876000,1994/05/21,0.95,50.11
제이더블유생명과학(주),234080,2017/12,279,13976000,1994/05/21,5.74,50.11
제이더블유생명과학(주),234080,2018/12,260,13624000,1994/05/21,7.11,43.1
제이더블유생명과학(주),234080,2019/12,274,16489000,1994/05/21,7.06,43.1
제이더블유생명과학(주),234080,2020/12,278,17032000,1994/05/21,5.31,43.11
제이더블유생명과학(주),234080,2021/12,282,15819000,1994/05/21,2.71,43.11
제이더블유중외제약(주),001060,2011/12,1092,51210000,1945/08/08,2.99,42.17
제이더블유중외제약(주),001060,2012/12,1003,48928000,1945/08/08,3.24,45.52
제이더블유중외제약(주),001060,2013/12,1067,49023000,1945/08/08,3,49.41
제이더블유중외제약(주),001060,2014/12,1059,49646000,1945/08/08,2.06,47.52
제이더블유중외제약(주),001060,2015/12,1095,52015000,1945/08/08,2.98,42.03
제이더블유중외제약(주),001060,2016/12,1144,60184000,1945/08/08,2.11,38.88
제이더블유중외제약(주),001060,2017/12,1125,64906000,1945/08/08,4.43,39.48
제이더블유중외제약(주),001060,2018/12,1179,68661000,1945/08/08,8.27,40.38
제이더블유중외제약(주),001060,2019/12,1223,70884000,1945/08/08,7.57,40.16
제이더블유중외제약(주),001060,2020/12,1152,68517000,1945/08/08,5.78,40.29
제이더블유중외제약(주),001060,2021/12,1190,68096000,1945/08/08,5.56,40.33
제이더블유홀딩스(주),096760,2011/12,112,6978000,2007/07/03,0.27,51.15
제이더블유홀딩스(주),096760,2012/12,118,6982000,2007/07/03,0.89,51.32
제이더블유홀딩스(주),096760,2013/12,168,9133000,2007/07/03,1.13,51.24
제이더블유홀딩스(주),096760,2014/12,157,8922000,2007/07/03,1.11,51.29
제이더블유홀딩스(주),096760,2015/12,161,9304000,2007/07/03,2.21,50.83
제이더블유홀딩스(주),096760,2016/12,152,9705000,2007/07/03,2.95,50.75
제이더블유홀딩스(주),096760,2017/12,141,7772000,2007/07/03,3.23,50.07
제이더블유홀딩스(주),096760,2018/12,154,8732000,2007/07/03,5.1,50.12
제이더블유홀딩스(주),096760,2019/12,154,10308000,2007/07/03,5.3,50.12
제이더블유홀딩스(주),096760,2020/12,144,8823000,2007/07/03,4.29,50.13
제이더블유홀딩스(주),096760,2021/12,148,7662000,2007/07/03,1.85,50.16
제이에스전선(주),005560,2011/12,329,14701000,1968/06/11,0.55,69.99
제이에스전선(주),005560,2012/12,343,16770000,1968/06/11,0.51,69.99
제이에스전선(주),005560,2013/12,342,14890000,1968/06/11,0.52,70.01
제이준코스메틱(주),025620,2011/12,163,4152976,1975/04/20,0.06,26.51
제이준코스메틱(주),025620,2012/12,140,4311037,1975/04/20,0.39,39.06
제이준코스메틱(주),025620,2013/12,139,3775369,1975/04/20,0.69,12.22
제이준코스메틱(주),025620,2014/12,116,3797484,1975/04/20,0.05,76.69
제이준코스메틱(주),025620,2015/12,34,974951,1975/04/20,2,20.8
제이준코스메틱(주),025620,2016/12,88,2664590,1975/04/20,1.18,28.23
제이준코스메틱(주),025620,2017/12,183,9790122,1975/04/20,1.79,17.12
제이준코스메틱(주),025620,2018/12,179,7670145,1975/04/20,3.68,17.1
제이준코스메틱(주),025620,2019/12,221,6194667,1975/04/20,0.89,14.54
제이준코스메틱(주),025620,2020/12,124,3971104,1975/04/20,1.28,11.47
제이준코스메틱(주),025620,2021/12,46,2733726,1975/04/20,2.46,17.61
제일모직(주),001300,2011/12,4889,245867000,1954/09/15,22.9,9.59
제일모직(주),001300,2012/12,5100,313446000,1954/09/15,25.59,9.88
제일모직(주),001300,2013/12,3825,271449000,1954/09/15,23.94,11.63
제일약품(주),271980,2017/12,945,49624463,2017/06/01,7.2,57.05
제일약품(주),271980,2018/12,970,49989590,2017/06/01,3.03,62.62
제일약품(주),271980,2019/12,964,53785836,2017/06/01,3.5,63.6
제일약품(주),271980,2020/12,934,53145263,2017/06/01,4.25,62.28
제일약품(주),271980,2021/12,1006,57215537,2017/06/01,2.91,62.28
제일연마공업(주),001560,2011/12,103,3598925,1974/12/27,0.03,74.01
제일연마공업(주),001560,2012/12,99,3625416,1974/12/27,0,74.01
제일연마공업(주),001560,2013/12,96,4073722,1974/12/27,1.47,51.12
제일연마공업(주),001560,2014/12,98,3600116,1974/12/27,2.75,51.12
제일연마공업(주),001560,2015/12,86,3751571,1974/12/27,2.43,50.92
제일연마공업(주),001560,2016/12,80,3689294,1974/12/27,3.72,50.92
제일연마공업(주),001560,2017/12,82,3444278,1974/12/27,4.03,50.92
제일연마공업(주),001560,2018/12,81,3563759,1974/12/27,4.15,50.92
제일연마공업(주),001560,2019/12,73,3453555,1974/12/27,5.01,50.92
제일연마공업(주),001560,2020/12,65,3133829,1974/12/27,4.87,50.92
제일연마공업(주),001560,2021/12,65,3239645,1974/12/27,5.43,50.92
제일파마홀딩스(주),002620,2011/12,983,46172665,1959/03/07,18.24,49.88
제일파마홀딩스(주),002620,2012/12,1003,47304465,1959/03/07,19.43,49.98
제일파마홀딩스(주),002620,2013/12,1033,47659853,1959/03/07,18.73,50.03
제일파마홀딩스(주),002620,2014/12,1104,50087109,1959/03/07,15.78,49.82
제일파마홀딩스(주),002620,2015/12,1087,54317714,1959/03/07,8.37,48.88
제일파마홀딩스(주),002620,2016/12,1011,54318893,1959/03/07,5.31,45.99
제일파마홀딩스(주),002620,2017/12,40,1765981,1959/03/07,7.31,43.53
제일파마홀딩스(주),002620,2018/12,39,2862336,1959/03/07,12.96,73.12
제일파마홀딩스(주),002620,2019/12,40,3031527,1959/03/07,12.1,73.12
제일파마홀딩스(주),002620,2020/12,38,2560387,1959/03/07,9.58,73.16
제일파마홀딩스(주),002620,2021/12,37,2604061,1959/03/07,9.58,73.16
조광페인트(주),004910,2011/12,376,15249000,1967/01/16,0.21,37.56
조광페인트(주),004910,2012/12,375,16143000,1967/01/16,0.24,37.63
조광페인트(주),004910,2013/12,395,18282000,1967/01/16,4.71,37.63
조광페인트(주),004910,2014/12,407,20581000,1967/01/16,4.09,37.33
조광페인트(주),004910,2015/12,421,22889000,1967/01/16,2.35,37.29
조광페인트(주),004910,2016/12,438,24458000,1967/01/16,2.79,37.3
조광페인트(주),004910,2017/12,458,25470000,1967/01/16,4.84,37.35
조광페인트(주),004910,2018/12,480,26491000,1967/01/16,7.38,37.35
조광페인트(주),004910,2019/12,484,27188000,1967/01/16,7.37,37.35
조광페인트(주),004910,2020/12,480,27596000,1967/01/16,2.4,37.77
조광페인트(주),004910,2021/12,482,28090000,1967/01/16,1.71,37.77
조광피혁(주),004700,2011/12,246,7236000,1966/08/03,0.67,25.9
조광피혁(주),004700,2012/12,241,7007000,1966/08/03,0.31,25.9
조광피혁(주),004700,2013/12,220,6822666,1966/08/03,0.3,25.9
조광피혁(주),004700,2014/12,215,6895000,1966/08/03,0.57,25.9
조광피혁(주),004700,2015/12,198,6851000,1966/08/03,1.87,25.9
조광피혁(주),004700,2016/12,193,7407581,1966/08/03,1.17,25.6
조광피혁(주),004700,2017/12,188,7233000,1966/08/03,0.58,26.22
조광피혁(주),004700,2018/12,165,6563000,1966/08/03,0.49,26.24
조광피혁(주),004700,2019/12,157,6268000,1966/08/03,0.53,26.24
조광피혁(주),004700,2020/12,147,6194000,1966/08/03,0.41,26.24
조광피혁(주),004700,2021/12,140,6008000,1966/08/03,0.35,26.24
조선내화(주),000480,2011/12,557,26721968,1947/05/15,3.09,60.01
조선내화(주),000480,2012/12,561,28746836,1947/05/15,3.65,60.23
조선내화(주),000480,2013/12,558,27758883,1947/05/15,2.95,60.15
조선내화(주),000480,2014/12,550,27730324,1947/05/15,3.24,59.95
조선내화(주),000480,2015/12,557,29131010,1947/05/15,2.98,60.89
조선내화(주),000480,2016/12,557,29123000,1947/05/15,2.71,61.18
조선내화(주),000480,2017/12,574,29709000,1947/05/15,3.09,61.24
조선내화(주),000480,2018/12,632,31514000,1947/05/15,3.16,61.29
조선내화(주),000480,2019/12,633,32404000,1947/05/15,3.8,60.17
조선내화(주),000480,2020/12,566,31353000,1947/05/15,2.87,61.49
조선내화(주),000480,2021/12,567,29733000,1947/05/15,2.81,60.38
조선선재(주),120030,2011/12,119,5082391,2010/01/01,0.48,56.14
조선선재(주),120030,2012/12,120,5557993,2010/01/01,0.15,56.14
조선선재(주),120030,2013/12,129,6584496,2010/01/01,1.56,55.32
조선선재(주),120030,2014/12,127,7062232,2010/01/01,1.98,51.84
조선선재(주),120030,2015/12,133,6874495,2010/01/01,1.74,51.84
조선선재(주),120030,2016/12,130,7899324,2010/01/01,1.27,51.84
조선선재(주),120030,2017/12,130,7899324,2010/01/01,3.16,51.84
조선선재(주),120030,2018/12,124,7483810,2010/01/01,2.7,51.84
조선선재(주),120030,2019/12,122,7527951,2010/01/01,4.76,51.84
조선선재(주),120030,2020/12,126,8164561,2010/01/01,5.5,51.84
조선선재(주),120030,2021/12,129,8513042,2010/01/01,0.36,51.84
조일알미늄(주),018470,2011/12,343,15304506,1985/09/19,5.23,67.36
