,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율,target_3
3247,-0.5178121532394223,-0.1325003079376945,-0.325165918684539,0.0181326655322596,0.0445115286506221,-0.057015824202024,-0.152436374684936,0.0
3248,-0.7727757149225933,-0.5917535869279293,0.5761149063471597,0.2860769104396978,-0.7083602570292756,2.6330619523181347,-0.5475532233522051,0.0
3249,-0.8704213342906163,-0.681379553383928,0.5718676023193577,0.2943213487445421,-0.3783422419689725,0.1939163841615474,-0.6356799646728496,0.0
3250,0.912515345281062,0.1141315955320678,-0.5004287376244704,-0.6290557413980142,0.3122510117683282,0.1931353251526361,0.0446482730163899,0.0
3251,0.6991415844398265,0.220395793200533,-0.492999360519824,-0.2250782644606458,0.3075946729314986,-0.2449188104197092,-0.0681226295095816,0.0
3252,0.5617144164403869,0.3221411391855777,-0.5092143182632591,-0.2250782644606458,0.21679606561332,-0.5335565084368987,-0.0747775185715,0.0
3253,0.3899304564410872,0.4475423159889125,-0.4753197730731962,-0.2333227027654901,0.1888580325923419,-0.5344410285928971,-0.0938601826798236,0.0
3254,1.2108769600166875,0.4807697395033311,-0.5019310399947886,-0.2250782644606458,0.2229075103366589,0.0229318486138551,0.2126142326577812,0.0
3255,2.690027268221183,0.6300766513048295,-0.5037666249327641,-0.3075226475090883,0.582900706659053,0.729231075299437,0.2849610635468258,0.0
3256,2.187333153696917,0.8450773770399324,-0.5269401551596127,-0.7115001244464568,0.4583436427738592,-0.3950199222068934,-0.0657745621521595,0.0
3257,-1.8667683022865544,-3.688392788404801,-0.5553993737787242,1.4320538348130492,-0.8495055280206751,-1.8411912967380315,0.1119447785754227,0.0
3258,-2.244693014285013,-4.708802197747561,-0.559456161935589,0.945631974827238,-1.0549664791957842,-0.3157918778434795,-0.0704132167349518,0.0
3259,-1.6913678378662167,-4.814739518151935,-0.5723840995264513,-0.1055339090404041,-0.2497108816015528,-0.0969474846328041,0.0750123999156864,0.0
3260,-2.830566730493151,-2.40168453758204,-0.495438678063553,0.7889876470351973,-0.6257102426755489,-0.3136759087730257,-0.1320386628410504,0.0
3261,-2.208527970074634,-2.8163315129388944,-0.4466882144112579,-0.0849228132782935,-0.4700139128190567,-0.7270603758815773,0.0669285582607397,0.0
3262,-2.2989405806005814,-3.0988559031140968,-0.4422306563065135,0.2530991572203209,-0.6425894709590564,0.1096036692616722,-0.0540814368644877,0.0
3263,1.1548211414906004,-0.8228810032333377,-0.5037931198667611,-0.0107228685346952,0.2089384938261698,0.3147031333481656,0.699488349502253,0.0
3264,0.8835833099127589,-0.6837475781697178,-0.5387595939904858,-0.2910337708993998,0.2715080469460686,1.915145772361777,-0.0145567410471456,0.0
3265,0.9414473806493652,-0.5045396636150161,-0.5462780973999085,-0.4889002902156619,0.2505545221803351,0.0866972571931203,0.0424775337837877,0.0
3266,0.3863139520200495,-0.5211384017756776,-0.4455725631680757,-0.4889002902156619,0.2045731761666421,2.199248750169688,-0.0927671948194933,0.0
3267,-0.4075087683977668,-0.5404372631209554,-0.3746749854636652,-0.1714894154791582,0.072740582848902,0.4871761932014757,-0.1151969152603852,0.0
3268,-0.3424116888190848,-0.5431000327835147,-0.3315687336992471,-0.2292004836130679,0.0634279051752426,0.3838128372777631,0.0863565802563301,0.0
3269,-0.4057005161872478,-0.7002198801197329,-0.1740552224338065,-0.1220227856500926,0.0244310674167941,1.7495139824779475,-0.0311521319459925,0.0
3270,-0.528661666502536,-0.6961433615190509,-0.4312525925289745,-0.101411689887982,0.070703434607789,-0.1827788248611003,-0.1441023098165651,0.0
3271,-0.6534310690283431,-0.7088364374095768,-0.3760809754457705,-0.0230895259919616,-0.0585099681142343,-0.3213970424616525,-0.2829743421874717,0.0
3272,-0.5973752505022558,-0.6434726877734527,-0.3670349403423209,-0.0148450876871173,0.1082451664797282,-0.4323152203339916,0.3945639923558443,0.0
3273,-3.147010867333966,-1.2800856980230808,-0.3145865261835303,-0.1302672239549369,-2.0188286184195263,-1.3449716874948758,-7.200284248873825,0.0
3274,0.1186926248632457,-0.8298968471666951,0.6472481758193429,2.359553144108028,0.0395641686364905,-0.0594128949467058,0.7295411875645246,0.0
3275,-0.5684432151339527,-0.9276531230896934,0.7301145264924701,2.091608899200589,-0.3038408205796978,-0.0413744533940167,-0.3113068156476916,0.0
