,회사명,거래소코드,회계년도,산업군,target_3,EBIT/총자산,현금흐름 대 자산,순운전자본비율,누적수익성비율,abs(영업현금흐름-당기순이익)/매출액,금융비용부담률,당기전기영업손익,총자본증가율,TMD
715,(주)서울제약,18680,2020,제조업,0,-0.0604924274486067,0.5257109461450176,-0.2045697195755423,-0.6218098873974949,0.0138885528676594,0.1340620332468713,-0.1414888175705067,-0.617468654393457,-0.3695156749247337
716,(주)서울제약,18680,2021,제조업,0,-0.9419437940997742,-0.6676905874405231,-0.7974677280988485,-0.9366373741796034,0.1894601610866191,0.309349903817214,-0.4210188273532211,-0.4796040333970123,-0.2111211925576281
717,(주)서원인텍,93920,2019,제조업,0,0.558914415487521,1.4034904301600446,1.1126503674787485,1.014397699089899,-0.1615970262966703,-0.3894003747577135,0.2233073854693068,-0.1522469106922583,-0.4253347375090405
718,(주)서원인텍,93920,2020,제조업,0,0.5866838530820485,0.6516684001399186,1.4218445271441689,1.069774694416352,-0.3311344418943571,-0.3966039858770427,0.6225678260633887,-0.1929940356045598,-0.4503926998002091
719,(주)서원인텍,93920,2021,제조업,0,0.632421942428019,-0.0482382557885997,1.4837495676767531,1.0952321222618933,-0.2740458780305352,-0.3533823191610678,0.5197415671320126,-0.1539316537498437,-0.4266733116653056
720,(주)서전기전,189860,2019,제조업,0,0.0657304381517549,0.1199582352862352,-0.1267746151629366,0.6319122929423249,-0.3002752130446529,-0.2333221338389153,-0.2479523057247381,-0.030644421814325,-0.2908820167719158
721,(주)서전기전,189860,2020,제조업,0,0.3013560182193447,1.093296098947803,-0.0430207367953227,0.717550216618059,-0.1161023365010128,-0.2837474116742193,-0.3120212040847053,-0.3603237725131616,-0.2861026153046019
722,(주)서전기전,189860,2021,제조업,0,-0.3834281081764003,-1.1473930087372817,-0.1340575611079464,0.7267036392198286,-0.2985758429667314,-0.2861486153806624,-0.4215554677303637,-0.6742141105630828,-0.4995719454958707
723,(주)서진시스템,178320,2019,제조업,0,0.5272182663871395,-0.7291840394544221,-0.5746757907810456,0.09180909467903,0.1162137519853879,0.071630736879352,2.2880610498796807,0.7080733911920754,-0.259388153652159
724,(주)서진시스템,178320,2020,제조업,0,-0.0013011322688383,-0.9290370128675248,-0.4856252244534245,-0.0126098648844353,-0.1030571528247367,0.6215063856548105,1.3351368068458818,0.5028131088362083,-0.3062847103280075
725,(주)서진시스템,178320,2021,제조업,0,0.30427825295555,-0.4412668906099253,-0.2936202859031634,-0.0429692557542429,-0.1631106972301195,0.5254582373970886,1.4425543223372554,1.540659347314148,-0.0869405349658732
726,(주)서진오토모티브,122690,2019,제조업,0,-0.0427132383884344,0.1663193680219742,-1.7478921739226407,-0.2474306030024236,-0.2420921899605805,-0.0268186150848129,-0.6472127463188199,-0.3039725535798992,10.366642284557072
727,(주)서진오토모티브,122690,2020,제조업,0,-0.0373975370838461,0.9714079116786388,-1.819397461382738,-0.2788740362099228,-0.1238025077193106,-0.0484294484428004,-0.1587209363476408,-0.388278285553136,7.69365410187674
728,(주)서진오토모티브,122690,2021,제조업,0,0.0862958304433628,-0.3138750961097604,-1.304625600269538,-0.2701126597043627,-0.3658398441656337,-0.1132619485167628,0.3298006869778239,-0.0859321520881821,7.259567536210235
729,(주)서플러스글로벌,140070,2019,도매 및 소매업,0,-0.0045561420951959,-0.1429285195944481,1.1676035050638234,0.6593312612086706,-0.2979760757482603,-0.2285197264260292,0.4580279237606155,-0.40092106400612,-0.2346013553808489
730,(주)서플러스글로벌,140070,2020,도매 및 소매업,0,0.3689979527390054,1.0945464183840266,0.5809953134930256,0.5616128546594403,0.0882203089231272,-0.3005558376193207,0.1078402643207944,0.5877387420731007,-0.1389073714626844
731,(주)서플러스글로벌,140070,2021,도매 및 소매업,0,0.7385078509894812,-0.523134313579957,0.389983503935266,0.5783115540986601,0.0608847281136762,-0.1444775967005224,0.943598025011796,0.5243827763179177,-0.1738355051790331
732,(주)서한,11370,2019,건설업,0,0.0873358698429152,-0.8683447034342462,1.315248681949024,0.7254276631731622,-0.2049775360911535,-0.3773943562254984,2.2274206872625686,-0.3455411405365872,0.2457486522955532
733,(주)서한,11370,2020,건설업,0,0.19375586205702,0.2082040522585725,1.3251799718740374,0.6358489104301128,-0.2909656860140984,-0.3485799117481817,1.1328830113716994,0.2441022249039295,0.3048230759513897
734,(주)서한,11370,2021,건설업,0,0.3916326844595901,-1.6235356416564857,0.9580532876460384,0.4785211425070342,0.2617139856433996,-0.5166641711991952,2.080470663988358,1.0785075054230375,0.8249760278198401
735,(주)서희건설,35890,2019,건설업,0,0.610236985491979,0.4936437438127705,0.0543059044698096,0.0662112232467905,-0.3187577269462718,-0.1636872263520668,5.568603302060861,0.2017941936613738,0.9281994891476628
736,(주)서희건설,35890,2020,건설업,0,0.7619890906971964,1.5619816345498678,0.0192153467347619,0.1598353522380244,-0.1281302192143064,-0.2717413931420041,8.292410976310899,0.7080318845539609,0.6386240561796999
737,(주)서희건설,35890,2021,건설업,0,0.6465383717996733,1.5598193975323735,-0.1188295832229258,0.2443742870399137,-0.0534473583789221,-0.2909510227935485,10.932622005143836,0.4384976847172846,0.7627215341405558
738,(주)석경에이티,357550,2021,제조업,0,0.8150637630084162,0.6280581353802475,1.080870239718705,0.4752269238986281,-0.2129449756437924,-0.2885498190871055,-0.303136824507567,-0.3858119003994514,-0.5896835454551096
739,(주)선광,3100,2019,운수 및 창고업,0,0.1414759150211965,0.2675268355008298,-0.6196976384411068,0.3109771557422726,0.4044885838782662,1.9925937020337925,0.7600968293833184,0.7048138340610337,1.6442377165901223
740,(주)선광,3100,2020,운수 및 창고업,0,0.1601578911658577,0.4272325993372534,-0.5707032748110401,0.3199176724876144,0.5344492429143832,1.7356649054443858,1.1423636580345518,-0.3432289889173389,0.7715478900767946
741,(주)선광,3100,2021,운수 및 창고업,0,0.3425225411468253,0.4848917563421006,-0.4876114824384272,0.3955140161425952,0.2201952143973231,1.5075505533322962,1.3781574770801457,-0.407117352105489,-0.0301741149297925
742,(주)선익시스템,171090,2019,제조업,0,0.5555980925280501,-0.3413527941644697,0.7965043048658188,0.3340866275319235,-0.1552602639301868,-0.4062088007028149,0.1611167284293386,-0.1944973091335539,-0.3521200616905415
743,(주)선익시스템,171090,2020,제조업,0,0.1389414948244875,0.8733616243827602,0.8392088515433768,0.4420607932859207,0.0936534527532187,-0.4062088007028149,0.0175356141894119,-0.7014623178430694,-0.4495820029460721
744,(주)선익시스템,171090,2021,제조업,0,-0.4994414874115228,-1.4836664021823918,0.6270102901455882,0.2786700614627763,-0.3319243411305771,-0.4062088007028149,-0.5353828543931627,-0.5002613298382004,-0.5420195836386457
745,(주)성광벤드,14620,2019,제조업,0,0.0650042444929052,-0.0591039940768617,0.8627129043659088,1.3293675334133022,-0.230965069107504,-0.3077594487386499,-0.6575281669016717,-0.3060020918001767,-0.4773042968987731
746,(주)성광벤드,14620,2020,제조업,0,-0.0718241846298966,-0.3768358942009498,0.8749614952734254,1.349232534463831,-0.3363906976497254,-0.3029570413257638,-0.1917541328961954,-0.3833403614515398,-0.4422005109812451
747,(주)성광벤드,14620,2021,제조업,0,-0.1105013121692025,-0.2248662915437073,0.6846117717106666,1.338144781793568,-0.1819163297692623,-0.3053582450322068,-0.639669967684538,-0.3209095812682265,-0.4479969997851923
748,(주)성도이엔지,37350,2019,"전문, 과학 및 기술 서비스업",0,-1.0906292486102684,-0.2568698401177173,0.164212179639959,0.1313445304958597,-0.0754003737074433,-0.3293702820966373,0.7469789534976108,0.2442205840701636,3.76208714675593
749,(주)성도이엔지,37350,2020,"전문, 과학 및 기술 서비스업",0,1.8161482451754816,-1.1647337896095749,0.2261172201725432,0.665862727401617,0.2591327625337335,-0.3269690783901942,0.7076551391947737,-1.085275831290384,0.9750919865857846
750,(주)성도이엔지,37350,2021,"전문, 과학 및 기술 서비스업",0,0.2954801974265145,0.3225292746746883,0.4293776206378195,0.6690558890279874,-0.3155694851802222,-0.3173642635644221,0.6443017613376633,-0.0195618255503465,0.7057088926439163
751,(주)성우하이텍,15750,2019,제조업,0,0.1188263742153322,0.7633230682862785,-0.7858812231863327,0.2393413323969265,-0.0740591222359537,0.0019958293925036,4.001792280930233,-0.1829482210733345,3.73918489706918
752,(주)성우하이텍,15750,2020,제조업,0,-0.0676413385092752,0.63061941032277,-0.7358937305637648,0.237596676863655,0.0031431912239959,-0.0268186150848129,1.9111009982913016,-0.4321522425858035,2.199988911990628
753,(주)성우하이텍,15750,2021,제조업,0,0.112133760189679,0.3632448111505875,-0.6955064848687099,0.2361527787130487,-0.1862941394307436,-0.0916511151587753,2.000511247794113,-0.1448583953418964,2.2420430999589707
754,(주)성창오토텍,80470,2019,제조업,0,-0.0235202614384318,0.1813468161929543,-0.3959125721308025,0.1581899264685876,-0.2348782482195447,-0.1492800041134085,-0.4388770265703548,-0.2705793387775396,0.1001044025721589
755,(주)성창오토텍,80470,2020,제조업,0,-0.0573418465407533,0.8751736571212235,-0.4833079234709213,0.1192696155918345,-0.0292983801370848,-0.1804956522971682,-0.4208399472275069,0.0399961103567473,0.1826329253772675
756,(주)성창오토텍,80470,2021,제조업,0,0.2669574512984687,0.446767159367275,-0.5743447477835452,0.2023693931055111,-0.2748044862668173,-0.2213161153067,-0.2758277919818667,-0.5193583796774975,0.1088553094975334
757,(주)세경하이테크,148150,2020,제조업,0,-0.1709800687217869,0.6518924179766818,-0.372739562305771,0.383656947949711,-0.0566402852194177,-0.0748426892136739,0.3238976428292555,-0.3014205265095615,-0.4332748713377386
758,(주)세경하이테크,148150,2021,제조업,0,0.6612975339789582,1.5158347119149227,-0.3608220143957548,0.3936078519456824,-0.1010610856730183,-0.1060583373974336,0.1442125565493472,0.6212862019819372,-0.4161036184271057
759,(주)세동,53060,2019,제조업,0,-0.2194526903226937,-0.1313641685456996,-1.7657684957876647,-0.4675844971196961,-0.1936144604300065,0.1988945333208337,-0.5114725442560321,-0.5587620280383061,3.071030905681832
760,(주)세동,53060,2020,제조업,0,-0.3691510198750629,0.0645366261539636,-1.446643046197231,-0.6488524835489871,-0.0554875117764512,0.3573739779460751,-0.5888680119817068,-0.8022448565313876,1.9535698080014905
761,(주)세동,53060,2021,제조업,0,0.0861737823274983,-0.20037835797334,-1.0745507170067252,-0.6111703358316294,-0.3095304883512184,0.1364632369533144,-0.5072092345931771,0.0216115456146112,1.7816698769790764
762,(주)세보엠이씨,11560,2019,건설업,0,-0.1917311699528499,-2.173953512460718,0.5402770248004704,0.6247721890545203,-0.1743667351517862,-0.2789450042613333,0.1346126564693522,0.3009696339821754,0.4202094698400412
763,(주)세보엠이씨,11560,2020,건설업,0,0.1849103548440752,-0.624670114476129,0.5055175100629232,0.5890707285064313,-0.3060361055698946,-0.2501305597840166,-0.4889634617703292,-0.0362460507539734,0.9241088473296908
764,(주)세보엠이씨,11560,2021,건설업,0,0.2667684731772487,1.0452420888638811,0.6035062373230562,0.6444112787723955,-0.1637481817761883,-0.2357233375453583,0.0340223991094035,-0.3107781949991036,0.6409915933380179
765,(주)세운메디칼,100700,2019,제조업,0,0.9806415755325992,0.9499143574287052,1.1133124534737495,1.2940550747804402,-0.2196139911817146,-0.3317714858030803,0.4816699137091749,-0.0400142336601867,-0.5711945101765261
766,(주)세운메디칼,100700,2020,제조업,0,0.7077184847944481,1.4346829390066802,1.3056484350215107,1.3639503253371728,0.0039226895043515,-0.3293702820966373,0.5003628868463081,-0.1482872627489976,-0.5932634668100785
767,(주)세운메디칼,100700,2021,제조업,0,0.7795420618834152,1.396891529517879,1.3963542163366345,1.3136880152705457,0.0240144001172385,-0.3461787080417386,0.4549869616234742,0.1772663930744393,-0.5775283258070665
768,(주)세원물산,24830,2019,제조업,0,0.303307023982541,1.063973427333248,-0.7332453865837611,0.7104601763342084,0.2823984859359594,-0.2717413931420041,0.0340223991094035,0.2852048892828124,0.5013916470528786
769,(주)세원물산,24830,2020,제조업,0,0.2785489071494836,2.331947553417534,-0.7249693116462499,0.7036874562880999,0.8051781931084312,-0.2789450042613333,0.3591668409492374,0.1072298327123441,0.688974112795781
770,(주)세원물산,24830,2021,제조업,0,0.5866408908405855,0.8464961588595944,-0.0824148534978763,0.938866372463745,-0.2482263950190526,-0.3269690783901942,0.4365921220291979,-0.5141915248984318,0.1788628060540201
771,(주)세종메디칼,258830,2019,제조업,0,0.3573698797306874,0.550490734984283,0.7839246709608015,0.6930384748697574,-0.1215157761111577,-0.5454786156765118,-0.2254134098847496,-0.0812602105769188,-0.5621756397653994
772,(주)세종메디칼,258830,2020,제조업,0,-0.0655752337765768,-0.4798898242936849,0.4618198343928636,0.6032142674486023,-0.1937067998172312,-0.4182148192350302,-0.3349178601761222,0.003317508981398,-0.5371713990821005
773,(주)세종메디칼,258830,2021,제조업,0,-0.4051952404423629,-1.4107260622974491,0.7640620911107745,0.1396013503289499,0.1101210615660215,0.1076487924759978,-0.4929286378903272,2.168746189758544,-0.5307754338209145
774,(주)세중,39310,2019,"사업시설 관리, 사업 지원 및 임대 서비스업",0,0.0971623326508858,-0.021222746305295,1.082194411708707,0.5707801304054662,-0.328006999918877,-0.36298713398684,-0.2958921794161421,0.0991866565808003,-0.1795520332589375
775,(주)세중,39310,2020,"사업시설 관리, 사업 지원 및 임대 서비스업",0,0.0860714660198576,0.5177385252361949,0.8517884854483938,0.6223011915401644,-0.1614904387235868,-0.3077594487386499,-0.2676887462618709,-0.487977712484386,-0.1584339101597906
776,(주)세중,39310,2021,"사업시설 관리, 사업 지원 및 임대 서비스업",0,0.119888550403835,0.0360156412329483,0.5545118736929897,0.1005740232559831,-0.3498114923990972,-0.3005558376193207,-0.2394554997533138,0.069759976539376,-0.1949594864283516
777,(주)세진티에스,67770,2019,제조업,0,-0.3930940224090392,-0.0732503257157097,1.360601572606586,0.5755712878647249,0.0770491299573943,-0.6895508380630948,-0.4832094843931893,-0.3851291025036568,-0.5254375843155508
778,(주)세진티에스,67770,2020,제조업,0,0.5600992145509248,1.0769214791505295,1.5559169411318516,0.6827838884130402,-0.1895252818227247,-0.4542328748316759,-0.3023914906504246,-0.0007494019505781,-0.567618383397025
779,(주)세진티에스,67770,2021,제조업,0,0.2449678166326742,0.5176077532062745,1.5992835738044102,0.7183657566379581,-0.2258661364739899,-0.456634078538119,-0.2314655208047465,-0.0204378663096422,-0.5646241060880006
780,(주)세코닉스,53450,2019,제조업,0,-0.3217336249997377,0.2796740337670026,-0.6263184983911158,0.1130073121072732,-0.1204796767062582,-0.0076089854332685,-0.1512974111305017,-0.6916042316276868,1.3611052740630911
781,(주)세코닉스,53450,2020,제조업,0,-0.5205540429698654,0.0003013025367103,-1.3109154172220463,-0.0646214682697401,-0.0257966621058754,0.0356126812827063,-0.92656387597582,-0.4919940574491072,1.1140438643420532
782,(주)세코닉스,53450,2021,제조업,0,0.0784462607435267,0.923592750190552,-0.7554252674162913,-0.0175918331152531,-0.142495964530145,-0.0388246336170282,-0.6360923651702541,-0.6258069755958927,0.3679397559053686
783,(주)세토피아,222810,2019,정보통신업,0,-4.539595088817251,-0.1447109083551632,-1.1245382096292933,-1.0907986176195237,7.80796071836724,6.739773429671703,-0.7632761345530462,0.1331501857357287,0.7134387448746922
784,(주)세토피아,222810,2020,정보통신업,0,-0.347049564971228,-1.96574442102751,1.0156547692111166,-1.5239655623216246,1.437880195347115,3.416507499954521,-0.7337311004559185,-0.9860789294462275,-0.5477072220304116
785,(주)세토피아,222810,2021,정보통신업,0,-0.5204663073224025,-0.4047675847292772,-0.5995040155935794,-1.188858456323692,0.0107371785596169,0.11725360730177,-0.5942642291074183,2.7389636810541496,-0.2338753774546944
786,(주)세화피앤씨,252500,2019,제조업,0,0.0577209393542677,0.5074176567662707,0.9693087495610536,0.315750022523274,-0.1791658407833383,-0.2861486153806624,-0.3972873973418047,-0.4943140691624041,-0.5724668408036533
787,(주)세화피앤씨,252500,2020,제조업,0,0.8922722150057011,2.1073511712034483,1.1871350419163498,0.4605842757880428,-0.0719821174820088,-0.3197654672708651,-0.2620838356561594,0.1988309629013553,-0.5791274437969096
788,(주)센코,347000,2021,제조업,0,0.1603487425671254,-0.2803257476999668,1.3076346930065137,-0.3857850883057566,-0.1520285190222627,0.402996848368493,-0.3191167824047017,2.8681288480361595,-0.4668889653686117
789,(주)셀레믹스,331920,2021,제조업,0,-1.40872628644335,-1.6229983559848575,1.9922316118374448,-3.388431502469705,0.3408674496227807,-1.741278061485151,-0.7570749568616209,-0.7582909025726181,-0.5899866972375859
790,(주)셀루메드,49180,2019,제조업,0,-3.37772657585565,-0.3130782551730873,-0.7756188902638188,-2.074293846190108,5.550763634606005,2.2159056467329963,-1.034249711655765,0.7964105147280685,-0.3999564225999769
791,(주)셀루메드,49180,2020,제조업,0,0.2156398597316227,-0.832790334574542,0.4575162754253578,-1.9318929566604977,-0.2189954988728947,-0.2045076893615987,-0.601926261158843,0.0001098499170927,-0.5162985668687873
792,(주)셀루메드,49180,2021,제조업,0,0.4819173811228348,-0.6759689743138915,0.4638060923778664,-1.611722137020531,-0.0547334954189605,-0.1396751892876363,-0.2204942064276092,0.9783383588722312,-0.4979923377916335
793,(주)셀리버리,268600,2019,"전문, 과학 및 기술 서비스업",0,-3.058671499198704,-4.28148800950345,2.2342240430102738,-4.610984611946651,10.557639953117745,-8.98330844011739,-0.989976880541502,-1.1455436683690647,-0.6022830943554431
794,(주)셀리버리,268600,2020,"전문, 과학 및 기술 서비스업",0,-1.904476372288353,-3.147700976526562,2.3358542432429115,-3.040398376200319,3.874674835669059,12.973298251597862,-1.3927552969412962,3.139614658894883,-0.5983502339155734
795,(주)셀리버리,268600,2021,"전문, 과학 및 기술 서비스업",0,-1.4222402211041008,-2.2055647853889244,1.2566540713914445,-1.9876013281059843,3.494932115751179,14.284355475315769,-1.7942219257525196,3.8040660969348257,-0.5628291670145232
796,(주)셀바스에이아이,108860,2019,정보통신업,0,-0.5925689354865004,0.0836982419388092,-0.5025084173259474,-1.1960358716805537,0.6542895851346016,0.7055485153803174,-1.1255680158328611,-0.5074474923040463,-0.2376035767032622
797,(주)셀바스에이아이,108860,2020,정보통신업,0,0.3018854554142584,-0.3327219737348975,0.0043184118472415,-1.1211888979973463,-0.0607034807041553,0.4077992557813791,-0.6625964371302405,-0.4217014200537995,-0.1884854942864788
798,(주)셀바스에이아이,108860,2021,정보통신업,0,0.2982065171225607,0.2429163254990013,0.3886593319452642,-0.9871074306343274,-0.2984606840404399,0.1412656443662005,-0.3117230705418484,-0.052566117320657,-0.5070077944547653
799,(주)셀바스헬스케어,208370,2019,제조업,0,-0.4755926163827154,0.4230601069762481,-0.0867184124653821,-1.164843904705523,0.5144867277810007,0.6527220338385703,-0.9263849958501058,0.1879956868623171,-0.284379658343252
800,(주)셀바스헬스케어,208370,2020,제조업,0,0.1297784539305878,0.5828096628710043,0.0711890973423325,-1.170503740623292,0.0937066729145683,0.3861884224233916,-0.4883075679760438,-0.4732347339598966,-0.3789780105268013
801,(주)셀바스헬스케어,208370,2021,제조업,0,0.3437576442536332,0.2314459539021779,0.1695088675999662,-1.007321291626938,-0.3226502603215845,0.1580740703113019,-0.2859941457932901,-0.0155672962704393,-0.4102157657620429
802,(주)셀트리온제약,68760,2019,제조업,0,0.1273734308121824,0.2248905439695408,-0.3061999198081805,-0.262047721450014,-0.055101637454387,0.3957932372491638,0.1128190944865061,-0.1750074653938038,-0.5209888942681363
803,(주)셀트리온제약,68760,2020,제조업,0,0.2235532085614185,0.2974030265164334,-0.3071930488006819,-0.1980004487521717,-0.1826614019760143,0.1364632369533144,0.7109047948119149,0.2670725004877233,-0.5894090917077625
804,(주)셀트리온제약,68760,2021,제조업,0,0.4134206917042028,1.1261676528024982,-0.2154941384930572,-0.1119182830402866,0.0457962353838961,0.0067982368053897,1.6966237275599827,0.2676921209227038,-0.5659569141153606
805,(주)셀트리온헬스케어,91990,2019,도매 및 소매업,0,0.1301642697780595,-0.9851168956212336,1.26824057630396,-0.0881481369935812,0.2169145818673407,-0.2021064856551556,0.765970060177601,-0.4443484047514423,-0.5122085098095743
806,(주)셀트리온헬스케어,91990,2020,도매 및 소매업,0,0.4668641405245495,-0.4512911921955366,1.0444555099936557,-0.022326401326859,0.0870828183097775,-0.2021064856551556,12.831225846120008,0.803771900402764,-0.5624458731083692
807,(주)셀트리온헬스케어,91990,2021,도매 및 소매업,0,0.2927393321698417,-0.8531086763055561,1.1553549141563066,0.0371742450993583,0.1435359017104686,-0.1636872263520668,16.30877474342109,-0.1540221683791289,-0.5180810618334888
808,(주)셀피글로벌,68940,2019,제조업,0,-0.042054087001504,-0.3198952410165329,0.4512264584728492,-0.07840025948136,-0.3404302859446985,-0.0700402818007878,-0.505539686753178,0.7865442111045284,-0.371505939869118
809,(주)셀피글로벌,68940,2020,제조업,0,-0.6155357999114123,-0.4200625088104177,0.6561420739256278,-0.2378169781169628,-0.0480944216274498,1.2314121270913454,-0.5324015189645928,-0.3910437783041004,-0.5221624174504599
810,(주)셀피글로벌,68940,2021,제조업,0,-1.7721468782511105,-0.3251905985491287,0.1794401575249797,-0.8013558118109422,0.8755118831603238,0.2421162000368087,-0.8225748962273017,0.1542363060034722,-0.4668210999988834
811,(주)소룩스,290690,2021,제조업,0,0.3885070545210891,-1.2788508327607808,-0.5038325893159492,0.4003959741233316,0.0543727571344342,-0.3101606524450929,-0.1308454500905122,0.0730904283057759,-0.4185716162170826
812,(주)소프트센,32680,2019,도매 및 소매업,0,-0.3238281438406919,6.03346461027324,1.0434623810011543,-0.5567010842420127,0.8193763215714197,-0.1780944485907251,-0.3839310146218115,-1.3006817223411151,-0.4064960785014618
813,(주)소프트센,32680,2020,도매 및 소매업,0,0.22025012148268,-1.450707886112292,0.907072666030969,-0.5337972924537103,-0.0778254204091427,-0.2981546339128776,-0.304925625764709,0.3518925632799601,-0.3661378439204396
814,(주)소프트센,32680,2021,도매 및 소매업,0,1.1882582403829165,1.440102769175055,0.4449366415203407,-0.1847722431362523,-0.3018879074377159,-0.1420763929940794,0.3010009867378386,1.2744472603409285,-0.345152907569736
815,(주)손오공,66910,2019,도매 및 소매업,0,-0.2334081506216302,-0.9470451033233266,0.2913326906801319,-1.9748955664709853,-0.3252764576793399,-0.1396751892876363,-0.4663649392217693,0.395558057745382,-0.1480787089716542
816,(주)손오공,66910,2020,도매 및 소매업,0,-0.2162578741569309,-0.6352764338402318,-0.1221400131979302,-2.1198909987247454,-0.3433504835823164,-0.1828968560036112,-0.53505490749602,-0.4796705162415793,-0.2092284368751491
817,(주)손오공,66910,2021,도매 및 소매업,0,0.4008562807684933,-1.4301445840906204,-0.013888953015283,-1.905204911331312,-0.0301319361288823,-0.0340222262041421,-0.4389962799874976,-0.1087120549083671,-0.3184853357091808
818,(주)솔고바이오메디칼,43100,2019,제조업,0,-2.147794354789281,-1.6267769421571454,0.3783969990227502,-2.1195577983476483,1.2111935471127009,-0.1012559299845475,-0.9778130319929368,-1.2167802698745855,-0.1481267527610743
819,(주)솔고바이오메디칼,43100,2020,제조업,0,0.1677459155502699,-1.128758213497031,-0.1088982932979122,-2.042548113189178,0.3357400062958656,0.1220560147146561,-0.5944729225874182,-0.2765187110715931,-0.0014001965808633
820,(주)솔고바이오메디칼,43100,2021,제조업,0,-0.4653738979537176,-1.3799314939531278,-0.1482924100004659,-0.3754156067828768,-0.2222329288792143,0.2709306445141252,-0.6010914872388434,-0.3578695212490324,-0.3744905602508387
821,(주)솔루에타,154040,2019,제조업,0,-0.0404767335644955,0.05682535035283,-0.5630892858685298,-0.0916734388448965,-0.2420223485235421,-0.0196150039654838,-0.0838596037362505,-0.7694808980086131,1.20325194604377
822,(주)솔루에타,154040,2020,제조업,0,0.0212923010378056,0.6664383228653717,-0.8530829516789241,-0.1979410508642482,0.0725695961876572,-0.0100101891397116,-0.0063150692391472,-0.1380976365773387,1.0582620108265766
823,(주)솔루에타,154040,2021,제조업,0,-0.3854993434026441,0.0757225553821258,-1.477430044964773,-0.1056791105370033,-0.3506605597463279,0.3453679594138598,-0.152758265490501,-0.9355453461875348,1.1267582056164662
824,(주)솔본,35610,2019,"전문, 과학 및 기술 서비스업",0,0.0809696970236101,0.2925036772677731,0.6558110309281275,-0.1015257272093594,-0.0907080910190813,-0.6271195416955755,0.0334857587322609,-0.1240030879062548,-0.4680002812294309
825,(주)솔본,35610,2020,"전문, 과학 및 기술 서비스업",0,0.1847240630879091,0.4576391546303334,0.6144306562405712,-0.1016359592763066,0.0655794421913423,-0.3869991710512706,-0.2066906233933306,-0.155354241385817,-0.4865773372682166
826,(주)솔본,35610,2021,"전문, 과학 및 기술 서비스업",0,0.4071494490901265,0.2525306979736942,0.6223756881805819,-0.0023426146808145,0.0295825973590623,-0.4518316711252329,0.2508847381835785,0.3102202588536465,-0.4639222744506121
827,(주)솔트룩스,304100,2021,정보통신업,0,-0.3926625933976023,-0.653123995809584,0.498896650112914,-0.4362466890502576,-0.0439407285226603,-0.127669170755421,-0.5378871761531614,0.5635070438440641,-0.5134197876302952
828,(주)쇼박스,86980,2019,정보통신업,0,0.0651289416886,-0.3979361757720147,1.2278533306089052,0.5247305961270082,-0.2449970327335118,-0.6007063009247021,-0.2187054051704673,-0.6128428006477212,-0.5451660190052564
829,(주)쇼박스,86980,2020,정보통신업,0,-0.2051219398241425,-2.760369025364555,1.4453485799667012,0.5336718235818996,1.539650696720056,-0.5478798193829549,-0.4331826759017863,-0.6451463153545861,-0.5611460914393602
830,(주)쇼박스,86980,2021,정보통신업,0,0.0434891352896534,1.264715107913172,1.2692337052964615,0.5111105943864181,0.9166110835356188,-0.4686400970703342,-0.4337193162789289,-0.0904389272959729,-0.570023251462708
831,(주)수산아이앤티,50960,2019,정보통신업,0,0.1593739538718193,0.31987326041318,1.1305266893437729,0.7522936881384655,0.0771579079474574,-1.3522830610413767,-0.2706998950447264,-0.0937782041121935,-0.565772341060731
832,(주)수산아이앤티,50960,2020,정보통신업,0,0.1403720321425893,0.009234127147806,0.2161859302475297,0.6445443138570797,-0.1774510007477207,-0.5598858379151702,-0.2613981285075883,0.2912755251585842,-0.5255419893830215
833,(주)수산아이앤티,50960,2021,정보통신업,0,-0.00666406726743,-0.3382023700041002,0.1532877607224441,0.6338461671420724,-0.3566781512094842,-0.2861486153806624,-0.2763644323590093,-0.2040147237451093,-0.5384561242870307
834,(주)수성샐바시온,84180,2019,제조업,0,-0.1243493183484225,-1.3018554603548678,-1.0963995548417549,-1.0737991364594244,-0.244116367810744,3.642220648360168,-0.5836804883359952,-0.7708734922615386,0.2144546437494698
835,(주)수성샐바시온,84180,2020,제조업,0,-0.1977620622099749,-0.5165129859049366,-0.1866933977105181,-1.113494300775118,-0.009474950013711,2.256726109742528,-0.4872342872217587,0.0647259418051845,-0.0542619666739142
836,(주)수성샐바시온,84180,2021,제조업,0,-0.2815247052773707,-0.9219356008771068,-0.3148070377431922,-0.950603739732218,-0.010132116282538,1.6084011090029042,-0.4691375811703394,2.489904700440756,-0.3017376775363566
837,(주)수젠텍,253840,2020,제조업,0,1.9187698106689155,1.663354415097572,1.501956932539278,-1.3926038475577207,3.3952728417159665,-0.2549329671969028,0.0275230878751211,1.8215741709147657,-0.5887825084854749
838,(주)수젠텍,253840,2021,제조업,0,1.462712777413844,2.208897463645151,1.132843990326276,-0.3737520855985759,-0.264645338027486,0.0284090701633771,1.2761958054230549,3.809341219737284,-0.4521087000672191
839,(주)슈프리마,236200,2019,제조업,0,0.9912381109485237,1.481679910598545,1.1282093883612696,0.4254720889082023,-0.3338508928584148,-1.0185157458457927,0.6627860409947967,0.6926893686651261,-0.5764304003613825
