,회사명,거래소코드,회계년도,산업군,target_3,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율
29,(주)SNT에너지,100840,2019,제조업,0.0,0.2506950362311287,1.1147209947447547,-0.4121556018365128,-0.6084446456359036,0.146659961883573,0.7926554295618868,3.3088039075168267
30,(주)SNT에너지,100840,2020,제조업,0.0,0.5544814075983111,1.1193045222399085,-0.3400499471937019,-0.42706700292933,0.0814712181679576,-0.2606371121616149,0.0687014647194974
31,(주)SNT에너지,100840,2021,제조업,0.0,0.0282800143372985,1.2147401074185904,-0.4039132680033913,-0.4229447837769079,0.1117374206073505,-0.3403931458143238,-0.176183314115686
32,(주)SNT홀딩스,36530,2019,"전문, 과학 및 기술 서비스업",0.0,0.3555736644412273,-0.1435913240415298,0.116202369207659,-0.6579112754649691,0.2185421926771311,0.0472192319222286,0.2042588089556706
33,(주)SNT홀딩스,36530,2020,"전문, 과학 및 기술 서비스업",0.0,0.3248333768624052,-0.1142075534499927,0.1923683057841917,-0.5837113307213708,0.0974773829195596,-0.1990322914453084,-0.0349336180443786
34,(주)SNT홀딩스,36530,2021,"전문, 과학 및 기술 서비스업",0.0,0.2615445494942423,-0.0481154236432186,0.011803960781766,-0.686766809531924,0.1996258161525106,-0.0287264249483678,-0.0409347941050677
35,(주)STX,11810,2019,도매 및 소매업,0.0,-0.6389650513441916,-1.1018467624120436,0.3372001682940864,-0.0560672792113386,-1.62391288082091,-0.2231003232836907,0.328514304681906
36,(주)STX,11810,2020,도매 및 소매업,0.0,-0.7094868875544303,-1.2056242218435804,0.8180527082441564,0.0263771038371039,-1.4347491155747043,0.3018700918687607,-0.4560969565991458
37,(주)STX,11810,2021,도매 및 소매업,0.0,-0.4418655603976267,-1.2073933033145134,0.779657256347145,-0.0024784302298509,-0.972025443664756,0.257693359484891,6.28371282808641
38,(주)TCC스틸,2710,2019,제조업,0.0,0.0554037974950828,-0.1436065544166653,0.3543359887135023,-0.0643117175161829,0.0916569593735225,-0.1084405712118041,-0.1178812561525992
39,(주)TCC스틸,2710,2020,제조업,0.0,-0.6389650513441916,-0.0957670661238107,-0.1438784116402428,0.0387437612943703,-0.0748071540431382,-0.42139596738152,-0.3392167521343135
40,(주)TCC스틸,2710,2021,제조업,0.0,0.6792508101241181,-0.0149117793408158,-0.3159493196527329,-0.0766783749734492,0.5884301090277881,0.8389842550348162,8.25341210832229
41,(주)강원랜드,35250,2019,"예술, 스포츠 및 여가관련 서비스업",0.0,1.39531868548962,1.8543219446471424,-0.5523738122868262,-1.5359439549308822,0.2296009974146016,-0.0055897609154896,0.0164421900327198
42,(주)강원랜드,35250,2020,"예술, 스포츠 및 여가관련 서비스업",0.0,-2.6262342307045103,2.027360343924256,-0.5625769822280425,-2.5829876196461026,-0.2674631734169659,-1.3133619793800966,-0.6454067061006445
43,(주)강원랜드,35250,2021,"예술, 스포츠 및 여가관련 서비스업",0.0,-0.9499844315534498,1.888256958201073,-0.5529817466763756,-0.9959332459635832,-0.0465780998448583,0.0063474861778477,0.2499392217957533
44,(주)갤럭시아에스엠,11420,2019,"예술, 스포츠 및 여가관련 서비스업",0.0,-0.9626421970270824,-4.197458089495345,-0.5397207301602227,-0.5424891391971496,-0.2028564720559542,-1.148590020276543,0.275431638720142
45,(주)갤럭시아에스엠,11420,2020,"예술, 스포츠 및 여가관련 서비스업",0.0,0.1801732000208898,-4.044650576888277,-0.5277455475006786,-0.4023336880147973,0.0977684040968615,-0.222123158504265,1.2755008845208335
46,(주)갤럭시아에스엠,11420,2021,"예술, 스포츠 및 여가관련 서비스업",0.0,1.1023818273855508,-2.803316094892559,-0.5583000822254218,-0.394089249709953,0.3614335907323416,2.1904608893094446,0.4567358479648403
47,(주)경농,2100,2019,제조업,0.0,-0.2628485915562513,0.2770372102324328,-0.3866998346486152,0.257221376372743,0.0349078297996609,-0.0673778440179448,-0.1715632905352032
48,(주)경농,2100,2020,제조업,0.0,0.0011562311795144,0.3543480830689943,-0.4072775997317417,0.0263771038371039,0.1577187666210435,-0.2755247599455223,0.1732556456841117
49,(주)경농,2100,2021,제조업,0.0,0.1024183549685752,0.368574819873966,-0.4014278017279287,-0.068433936668605,0.1914772231880586,-0.019540025259476,0.01966428781495
50,(주)경동나비엔,9450,2019,제조업,0.0,0.6629765402294477,0.5464615512551766,-0.4348081673873816,-0.2168338261558016,0.2421149080385813,-0.0283731896699686,-0.0047982538098183
51,(주)경동나비엔,9450,2020,제조업,0.0,1.1096148362276268,0.4557218862233499,-0.4275134289050398,-0.2456893602227564,0.3364057694843822,0.8871944471175758,0.1254010889721127
52,(주)경동나비엔,9450,2021,제조업,0.0,0.6991415844398265,0.4323026496851789,-0.4103980022826847,-0.3240115241187769,0.5508883771558489,1.2671268313887107,-0.0506827967064969
53,(주)경동도시가스,267290,2019,"전기, 가스, 증기 및 공기조절 공급업",0.0,-0.0313923086098265,-0.656314897738863,0.362478068626652,-0.4765336327583955,0.1798363760959845,-0.4936230160840208,-0.1489219131178953
54,(주)경동도시가스,267290,2020,"전기, 가스, 증기 및 공기조절 공급업",0.0,-0.2429578172405429,-0.5619358780273249,0.3196574739048813,-0.4518003178438628,0.1219231618129154,-0.6699870362064727,-0.1526088419397989
55,(주)경동도시가스,267290,2021,"전기, 가스, 증기 및 공기조절 공급업",0.0,-0.1525452067145957,-0.5849147592992522,0.5635930271693674,-0.4476780986914407,0.134728093614197,1.391017794554373,0.1251403331725506
56,(주)경방,50,2019,도매 및 소매업,0.0,-0.2610403393457324,0.8947785380083152,0.1302311751084663,0.6323433192431566,0.1379293265645174,0.0177280166756341,-0.1084893997814157
57,(주)경방,50,2020,도매 및 소매업,0.0,-0.3948510029241341,1.074977042203324,-0.1401998972323877,0.3149324445066527,0.0142453262112292,-0.7277837510842601,-0.1408148407173884
58,(주)경방,50,2021,도매 및 소매업,0.0,0.0698698151792343,1.1165026782547305,-0.1872094304825223,-0.5466113583495718,0.0491678674874517,-0.2588667508032555,0.440754523417573
59,(주)경보제약,214390,2019,제조업,0.0,-0.206792773030164,0.4450279694382674,-0.4553968127691067,-0.1302672239549369,0.0663381169482612,0.1328686070262658,-0.2466482536207664
60,(주)경보제약,214390,2020,제조업,0.0,-0.0567078395570917,0.4528758953478596,-0.5133526400439286,-0.1714894154791582,0.1422946442240452,0.0857832834021075,0.0931639067954901
61,(주)경보제약,214390,2021,제조업,0.0,-1.1832489667103936,0.4108492543870117,-0.4825274107510701,-0.1302672239549369,-0.1816119261129188,-0.6533029814188929,-0.6139418198524018
62,(주)경인양행,12610,2019,제조업,0.0,0.2669693061257991,0.2010605173985106,-0.3702348669042725,0.1541658975621898,0.1542265124934212,0.5336997505343795,0.0271160167304544
63,(주)경인양행,12610,2020,제조업,0.0,-0.5702514673444717,0.0494449483957094,-0.3097699849746135,0.158288116714612,-0.1586212531060723,0.1149877084367908,-0.3171392766184865
64,(주)경인양행,12610,2021,제조업,0.0,0.2506950362311287,0.0514108980573771,-0.2567760354961343,0.0016437889225711,0.2860591058111613,0.5578419327297273,2.386426034977323
