,EBIT/총자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,총자본회전률,금융비용부담률,당기전기영업손익,TMD,target_3
1071,-0.1691246963666281,0.0190810940043914,-0.3203620172528811,-1.0683103098905182,-0.3797425497901405,-0.3256881747286132,-0.5159693185521447,0
1072,0.2836991390614224,-0.1953575484319052,-0.1147604214453072,-0.9610958172839642,-0.5780847115110073,0.1306357750706171,-0.5078042471870969,0
1073,0.3621857874321837,-0.2418188337489141,-0.0175396882818292,-0.6823381365069239,0.3758466377179226,-0.1784784921014855,0.3229098412106252,0
1074,0.3807648243929394,-0.0804573355173208,0.0411789537396824,-0.3178088616446401,0.1279189355668394,-0.2930074948536665,0.0904111345868995,0
1075,0.4062502249101252,-0.0270923948179969,0.1161471983697997,-0.4035804557298834,0.0429151519721822,-0.2590234977354518,-0.1495503308358264,0
1076,0.4396711446138127,-0.0768543682422918,0.7327050739146865,-0.2534801660807076,-0.0420886316224748,-0.2379749242566726,-0.2665288470916054,0
1077,0.4124703855070584,-0.1021981694881331,0.8635998448598093,-0.4464662527725048,-0.1625106583815724,-0.2482385475474086,-0.5320442768755803,0
1078,-0.5950574572592378,1.1091255370953732,-0.2362558845304603,-1.0468674113692074,1.3463065004235917,-0.4252616121142931,0.1197970630417507,0
1079,-1.213116242020301,0.3965129051817,-0.7250579384061244,-1.0683103098905182,2.58830622738997,-0.643958245534674,-0.2176381010405443,0
1080,0.6414658444583523,-0.3316761535912209,0.5902231124162494,-1.0254245128478967,-1.345479980073884,0.620650475608327,-0.591579262115457,0
1081,0.1317112511643144,-0.2401213944428927,1.1467089809318516,-1.2612963965823156,-0.6961455220591422,-0.3187805933392925,-0.560413671048124,0
1082,1.1173828643299024,-0.2970754579449901,0.9192691382803,0.1324920073028867,-0.5119706576040517,2.5446073901206407,-0.5284544353220769,0
1083,1.0042928889278528,-0.3064454575634818,1.0086800487576255,0.1539349058241975,-0.5426664683465667,2.728538036076846,-0.5404938615946662,0
1084,0.0976025410507549,0.3660560375210343,0.5531187205820862,-1.0254245128478967,-0.4671075495957604,-0.404538867946331,-0.5390648729128036,0
1085,0.3961599250288418,-0.229962475858365,0.5540685364304616,-0.5107949483364372,-0.2545980906091176,-0.3062035819417557,-0.5333757755006914,0
1086,0.0458245040005174,0.017121580293616,0.5697532651775193,-0.7895526291134777,-0.2664041716639311,-0.3613990671941581,-0.445442433362346,0
1087,0.1783408853556254,-0.1115862574468391,-0.095770912326106,0.4112496880799274,0.1066679896681751,-0.0733333735008346,0.3971212721938857,0
1088,0.2489695720348943,-0.1071184974535216,-0.0912491664851584,-0.0819369779102212,0.4136260970933258,-0.0287925067121485,0.247136660600469,0
1089,0.122920808163438,-0.2654216152503504,-0.1024687926872756,-0.2749230646020184,0.1822269084189814,-0.0551195150261634,0.0245133143183405,0
1090,0.1646879390568698,-0.1081749003576357,-0.0528409467988501,-0.4893520498151264,0.2176451515834218,-0.1131171323515922,-0.0113185746767801,0
1091,0.0965917745308931,-0.113853663098678,-0.0930131002880719,-0.6823381365069239,0.2979265027561537,-0.1723854839892073,0.2181988079665281,0
1092,-0.0025701255687098,-0.2765734372613779,-0.0898834910543983,-0.2534801660807076,0.1326413679887648,-0.1587332358659744,0.0865469847960003,0
1093,-0.0617202669708475,-0.1730575709406856,-0.1417098336756921,-0.5536807453790589,0.1586147463093544,-0.3159132954041027,0.3637774449896872,0
1094,0.0956138872243909,-0.2133137925978273,0.3808319496784123,-0.2749230646020184,-0.8330960622949785,-0.4771988042585254,-0.4384922490982693,0
1095,-0.1643365565691043,0.1917430215727605,0.3605277607809757,-0.2534801660807076,-0.6087805222535223,-0.4312568714333262,-0.4653651743658755,0
1096,-0.5707073594181525,-0.1538417088099828,0.2644974238972447,-0.9396529187626532,-0.8307348460840158,-0.5325572041663365,-0.5291287423655031,0
1097,-0.9118667363641144,0.4727917153539927,-0.4233583291190868,-1.3685108891888695,0.1893105570518695,-0.7649712515721135,-0.2519773129054035,0
1098,-0.6421675632008222,0.0737393981343351,0.0497604523562874,-1.3899537877101802,-0.2451532257652668,-0.3735525004876328,-0.4904432777331164,0
1099,-0.973483480904186,0.6410132935698455,-0.2344177072406078,-1.4542824832741128,0.6379416371347821,-0.7323231546282486,-0.3310204566258405,0
1100,-1.2815642333370885,0.5288851826224767,-0.7251553783735808,-1.1755248024970724,1.348667716634554,-0.8291922087341473,-0.3605699919306543,0
1101,-0.4443729136904171,0.5573719886204532,-1.0493650363678508,-0.5536807453790589,0.8835081230749027,-0.6329452148290589,-0.4190475788006775,0
1102,-1.877509921747784,0.9197650035341584,-1.798464659510152,-0.7252239335495453,0.6875271775649988,-0.6895417661179745,-0.3547190948099216,0
