,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
0,(주)CMG제약,058820,2019,0.15,6.71,73.49,제조업,1.7,2.15,1.99,49.34,-1.86,0.95,2.83,0.41,5.21,0.38,241.0,25.84,39.66645434014709,17.56342123734082,73.25883325960262,68.07396397971674,1.4018691588785046,0.0262948455860551,0.0146845398792153,0.0481551609436569,0.0204729172045395,3.070551525933324,0.010049780746243,2586.0,5352.812,-53.06978234043515,8.03346809272811,0,0,0,0.0038892584821657
1,(주)CMG제약,058820,2021,0.26,7.84,56.11,제조업,0.84,1.73,1.6,48.15,-2.54,1.0,2.31,0.38,4.84,0.35,248.0,25.84,2.605830335227464,7.780018616196091,1.9715012891222372,1.9548926063187209,-8.89132821075741,0.0441370653947533,0.0282615790134304,0.0810219503418495,0.0271697217629451,2.6742902258817627,-0.0025655830299987,1741.0,-3352.742,-52.75582019006427,5.976120906801008,0,0,0,0.0354659949622166
2,(주)가비아,079940,2019,17.58,48.13,21.9,정보통신업,13.51,15.73,12.01,48.99,0.03,21.91,2.21,1.19,2.9,0.84,277.0,24.89,73.82450567128922,15.209589211360388,18.19121265993502,32.009165285490724,30.509126896855072,0.3533384021288941,0.1848326297044759,0.2491520966643516,0.579582702224634,0.5606127749654856,0.12118089597631,20962.5,-12495.173,-60.79826910354196,8.196484319688214,0,0,0,0.1068661627569838
3,(주)가비아,079940,2020,19.38,50.13,28.1,정보통신업,12.41,14.99,10.33,49.2,-0.29,24.98,1.77,1.1,2.23,0.74,298.0,24.85,23.214620431115275,13.983156560378134,28.33823605687653,30.067128193841413,20.255297636601085,0.3160080761465244,0.1926084030381694,0.2962702239048774,0.487779816673915,0.6845274285164888,0.1040861455629266,26141.0,-2588.479,-62.38483558563372,8.309734094471887,0,0,0,0.1557632583040019
4,(주)가비아,079940,2021,18.93,48.08,32.0,정보통신업,11.76,12.4,8.88,49.16,-0.04,29.62,1.8,1.06,2.16,0.71,302.0,26.13,12.17673233437286,18.57375255109586,18.120828618276715,16.511104701471012,15.939744263443686,0.3073066233603337,0.1350616257038929,0.204137834696148,0.5383191952854779,0.6031586358505139,0.099637573525043,30820.0,-26657.902,-61.988991329182966,7.40474848211212,0,0,0,0.0794190867229087
5,(주)강스템바이오텍,217730,2021,18.74,56.28,41.57,제조업,-24.49,-35.67,-23.51,21.68,0.15,0.78,0.39,0.22,0.35,0.13,112.0,7.69,-0.3011103443949564,35.75180564674984,35.699747116511446,25.02030179989092,-21.42056074766355,-1.134815992554388,-0.1647535579943382,-1.369931479242241,0.2994187799444852,1.202708872203048,-0.2083801915693954,-20730.5,21624.897,-48.96848974597519,-152.9322853688029,0,0,0,0.3896009673518742
6,(주)강원에너지,114190,2021,9.83,45.27,47.51,제조업,5.14,25.31,15.55,11.23,0.4,3.99,7.03,1.93,3.07,1.19,51.0,45.78,-7.120465741155396,15.17277350371626,67.25549836218998,25.991082532075588,120.76739648818555,-0.204848572391545,-0.1081660166594443,-0.1017367479564341,0.1982158430424516,1.5722373489335066,0.0998122201357792,-3655.0,5007.62,-43.99279145583584,6.149672803025157,0,0,0,0.232977832121912
7,(주)고려시멘트,198440,2019,9.5,43.63,14.64,제조업,-0.36,3.88,2.67,7.5,-0.22,22.18,1.42,0.81,1.78,0.56,97.0,58.97,4.842446234905796,-17.317198283902258,2.235553860202749,-0.3928271795635776,-111.98540906722252,0.2992616266255234,0.0225290468843477,0.0403541919291616,0.3924205501174785,0.7740984996378979,0.027716552788186,1689.0,2137.619,-60.70374333263955,2.7571275485744904,0,0,0,0.0075293984941203
8,(주)고려시멘트,198440,2020,1.21,24.88,24.32,제조업,3.53,4.92,3.67,11.61,-0.06,21.95,1.38,0.78,2.28,0.58,95.0,58.3,-0.9405737304210092,-1.0419897916020415,4.428741025496072,-9.208413363141158,1030.6521739130435,0.3637569578109556,0.0690405590525238,0.1134605246284712,0.2371018678830455,0.8401331633980128,0.0518042622552844,1910.5,-5938.756,-57.42216721335404,9.502201387800463,0,0,0,0.0501260989128421
9,(주)고려시멘트,198440,2021,0.91,25.29,25.21,제조업,2.82,4.43,3.54,10.06,-0.14,20.54,1.02,0.63,2.5,0.5,88.0,42.71,54.12373169094714,-6.426057592294431,26.838959745349825,27.26334772581456,-13.618313478159308,0.3146890307460673,0.0909710252549682,0.2033255675848522,0.2406783222018763,0.8388086222518957,0.0407335999400475,3989.5,-9370.125,-58.93216855692965,8.955293651881291,0,0,0,0.1326877103223546
10,(주)고영테크놀러지,098460,2019,4.22,25.37,61.34,제조업,11.4,12.59,10.11,63.58,-0.57,32.41,6.31,0.95,3.86,0.76,473.0,20.98,12.579262032731444,-6.780600229210483,7.881629454501986,9.468248649927077,-27.51451623426049,0.6870312719940029,0.0954822067493559,0.131353661447286,0.0427108402173285,4.737590326403279,0.1202693457203557,39657.0,-21728.991,-63.18363611982731,22.04562342101352,0,0,0,0.001765312509851
11,(주)고영테크놀러지,098460,2020,4.48,22.97,53.62,제조업,5.21,3.74,3.01,63.01,-0.51,26.16,4.91,0.73,3.03,0.59,434.0,20.53,-3.950756356614097,-19.144634035405325,0.9804283679910042,-0.9516140120007464,-52.4676727370916,0.7006186916258502,0.1249148968516792,0.2105099000250633,0.039199587781474,4.764949582581451,0.0341437136039448,24587.0,-35501.102,-61.071827694155004,12.895402266841185,0,0,0,0.1594864797126068
