,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
3727,오상자이엘(주),053980,2012,23.02,74.11,5.62,정보통신업,7.72,10.0,5.92,23.12,0.7,6.3,3.21,1.17,1.66,0.69,95.0,42.48,151.63406488549617,15.107091629591812,11.209255061361684,16.635537488424653,32.90918163672655,0.2212428679082786,0.10189471417806,0.1599256552685492,0.3392363227733288,1.2546942135859618,0.0695042523414791,4667.5,5572.032999999999,-50.156028451711535,6.089678332312501,0,0,0,0.0736477495934272
3728,오상자이엘(주),053980,2013,18.55,53.89,4.31,정보통신업,5.61,7.68,4.72,22.05,0.67,6.6,2.25,1.05,1.67,0.64,109.0,39.97,15.784234725316397,8.139903267366465,28.860617136430733,13.892776402196146,-16.256804955885112,0.2400278841155064,0.0500850701829008,0.0827913517314115,0.1445841649162861,2.421912113048821,0.0409754714305969,4894.0,585.8180000000002,-49.469558171710574,4.560653112243902,0,0,0,0.0095115329778715
3729,오상자이엘(주),053980,2014,18.08,51.13,-0.46,정보통신업,4.0,4.93,3.23,19.71,0.66,6.95,1.96,0.98,1.87,0.64,139.0,38.13,38.31006672943874,11.251733364582725,11.016563937526138,9.029254690675364,-20.757677650750956,0.2511216107848024,0.0359999133054465,0.0583195814753695,0.1398648951795425,2.418867561065476,0.0356639719109646,3998.0,7687.093999999999,-49.77172574136316,4.739773884343949,0,0,0,0.008145781398125
3730,오상자이엘(주),053980,2015,13.16,48.5,14.58,정보통신업,1.72,-43.32,-28.89,16.79,0.33,6.62,1.63,1.02,2.05,0.68,150.0,36.06,7.9265946425928675,0.3739334995259998,-17.06901634511448,-18.511454517869915,-59.32107496463932,-0.0135645513059205,0.0427815309324964,0.0562658504591167,0.1385212307845217,2.357856018671206,-0.3221713920953242,2486.5,1016.058,-49.148073642658616,2.478058592041976,0,0,0,0.4794053344993441
3731,오상자이엘(주),053980,2016,20.54,72.73,-2.44,정보통신업,-0.17,-7.61,-4.75,13.53,0.84,6.85,1.66,1.25,2.07,0.78,187.0,36.01,0.8913144831747251,6.275470048097945,-7.232008847460306,7.903345922655461,-109.4575799721836,-0.0584798925301026,0.0682778934914159,0.0911739051725556,0.2278128323296374,1.8483047967068855,-0.0364559582937921,651.0,-3283.476,-48.32990966390325,0.716883629840528,0,0,0,0.1522801704984941
3732,오상자이엘(주),053980,2017,17.13,63.24,6.07,정보통신업,1.59,6.27,3.74,13.01,0.39,7.54,2.0,1.38,2.04,0.82,188.0,36.08,-17.57094704795042,10.183828974869575,6.320517733214119,0.4744943861768076,1052.2058823529412,-0.0213188754231882,-0.0254035621412099,-0.0309330704545115,0.2842619712776253,1.362810231588244,0.0374613610715862,579.5,2968.064,-49.940955471275245,4.226120595659512,0,0,0,0.076339412406088
3733,오상자이엘(주),053980,2018,18.93,69.11,5.94,정보통신업,-1.37,-2.58,-1.55,10.58,0.4,7.29,2.14,1.3,1.97,0.78,200.0,36.14,-0.2308402585410895,-3.345730459589849,-0.9230522795987424,2.6421667239095235,-187.64478764478764,-0.0369870216783383,0.0191209158918712,0.0247253171794594,0.2862865937189962,1.427415161213222,-0.0082219938335046,80.0,416.2260000000001,-48.33741070564261,0.8124893758402745,0,0,0,0.0445364775695013
3734,오성첨단소재(주),052420,2016,12.41,52.56,26.97,제조업,-2.16,-49.58,-31.11,12.7,4.77,0.67,1.31,0.9,1.51,0.56,151.0,27.79,-5.004834214866633,-11.589729474677572,-27.827984330973816,-32.97144650141199,-369.5787831513261,-1.2666260961832538,-0.0650688137814811,-0.0927305477106451,0.140716189910422,2.448453362668914,-0.0810941547295821,-543.5,4446.363,-46.46129857280855,1.7253886010362691,0,0,0,0.4597389312637595
3735,오성첨단소재(주),052420,2017,26.58,46.23,23.49,제조업,1.2,1.79,1.21,17.82,3.08,0.51,1.17,0.76,1.56,0.51,135.0,20.57,27.87822546847872,-0.6204274055460428,81.60068560001903,74.06297787348251,160.87962962962962,-0.7181712236665173,-0.0565486329000448,-0.1411501454464085,0.1958566621981686,1.614120542124608,0.0211564320932317,-338.0,17155.517,-50.48277180187469,7.539785186842694,0,0,0,0.1648914746028194
3736,오성첨단소재(주),052420,2018,5.47,11.59,35.09,제조업,0.56,5.27,4.24,12.85,0.44,0.69,1.04,0.42,1.74,0.34,84.0,19.06,-2.0669959502797357,-1.3112553143880064,73.55312315658387,32.441057821604666,-30.988593155893536,0.039969405298569,0.0640796545235484,0.2146517322691819,0.1435354110552306,0.7235341134305324,0.0227632701133086,889.0,-7704.437,-52.6313135044127,8.905745510611283,0,0,0,0.0899238164338835
3737,오스템임플란트(주),048260,2012,35.33,293.91,1.7,제조업,7.59,7.99,1.46,60.42,2.0,28.01,4.86,2.95,1.07,0.79,895.0,25.22,19.173867679713208,16.732106699533407,4.70107539947749,15.701021395182355,16.914091019712828,0.0487945905732784,-0.028115171291147,-0.0383822538638671,0.4987872288252516,1.4959053644954812,0.0684501668348519,17826.0,18097.454,-53.13480790113362,16.612542359246632,0,0,0,0.0569650165414743
3738,오스템임플란트(주),048260,2013,31.39,295.06,2.63,제조업,6.52,14.26,2.74,60.83,1.46,30.37,4.19,2.96,1.01,0.75,902.0,25.19,31.24635208548467,8.432129677114443,11.07339223281252,11.398171814117248,-2.6124063280599503,0.0751665426894784,0.1066137697330357,0.1495282034637053,0.6901078061474951,1.0822583684602032,0.0560575254153235,18965.0,-14899.779,-54.50759434109466,14.795952055270906,0,0,0,0.1130781536178795
3739,오스템임플란트(주),048260,2014,27.78,303.55,0.64,제조업,8.41,18.45,3.91,57.98,1.55,33.23,3.67,2.83,0.95,0.71,910.0,25.19,20.12999230308732,9.397908793731018,17.52390157254062,20.05025208694933,49.63663567382708,0.1015746773811556,0.1028855315844261,0.158350040053744,0.539481135047451,1.394300813500697,0.0632872698431932,23358.5,-21334.475,-57.22792198271773,15.441587230273,0,0,0,0.1031691200467929
3740,오스템임플란트(주),048260,2015,20.78,250.73,8.32,제조업,8.81,18.14,4.32,58.24,1.09,38.99,4.37,2.75,1.0,0.73,1031.0,20.83,-18.89967821852664,17.70417872870688,24.54295906913682,8.241031939678676,18.976538228047,0.1359430297140036,0.0908491859752141,0.1285834146552252,0.2428239044807421,2.9440323345554096,0.0800616720137795,30660.0,-29766.891,-56.44082646066845,17.209994130419908,0,0,0,0.0697795846641916
3741,오스템임플란트(주),048260,2016,27.87,325.36,-9.93,제조업,7.89,22.05,4.68,59.04,0.89,48.24,3.83,3.08,1.07,0.79,1350.0,20.83,115.92169943820224,24.08292312290469,-0.2980413153080801,20.91607365022504,2.797370711648708,0.1569424542931508,0.0843164856067348,0.1162916228938249,0.4192226551088158,1.8245770644093615,0.0723882025935441,33783.0,27506.462,-57.17427720450837,17.791962435646667,0,0,0,0.0572838975918649
3742,오스템임플란트(주),048260,2017,30.3,361.56,-6.12,제조업,4.21,9.3,1.1,58.34,1.09,55.69,2.54,3.43,1.0,0.77,1557.0,20.83,54.385351535503176,15.441607512870666,7.756128558770619,16.926000037874246,-36.63464626704429,0.1528489344051365,0.0842020590283588,0.1176270956356478,0.5155860272501607,1.519322285445898,0.055704617067873,27975.5,40009.947,-57.89976246974631,13.355030656802192,0,0,0,0.1033985183174078
3743,옴니시스템(주),057540,2012,18.68,70.92,28.51,제조업,-11.01,-21.86,-11.59,12.48,1.12,4.84,2.57,1.49,1.71,0.8,107.0,12.78,-41.013173752233726,-22.018770411236883,-5.89500987414154,-20.54571133210058,15.141285321330331,-0.3756276342312626,-0.0819314641744548,-0.0908943056374392,0.8849753684966327,0.4688453889499725,-0.184533626534726,-7392.5,5557.984,-44.29981677631567,-0.0202280997784057,0,0,0,0.0543007582996198
3744,옴니시스템(주),057540,2013,8.4,35.52,24.74,제조업,0.17,-12.85,-8.72,19.19,0.63,3.18,3.1,1.18,2.42,0.79,200.0,21.35,29.582922361561227,2.575779137612068,67.76709368246313,33.021806853582554,101.59127744216885,-0.3570326491252238,0.0321531891445102,0.0462581258918661,0.454087805719833,0.5772060263121642,-0.1163658906185425,-3339.5,-1191.578,-47.479623657980575,6.927838116378628,0,0,0,0.1561162200729348
3745,옴니시스템(주),057540,2015,17.69,44.71,18.51,제조업,7.91,12.61,8.87,26.16,0.27,3.82,2.38,1.27,2.96,0.89,244.0,21.35,28.47915648348579,5.578938793243903,17.497390165790826,21.094547424927857,51.804067351847806,0.0739565230964546,0.0890350375141783,0.1100294492097581,0.2743928306815681,1.126009968053113,0.0955596948916199,5757.5,2366.754999999999,-49.68689185975581,7.676701688507091,0,0,0,0.009940715782976
3746,옴니시스템(주),057540,2016,18.2,48.51,15.64,제조업,2.58,3.85,2.75,21.98,0.47,3.43,1.86,1.03,2.22,0.71,248.0,21.35,3.3424821326666487,-10.362521058113964,3.0464114688431767,5.751480275138662,-63.20944972630366,0.0956073368495631,-0.0137861135164921,-0.0200995652984807,0.3126523787411691,1.0447554627843816,0.0317838305911989,4748.0,5312.296,-48.30460354925397,6.05391446566145,0,0,0,0.059036196433439
3747,옴니시스템(주),057540,2017,15.34,70.4,9.83,제조업,3.04,9.07,5.72,15.24,0.42,5.93,2.96,1.69,2.82,1.05,272.0,21.35,14.43635120565884,73.07432965582544,9.002031302517938,25.06494528851452,36.29600626468285,0.1255665009126959,0.1029064644048593,0.108415258873655,0.5575653565662724,0.7409510899241518,0.0572874047963744,3017.5,-4791.819,-53.74079759392468,4.00667285598236,0,0,0,0.0541869062816028
3748,옴니시스템(주),057540,2018,22.25,61.23,18.06,제조업,2.08,4.31,2.52,15.99,0.86,5.61,2.52,1.5,2.28,0.9,259.0,21.35,8.28144029044785,-5.463452643445681,4.0850527557682765,-1.5114559073456286,-24.79172651536915,0.1628040742959856,-0.0041781505891751,-0.0045858286495918,0.6621172518655282,0.5735846732574396,0.0300858797683243,3049.5,5612.584,-50.68126722851035,4.67733478302805,0,0,0,0.0325129113435688
3749,옵티시스(주),109080,2012,14.61,27.39,60.38,제조업,13.51,14.7,11.75,50.61,-1.14,6.2,3.06,0.76,3.02,0.61,89.0,25.27,2.9181494661921707,-4.159578554573891,7.381188565244837,11.458907380873654,-17.909186906019006,0.5458500889972971,0.0846133561869602,0.1469796736329802,0.1618714855052683,1.328281363306744,0.1252224932427978,4311.0,-2016.932,-50.50560179083441,27.445863154881188,0,0,0,0.0465502433438305
3750,옵티시스(주),109080,2013,16.11,27.35,53.94,제조업,7.08,7.43,5.83,43.54,-0.87,5.48,2.65,0.63,2.31,0.5,95.0,24.95,1.504149377593361,-11.520183223590037,4.908671005668696,4.875074164414266,-43.42680730640597,0.5743156174372192,0.0645252537951409,0.1328544619167799,0.1990779425252394,1.0787704686174058,0.0678253763711223,3043.0,-1531.323,-50.938166375901126,21.559308872063674,0,0,0,0.015530964861192
3751,옵티시스(주),109080,2014,11.94,22.95,56.99,제조업,9.21,10.85,8.68,41.19,-0.72,6.66,4.11,0.71,2.85,0.57,98.0,24.64,-44.48986544029978,21.432731508444963,10.758885686839577,6.933400383442813,37.78990450204638,0.6181700614290333,0.1446374511359962,0.2622435385025313,0.2067638575084157,0.9028069247273904,0.0862357816771007,2614.5,-4114.502,-55.073507062183545,22.84380495603517,0,0,0,0.1099387156941113
3752,옵티시스(주),109080,2015,11.43,21.88,58.49,제조업,5.4,7.54,6.16,40.88,-0.84,5.63,5.0,0.55,2.48,0.45,94.0,24.28,-5.308376802700215,-15.443645083932852,6.822781150621567,5.890133145225289,-37.62376237623762,0.6368834485247176,0.1036167318955228,0.2352681666351547,0.1881057371231777,0.9542731840008882,0.0539040164321203,2460.0,-3329.083,-52.79804888292191,19.992878300876036,0,0,0,0.0991995966471292
3753,옵티시스(주),109080,2016,8.71,19.31,56.92,제조업,5.6,7.63,6.33,41.26,-0.68,6.08,5.52,0.56,2.73,0.47,95.0,24.28,1.069345430978613,7.941009642654566,6.705006765899865,4.457767785272157,9.047619047619047,0.6651077511758298,0.1028618499720989,0.226017399427804,0.1586715982528928,1.0198804240958734,0.0552972125528126,1975.5,-3193.994,-53.68893720808039,20.214515093127808,0,0,0,0.0899165061014772
3754,옵티시스(주),109080,2017,4.06,11.95,61.35,제조업,5.68,5.28,4.57,39.26,-0.86,6.36,6.03,0.56,3.57,0.48,96.0,24.28,-9.458159666559794,4.6943422665966015,4.628748969627798,-1.825525469667579,2.7171276079573023,0.7169923672386727,0.0713473718399826,0.1470079750153365,0.1054163424457232,1.0129118172467926,0.0630379472744004,2089.0,-2427.486,-52.11380730569446,17.79270537058725,0,0,0,0.0519770230327366
3755,옵티시스(주),109080,2018,3.86,9.55,63.41,제조업,8.57,8.1,7.32,39.96,-1.33,7.55,7.74,0.62,5.81,0.56,100.0,32.93,-5.276203966005665,18.649266633205063,7.357129870916915,5.05332106317328,53.3774208786018,0.7450596449643161,0.0805400252492721,0.1469330199764982,0.0836919068787719,1.0411490995285086,0.085383763172133,2682.0,-2689.125,-53.81084866284749,19.547403055229143,0,0,0,0.0166862514688601
3756,와이더블유(주),051390,2014,11.24,21.37,36.35,도매 및 소매업,0.97,1.45,1.19,21.34,0.59,2.93,3.3,0.23,1.04,0.19,67.0,23.3,-8.78954347414283,-35.244689955652376,0.0887166118443501,-0.5642142897044857,-60.48203728967712,0.6404044943820225,-0.0474269662921348,-0.2535744322960471,0.3333033864420468,0.5282159946067416,0.0127752808988764,1534.0,4375.751,-55.18528605467896,13.431815451159435,0,0,0,0.3174936921783011
3757,와이더블유(주),051390,2015,20.89,31.53,22.48,도매 및 소매업,1.74,-1.49,-1.18,33.07,2.72,1.98,2.47,0.16,0.6,0.13,28.0,23.3,-10.571131879543094,-32.42220353238015,-5.6864670266732125,2.213483146067416,80.66743383199079,0.6028141145432561,-0.0558206001978674,-0.4514179038136723,0.5673563921824504,0.4225340296801143,0.0182587666263603,1219.5,5110.347,-47.10381278982839,25.189972441994847,0,0,0,0.3570984087474442
3758,와이더블유(주),051390,2016,19.69,35.76,52.9,도매 및 소매업,4.28,3.71,2.77,24.35,1.68,5.2,8.96,0.43,1.26,0.32,15.0,23.3,-47.02740362285184,162.43221619699528,0.7937884965732629,4.037594811476311,152.7388535031847,0.6065002166034467,-0.0505584142514501,-0.162088005148877,0.4878945554404068,0.5399147956003085,0.040436165379373,2769.0,4928.023,-61.6165680196989,17.317028555943224,0,0,0,0.2493140476271129
3759,와이더블유(주),051390,2017,20.22,44.4,33.97,도매 및 소매업,4.3,4.09,2.92,29.77,1.87,4.66,14.28,0.38,0.94,0.27,15.0,23.3,-37.65892152564664,-10.450188001761456,0.4002237810388604,6.786555793878046,6.07358870967742,0.5866958225318109,0.0372232006807432,0.1423059464366772,0.6981324621454948,0.4404353844022718,0.041012803514535,4088.5,-3762.0,-56.00732854827235,18.411938266000902,0,0,0,0.0343092752307459
3760,와이더블유(주),051390,2018,18.88,53.13,43.83,도매 및 소매업,3.13,3.07,2.06,26.48,1.97,5.17,24.79,0.42,0.86,0.28,19.0,23.3,-33.40365682137834,11.12119836586473,0.9629947135305044,7.06765875764352,-22.16678545972915,0.5588167342827306,-0.0048979290077535,-0.0180419389978213,0.8349186112513555,0.4155593091147686,0.0304410908519624,3742.5,588.5360000000001,-56.55099306610101,13.124761710239651,0,0,0,0.0915373093681917
3761,와이아이케이(주),232140,2018,22.5,60.69,51.03,제조업,20.26,30.71,17.28,22.64,0.97,39.35,11.29,2.43,3.9,1.5,132.0,73.3,55.55094294864191,61.57669510671664,47.62828033343624,44.41195044205208,70.14979338842974,0.409660004893514,0.2304532747499882,0.1820529692383615,0.4356776867347913,0.8668802230192981,0.1419431415318781,26150.5,-34561.488,-58.15948068156877,13.336720677743047,0,0,0,0.0665117618029281
3762,와이엠씨(주),155650,2013,10.11,25.73,48.16,제조업,11.25,11.88,9.45,27.44,-0.11,9.57,2.65,1.16,4.52,0.93,150.0,37.9,0.7388042736985678,2.81751760948506,14.196902904939526,7.532115722418572,-31.01701049583786,0.4226727022239717,0.1337531981893328,0.1445895919322582,0.2165887675419178,0.9448539612281048,0.1134815981106081,7003.5,-4564.781,-47.82364617524901,16.83058167737543,0,0,0,0.0424237266499297
3763,와이엠씨(주),155650,2014,13.54,29.7,38.71,제조업,3.15,0.18,0.14,17.56,0.13,9.6,2.39,1.18,4.25,0.92,138.0,35.6,23.316032945955094,0.4510446363984511,-1.5539938632089478,1.5587482778980517,-71.77334732423924,0.4175807139258168,0.0874966086585791,0.0956284153005464,0.3767174015752169,0.6079414700980582,0.0210263168094259,3666.0,1897.711,-49.26157553097928,10.399606049053247,0,0,0,0.0941034438937603
3764,와이엠씨(주),155650,2015,14.26,34.05,37.25,제조업,5.48,5.11,3.88,18.44,0.28,10.77,2.43,1.32,4.13,1.0,152.0,35.6,-0.2653369321560913,12.54288982081586,2.78001206515182,6.226502848726794,80.79306071871127,0.4307397610143209,0.1188908145580589,0.1226475459199036,0.4390490510390736,0.5786057465109915,0.0487640244458633,2266.0,-4062.28,-49.42504410490065,10.79492246311352,0,0,0,0.0838226437819933
3765,와이엠씨(주),155650,2016,9.76,96.29,20.28,제조업,14.24,20.23,12.03,15.57,0.27,24.9,4.6,2.71,3.97,1.61,191.0,34.47,44.89243612678317,131.12014453477866,21.70212765957447,78.20122229316793,272.0356408498972,0.3355923874653208,0.2119552420634514,0.1685883655787896,0.4560776899205187,1.0755749884829189,0.1131745170503987,6887.0,-8081.395,-63.06664636059087,9.078561657221028,0,0,0,0.0939189629340108
3766,와이엠씨(주),155650,2017,1.89,190.81,16.49,제조업,12.25,26.66,10.12,19.59,0.08,31.23,4.56,2.4,1.56,0.94,241.0,31.74,13.91351146004812,25.417725229626736,57.96961659030625,134.03834932074815,84.13780397936624,0.2073084847185831,0.2408370550848384,0.357466092726411,0.4904847242043069,1.337721645065198,0.08679809807927,15423.0,-49142.973,-62.3887595639922,13.174629763087331,0,0,0,0.2502353544600482
3767,와이엠씨(주),155650,2018,2.27,100.89,25.31,제조업,10.81,19.93,7.79,13.77,-0.1,32.29,6.45,2.85,2.0,1.18,231.0,31.35,7.695300558597115,56.38898086649397,14.682236808629726,-20.776778020305237,10.73536768384192,0.3329026629783616,-0.0439891117699999,-0.0330752464971458,0.7104194090675793,0.7069378497402174,0.1235416563140139,21063.0,15443.031,-60.76909534340087,9.405961598339388,0,0,0,0.0993461338868707
3768,와이엠티(주),251370,2018,31.38,70.78,27.62,제조업,11.94,12.01,8.12,38.42,1.01,26.19,1.42,1.03,1.45,0.6,136.0,46.88,20.447854210990048,5.121979419586079,11.89792327704176,11.500293934421912,-10.504384601032402,0.3174743071184627,0.1384897464549332,0.2419572151341839,0.4459037257052445,0.9294523048836149,0.1011898204252506,15234.5,-5570.56,-51.77938335420481,10.97841509018918,0,0,0,0.1074296084469863
3769,우리바이오(주),082850,2012,33.87,101.09,19.66,제조업,6.59,-2.13,0.67,7.27,1.11,30.32,4.94,2.84,3.08,1.48,35.0,37.1,-19.02260562578294,85.31431823744688,-2.5112343521523592,7.019606125210517,46.72079622839183,0.2411543315860689,-0.0210649595779276,-0.0147406345331548,1.0740739432176332,0.4680336650368972,0.096223862098764,23549.5,34782.868,-65.65400547127444,-0.1600511776753305,0,0,0,0.0192791522583581
3770,우리바이오(주),082850,2013,26.26,146.48,6.77,제조업,1.95,-5.8,-1.44,4.52,0.75,50.17,5.74,4.15,3.28,1.83,116.0,37.1,118.32117429902436,65.46286674549133,28.970774514242336,58.08702968833502,-60.4984112249634,0.1340719599979285,0.1161610785368632,0.0776625917152592,3.4545711708364326,0.1720312787414193,-0.0013708995287442,19536.5,21603.562000000005,-66.80663304791915,-0.26457850653079,0,0,0,0.0855316623820529
3771,우리산업(주),215360,2017,26.55,133.77,11.9,제조업,8.18,14.25,5.6,14.45,0.79,61.19,4.61,3.38,2.2,1.33,352.0,39.46,18.01839088733332,7.96244058889447,48.228313931656025,22.19420725893595,7.41715216438013,0.1453088153696768,0.0823970037453183,0.0680324700425202,0.4118220634942905,1.389491093164794,0.0742214592870023,16555.0,2491.1399999999994,-62.041036754648594,9.29938510214892,0,0,0,0.0259595699294191
3772,우리산업(주),215360,2018,24.84,124.16,13.72,제조업,7.23,11.78,5.04,12.53,0.43,72.88,5.07,3.17,2.46,1.39,348.0,39.46,-0.0030495242742132,19.109793984165844,12.839090826180804,8.199819669857122,1.218872105907739,0.1762511818720853,0.0592178009967788,0.0444156640263471,0.4164762223671002,1.3299230983878465,0.0660966971683146,17251.5,-898.6209999999992,-61.60855549821387,7.459196245056914,0,0,0,0.0080261307499068
3773,우리산업홀딩스(주),072470,2012,36.88,199.82,13.09,제조업,8.03,11.89,4.06,15.01,1.65,35.53,5.44,4.54,2.15,1.46,298.0,42.77,-4.692319471485136,21.026897300311692,16.517099199611934,7.851812100638977,27.66160603456507,0.2048148855293076,0.0054385873558629,0.0038672305692234,2.254988467320645,0.2955484651033621,0.0889382604620485,11921.5,4313.468,-57.16286094579864,4.858537528592821,0,0,0,0.0239850576793325
3774,우리산업홀딩스(주),072470,2013,33.65,165.61,16.35,제조업,9.57,19.34,7.21,16.56,1.25,38.71,6.3,4.4,2.44,1.57,351.0,39.22,11.542875504957768,19.450524133164382,29.12156536219817,14.38969214124127,32.55048616305161,0.2403520307521116,0.0493450002528956,0.0336012894959806,0.7431376957107956,0.8390224095898032,0.1041373729199332,15546.0,4093.34,-59.103383286407485,5.049461676758074,0,0,0,0.01241622064709
3775,우리산업홀딩스(주),072470,2014,34.21,180.46,15.97,제조업,10.38,17.89,6.5,17.05,1.02,40.11,5.73,3.87,2.23,1.42,354.0,39.22,25.58594151902381,8.088969711998788,17.67290020957601,24.25067017348642,29.86683218598352,0.2470487185332334,0.1007140065783046,0.0788351729587805,0.995115158701526,0.6465989540251409,0.0921980330217865,20368.5,-8328.839,-61.28881337854205,7.053783552983761,0,0,0,0.0329157001198093
3776,우리손에프앤지농업회사법인(주),073560,2017,27.67,76.97,6.26,제조업,14.89,17.99,9.89,28.47,1.26,6.06,1.35,1.39,1.65,0.75,121.0,61.13,3.80722480599815,12.33703628319532,18.80470588235294,9.232950805490043,52.54842748766296,0.3461795392720636,0.1132157983540511,0.1567674783413038,0.7763025916715226,0.560271550738611,0.1506456389242794,34288.5,-12084.827,-55.04276487304591,7.01104748463508,0,0,0,0.0256280664279481
3777,우리손에프앤지농업회사법인(주),073560,2018,37.06,93.36,-1.21,제조업,6.28,15.93,8.48,16.98,1.35,6.84,1.33,1.36,1.59,0.73,128.0,61.13,25.605525399523543,12.901287840138082,12.17618632654678,22.56258393306016,-50.98858122299206,0.3577011468418302,0.0820433001623896,0.1233249855356456,1.5759295964718325,0.3063750238105941,0.0646074834098456,30862.5,-10792.218,-62.48867672381061,3.2625586492615786,0,0,0,0.0075932581327679
3778,우리엔터프라이즈(주),037400,2012,3.94,28.57,5.29,도매 및 소매업,1.47,0.27,0.37,20.67,0.67,3.2,0.8,0.31,0.98,0.23,51.0,32.44,134.17593528816985,-13.977034566224871,26.02574512800917,20.156377288988065,36.00593912397921,0.3646118132576734,0.0192858985224216,0.0898016608331617,0.5640596583432516,0.39398968274439,0.0021887320829802,1589.5,-2462.417,-57.13032474148072,4.8893349804406006,0,0,0,0.0742227712579781
3779,우리이앤엘(주),153490,2014,26.33,168.38,13.6,제조업,-0.98,-6.44,-2.31,9.65,3.11,12.34,5.66,2.22,1.24,0.79,152.0,40.22,-34.27119690386305,-22.882947610103905,-7.163274144651364,-13.973614657360644,60.38467754970098,0.0886718987649814,0.1146151105085217,0.1335470085470085,2.088744212962963,0.3003676374729486,0.0086520828444537,-4319.0,-20713.913,-55.34967738263023,2.505129217806943,0,0,0,0.1626058249280998
3780,우리이앤엘(주),153490,2015,31.54,136.71,13.56,제조업,0.08,-6.91,-2.73,13.43,1.01,11.84,8.16,2.25,1.47,0.89,144.0,39.99,-32.31224939493552,-4.043626200024304,-3.441640231386453,-14.836301375815886,106.77274581803348,0.0745699750480923,0.0248957785862626,0.0257453432536541,2.4225813356164383,0.2383953219000188,-0.0024339590870357,-1142.5,-2233.509,-53.72639770573674,2.262213075827133,0,0,0,0.0564877842857896
3781,우리이앤엘(주),153490,2017,26.32,136.86,21.26,제조업,-4.44,-42.13,-18.94,12.01,1.15,6.36,15.86,2.3,1.88,1.03,131.0,41.92,-25.935596170583118,7.862173995811917,-35.60773941430171,-28.422459295043836,-48.07566862361383,-0.2488302152091552,0.0667968597429988,0.0538991982250012,1.4322170911872054,0.40344100300746,-0.1874389719954692,-5704.5,-6437.894,-51.45110800877036,1.0800388280974234,0,0,0,0.2371035247844284
3782,우리이앤엘(주),153490,2018,14.72,118.99,33.8,제조업,3.64,3.66,1.61,16.26,0.85,5.73,20.33,2.59,2.03,1.14,86.0,41.75,-34.86486486486486,-9.9503302909586,3.792994985845653,-4.035464593992892,167.00440528634363,-0.2435347459075776,0.0616692036565214,0.0530301969733029,1.9164977519508932,0.2835204193766331,0.0316730294914895,-1123.5,-7017.334,-51.4650860576234,4.019872324340972,0,0,0,0.0389396760510142
3783,우림피티에스(주),101170,2012,4.23,18.63,18.78,제조업,5.63,6.65,5.33,21.45,-0.37,11.72,0.94,0.69,2.78,0.55,113.0,60.58,14.917772289548752,-24.696523949615838,8.863782997240792,-1.9632975896457936,-53.39611125643038,0.5856585562889973,0.0912018878153002,0.1627188074873409,0.2134518133217743,0.7356739691954463,0.067253420070793,8407.0,4007.4850000000006,-57.674647467665885,18.066282311441523,0,0,0,0.0667564338409603
3784,우림피티에스(주),101170,2013,4.0,20.53,18.93,제조업,3.26,2.0,1.67,17.24,-0.68,10.13,0.96,0.71,3.65,0.6,125.0,60.57,-1.3527696793002917,8.113182499193993,1.3378896398668416,2.9635298744645344,-41.79607109448082,0.5799824498012698,0.0946368657409797,0.160804813443963,0.1980911219160814,0.8599081195478243,0.0417385020389201,4228.0,-5449.108,-56.500188081204016,13.85289525847703,0,0,0,0.1328082516182223
3785,우림피티에스(주),101170,2014,2.52,17.83,18.25,제조업,4.86,5.86,4.92,19.72,-0.21,8.93,1.02,0.74,3.85,0.62,138.0,60.56,-0.371540033438603,5.7940252951391935,3.5065015865115408,1.1841222319723326,52.10543233686917,0.6171693262049545,0.0562788230012651,0.0914607859393135,0.2496464646464646,0.6060482389911439,0.060013059625352,3921.5,-647.5680000000002,-56.97616879423008,16.187862709335104,0,0,0,0.0120212236776653
3786,우림피티에스(주),101170,2015,0.0,13.24,26.15,제조업,2.08,5.24,4.54,16.49,-0.43,7.26,0.86,0.58,3.72,0.5,127.0,60.56,-6.963538046886919,-18.792903332780632,4.261688085305892,0.2040566461249642,-56.86813186813187,0.6519977192196473,0.0789007453264366,0.1582203528258739,0.2140228278593058,0.5463945342727976,0.0467254510650429,3386.5,-5545.364,-56.21291350334643,15.14311091146684,0,0,0,0.0673186867036916
3787,우림피티에스(주),101170,2016,0.0,10.43,29.47,제조업,0.66,1.35,1.21,16.58,-0.79,6.77,0.85,0.52,4.44,0.47,135.0,60.44,-4.775439555434089,-6.7400359359686375,0.6330135596347201,-1.8673889137783573,-68.4468397844194,0.6701114362198842,0.0365436095374463,0.0771100164203612,0.0815173093286757,1.1584075203884705,0.0045549814272966,1342.5,-1332.699,-54.20363646141059,12.676540777230432,0,0,0,0.0514285714285714
